Var1	Var2	Freq
lymphocyte mediated immunity	GSE22155_02	0
lymphocyte proliferation	GSE22155_02	1
Lymphoma	GSE22155_02	0
Lymphopenia	GSE22155_02	0
lysosome	GSE22155_02	0
lytic vacuole	GSE22155_02	0
macromolecule catabolic process	GSE22155_02	1
macromolecule localization	GSE22155_02	0
macromolecule modification	GSE22155_02	0
macrophage activation	GSE22155_02	0
maintenance of location	GSE22155_02	1
maintenance of location in cell	GSE22155_02	0
MAPK cascade	GSE22155_02	1
membrane	GSE22155_02	1
membrane microdomain	GSE22155_02	0
membrane raft	GSE22155_02	0
membrane-enclosed lumen	GSE22155_02	0
Meningitis	GSE22155_02	0
MHC class II protein complex	GSE22155_02	0
MHC class II protein complex assembly	GSE22155_02	0
MHC class II protein complex binding	GSE22155_02	1
MHC class II receptor activity	GSE22155_02	0
MHC protein binding	GSE22155_02	0
MHC protein complex	GSE22155_02	0
MHC protein complex assembly	GSE22155_02	0
MHC protein complex binding	GSE22155_02	1
Microglia pathogen phagocytosis pathway	GSE22155_02	1
molecular function regulator activity	GSE22155_02	0
molecular transducer activity	GSE22155_02	0
monoatomic cation homeostasis	GSE22155_02	0
monoatomic ion homeostasis	GSE22155_02	0
monocarboxylic acid transport	GSE22155_02	0
monocyte chemotaxis	GSE22155_02	1
mononuclear cell differentiation	GSE22155_02	1
mononuclear cell migration	GSE22155_02	1
mononuclear cell proliferation	GSE22155_02	1
multicellular organism development	GSE22155_02	1
multicellular organismal process	GSE22155_02	1
multicellular organismal-level homeostasis	GSE22155_02	1
muscle cell migration	GSE22155_02	1
muscle cell proliferation	GSE22155_02	1
myeloid cell differentiation	GSE22155_02	1
myeloid leukocyte activation	GSE22155_02	1
myeloid leukocyte differentiation	GSE22155_02	0
myeloid leukocyte migration	GSE22155_02	1
negative regulation of antigen processing and presentation	GSE22155_02	0
negative regulation of apoptotic process	GSE22155_02	0
negative regulation of biological process	GSE22155_02	1
negative regulation of blood coagulation	GSE22155_02	1
negative regulation of catabolic process	GSE22155_02	1
negative regulation of cell activation	GSE22155_02	0
negative regulation of cell adhesion	GSE22155_02	1
negative regulation of cell communication	GSE22155_02	1
negative regulation of cell population proliferation	GSE22155_02	1
negative regulation of cellular process	GSE22155_02	1
negative regulation of coagulation	GSE22155_02	1
negative regulation of defense response	GSE22155_02	1
negative regulation of developmental process	GSE22155_02	1
negative regulation of hemostasis	GSE22155_02	1
negative regulation of hormone secretion	GSE22155_02	0
negative regulation of immune effector process	GSE22155_02	0
negative regulation of immune response	GSE22155_02	1
negative regulation of immune system process	GSE22155_02	1
negative regulation of inflammatory response	GSE22155_02	0
negative regulation of innate immune response	GSE22155_02	0
negative regulation of leukocyte mediated immunity	GSE22155_02	0
negative regulation of lymphocyte mediated immunity	GSE22155_02	0
negative regulation of molecular function	GSE22155_02	1
negative regulation of multicellular organismal process	GSE22155_02	1
negative regulation of nitrogen compound metabolic process	GSE22155_02	1
negative regulation of programmed cell death	GSE22155_02	0
negative regulation of protein maturation	GSE22155_02	0
negative regulation of protein metabolic process	GSE22155_02	1
negative regulation of protein processing	GSE22155_02	0
negative regulation of response to biotic stimulus	GSE22155_02	0
negative regulation of response to external stimulus	GSE22155_02	1
negative regulation of response to stimulus	GSE22155_02	1
negative regulation of response to wounding	GSE22155_02	1
negative regulation of sequestering of calcium ion	GSE22155_02	0
negative regulation of signal transduction	GSE22155_02	1
negative regulation of signaling	GSE22155_02	1
negative regulation of wound healing	GSE22155_02	1
negative T cell selection	GSE22155_02	0
nervous system development	GSE22155_02	0
Nervous system development	GSE22155_02	0
Network map of SARS CoV 2 signaling pathway	GSE22155_02	0
neuron projection guidance	GSE22155_02	0
neuropeptide receptor binding	GSE22155_02	0
Neutropenia	GSE22155_02	0
neutrophil activation	GSE22155_02	0
neutrophil activation involved in immune response	GSE22155_02	0
neutrophil chemotaxis	GSE22155_02	1
Neutrophil degranulation	GSE22155_02	0
neutrophil migration	GSE22155_02	1
nitric oxide biosynthetic process	GSE22155_02	0
nitric oxide metabolic process	GSE22155_02	0
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	GSE22155_02	1
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	GSE22155_02	1
Nonsense-Mediated Decay (NMD)	GSE22155_02	1
nucleobase-containing compound catabolic process	GSE22155_02	1
nucleoplasm	GSE22155_02	1
organelle lumen	GSE22155_02	0
organelle membrane	GSE22155_02	0
organic substance catabolic process	GSE22155_02	1
organonitrogen compound metabolic process	GSE22155_02	1
ossification	GSE22155_02	0
Overview of proinflammatory and profibrotic mediators	GSE22155_02	0
Pancytopenia	GSE22155_02	0
Pathogenesis of SARS CoV 2 mediated by nsp9 nsp10 complex	GSE22155_02	0
PD-1 signaling	GSE22155_02	0
peptide antigen assembly with MHC class II protein complex	GSE22155_02	0
peptide antigen assembly with MHC protein complex	GSE22155_02	0
peptide antigen binding	GSE22155_02	0
peptide binding	GSE22155_02	1
Peptide chain elongation	GSE22155_02	1
Peptide ligand-binding receptors	GSE22155_02	0
peptide metabolic process	GSE22155_02	1
peptidyl-amino acid modification	GSE22155_02	1
peptidyl-tyrosine modification	GSE22155_02	1
peptidyl-tyrosine phosphorylation	GSE22155_02	1
phagocytic vesicle	GSE22155_02	0
phagocytic vesicle membrane	GSE22155_02	0
phagocytosis	GSE22155_02	0
phosphate-containing compound metabolic process	GSE22155_02	0
phosphorus metabolic process	GSE22155_02	0
phosphorylation	GSE22155_02	1
Phosphorylation of CD3 and TCR zeta chains	GSE22155_02	0
Photodynamic therapy induced NF kB survival signaling	GSE22155_02	0
plasma membrane	GSE22155_02	1
plasma membrane protein complex	GSE22155_02	0
plasma membrane region	GSE22155_02	0
Pleural mesothelioma	GSE22155_02	1
positive regulation of actin filament bundle assembly	GSE22155_02	0
positive regulation of adaptive immune response	GSE22155_02	0
positive regulation of alpha-beta T cell activation	GSE22155_02	0
positive regulation of angiogenesis	GSE22155_02	1
positive regulation of biological process	GSE22155_02	1
positive regulation of biosynthetic process	GSE22155_02	1
positive regulation of canonical NF-kappaB signal transduction	GSE22155_02	0
positive regulation of catabolic process	GSE22155_02	1
positive regulation of cell activation	GSE22155_02	1
positive regulation of cell adhesion	GSE22155_02	1
positive regulation of cell adhesion mediated by integrin	GSE22155_02	0
positive regulation of cell communication	GSE22155_02	1
positive regulation of cell development	GSE22155_02	1
positive regulation of cell differentiation	GSE22155_02	1
positive regulation of cell migration	GSE22155_02	1
positive regulation of cell motility	GSE22155_02	1
positive regulation of cell population proliferation	GSE22155_02	1
positive regulation of cell-cell adhesion	GSE22155_02	1
positive regulation of cell-matrix adhesion	GSE22155_02	0
positive regulation of cellular biosynthetic process	GSE22155_02	1
positive regulation of cellular component organization	GSE22155_02	1
positive regulation of cellular metabolic process	GSE22155_02	1
positive regulation of cellular process	GSE22155_02	1
positive regulation of chemotaxis	GSE22155_02	1
positive regulation of cytokine production	GSE22155_02	1
positive regulation of defense response	GSE22155_02	1
positive regulation of developmental process	GSE22155_02	1
positive regulation of DNA-templated transcription	GSE22155_02	0
positive regulation of ERK1 and ERK2 cascade	GSE22155_02	0
positive regulation of gene expression	GSE22155_02	1
positive regulation of hemopoiesis	GSE22155_02	0
positive regulation of immune effector process	GSE22155_02	0
positive regulation of immune response	GSE22155_02	1
positive regulation of immune system process	GSE22155_02	1
positive regulation of inflammatory response	GSE22155_02	1
positive regulation of innate immune response	GSE22155_02	0
positive regulation of interleukin-2 production	GSE22155_02	0
positive regulation of interleukin-6 production	GSE22155_02	1
positive regulation of interleukin-8 production	GSE22155_02	1
positive regulation of intracellular signal transduction	GSE22155_02	1
positive regulation of leukocyte activation	GSE22155_02	1
positive regulation of leukocyte cell-cell adhesion	GSE22155_02	1
positive regulation of leukocyte chemotaxis	GSE22155_02	1
positive regulation of leukocyte differentiation	GSE22155_02	0
positive regulation of leukocyte migration	GSE22155_02	1
positive regulation of leukocyte proliferation	GSE22155_02	0
positive regulation of locomotion	GSE22155_02	1
positive regulation of lymphocyte activation	GSE22155_02	1
positive regulation of lymphocyte differentiation	GSE22155_02	0
positive regulation of lymphocyte proliferation	GSE22155_02	0
positive regulation of macromolecule biosynthetic process	GSE22155_02	1
positive regulation of macromolecule metabolic process	GSE22155_02	1
positive regulation of MAPK cascade	GSE22155_02	1
positive regulation of metabolic process	GSE22155_02	1
positive regulation of molecular function	GSE22155_02	0
positive regulation of mononuclear cell migration	GSE22155_02	1
positive regulation of mononuclear cell proliferation	GSE22155_02	0
positive regulation of multicellular organismal process	GSE22155_02	1
positive regulation of nitric oxide biosynthetic process	GSE22155_02	1
positive regulation of nitric oxide metabolic process	GSE22155_02	1
positive regulation of nitrogen compound metabolic process	GSE22155_02	1
positive regulation of non-canonical NF-kappaB signal transduction	GSE22155_02	0
positive regulation of nucleobase-containing compound metabolic process	GSE22155_02	1
positive regulation of peptidyl-tyrosine phosphorylation	GSE22155_02	1
positive regulation of phagocytosis	GSE22155_02	0
positive regulation of phosphate metabolic process	GSE22155_02	1
positive regulation of phospholipase C activity	GSE22155_02	0
positive regulation of phosphorus metabolic process	GSE22155_02	1
positive regulation of phosphorylation	GSE22155_02	0
positive regulation of programmed cell death	GSE22155_02	0
positive regulation of protein localization	GSE22155_02	0
positive regulation of protein metabolic process	GSE22155_02	1
positive regulation of protein modification process	GSE22155_02	1
positive regulation of protein phosphorylation	GSE22155_02	0
positive regulation of response to biotic stimulus	GSE22155_02	0
positive regulation of response to external stimulus	GSE22155_02	1
positive regulation of response to stimulus	GSE22155_02	1
positive regulation of RNA biosynthetic process	GSE22155_02	0
positive regulation of RNA metabolic process	GSE22155_02	1
positive regulation of signal transduction	GSE22155_02	1
positive regulation of signaling	GSE22155_02	1
positive regulation of smooth muscle cell migration	GSE22155_02	1
positive regulation of smooth muscle cell proliferation	GSE22155_02	1
positive regulation of stress fiber assembly	GSE22155_02	1
positive regulation of supramolecular fiber organization	GSE22155_02	0
positive regulation of T cell activation	GSE22155_02	1
positive regulation of T cell proliferation	GSE22155_02	1
positive regulation of transcription by RNA polymerase II	GSE22155_02	0
positive regulation of type II interferon production	GSE22155_02	0
positive regulation of vasculature development	GSE22155_02	1
positive T cell selection	GSE22155_02	0
positive thymic T cell selection	GSE22155_02	0
programmed cell death	GSE22155_02	1
prostaglandin secretion	GSE22155_02	0
prostaglandin transport	GSE22155_02	0
protein binding	GSE22155_02	1
protein complex involved in cell adhesion	GSE22155_02	0
protein homodimerization activity	GSE22155_02	0
protein localization to nucleus	GSE22155_02	1
protein metabolic process	GSE22155_02	1
protein modification process	GSE22155_02	0
protein phosphorylation	GSE22155_02	0
protein-containing complex binding	GSE22155_02	1
PRRX2-UCHL1 complex	GSE22155_02	0
reactive nitrogen species metabolic process	GSE22155_02	0
reactive oxygen species metabolic process	GSE22155_02	0
receptor complex	GSE22155_02	0
receptor ligand activity	GSE22155_02	0
rectum; mucosal lymphoid cells[≥Low]	GSE22155_02	1
rectum; mucosal lymphoid cells[≥Medium]	GSE22155_02	1
rectum; mucosal lymphoid cells[High]	GSE22155_02	0
Recurrent fever	GSE22155_02	0
Recurrent infections	GSE22155_02	0
Reduced natural killer cell activity	GSE22155_02	0
regulation of actin cytoskeleton organization	GSE22155_02	0
regulation of adaptive immune response	GSE22155_02	0
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	GSE22155_02	0
regulation of alpha-beta T cell activation	GSE22155_02	0
regulation of anatomical structure morphogenesis	GSE22155_02	1
regulation of angiogenesis	GSE22155_02	1
regulation of animal organ morphogenesis	GSE22155_02	0
regulation of antigen processing and presentation	GSE22155_02	0
regulation of apoptotic process	GSE22155_02	1
regulation of B cell differentiation	GSE22155_02	0
regulation of biological process	GSE22155_02	1
regulation of biological quality	GSE22155_02	1
regulation of biosynthetic process	GSE22155_02	1
regulation of blood coagulation	GSE22155_02	1
regulation of blood pressure	GSE22155_02	1
regulation of body fluid levels	GSE22155_02	0
regulation of calcium ion transport	GSE22155_02	1
regulation of calcium-mediated signaling	GSE22155_02	0
regulation of canonical NF-kappaB signal transduction	GSE22155_02	1
regulation of catabolic process	GSE22155_02	1
regulation of catalytic activity	GSE22155_02	0
regulation of cell activation	GSE22155_02	1
regulation of cell adhesion	GSE22155_02	1
regulation of cell adhesion mediated by integrin	GSE22155_02	0
regulation of cell communication	GSE22155_02	1
regulation of cell development	GSE22155_02	1
regulation of cell differentiation	GSE22155_02	1
regulation of cell junction assembly	GSE22155_02	1
regulation of cell migration	GSE22155_02	1
regulation of cell motility	GSE22155_02	1
regulation of cell population proliferation	GSE22155_02	1
regulation of cell-cell adhesion	GSE22155_02	1
regulation of cell-matrix adhesion	GSE22155_02	1
regulation of cell-substrate adhesion	GSE22155_02	1
regulation of cell-substrate junction assembly	GSE22155_02	1
regulation of cell-substrate junction organization	GSE22155_02	1
