GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0034248	regulation of amide metabolic process	0.0479472411373328	0.0479472411373328	+1	51
GO:0005737	cytoplasm	1.5882341202797e-32	1.5882341202797e-32	+1	995
GO:0005829	cytosol	7.71802966768139e-18	7.71802966768139e-18	+1	495
GO:0031090	organelle membrane	5.3383703339067e-16	5.3383703339067e-16	+1	363
GO:0043227	membrane-bounded organelle	9.57299438746655e-15	9.57299438746655e-15	+1	1121
GO:0043231	intracellular membrane-bounded organelle	1.75092673262064e-13	1.75092673262064e-13	+1	1055
GO:0005622	intracellular anatomical structure	2.04671451127247e-12	2.04671451127247e-12	+1	1229
GO:0005654	nucleoplasm	2.43405388043372e-11	2.43405388043372e-11	+1	376
GO:0043226	organelle	1.19781441475635e-09	1.19781441475635e-09	+1	1162
GO:0043229	intracellular organelle	3.9908441574371e-09	3.9908441574371e-09	+1	1115
GO:0070013	intracellular organelle lumen	4.44304489830262e-09	4.44304489830262e-09	+1	533
GO:0031974	membrane-enclosed lumen	4.44304489830262e-09	4.44304489830262e-09	+1	533
GO:0043233	organelle lumen	4.44304489830262e-09	4.44304489830262e-09	+1	533
GO:0012505	endomembrane system	7.33005869364819e-09	7.33005869364819e-09	+1	403
GO:0031967	organelle envelope	7.21915843020176e-08	7.21915843020176e-08	+1	140
GO:0031975	envelope	7.21915843020176e-08	7.21915843020176e-08	+1	140
GO:0005783	endoplasmic reticulum	1.51484560947703e-06	1.51484560947703e-06	+1	194
GO:0098588	bounding membrane of organelle	1.65529135623435e-06	1.65529135623435e-06	+1	205
GO:0031982	vesicle	2.08412049503211e-06	2.08412049503211e-06	+1	335
GO:0031984	organelle subcompartment	2.35087749148716e-06	2.35087749148716e-06	+1	152
GO:0005739	mitochondrion	2.48685347794704e-06	2.48685347794704e-06	+1	165
GO:0140535	intracellular protein-containing complex	4.38174488541771e-06	4.38174488541771e-06	+1	105
GO:1902494	catalytic complex	1.01705140454717e-05	1.01705140454717e-05	+1	169
GO:1990234	transferase complex	1.56148012347563e-05	1.56148012347563e-05	+1	98
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	2.24102786602439e-05	2.24102786602439e-05	+1	124
GO:0098827	endoplasmic reticulum subcompartment	3.25142617029173e-05	3.25142617029173e-05	+1	122
GO:0005789	endoplasmic reticulum membrane	4.38485820872651e-05	4.38485820872651e-05	+1	121
GO:0031981	nuclear lumen	6.02324680411091e-05	6.02324680411091e-05	+1	430
GO:0005774	vacuolar membrane	0.000451151569317787	0.000451151569317787	+1	59
GO:0070062	extracellular exosome	0.000613555684985366	0.000613555684985366	+1	185
GO:0005635	nuclear envelope	0.000762579405808937	0.000762579405808937	+1	59
GO:1903561	extracellular vesicle	0.000838251670035641	0.000838251670035641	+1	186
GO:0065010	extracellular membrane-bounded organelle	0.000863697400652256	0.000863697400652256	+1	186
GO:0043230	extracellular organelle	0.000863697400652256	0.000863697400652256	+1	186
GO:0098852	lytic vacuole membrane	0.0024052946835954	0.0024052946835954	+1	53
GO:0005765	lysosomal membrane	0.0024052946835954	0.0024052946835954	+1	53
GO:0005740	mitochondrial envelope	0.00244779092052285	0.00244779092052285	+1	85
GO:0016020	membrane	0.00284929241724117	0.00284929241724117	+1	700
GO:0031965	nuclear membrane	0.00596581827130556	0.00596581827130556	+1	40
GO:0005773	vacuole	0.00711369352158143	0.00711369352158143	+1	85
GO:0097708	intracellular vesicle	0.00729326745841574	0.00729326745841574	+1	208
GO:0033162	melanosome membrane	0.00840841763292378	0.00840841763292378	+1	8
GO:0090741	pigment granule membrane	0.00840841763292378	0.00840841763292378	+1	8
GO:0045009	chitosome	0.00840841763292378	0.00840841763292378	+1	8
GO:0031410	cytoplasmic vesicle	0.00913295549062322	0.00913295549062322	+1	207
GO:0005764	lysosome	0.0100260671094519	0.0100260671094519	+1	77
GO:0000323	lytic vacuole	0.0100260671094519	0.0100260671094519	+1	77
GO:0031966	mitochondrial membrane	0.0238115015427082	0.0238115015427082	+1	77
GO:0005515	protein binding	8.97849382839015e-26	8.97849382839015e-26	+1	1149
GO:0003824	catalytic activity	2.09943714746211e-09	2.09943714746211e-09	+1	495
GO:0016740	transferase activity	0.00356060104191116	0.00356060104191116	+1	208
GO:0043167	ion binding	0.0211437131634423	0.0211437131634423	+1	474
GO:0016746	acyltransferase activity	0.0233489075539394	0.0233489075539394	+1	77
GO:0016866	intramolecular transferase activity	0.0290526400215745	0.0290526400215745	+1	9
GO:0005488	binding	0.0419297906063351	0.0419297906063351	+1	1258
HP:0012638	Abnormal nervous system physiology	0.00114869093995868	0.00114869093995868	+1	326
HP:0000707	Abnormality of the nervous system	0.00455243712165686	0.00455243712165686	+1	339
HP:0001419	X-linked recessive inheritance	0.0255882248423089	0.0255882248423089	+1	31
HP:0011446	Abnormality of mental function	0.0258559451856005	0.0258559451856005	+1	281
HP:0001417	X-linked inheritance	0.0291433944933794	0.0291433944933794	+1	39
HP:0011804	Abnormal muscle physiology	0.0353759224295941	0.0353759224295941	+1	234
HPA:0220051	gallbladder; glandular cells[≥Low]	8.82487134431648e-29	8.82487134431648e-29	+1	792
HPA:0220000	gallbladder	8.82487134431648e-29	8.82487134431648e-29	+1	792
HPA:0590051	thyroid gland; glandular cells[≥Low]	1.40231903815648e-27	1.40231903815648e-27	+1	752
HPA:0590000	thyroid gland	1.40231903815648e-27	1.40231903815648e-27	+1	752
HPA:0020051	adrenal gland; glandular cells[≥Low]	1.49453357493315e-27	1.49453357493315e-27	+1	772
HPA:0020000	adrenal gland	2.36998822273781e-27	2.36998822273781e-27	+1	772
HPA:0210000	fallopian tube	2.51468661527355e-27	2.51468661527355e-27	+1	775
HPA:0350000	pancreas	2.58593898459124e-27	2.58593898459124e-27	+1	771
HPA:0540000	stomach 1	8.10402824050606e-26	8.10402824050606e-26	+1	785
HPA:0540051	stomach 1; glandular cells[≥Low]	8.10402824050606e-26	8.10402824050606e-26	+1	785
HPA:0430051	seminal vesicle; glandular cells[≥Low]	1.09696238578193e-25	1.09696238578193e-25	+1	725
HPA:0430000	seminal vesicle	1.09696238578193e-25	1.09696238578193e-25	+1	725
HPA:0400051	rectum; glandular cells[≥Low]	4.03823694865418e-25	4.03823694865418e-25	+1	741
HPA:0270000	kidney	7.27814879142352e-25	7.27814879142352e-25	+1	821
HPA:0540052	stomach 1; glandular cells[≥Medium]	1.31945815357944e-24	1.31945815357944e-24	+1	686
HPA:0550051	stomach 2; glandular cells[≥Low]	1.9025286745893e-24	1.9025286745893e-24	+1	778
HPA:0550000	stomach 2	1.9025286745893e-24	1.9025286745893e-24	+1	778
HPA:0130051	colon; glandular cells[≥Low]	2.28372941106026e-24	2.28372941106026e-24	+1	734
HPA:0400000	rectum	3.50417845473665e-24	3.50417845473665e-24	+1	802
HPA:0150000	duodenum	3.55853038417949e-24	3.55853038417949e-24	+1	797
HPA:0350471	pancreas; exocrine glandular cells[≥Low]	4.49279127226763e-24	4.49279127226763e-24	+1	729
HPA:0130000	colon	1.23027415098453e-23	1.23027415098453e-23	+1	825
HPA:0160000	endometrium 1	1.32409740849649e-23	1.32409740849649e-23	+1	736
HPA:0480000	small intestine	1.4561296802957e-23	1.4561296802957e-23	+1	794
HPA:0220052	gallbladder; glandular cells[≥Medium]	1.6080445977393e-23	1.6080445977393e-23	+1	703
HPA:0320000	nasopharynx	3.82465026682177e-23	3.82465026682177e-23	+1	745
HPA:0570731	testis; Leydig cells[≥Low]	4.39520517291419e-23	4.39520517291419e-23	+1	742
HPA:0160051	endometrium 1; glandular cells[≥Low]	4.41007188686337e-23	4.41007188686337e-23	+1	717
HPA:0050000	breast	4.52566406405462e-23	4.52566406405462e-23	+1	744
HPA:0150051	duodenum; glandular cells[≥Low]	6.25239480612763e-23	6.25239480612763e-23	+1	738
HPA:0060000	bronchus	6.74944183700372e-23	6.74944183700372e-23	+1	761
HPA:0170051	endometrium 2; glandular cells[≥Low]	8.85864744405615e-23	8.85864744405615e-23	+1	709
HPA:0180051	epididymis; glandular cells[≥Low]	1.02410675503944e-22	1.02410675503944e-22	+1	754
HPA:0180000	epididymis	1.02410675503944e-22	1.02410675503944e-22	+1	754
HPA:0170000	endometrium 2	1.32555253436293e-22	1.32555253436293e-22	+1	723
HPA:0610000	urinary bladder	1.72802548148492e-22	1.72802548148492e-22	+1	751
HPA:0610831	urinary bladder; urothelial cells[≥Low]	1.72802548148492e-22	1.72802548148492e-22	+1	751
HPA:0550052	stomach 2; glandular cells[≥Medium]	2.63985621102439e-22	2.63985621102439e-22	+1	674
HPA:0380000	placenta	4.87099212101949e-22	4.87099212101949e-22	+1	765
HPA:0300000	lung	5.51464957025453e-22	5.51464957025453e-22	+1	755
HPA:0480051	small intestine; glandular cells[≥Low]	6.83033298094879e-22	6.83033298094879e-22	+1	733
HPA:0050051	breast; glandular cells[≥Low]	1.68077544718548e-21	1.68077544718548e-21	+1	712
HPA:0030000	appendix	2.73724344150252e-21	2.73724344150252e-21	+1	785
HPA:0100000	cerebral cortex	5.59812661046042e-21	5.59812661046042e-21	+1	803
HPA:0030051	appendix; glandular cells[≥Low]	9.89685027497088e-21	9.89685027497088e-21	+1	705
HPA:0020052	adrenal gland; glandular cells[≥Medium]	1.12765876010361e-20	1.12765876010361e-20	+1	648
HPA:0270361	kidney; cells in tubules[≥Low]	1.67643425203312e-20	1.67643425203312e-20	+1	725
HPA:0600000	tonsil	3.54143247726111e-20	3.54143247726111e-20	+1	779
HPA:0130052	colon; glandular cells[≥Medium]	3.55083230833676e-20	3.55083230833676e-20	+1	644
HPA:0420051	salivary gland; glandular cells[≥Low]	1.24661664231616e-19	1.24661664231616e-19	+1	713
HPA:0420000	salivary gland	1.24661664231616e-19	1.24661664231616e-19	+1	713
HPA:0610832	urinary bladder; urothelial cells[≥Medium]	2.18798952787011e-19	2.18798952787011e-19	+1	639
HPA:0460000	skin 1	4.07999747501588e-19	4.07999747501588e-19	+1	737
HPA:0390000	prostate	5.10313117406965e-19	5.10313117406965e-19	+1	694
HPA:0390051	prostate; glandular cells[≥Low]	5.10313117406965e-19	5.10313117406965e-19	+1	694
HPA:0300411	lung; macrophages[≥Low]	6.72986733233898e-19	6.72986733233898e-19	+1	702
HPA:0290000	liver	3.19429653721151e-18	3.19429653721151e-18	+1	662
HPA:0480052	small intestine; glandular cells[≥Medium]	5.27205572912918e-18	5.27205572912918e-18	+1	643
HPA:0430052	seminal vesicle; glandular cells[≥Medium]	7.21228669466694e-18	7.21228669466694e-18	+1	575
HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	7.95426113965038e-18	7.95426113965038e-18	+1	607
HPA:0400052	rectum; glandular cells[≥Medium]	1.15703289517321e-17	1.15703289517321e-17	+1	645
HPA:0570000	testis	3.67656227369845e-17	3.67656227369845e-17	+1	854
HPA:0600221	tonsil; squamous epithelial cells[≥Low]	6.92219282866877e-17	6.92219282866877e-17	+1	685
HPA:0150052	duodenum; glandular cells[≥Medium]	1.49368141764484e-16	1.49368141764484e-16	+1	641
HPA:0360000	parathyroid gland	1.84362749298571e-16	1.84362749298571e-16	+1	624
HPA:0360051	parathyroid gland; glandular cells[≥Low]	1.84362749298571e-16	1.84362749298571e-16	+1	624
HPA:0330000	oral mucosa	2.81417829323441e-16	2.81417829323441e-16	+1	652
HPA:0330221	oral mucosa; squamous epithelial cells[≥Low]	2.81417829323441e-16	2.81417829323441e-16	+1	652
HPA:0470000	skin 2	3.32580213329754e-16	3.32580213329754e-16	+1	712
HPA:0310000	lymph node	3.71410098260516e-16	3.71410098260516e-16	+1	673
HPA:0600431	tonsil; germinal center cells[≥Low]	3.83403282649096e-16	3.83403282649096e-16	+1	630
HPA:0090000	cerebellum	9.157116420355e-16	9.157116420355e-16	+1	723
HPA:0630000	cervix	1.23256783413397e-15	1.23256783413397e-15	+1	702
HPA:0030052	appendix; glandular cells[≥Medium]	1.35660035593172e-15	1.35660035593172e-15	+1	589
HPA:0380521	placenta; trophoblastic cells[≥Low]	3.84982110026366e-15	3.84982110026366e-15	+1	656
HPA:0210051	fallopian tube; glandular cells[≥Low]	4.38110017398945e-15	4.38110017398945e-15	+1	609
HPA:0080000	caudate	6.71800810798939e-15	6.71800810798939e-15	+1	702
HPA:0190000	esophagus	7.02011177078841e-15	7.02011177078841e-15	+1	680
HPA:0190221	esophagus; squamous epithelial cells[≥Low]	7.02011177078841e-15	7.02011177078841e-15	+1	680
HPA:0100131	cerebral cortex; neuronal cells[≥Low]	9.98445665675654e-15	9.98445665675654e-15	+1	682
HPA:0130201	colon; endothelial cells[≥Low]	1.25646644581127e-14	1.25646644581127e-14	+1	599
HPA:0570732	testis; Leydig cells[≥Medium]	1.70904639125076e-14	1.70904639125076e-14	+1	574
HPA:0590052	thyroid gland; glandular cells[≥Medium]	2.2864959642363e-14	2.2864959642363e-14	+1	592
HPA:0270362	kidney; cells in tubules[≥Medium]	2.72671857303814e-14	2.72671857303814e-14	+1	610
HPA:0460671	skin 1; melanocytes[≥Low]	4.52232075435177e-14	4.52232075435177e-14	+1	566
HPA:0290401	liver; hepatocytes[≥Low]	7.14052267363594e-14	7.14052267363594e-14	+1	602
HPA:0250000	hippocampus	2.38151056644768e-13	2.38151056644768e-13	+1	686
HPA:0090191	cerebellum; cells in molecular layer[≥Low]	3.0573917945431e-13	3.0573917945431e-13	+1	491
HPA:0240000	heart muscle	7.38249016774367e-13	7.38249016774367e-13	+1	645
HPA:0241101	heart muscle; cardiomyocytes[≥Low]	7.38249016774367e-13	7.38249016774367e-13	+1	645
HPA:0310441	lymph node; non-germinal center cells[≥Low]	8.76539801355082e-13	8.76539801355082e-13	+1	623
HPA:0620000	vagina	9.1502898393271e-13	9.1502898393271e-13	+1	618
HPA:0620221	vagina; squamous epithelial cells[≥Low]	9.1502898393271e-13	9.1502898393271e-13	+1	618
HPA:0180052	epididymis; glandular cells[≥Medium]	9.17302400061669e-13	9.17302400061669e-13	+1	593
HPA:0160052	endometrium 1; glandular cells[≥Medium]	1.90121439504796e-12	1.90121439504796e-12	+1	547
HPA:0380522	placenta; trophoblastic cells[≥Medium]	2.06592662686046e-12	2.06592662686046e-12	+1	538
HPA:0340000	ovary	3.08165274183283e-12	3.08165274183283e-12	+1	569
HPA:0250131	hippocampus; neuronal cells[≥Low]	5.90677303278211e-12	5.90677303278211e-12	+1	633
HPA:0050091	breast; myoepithelial cells[≥Low]	7.23199894651897e-12	7.23199894651897e-12	+1	587
HPA:0080131	caudate; neuronal cells[≥Low]	9.06702398897576e-12	9.06702398897576e-12	+1	627
HPA:0320101	nasopharynx; respiratory epithelial cells[≥Low]	1.60889735715819e-11	1.60889735715819e-11	+1	596
HPA:0600441	tonsil; non-germinal center cells[≥Low]	1.82757769046208e-11	1.82757769046208e-11	+1	622
HPA:0291161	liver; cholangiocytes[≥Low]	1.84955462079424e-11	1.84955462079424e-11	+1	440
HPA:0170052	endometrium 2; glandular cells[≥Medium]	3.17840755943705e-11	3.17840755943705e-11	+1	519
HPA:0360052	parathyroid gland; glandular cells[≥Medium]	3.7891685304705e-11	3.7891685304705e-11	+1	478
HPA:0060101	bronchus; respiratory epithelial cells[≥Low]	4.05161509733448e-11	4.05161509733448e-11	+1	606
HPA:0380511	placenta; decidual cells[≥Low]	4.91308332048274e-11	4.91308332048274e-11	+1	515
HPA:0350472	pancreas; exocrine glandular cells[≥Medium]	9.67258834656041e-11	9.67258834656041e-11	+1	552
HPA:0440341	skeletal muscle; myocytes[≥Low]	1.58937722316397e-10	1.58937722316397e-10	+1	601
HPA:0440000	skeletal muscle	1.58937722316397e-10	1.58937722316397e-10	+1	601
HPA:0060102	bronchus; respiratory epithelial cells[≥Medium]	1.72599883148508e-10	1.72599883148508e-10	+1	520
HPA:0630051	cervix; glandular cells[≥Low]	1.77422564006879e-10	1.77422564006879e-10	+1	583
HPA:0600222	tonsil; squamous epithelial cells[≥Medium]	2.74653428234598e-10	2.74653428234598e-10	+1	520
HPA:0530000	spleen	3.75065924221275e-10	3.75065924221275e-10	+1	598
HPA:0290402	liver; hepatocytes[≥Medium]	3.77361031360538e-10	3.77361031360538e-10	+1	415
HPA:0130241	colon; peripheral nerve/ganglion[≥Low]	4.42107000911283e-10	4.42107000911283e-10	+1	527
HPA:0100132	cerebral cortex; neuronal cells[≥Medium]	4.46657289955359e-10	4.46657289955359e-10	+1	523
HPA:0090161	cerebellum; Purkinje cells[≥Low]	6.72376137949565e-10	6.72376137949565e-10	+1	571
HPA:0390052	prostate; glandular cells[≥Medium]	1.2337995987036e-09	1.2337995987036e-09	+1	505
HPA:0210052	fallopian tube; glandular cells[≥Medium]	1.24315556881024e-09	1.24315556881024e-09	+1	496
HPA:0190222	esophagus; squamous epithelial cells[≥Medium]	2.14587416374422e-09	2.14587416374422e-09	+1	525
HPA:0050052	breast; glandular cells[≥Medium]	2.48444224608142e-09	2.48444224608142e-09	+1	529
HPA:0510000	soft tissue 2	2.80402680867581e-09	2.80402680867581e-09	+1	537
HPA:0320102	nasopharynx; respiratory epithelial cells[≥Medium]	3.08331110311047e-09	3.08331110311047e-09	+1	500
HPA:0490000	smooth muscle	6.16106183622457e-09	6.16106183622457e-09	+1	556
HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	6.16106183622457e-09	6.16106183622457e-09	+1	556
HPA:0090181	cerebellum; cells in granular layer[≥Low]	7.03567373588532e-09	7.03567373588532e-09	+1	479
HPA:0310431	lymph node; germinal center cells[≥Low]	9.83978637526362e-09	9.83978637526362e-09	+1	522
HPA:0010000	adipose tissue	1.18245649303386e-08	1.18245649303386e-08	+1	425
HPA:0010011	adipose tissue; adipocytes[≥Low]	1.18245649303386e-08	1.18245649303386e-08	+1	425
HPA:0080121	caudate; glial cells[≥Low]	1.34909752091004e-08	1.34909752091004e-08	+1	480
HPA:0270351	kidney; cells in glomeruli[≥Low]	1.5790636701526e-08	1.5790636701526e-08	+1	530
HPA:0510651	soft tissue 2; fibroblasts[≥Low]	3.61809467991301e-08	3.61809467991301e-08	+1	439
HPA:0530711	spleen; cells in red pulp[≥Low]	3.66278309035863e-08	3.66278309035863e-08	+1	542
HPA:0470681	skin 2; epidermal cells[≥Low]	5.63174813021296e-08	5.63174813021296e-08	+1	571
HPA:0291162	liver; cholangiocytes[≥Medium]	5.86252917536031e-08	5.86252917536031e-08	+1	239
HPA:0300412	lung; macrophages[≥Medium]	6.43918723974324e-08	6.43918723974324e-08	+1	504
HPA:0030071	appendix; lymphoid tissue[≥Low]	6.44188548197947e-08	6.44188548197947e-08	+1	490
HPA:0380512	placenta; decidual cells[≥Medium]	1.59860008826831e-07	1.59860008826831e-07	+1	388
HPA:0100201	cerebral cortex; endothelial cells[≥Low]	1.85017092276621e-07	1.85017092276621e-07	+1	479
HPA:0100211	cerebral cortex; neuropil[≥Low]	1.92094901751232e-07	1.92094901751232e-07	+1	511
HPA:0330222	oral mucosa; squamous epithelial cells[≥Medium]	3.05855835131797e-07	3.05855835131797e-07	+1	454
HPA:0500000	soft tissue 1	4.03918992027387e-07	4.03918992027387e-07	+1	539
HPA:0630052	cervix; glandular cells[≥Medium]	6.87806889683215e-07	6.87806889683215e-07	+1	424
HPA:0460661	skin 1; keratinocytes[≥Low]	7.12917632269827e-07	7.12917632269827e-07	+1	521
HPA:0420052	salivary gland; glandular cells[≥Medium]	7.62912813389244e-07	7.62912813389244e-07	+1	496
HPA:0050092	breast; myoepithelial cells[≥Medium]	7.99503185817114e-07	7.99503185817114e-07	+1	401
HPA:0160251	endometrium 1; cells in endometrial stroma[≥Low]	8.81566354964223e-07	8.81566354964223e-07	+1	427
HPA:0080132	caudate; neuronal cells[≥Medium]	9.23460415506808e-07	9.23460415506808e-07	+1	431
HPA:0170251	endometrium 2; cells in endometrial stroma[≥Low]	1.07455982356434e-06	1.07455982356434e-06	+1	377
HPA:0090192	cerebellum; cells in molecular layer[≥Medium]	1.19790072583337e-06	1.19790072583337e-06	+1	311
HPA:0340461	ovary; ovarian stroma cells[≥Low]	1.34733215914126e-06	1.34733215914126e-06	+1	418
HPA:0630221	cervix; squamous epithelial cells[≥Low]	1.47336774378889e-06	1.47336774378889e-06	+1	544
HPA:0460672	skin 1; melanocytes[≥Medium]	1.63721120324991e-06	1.63721120324991e-06	+1	393
HPA:0040081	bone marrow; hematopoietic cells[≥Low]	2.29804455142603e-06	2.29804455142603e-06	+1	628
HPA:0040000	bone marrow	2.29804455142603e-06	2.29804455142603e-06	+1	628
HPA:0130242	colon; peripheral nerve/ganglion[≥Medium]	2.9386945458165e-06	2.9386945458165e-06	+1	367
HPA:0241102	heart muscle; cardiomyocytes[≥Medium]	3.04061564916801e-06	3.04061564916801e-06	+1	450
HPA:0250132	hippocampus; neuronal cells[≥Medium]	3.46790968181169e-06	3.46790968181169e-06	+1	437
HPA:0340451	ovary; follicle cells[≥Low]	3.92051935224622e-06	3.92051935224622e-06	+1	355
HPA:0090162	cerebellum; Purkinje cells[≥Medium]	5.03780155315187e-06	5.03780155315187e-06	+1	427
HPA:0530721	spleen; cells in white pulp[≥Low]	6.19258345672342e-06	6.19258345672342e-06	+1	445
HPA:0090182	cerebellum; cells in granular layer[≥Medium]	1.39074184217571e-05	1.39074184217571e-05	+1	318
HPA:0440342	skeletal muscle; myocytes[≥Medium]	1.55625459650231e-05	1.55625459650231e-05	+1	395
HPA:0620222	vagina; squamous epithelial cells[≥Medium]	1.86547121010422e-05	1.86547121010422e-05	+1	417
HPA:0500651	soft tissue 1; fibroblasts[≥Low]	2.15528691499344e-05	2.15528691499344e-05	+1	433
HPA:0351182	pancreas; pancreatic endocrine cells[≥Medium]	2.26753961275849e-05	2.26753961275849e-05	+1	379
HPA:0130202	colon; endothelial cells[≥Medium]	2.31420977456645e-05	2.31420977456645e-05	+1	387
HPA:0100121	cerebral cortex; glial cells[≥Low]	2.33023149739356e-05	2.33023149739356e-05	+1	492
HPA:0470682	skin 2; epidermal cells[≥Medium]	4.01148343365651e-05	4.01148343365651e-05	+1	412
HPA:0250121	hippocampus; glial cells[≥Low]	5.78997467708791e-05	5.78997467708791e-05	+1	422
HPA:0050012	breast; adipocytes[≥Medium]	6.41117856974757e-05	6.41117856974757e-05	+1	179
HPA:0030072	appendix; lymphoid tissue[≥Medium]	7.10173559446568e-05	7.10173559446568e-05	+1	319
HPA:0600432	tonsil; germinal center cells[≥Medium]	9.43955360200267e-05	9.43955360200267e-05	+1	417
HPA:0500701	soft tissue 1; peripheral nerve[≥Low]	0.000279629520184665	0.000279629520184665	+1	298
HPA:0570742	testis; cells in seminiferous ducts[≥Medium]	0.000392821366106767	0.000392821366106767	+1	258
HPA:0301371	lung; alveolar cells type II[≥Low]	0.000670470976207149	0.000670470976207149	+1	178
HPA:0470671	skin 2; melanocytes[≥Low]	0.00067582385602189	0.00067582385602189	+1	97
HPA:0570733	testis; Leydig cells[High]	0.000775795541041429	0.000775795541041429	+1	201
HPA:0301361	lung; alveolar cells type I[≥Low]	0.000907215594816009	0.000907215594816009	+1	134
HPA:0270352	kidney; cells in glomeruli[≥Medium]	0.00103151687104656	0.00103151687104656	+1	321
HPA:0570741	testis; cells in seminiferous ducts[≥Low]	0.00119844047689199	0.00119844047689199	+1	322
HPA:0470672	skin 2; melanocytes[≥Medium]	0.00131407794671355	0.00131407794671355	+1	87
HPA:0600442	tonsil; non-germinal center cells[≥Medium]	0.00131844942517588	0.00131844942517588	+1	418
HPA:0090163	cerebellum; Purkinje cells[High]	0.00147865129349548	0.00147865129349548	+1	178
