Var1	Var2	Freq
endocytic vesicle membrane	GSE22155_02	0
endocytosis	GSE22155_02	0
endomembrane system	GSE22155_02	0
endoplasmic reticulum lumen	GSE22155_02	1
endothelial cell migration	GSE22155_02	0
enzyme-linked receptor protein signaling pathway	GSE22155_02	0
epithelial cell proliferation	GSE22155_02	0
epithelial tube morphogenesis	GSE22155_02	0
epithelium development	GSE22155_02	0
ERK1 and ERK2 cascade	GSE22155_02	0
establishment of localization	GSE22155_02	1
exocytosis	GSE22155_02	0
export from cell	GSE22155_02	1
external encapsulating structure	GSE22155_02	0
external encapsulating structure organization	GSE22155_02	0
external side of plasma membrane	GSE22155_02	0
extracellular exosome	GSE22155_02	0
extracellular matrix	GSE22155_02	0
extracellular matrix organization	GSE22155_02	0
Extracellular matrix organization	GSE22155_02	0
extracellular membrane-bounded organelle	GSE22155_02	0
extracellular organelle	GSE22155_02	0
extracellular region	GSE22155_02	1
extracellular space	GSE22155_02	1
extracellular structure organization	GSE22155_02	0
extracellular vesicle	GSE22155_02	0
ficolin-1-rich granule	GSE22155_02	0
ficolin-1-rich granule membrane	GSE22155_02	0
forebrain development	GSE22155_02	0
forelimb morphogenesis	GSE22155_02	0
G protein-coupled receptor binding	GSE22155_02	0
GABA-ergic synapse	GSE22155_02	0
GDNF RET signaling axis	GSE22155_02	0
generation of neurons	GSE22155_02	0
gland development	GSE22155_02	0
glutamatergic synapse	GSE22155_02	0
granulocyte activation	GSE22155_02	0
granulocyte chemotaxis	GSE22155_02	1
granulocyte migration	GSE22155_02	1
growth	GSE22155_02	0
growth factor binding	GSE22155_02	0
head development	GSE22155_02	0
heart development	GSE22155_02	0
heart morphogenesis	GSE22155_02	0
hemopoiesis	GSE22155_02	0
homeostatic process	GSE22155_02	0
hormone secretion	GSE22155_02	1
hormone transport	GSE22155_02	1
humoral immune response	GSE22155_02	0
I band	GSE22155_02	0
immune effector process	GSE22155_02	0
immune response	GSE22155_02	0
immune response-activating cell surface receptor signaling pathway	GSE22155_02	0
immune response-activating signaling pathway	GSE22155_02	0
immune response-regulating cell surface receptor signaling pathway	GSE22155_02	0
immune response-regulating signaling pathway	GSE22155_02	0
Immune System	GSE22155_02	1
immune system process	GSE22155_02	1
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	GSE22155_02	0
import into cell	GSE22155_02	0
inflammatory response	GSE22155_02	1
innate immune response	GSE22155_02	0
Innate Immune System	GSE22155_02	0
inorganic ion homeostasis	GSE22155_02	0
integrin binding	GSE22155_02	0
integrin complex	GSE22155_02	0
interleukin-1 beta production	GSE22155_02	0
interleukin-1 production	GSE22155_02	0
Interleukin-1 signaling	GSE22155_02	0
Interleukin-10 signaling	GSE22155_02	0
interleukin-6 production	GSE22155_02	0
intracellular chemical homeostasis	GSE22155_02	0
intracellular monoatomic cation homeostasis	GSE22155_02	0
intracellular monoatomic ion homeostasis	GSE22155_02	0
intracellular signal transduction	GSE22155_02	0
intracellular signaling cassette	GSE22155_02	1
intracellular vesicle	GSE22155_02	1
ITGA1-ITGB1-COL6A3 complex	GSE22155_02	0
ITGA1-ITGB1-PTPN2 complex	GSE22155_02	0
kidney development	GSE22155_02	0
kidney epithelium development	GSE22155_02	0
Leishmania infection	GSE22155_02	0
leukocyte activation	GSE22155_02	1
leukocyte activation involved in immune response	GSE22155_02	0
leukocyte cell-cell adhesion	GSE22155_02	0
leukocyte chemotaxis	GSE22155_02	1
leukocyte degranulation	GSE22155_02	0
leukocyte differentiation	GSE22155_02	0
leukocyte mediated immunity	GSE22155_02	0
leukocyte migration	GSE22155_02	1
leukocyte proliferation	GSE22155_02	0
limb development	GSE22155_02	0
limb morphogenesis	GSE22155_02	0
Limitation of joint mobility	GSE22155_02	0
Limitation of knee mobility	GSE22155_02	0
lipid localization	GSE22155_02	0
localization	GSE22155_02	1
locomotion	GSE22155_02	1
lung development	GSE22155_02	0
Lung fibrosis	GSE22155_02	1
lymphocyte activation	GSE22155_02	1
lymphocyte chemotaxis	GSE22155_02	0
lymphocyte differentiation	GSE22155_02	0
lymphocyte migration	GSE22155_02	0
lymphocyte proliferation	GSE22155_02	0
lysosome localization	GSE22155_02	0
macrophage activation	GSE22155_02	0
MAPK cascade	GSE22155_02	0
mast cell activation	GSE22155_02	0
mast cell activation involved in immune response	GSE22155_02	0
mast cell degranulation	GSE22155_02	0
mast cell mediated immunity	GSE22155_02	0
membrane	GSE22155_02	0
membrane protein ectodomain proteolysis	GSE22155_02	0
membrane protein proteolysis	GSE22155_02	0
mesenchymal cell differentiation	GSE22155_02	0
mesenchymal cell proliferation	GSE22155_02	0
mesenchyme development	GSE22155_02	0
mesenchyme morphogenesis	GSE22155_02	0
mesonephric epithelium development	GSE22155_02	0
mesonephric tubule development	GSE22155_02	0
mesonephric tubule morphogenesis	GSE22155_02	0
mesonephros development	GSE22155_02	0
metalloendopeptidase activity	GSE22155_02	0
metallopeptidase activity	GSE22155_02	0
Metallothioneins bind metals	GSE22155_02	1
Microglia pathogen phagocytosis pathway	GSE22155_02	0
molecular function activator activity	GSE22155_02	0
molecular function regulator activity	GSE22155_02	0
monoatomic cation homeostasis	GSE22155_02	0
monoatomic ion homeostasis	GSE22155_02	0
monocarboxylic acid transport	GSE22155_02	0
monocyte chemotaxis	GSE22155_02	0
mononuclear cell differentiation	GSE22155_02	0
mononuclear cell migration	GSE22155_02	0
mononuclear cell proliferation	GSE22155_02	0
morphogenesis of a branching epithelium	GSE22155_02	0
morphogenesis of a branching structure	GSE22155_02	0
morphogenesis of an epithelium	GSE22155_02	0
multicellular organism development	GSE22155_02	1
multicellular organismal process	GSE22155_02	1
muscle cell proliferation	GSE22155_02	0
muscle structure development	GSE22155_02	0
muscle tissue development	GSE22155_02	0
myeloid cell activation involved in immune response	GSE22155_02	0
myeloid leukocyte activation	GSE22155_02	0
myeloid leukocyte mediated immunity	GSE22155_02	0
myeloid leukocyte migration	GSE22155_02	1
natural killer cell chemotaxis	GSE22155_02	1
negative regulation of apoptotic process	GSE22155_02	0
negative regulation of biological process	GSE22155_02	0
negative regulation of blood coagulation	GSE22155_02	1
negative regulation of cell activation	GSE22155_02	0
negative regulation of cell adhesion	GSE22155_02	0
negative regulation of cell differentiation	GSE22155_02	0
negative regulation of cell population proliferation	GSE22155_02	0
negative regulation of cellular component organization	GSE22155_02	0
negative regulation of cellular process	GSE22155_02	0
negative regulation of coagulation	GSE22155_02	1
negative regulation of developmental process	GSE22155_02	0
negative regulation of DNA-templated transcription	GSE22155_02	0
negative regulation of hemostasis	GSE22155_02	1
negative regulation of immune effector process	GSE22155_02	0
negative regulation of immune response	GSE22155_02	0
negative regulation of immune system process	GSE22155_02	0
negative regulation of leukocyte activation	GSE22155_02	0
negative regulation of leukocyte proliferation	GSE22155_02	0
negative regulation of locomotion	GSE22155_02	0
negative regulation of lymphocyte activation	GSE22155_02	0
negative regulation of meiotic nuclear division	GSE22155_02	1
negative regulation of multicellular organismal process	GSE22155_02	0
negative regulation of neuron apoptotic process	GSE22155_02	0
negative regulation of programmed cell death	GSE22155_02	0
negative regulation of protein-containing complex assembly	GSE22155_02	0
negative regulation of response to external stimulus	GSE22155_02	0
negative regulation of response to stimulus	GSE22155_02	0
negative regulation of response to wounding	GSE22155_02	1
negative regulation of RNA biosynthetic process	GSE22155_02	0
negative regulation of wound healing	GSE22155_02	1
Nephrogenesis	GSE22155_02	0
nephron development	GSE22155_02	0
nephron epithelium development	GSE22155_02	0
nephron epithelium morphogenesis	GSE22155_02	0
nephron morphogenesis	GSE22155_02	0
nephron tubule morphogenesis	GSE22155_02	0
nerve development	GSE22155_02	0
nervous system development	GSE22155_02	0
Network map of SARS CoV 2 signaling pathway	GSE22155_02	0
neural crest cell development	GSE22155_02	0
neural crest cell differentiation	GSE22155_02	0
neurogenesis	GSE22155_02	0
neuron apoptotic process	GSE22155_02	0
neuron development	GSE22155_02	0
neuron differentiation	GSE22155_02	0
neuron projection development	GSE22155_02	0
neuron projection morphogenesis	GSE22155_02	0
neutrophil activation	GSE22155_02	0
neutrophil chemotaxis	GSE22155_02	1
Neutrophil degranulation	GSE22155_02	0
neutrophil migration	GSE22155_02	1
non-canonical NF-kappaB signal transduction	GSE22155_02	0
nose development	GSE22155_02	0
odontogenesis	GSE22155_02	0
odontogenesis of dentin-containing tooth	GSE22155_02	0
organelle membrane	GSE22155_02	0
organic acid transport	GSE22155_02	0
organic substance transport	GSE22155_02	1
organonitrogen compound metabolic process	GSE22155_02	0
ossification	GSE22155_02	0
outflow tract morphogenesis	GSE22155_02	0
Overview of proinflammatory and profibrotic mediators	GSE22155_02	0
Parasitic Infection Pathways	GSE22155_02	0
parasympathetic nervous system development	GSE22155_02	0
pattern specification process	GSE22155_02	0
peptidyl-tyrosine modification	GSE22155_02	0
peptidyl-tyrosine phosphorylation	GSE22155_02	0
phagocytosis	GSE22155_02	0
pharyngeal system development	GSE22155_02	0
phosphate-containing compound metabolic process	GSE22155_02	0
phosphorus metabolic process	GSE22155_02	0
phosphorylation	GSE22155_02	0
Photodynamic therapy induced NF kB survival signaling	GSE22155_02	0
plasma membrane	GSE22155_02	1
plasma membrane bounded cell projection morphogenesis	GSE22155_02	0
plasma membrane bounded cell projection organization	GSE22155_02	0
positive regulation of acute inflammatory response	GSE22155_02	0
positive regulation of angiogenesis	GSE22155_02	0
positive regulation of animal organ morphogenesis	GSE22155_02	0
positive regulation of biological process	GSE22155_02	0
positive regulation of biosynthetic process	GSE22155_02	0
positive regulation of cell activation	GSE22155_02	0
positive regulation of cell adhesion	GSE22155_02	0
positive regulation of cell communication	GSE22155_02	1
positive regulation of cell differentiation	GSE22155_02	0
positive regulation of cell migration	GSE22155_02	0
positive regulation of cell motility	GSE22155_02	0
positive regulation of cell population proliferation	GSE22155_02	0
positive regulation of cell-cell adhesion	GSE22155_02	0
positive regulation of cellular biosynthetic process	GSE22155_02	0
positive regulation of cellular metabolic process	GSE22155_02	0
positive regulation of cellular process	GSE22155_02	1
positive regulation of chemokine production	GSE22155_02	0
positive regulation of cytokine production	GSE22155_02	1
positive regulation of cytokine production involved in immune response	GSE22155_02	0
positive regulation of defense response	GSE22155_02	0
positive regulation of developmental process	GSE22155_02	0
positive regulation of DNA-templated transcription	GSE22155_02	0
positive regulation of endocytosis	GSE22155_02	0
positive regulation of ERK1 and ERK2 cascade	GSE22155_02	0
positive regulation of gene expression	GSE22155_02	1
positive regulation of immune effector process	GSE22155_02	0
positive regulation of immune response	GSE22155_02	0
positive regulation of immune system process	GSE22155_02	1
positive regulation of inflammatory response	GSE22155_02	0
positive regulation of innate immune response	GSE22155_02	0
positive regulation of interleukin-1 beta production	GSE22155_02	0
positive regulation of interleukin-1 production	GSE22155_02	0
positive regulation of interleukin-6 production	GSE22155_02	0
positive regulation of interleukin-8 production	GSE22155_02	0
positive regulation of intracellular signal transduction	GSE22155_02	0
positive regulation of leukocyte activation	GSE22155_02	0
positive regulation of leukocyte cell-cell adhesion	GSE22155_02	0
positive regulation of leukocyte chemotaxis	GSE22155_02	0
positive regulation of leukocyte mediated immunity	GSE22155_02	0
positive regulation of leukocyte migration	GSE22155_02	0
positive regulation of leukocyte proliferation	GSE22155_02	0
positive regulation of locomotion	GSE22155_02	0
positive regulation of lymphocyte activation	GSE22155_02	0
positive regulation of lymphocyte proliferation	GSE22155_02	0
positive regulation of macromolecule biosynthetic process	GSE22155_02	0
positive regulation of macromolecule metabolic process	GSE22155_02	0
positive regulation of MAPK cascade	GSE22155_02	1
positive regulation of metabolic process	GSE22155_02	0
positive regulation of miRNA metabolic process	GSE22155_02	0
positive regulation of mononuclear cell migration	GSE22155_02	0
positive regulation of mononuclear cell proliferation	GSE22155_02	0
positive regulation of multicellular organismal process	GSE22155_02	0
positive regulation of nitrogen compound metabolic process	GSE22155_02	0
positive regulation of phagocytosis	GSE22155_02	0
positive regulation of phosphate metabolic process	GSE22155_02	0
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GSE22155_02	0
positive regulation of phosphorus metabolic process	GSE22155_02	0
positive regulation of phosphorylation	GSE22155_02	0
positive regulation of production of molecular mediator of immune response	GSE22155_02	0
positive regulation of programmed cell death	GSE22155_02	0
positive regulation of protein modification process	GSE22155_02	0
positive regulation of protein phosphorylation	GSE22155_02	0
positive regulation of response to biotic stimulus	GSE22155_02	0
positive regulation of response to external stimulus	GSE22155_02	0
positive regulation of response to stimulus	GSE22155_02	1
positive regulation of RNA biosynthetic process	GSE22155_02	0
positive regulation of signal transduction	GSE22155_02	1
positive regulation of signaling	GSE22155_02	1
positive regulation of T cell activation	GSE22155_02	0
positive regulation of T cell proliferation	GSE22155_02	0
positive regulation of transcription by RNA polymerase II	GSE22155_02	0
positive regulation of transport	GSE22155_02	0
positive regulation of tumor necrosis factor production	GSE22155_02	0
positive regulation of tumor necrosis factor superfamily cytokine production	GSE22155_02	0
positive regulation of vasculature development	GSE22155_02	0
preganglionic parasympathetic fiber development	GSE22155_02	0
production of molecular mediator of immune response	GSE22155_02	0
programmed cell death	GSE22155_02	0
Prostaglandin signaling	GSE22155_02	0
protein binding	GSE22155_02	1
protein phosphorylation	GSE22155_02	0
receptor ligand activity	GSE22155_02	1
regionalization	GSE22155_02	0
regulated exocytosis	GSE22155_02	0
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	GSE22155_02	0
regulation of anatomical structure morphogenesis	GSE22155_02	0
regulation of angiogenesis	GSE22155_02	0
regulation of apoptotic process	GSE22155_02	0
regulation of B cell activation	GSE22155_02	0
regulation of biological process	GSE22155_02	1
regulation of biological quality	GSE22155_02	0
regulation of blood coagulation	GSE22155_02	0
regulation of cell activation	GSE22155_02	0
regulation of cell adhesion	GSE22155_02	1
regulation of cell adhesion mediated by integrin	GSE22155_02	0
regulation of cell communication	GSE22155_02	1
regulation of cell differentiation	GSE22155_02	0
regulation of cell migration	GSE22155_02	0
regulation of cell motility	GSE22155_02	0
regulation of cell population proliferation	GSE22155_02	0
regulation of cell-cell adhesion	GSE22155_02	0
regulation of cellular component biogenesis	GSE22155_02	0
regulation of cellular component organization	GSE22155_02	0
regulation of cellular metabolic process	GSE22155_02	0
regulation of cellular process	GSE22155_02	0
regulation of chemokine production	GSE22155_02	0
regulation of chemotaxis	GSE22155_02	0
regulation of cytokine production	GSE22155_02	0
regulation of cytokine production involved in immune response	GSE22155_02	0
regulation of defense response	GSE22155_02	0
regulation of developmental process	GSE22155_02	0
regulation of DNA-templated transcription	GSE22155_02	0
regulation of endocytosis	GSE22155_02	0
regulation of epithelial cell proliferation	GSE22155_02	0
regulation of ERK1 and ERK2 cascade	GSE22155_02	0
regulation of hemostasis	GSE22155_02	0
regulation of hormone levels	GSE22155_02	1
regulation of immune effector process	GSE22155_02	0
regulation of immune response	GSE22155_02	0
regulation of immune system process	GSE22155_02	0
regulation of inflammatory response	GSE22155_02	0
regulation of innate immune response	GSE22155_02	0
regulation of interleukin-1 beta production	GSE22155_02	0
regulation of interleukin-1 production	GSE22155_02	0
regulation of interleukin-6 production	GSE22155_02	0
regulation of intracellular signal transduction	GSE22155_02	0
regulation of leukocyte activation	GSE22155_02	0
regulation of leukocyte cell-cell adhesion	GSE22155_02	0
regulation of leukocyte chemotaxis	GSE22155_02	0
regulation of leukocyte degranulation	GSE22155_02	0
regulation of leukocyte differentiation	GSE22155_02	0
regulation of leukocyte mediated immunity	GSE22155_02	0
regulation of leukocyte migration	GSE22155_02	0
regulation of leukocyte proliferation	GSE22155_02	0
regulation of localization	GSE22155_02	0
regulation of locomotion	GSE22155_02	0
regulation of lymphocyte activation	GSE22155_02	0
regulation of lymphocyte proliferation	GSE22155_02	0
regulation of macromolecule metabolic process	GSE22155_02	0
regulation of macrophage activation	GSE22155_02	0
regulation of MAPK cascade	GSE22155_02	1
regulation of mast cell degranulation	GSE22155_02	0
regulation of membrane protein ectodomain proteolysis	GSE22155_02	0
regulation of metabolic process	GSE22155_02	0
regulation of metal ion transport	GSE22155_02	0
regulation of monoatomic ion transport	GSE22155_02	0
regulation of monocyte chemotaxis	GSE22155_02	0
regulation of mononuclear cell migration	GSE22155_02	0
regulation of mononuclear cell proliferation	GSE22155_02	0
regulation of multicellular organismal development	GSE22155_02	0
regulation of multicellular organismal process	GSE22155_02	0
regulation of myeloid leukocyte mediated immunity	GSE22155_02	0
regulation of nervous system development	GSE22155_02	0
regulation of neurogenesis	GSE22155_02	0
regulation of neuron apoptotic process	GSE22155_02	0
regulation of neuron differentiation	GSE22155_02	0
regulation of neuron projection development	GSE22155_02	0
regulation of neutrophil migration	GSE22155_02	0
regulation of nitrogen compound metabolic process	GSE22155_02	0
regulation of non-canonical NF-kappaB signal transduction	GSE22155_02	0
regulation of nuclear division	GSE22155_02	0
regulation of peptidyl-tyrosine phosphorylation	GSE22155_02	0
regulation of phagocytosis	GSE22155_02	0
regulation of phosphate metabolic process	GSE22155_02	0
regulation of phosphorus metabolic process	GSE22155_02	0
regulation of phosphorylation	GSE22155_02	0
regulation of primary metabolic process	GSE22155_02	0
regulation of production of molecular mediator of immune response	GSE22155_02	0
regulation of programmed cell death	GSE22155_02	0
regulation of protein phosphorylation	GSE22155_02	0
regulation of regulated secretory pathway	GSE22155_02	0
regulation of response to biotic stimulus	GSE22155_02	0
regulation of response to external stimulus	GSE22155_02	0
regulation of response to stimulus	GSE22155_02	1
regulation of response to stress	GSE22155_02	0
regulation of response to wounding	GSE22155_02	1
regulation of RNA biosynthetic process	GSE22155_02	0
regulation of secretion	GSE22155_02	0
regulation of secretion by cell	GSE22155_02	0
regulation of signal transduction	GSE22155_02	1
regulation of signaling	GSE22155_02	1
regulation of T cell activation	GSE22155_02	0
regulation of T cell proliferation	GSE22155_02	0
regulation of transcription by RNA polymerase II	GSE22155_02	0
regulation of transport	GSE22155_02	1
regulation of tumor necrosis factor production	GSE22155_02	0
regulation of tumor necrosis factor superfamily cytokine production	GSE22155_02	0
regulation of vascular permeability	GSE22155_02	0
regulation of vasculature development	GSE22155_02	0
regulation of vesicle-mediated transport	GSE22155_02	0
regulation of Wnt signaling pathway	GSE22155_02	0
regulation of wound healing	GSE22155_02	1
renal system development	GSE22155_02	0
respiratory system development	GSE22155_02	0
respiratory tube development	GSE22155_02	0
response to abiotic stimulus	GSE22155_02	0
response to bacterium	GSE22155_02	0
response to biotic stimulus	GSE22155_02	1
response to cadmium ion	GSE22155_02	1
response to chemical	GSE22155_02	1
response to chemokine	GSE22155_02	0
response to cytokine	GSE22155_02	1
response to endogenous stimulus	GSE22155_02	0
response to external biotic stimulus	GSE22155_02	1
response to external stimulus	GSE22155_02	1
response to growth factor	GSE22155_02	0
response to inorganic substance	GSE22155_02	1
response to interleukin-1	GSE22155_02	0
response to lipid	GSE22155_02	0
response to lipopolysaccharide	GSE22155_02	0
Response to metal ions	GSE22155_02	1
response to molecule of bacterial origin	GSE22155_02	0
response to organic substance	GSE22155_02	1
response to other organism	GSE22155_02	1
response to oxygen-containing compound	GSE22155_02	1
response to stimulus	GSE22155_02	1
response to stress	GSE22155_02	1
response to type II interferon	GSE22155_02	0
response to wounding	GSE22155_02	1
response to zinc ion	GSE22155_02	1
RNA biosynthetic process	GSE22155_02	0
RNA polymerase II cis-regulatory region sequence-specific DNA binding	GSE22155_02	0
RNA polymerase II transcription regulatory region sequence-specific DNA binding	GSE22155_02	0
roof of mouth development	GSE22155_02	0
secretion	GSE22155_02	0
secretion by cell	GSE22155_02	1
secretory granule	GSE22155_02	1
secretory granule lumen	GSE22155_02	0
secretory granule membrane	GSE22155_02	0
secretory vesicle	GSE22155_02	1
sensory organ development	GSE22155_02	0
sequence-specific DNA binding	GSE22155_02	0
sequence-specific double-stranded DNA binding	GSE22155_02	0
side of membrane	GSE22155_02	0
signal release	GSE22155_02	1
signal transduction	GSE22155_02	1
Signal transduction through IL1R	GSE22155_02	0
signaling	GSE22155_02	1
Signaling by Interleukins	GSE22155_02	1
signaling receptor activator activity	GSE22155_02	1
signaling receptor binding	GSE22155_02	1
signaling receptor regulator activity	GSE22155_02	1
skeletal system development	GSE22155_02	0
skeletal system morphogenesis	GSE22155_02	0
specific granule	GSE22155_02	0
specific granule membrane	GSE22155_02	0
spleen; cells in red pulp[≥Medium]	GSE22155_02	0
Splenomegaly	GSE22155_02	0
sprouting angiogenesis	GSE22155_02	0
stem cell differentiation	GSE22155_02	0
stress response to metal ion	GSE22155_02	0
striated muscle tissue development	GSE22155_02	0
supramolecular fiber organization	GSE22155_02	0
sympathetic nervous system development	GSE22155_02	0
synapse	GSE22155_02	0
system development	GSE22155_02	1
T cell activation	GSE22155_02	0
T cell activation involved in immune response	GSE22155_02	0
T cell differentiation	GSE22155_02	0
T cell migration	GSE22155_02	0
T cell proliferation	GSE22155_02	0
taxis	GSE22155_02	1
tertiary granule	GSE22155_02	0
tertiary granule membrane	GSE22155_02	0
tissue development	GSE22155_02	0
tissue migration	GSE22155_02	0
tissue morphogenesis	GSE22155_02	0
transcription by RNA polymerase II	GSE22155_02	0
transcription cis-regulatory region binding	GSE22155_02	0
transcription regulator activity	GSE22155_02	0
transcription regulatory region nucleic acid binding	GSE22155_02	0
transport	GSE22155_02	1
tube development	GSE22155_02	0
tube morphogenesis	GSE22155_02	0
tumor necrosis factor production	GSE22155_02	0
tumor necrosis factor superfamily cytokine production	GSE22155_02	0
TYROBP causal network in microglia	GSE22155_02	0
ureter development	GSE22155_02	0
ureteric bud development	GSE22155_02	0
vacuolar localization	GSE22155_02	0
vasculature development	GSE22155_02	0
vesicle	GSE22155_02	1
vesicle lumen	GSE22155_02	0
vesicle membrane	GSE22155_02	0
