GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0071621	granulocyte chemotaxis	6.54317762355418e-07	6.54317762355418e-07	+1	16
GO:0002376	immune system process	7.17704968414002e-07	7.17704968414002e-07	+1	87
GO:0071310	cellular response to organic substance	8.78445516367562e-07	8.78445516367562e-07	+1	69
GO:0044419	biological process involved in interspecies interaction between organisms	1.11625262631838e-06	1.11625262631838e-06	+1	63
GO:0006810	transport	1.38390463911783e-06	1.38390463911783e-06	+1	118
GO:0048584	positive regulation of response to stimulus	1.88432787451545e-06	1.88432787451545e-06	+1	75
GO:0098542	defense response to other organism	2.211525834091e-06	2.211525834091e-06	+1	50
GO:0009607	response to biotic stimulus	2.27382095300254e-06	2.27382095300254e-06	+1	59
GO:0032501	multicellular organismal process	2.43384991946915e-06	2.43384991946915e-06	+1	177
GO:0051707	response to other organism	2.48270368025888e-06	2.48270368025888e-06	+1	58
GO:0043207	response to external biotic stimulus	2.66899429159327e-06	2.66899429159327e-06	+1	58
GO:0002682	regulation of immune system process	2.83508188186518e-06	2.83508188186518e-06	+1	57
GO:0050865	regulation of cell activation	3.66255527023832e-06	3.66255527023832e-06	+1	33
GO:0010647	positive regulation of cell communication	3.72044539309151e-06	3.72044539309151e-06	+1	63
GO:0023056	positive regulation of signaling	3.80369453939048e-06	3.80369453939048e-06	+1	63
GO:0016477	cell migration	5.25093641861407e-06	5.25093641861407e-06	+1	56
GO:0002697	regulation of immune effector process	6.11792016539123e-06	6.11792016539123e-06	+1	25
GO:0051049	regulation of transport	7.34405978293469e-06	7.34405978293469e-06	+1	58
GO:0032940	secretion by cell	1.40256145281179e-05	1.40256145281179e-05	+1	38
GO:0032496	response to lipopolysaccharide	1.41416725821766e-05	1.41416725821766e-05	+1	23
GO:0009617	response to bacterium	1.41823778887554e-05	1.41823778887554e-05	+1	35
GO:0009966	regulation of signal transduction	1.76199069375165e-05	1.76199069375165e-05	+1	88
GO:0007155	cell adhesion	2.04265612124597e-05	2.04265612124597e-05	+1	55
GO:0010033	response to organic substance	2.11351217658178e-05	2.11351217658178e-05	+1	80
GO:0002252	immune effector process	2.25630650410459e-05	2.25630650410459e-05	+1	34
GO:0002274	myeloid leukocyte activation	2.61665267569587e-05	2.61665267569587e-05	+1	19
GO:0071222	cellular response to lipopolysaccharide	2.84257937261425e-05	2.84257937261425e-05	+1	18
GO:0030155	regulation of cell adhesion	3.04103784622892e-05	3.04103784622892e-05	+1	36
GO:0051239	regulation of multicellular organismal process	3.45990379426601e-05	3.45990379426601e-05	+1	86
GO:0140352	export from cell	3.60222677092037e-05	3.60222677092037e-05	+1	39
GO:0002237	response to molecule of bacterial origin	3.76569737136394e-05	3.76569737136394e-05	+1	23
GO:0002684	positive regulation of immune system process	4.35359136275065e-05	4.35359136275065e-05	+1	43
GO:0071219	cellular response to molecule of bacterial origin	5.78749697612936e-05	5.78749697612936e-05	+1	18
GO:0071216	cellular response to biotic stimulus	5.80654571171588e-05	5.80654571171588e-05	+1	19
GO:0009967	positive regulation of signal transduction	6.09637774203903e-05	6.09637774203903e-05	+1	55
GO:0009611	response to wounding	7.0564899018315e-05	7.0564899018315e-05	+1	29
GO:0140546	defense response to symbiont	7.32261362564317e-05	7.32261362564317e-05	+1	44
GO:0032101	regulation of response to external stimulus	8.07641430161055e-05	8.07641430161055e-05	+1	43
GO:0046903	secretion	8.85824964696127e-05	8.85824964696127e-05	+1	40
GO:0072359	circulatory system development	0.000113354018031392	0.000113354018031392	+1	44
GO:0001525	angiogenesis	0.000124447307689262	0.000124447307689262	+1	28
GO:1901701	cellular response to oxygen-containing compound	0.000140364331955432	0.000140364331955432	+1	45
GO:0010628	positive regulation of gene expression	0.000179210535963523	0.000179210535963523	+1	45
GO:0051234	establishment of localization	0.000187463721127434	0.000187463721127434	+1	121
GO:0032879	regulation of localization	0.000192883837304207	0.000192883837304207	+1	64
GO:1901700	response to oxygen-containing compound	0.000207216279319186	0.000207216279319186	+1	56
GO:0048870	cell motility	0.000215225233694154	0.000215225233694154	+1	57
GO:0050789	regulation of biological process	0.000243298621953481	0.000243298621953481	+1	243
GO:0001819	positive regulation of cytokine production	0.000260169098502001	0.000260169098502001	+1	26
GO:0001817	regulation of cytokine production	0.000266454294310996	0.000266454294310996	+1	34
GO:0002694	regulation of leukocyte activation	0.000296718274400164	0.000296718274400164	+1	28
GO:0002548	monocyte chemotaxis	0.000296779683814363	0.000296779683814363	+1	10
GO:0051240	positive regulation of multicellular organismal process	0.000297043660252478	0.000297043660252478	+1	55
GO:0001816	cytokine production	0.000319653441241006	0.000319653441241006	+1	34
GO:0046649	lymphocyte activation	0.000360472291628079	0.000360472291628079	+1	34
GO:0061041	regulation of wound healing	0.000421842472199877	0.000421842472199877	+1	13
GO:0061045	negative regulation of wound healing	0.000451692256638899	0.000451692256638899	+1	10
GO:0030335	positive regulation of cell migration	0.000484958454277171	0.000484958454277171	+1	27
GO:0141124	intracellular signaling cassette	0.000697657056400411	0.000697657056400411	+1	59
GO:0050794	regulation of cellular process	0.000718404863700903	0.000718404863700903	+1	233
GO:0048522	positive regulation of cellular process	0.000732210553690625	0.000732210553690625	+1	134
GO:0065007	biological regulation	0.000753858516263257	0.000753858516263257	+1	247
GO:1903035	negative regulation of response to wounding	0.000763924750661587	0.000763924750661587	+1	11
GO:0080134	regulation of response to stress	0.000831575901840858	0.000831575901840858	+1	47
GO:0042110	T cell activation	0.000832645297411162	0.000832645297411162	+1	27
GO:0048856	anatomical structure development	0.000845896837908432	0.000845896837908432	+1	137
GO:0030334	regulation of cell migration	0.000963268039324013	0.000963268039324013	+1	37
GO:0051179	localization	0.000967691718400262	0.000967691718400262	+1	130
GO:0023061	signal release	0.00103267804578004	0.00103267804578004	+1	25
GO:0002703	regulation of leukocyte mediated immunity	0.00104005267497577	0.00104005267497577	+1	17
GO:0050729	positive regulation of inflammatory response	0.00108859563922819	0.00108859563922819	+1	13
GO:0043410	positive regulation of MAPK cascade	0.00114622306073669	0.00114622306073669	+1	24
GO:1990869	cellular response to chemokine	0.00129886541917004	0.00129886541917004	+1	11
GO:1990868	response to chemokine	0.00129886541917004	0.00129886541917004	+1	11
GO:2000147	positive regulation of cell motility	0.00130801159550333	0.00130801159550333	+1	27
GO:0001944	vasculature development	0.00133225461064051	0.00133225461064051	+1	32
GO:1903034	regulation of response to wounding	0.00136256910631254	0.00136256910631254	+1	14
GO:1902533	positive regulation of intracellular signal transduction	0.00153455807404936	0.00153455807404936	+1	39
GO:0002699	positive regulation of immune effector process	0.00154850138261324	0.00154850138261324	+1	17
GO:0050867	positive regulation of cell activation	0.00158869035199875	0.00158869035199875	+1	21
GO:0006509	membrane protein ectodomain proteolysis	0.00173804632106481	0.00173804632106481	+1	8
GO:0007275	multicellular organism development	0.00177321869157054	0.00177321869157054	+1	113
GO:0051050	positive regulation of transport	0.00201844669376789	0.00201844669376789	+1	34
GO:0040017	positive regulation of locomotion	0.00216243544398363	0.00216243544398363	+1	27
GO:0032502	developmental process	0.00230508961454188	0.00230508961454188	+1	145
GO:0030195	negative regulation of blood coagulation	0.00242413134919882	0.00242413134919882	+1	8
GO:0022409	positive regulation of cell-cell adhesion	0.00244287733199566	0.00244287733199566	+1	19
GO:0071347	cellular response to interleukin-1	0.00259294748385238	0.00259294748385238	+1	11
GO:0048514	blood vessel morphogenesis	0.00259550898514541	0.00259550898514541	+1	28
GO:0002521	leukocyte differentiation	0.00276277628891941	0.00276277628891941	+1	28
GO:1900047	negative regulation of hemostasis	0.00284596085129345	0.00284596085129345	+1	8
GO:0002696	positive regulation of leukocyte activation	0.00302794358003629	0.00302794358003629	+1	20
GO:0006909	phagocytosis	0.00307889913315589	0.00307889913315589	+1	16
GO:0035556	intracellular signal transduction	0.00313624556305035	0.00313624556305035	+1	74
GO:0000165	MAPK cascade	0.00323236476712556	0.00323236476712556	+1	31
GO:1903530	regulation of secretion by cell	0.00377177759962607	0.00377177759962607	+1	26
GO:0070098	chemokine-mediated signaling pathway	0.00427638862259761	0.00427638862259761	+1	10
GO:2000145	regulation of cell motility	0.00444334329801536	0.00444334329801536	+1	37
GO:0002702	positive regulation of production of molecular mediator of immune response	0.00445424350264591	0.00445424350264591	+1	12
GO:0002444	myeloid leukocyte mediated immunity	0.00449442156305421	0.00449442156305421	+1	11
GO:0043408	regulation of MAPK cascade	0.00450541947329288	0.00450541947329288	+1	28
GO:0050819	negative regulation of coagulation	0.00450615841534125	0.00450615841534125	+1	8
GO:0002700	regulation of production of molecular mediator of immune response	0.00524519253909972	0.00524519253909972	+1	14
GO:0031349	positive regulation of defense response	0.00590937583394592	0.00590937583394592	+1	23
GO:0006955	immune response	0.00601002333300498	0.00601002333300498	+1	59
GO:0032102	negative regulation of response to external stimulus	0.00642860056266427	0.00642860056266427	+1	21
GO:0045766	positive regulation of angiogenesis	0.00648461189131736	0.00648461189131736	+1	13
GO:0051046	regulation of secretion	0.00670651540492204	0.00670651540492204	+1	27
GO:0010817	regulation of hormone levels	0.0070080028366186	0.0070080028366186	+1	25
GO:1902531	regulation of intracellular signal transduction	0.00722425195434929	0.00722425195434929	+1	54
GO:0050727	regulation of inflammatory response	0.00729678195184211	0.00729678195184211	+1	20
GO:0022407	regulation of cell-cell adhesion	0.00729835124724836	0.00729835124724836	+1	23
GO:0045785	positive regulation of cell adhesion	0.00729835124724836	0.00729835124724836	+1	23
GO:1904018	positive regulation of vasculature development	0.00741402810540489	0.00741402810540489	+1	13
GO:0002718	regulation of cytokine production involved in immune response	0.00752466748149523	0.00752466748149523	+1	11
GO:0002367	cytokine production involved in immune response	0.00752466748149523	0.00752466748149523	+1	11
GO:0009653	anatomical structure morphogenesis	0.00775209713879868	0.00775209713879868	+1	73
GO:0008283	cell population proliferation	0.00798138650611705	0.00798138650611705	+1	59
GO:0051043	regulation of membrane protein ectodomain proteolysis	0.00858920759513791	0.00858920759513791	+1	6
GO:0048518	positive regulation of biological process	0.00884865711139396	0.00884865711139396	+1	139
GO:0043030	regulation of macrophage activation	0.00909032271016468	0.00909032271016468	+1	8
GO:0003013	circulatory system process	0.00910909520268924	0.00910909520268924	+1	26
GO:1903131	mononuclear cell differentiation	0.00929174462663707	0.00929174462663707	+1	23
GO:0002275	myeloid cell activation involved in immune response	0.00935007015928947	0.00935007015928947	+1	10
GO:0098609	cell-cell adhesion	0.00940015816161085	0.00940015816161085	+1	35
GO:0046879	hormone secretion	0.00963286521058341	0.00963286521058341	+1	18
GO:0071702	organic substance transport	0.0100639945263905	0.0100639945263905	+1	66
GO:0046686	response to cadmium ion	0.0103710254992066	0.0103710254992066	+1	8
GO:0040012	regulation of locomotion	0.0114791791261942	0.0114791791261942	+1	37
GO:0002685	regulation of leukocyte migration	0.0118036203821566	0.0118036203821566	+1	15
GO:0006468	protein phosphorylation	0.0128914682449713	0.0128914682449713	+1	44
GO:0033619	membrane protein proteolysis	0.0133951502144084	0.0133951502144084	+1	8
GO:0010035	response to inorganic substance	0.0134028960820739	0.0134028960820739	+1	24
GO:0042060	wound healing	0.0135773350024267	0.0135773350024267	+1	21
GO:0002443	leukocyte mediated immunity	0.0136621710598514	0.0136621710598514	+1	22
GO:0001568	blood vessel development	0.0138497565177106	0.0138497565177106	+1	29
GO:0002720	positive regulation of cytokine production involved in immune response	0.0141124435431705	0.0141124435431705	+1	9
GO:0048731	system development	0.0142817031999655	0.0142817031999655	+1	97
GO:0032675	regulation of interleukin-6 production	0.0143581682773343	0.0143581682773343	+1	12
GO:0032635	interleukin-6 production	0.0143581682773343	0.0143581682773343	+1	12
GO:0051249	regulation of lymphocyte activation	0.0143582548840596	0.0143582548840596	+1	23
GO:0071674	mononuclear cell migration	0.0143995504232299	0.0143995504232299	+1	14
GO:0009914	hormone transport	0.0154400090848935	0.0154400090848935	+1	18
GO:0070663	regulation of leukocyte proliferation	0.0160906484556204	0.0160906484556204	+1	16
GO:0031347	regulation of defense response	0.016869208464188	0.016869208464188	+1	30
GO:0042127	regulation of cell population proliferation	0.0182283480666655	0.0182283480666655	+1	51
GO:0002366	leukocyte activation involved in immune response	0.018338348333024	0.018338348333024	+1	17
GO:0042116	macrophage activation	0.0189928888946675	0.0189928888946675	+1	10
GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.0194208074170113	0.0194208074170113	+1	16
GO:0007159	leukocyte cell-cell adhesion	0.0212970754939973	0.0212970754939973	+1	20
GO:0051241	negative regulation of multicellular organismal process	0.0213755967682338	0.0213755967682338	+1	38
GO:0002263	cell activation involved in immune response	0.0218153467744908	0.0218153467744908	+1	17
GO:0048585	negative regulation of response to stimulus	0.0219431642893469	0.0219431642893469	+1	50
GO:0070555	response to interleukin-1	0.0223096569092928	0.0223096569092928	+1	11
GO:0045937	positive regulation of phosphate metabolic process	0.025450492263686	0.025450492263686	+1	28
GO:0010562	positive regulation of phosphorus metabolic process	0.025450492263686	0.025450492263686	+1	28
GO:0050863	regulation of T cell activation	0.0257412796914379	0.0257412796914379	+1	19
GO:0032652	regulation of interleukin-1 production	0.0264277859824297	0.0264277859824297	+1	10
GO:0032612	interleukin-1 production	0.0264277859824297	0.0264277859824297	+1	10
GO:0050870	positive regulation of T cell activation	0.0278332227815726	0.0278332227815726	+1	15
GO:0010876	lipid localization	0.0293492863529027	0.0293492863529027	+1	22
GO:0060627	regulation of vesicle-mediated transport	0.0316804806181437	0.0316804806181437	+1	23
GO:0002440	production of molecular mediator of immune response	0.0322074468033463	0.0322074468033463	+1	14
GO:0065008	regulation of biological quality	0.0326000407871825	0.0326000407871825	+1	74
GO:0010043	response to zinc ion	0.0335423064371221	0.0335423064371221	+1	7
GO:0030193	regulation of blood coagulation	0.0340333281859981	0.0340333281859981	+1	8
GO:0022603	regulation of anatomical structure morphogenesis	0.0345777987807136	0.0345777987807136	+1	31
GO:0045087	innate immune response	0.0362962285652927	0.0362962285652927	+1	34
GO:0030097	hemopoiesis	0.0362962285652927	0.0362962285652927	+1	34
GO:0048646	anatomical structure formation involved in morphogenesis	0.0382494883022278	0.0382494883022278	+1	39
GO:0016192	vesicle-mediated transport	0.0407009221024599	0.0407009221024599	+1	47
GO:1900046	regulation of hemostasis	0.0421184279232193	0.0421184279232193	+1	8
GO:0043068	positive regulation of programmed cell death	0.0427993018537542	0.0427993018537542	+1	23
GO:0032651	regulation of interleukin-1 beta production	0.0439750071597834	0.0439750071597834	+1	9
GO:0032611	interleukin-1 beta production	0.0439750071597834	0.0439750071597834	+1	9
GO:0032103	positive regulation of response to external stimulus	0.044227517597757	0.044227517597757	+1	25
GO:0051251	positive regulation of lymphocyte activation	0.047766772812551	0.047766772812551	+1	17
GO:0005576	extracellular region	4.08813330616446e-08	4.08813330616446e-08	+1	115
GO:0099503	secretory vesicle	1.22665257050677e-07	1.22665257050677e-07	+1	46
GO:0030141	secretory granule	2.01624213096274e-07	2.01624213096274e-07	+1	41
GO:0031982	vesicle	8.65250141054289e-07	8.65250141054289e-07	+1	107
GO:0005615	extracellular space	1.13050188254763e-06	1.13050188254763e-06	+1	93
GO:0071944	cell periphery	1.21516954585445e-06	1.21516954585445e-06	+1	147
GO:0097708	intracellular vesicle	2.60382243298413e-06	2.60382243298413e-06	+1	76
GO:0031410	cytoplasmic vesicle	5.41734713987075e-06	5.41734713987075e-06	+1	75
GO:0009986	cell surface	8.39023673138557e-06	8.39023673138557e-06	+1	38
GO:0005886	plasma membrane	2.2019041223109e-05	2.2019041223109e-05	+1	134
GO:0098588	bounding membrane of organelle	4.16974025995367e-05	4.16974025995367e-05	+1	66
GO:0005737	cytoplasm	0.000120573747332104	0.000120573747332104	+1	237
GO:0030659	cytoplasmic vesicle membrane	0.000160944061707189	0.000160944061707189	+1	43
GO:0030667	secretory granule membrane	0.000176336551247618	0.000176336551247618	+1	19
GO:0012506	vesicle membrane	0.000217483622289839	0.000217483622289839	+1	43
GO:0016020	membrane	0.00195267853026008	0.00195267853026008	+1	194
GO:0098552	side of membrane	0.00277096583533294	0.00277096583533294	+1	28
GO:0070820	tertiary granule	0.0028513595387943	0.0028513595387943	+1	12
GO:0012505	endomembrane system	0.00392977502786107	0.00392977502786107	+1	108
GO:0030139	endocytic vesicle	0.00965439761946735	0.00965439761946735	+1	17
GO:0005788	endoplasmic reticulum lumen	0.010220709372851	0.010220709372851	+1	16
GO:0101003	ficolin-1-rich granule membrane	0.0113949531062376	0.0113949531062376	+1	7
GO:0009897	external side of plasma membrane	0.0346978577798521	0.0346978577798521	+1	17
GO:0008305	integrin complex	0.0363772685077259	0.0363772685077259	+1	5
GO:0070821	tertiary granule membrane	0.0370577521518005	0.0370577521518005	+1	7
GO:0005102	signaling receptor binding	1.59378105978582e-08	1.59378105978582e-08	+1	62
GO:0005515	protein binding	3.66199641112711e-07	3.66199641112711e-07	+1	295
GO:0005125	cytokine activity	2.16280458185748e-06	2.16280458185748e-06	+1	20
GO:0030546	signaling receptor activator activity	9.19648171916222e-06	9.19648171916222e-06	+1	29
GO:0030545	signaling receptor regulator activity	1.08831548151022e-05	1.08831548151022e-05	+1	30
GO:0048018	receptor ligand activity	2.6902939600336e-05	2.6902939600336e-05	+1	28
GO:0005178	integrin binding	0.00149689144426825	0.00149689144426825	+1	13
GO:0005126	cytokine receptor binding	0.00276593140832222	0.00276593140832222	+1	17
GO:0140677	molecular function activator activity	0.00767155466779379	0.00767155466779379	+1	39
GO:0098772	molecular function regulator activity	0.00859860183223343	0.00859860183223343	+1	60
GO:0008009	chemokine activity	0.0102533293792595	0.0102533293792595	+1	7
GO:0019955	cytokine binding	0.0187141624508093	0.0187141624508093	+1	11
GO:0019838	growth factor binding	0.0486503245587299	0.0486503245587299	+1	10
REAC:R-HSA-168256	Immune System	7.2281156078227e-06	7.2281156078227e-06	+1	78
REAC:R-HSA-6783783	Interleukin-10 signaling	9.81104338720471e-06	9.81104338720471e-06	+1	10
REAC:R-HSA-1280215	Cytokine Signaling in Immune system	1.27031622440564e-05	1.27031622440564e-05	+1	39
REAC:R-HSA-449147	Signaling by Interleukins	1.95139139556442e-05	1.95139139556442e-05	+1	30
REAC:R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	0.00253792455886189	0.00253792455886189	+1	15
REAC:R-HSA-5660526	Response to metal ions	0.00296603268101051	0.00296603268101051	+1	5
REAC:R-HSA-6798695	Neutrophil degranulation	0.00882081526904112	0.00882081526904112	+1	25
REAC:R-HSA-168249	Innate Immune System	0.0160500343854423	0.0160500343854423	+1	43
REAC:R-HSA-5661231	Metallothioneins bind metals	0.0248067027275241	0.0248067027275241	+1	4
WP:WP3624	Lung fibrosis	2.6449620364544e-05	2.6449620364544e-05	+1	11
WP:WP4493	Cells and molecules involved in local acute inflammatory response 	0.000248286287981913	0.000248286287981913	+1	6
WP:WP530	Cytokines and inflammatory response	0.00389525367442958	0.00389525367442958	+1	6
WP:WP5095	Overview of proinflammatory and profibrotic mediators	0.00566578882513608	0.00566578882513608	+1	12
WP:WP5115	Network map of SARS CoV 2 signaling pathway	0.00619296645098816	0.00619296645098816	+1	16
WP:WP5356	Affected pathways in Duchenne muscular dystrophy	0.0079926954360708	0.0079926954360708	+1	9
WP:WP4496	Signal transduction through IL1R	0.0164188130580783	0.0164188130580783	+1	6
WP:WP3617	Photodynamic therapy induced NF kB survival signaling	0.0231716628062984	0.0231716628062984	+1	6
