query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order
GSE22155_02	TRUE	0.000197232286272766	5440	1325	426	0.321509433962264	0.0783088235294118	GO:0051171	GO:BP	regulation of nitrogen compound metabolic process	21031	13995
GSE22155_02	TRUE	0.00026860060137448	577	1325	70	0.0528301886792453	0.121317157712305	GO:0006914	GO:BP	autophagy	21031	2592
GSE22155_02	TRUE	0.00026860060137448	577	1325	70	0.0528301886792453	0.121317157712305	GO:0061919	GO:BP	process utilizing autophagic mechanism	21031	16215
GSE22155_02	TRUE	0.000758863279382646	1026	1325	106	0.08	0.103313840155945	GO:0009894	GO:BP	regulation of catabolic process	21031	3792
GSE22155_02	TRUE	0.00122514686081414	730	1325	81	0.0611320754716981	0.110958904109589	GO:0051603	GO:BP	proteolysis involved in protein catabolic process	21031	14275
GSE22155_02	TRUE	0.00140826112488174	1371	1325	132	0.099622641509434	0.0962800875273523	GO:0046907	GO:BP	intracellular transport	21031	12847
GSE22155_02	TRUE	0.00143450613186318	3031	1325	254	0.191698113207547	0.0838007258330584	GO:0036211	GO:BP	protein modification process	21031	9821
GSE22155_02	TRUE	0.00198859153395487	620	1325	71	0.0535849056603774	0.114516129032258	GO:0043632	GO:BP	modification-dependent macromolecule catabolic process	21031	11169
GSE22155_02	TRUE	0.00229935761677001	599	1325	69	0.0520754716981132	0.115191986644407	GO:0006511	GO:BP	ubiquitin-dependent protein catabolic process	21031	2261
GSE22155_02	TRUE	0.00274003408691044	1388	1325	132	0.099622641509434	0.0951008645533141	GO:0006629	GO:BP	lipid metabolic process	21031	2369
GSE22155_02	TRUE	0.00397056790715119	5520	1325	422	0.318490566037736	0.0764492753623188	GO:0051179	GO:BP	localization	21031	14002
GSE22155_02	TRUE	0.0041715109176597	609	1325	69	0.0520754716981132	0.113300492610837	GO:0019941	GO:BP	modification-dependent protein catabolic process	21031	6301
GSE22155_02	TRUE	0.00723056186884157	887	1325	91	0.0686792452830189	0.102593010146561	GO:0043604	GO:BP	amide biosynthetic process	21031	11153
GSE22155_02	TRUE	0.00753461314741696	752	1325	80	0.060377358490566	0.106382978723404	GO:0043043	GO:BP	peptide biosynthetic process	21031	10843
GSE22155_02	TRUE	0.00897916773967676	53	1325	14	0.0105660377358491	0.264150943396226	GO:0006749	GO:BP	glutathione metabolic process	21031	2475
GSE22155_02	TRUE	0.0170303943265559	2102	1325	181	0.136603773584906	0.0861084681255947	GO:0051246	GO:BP	regulation of protein metabolic process	21031	14041
GSE22155_02	TRUE	0.0184352104231509	122	1325	22	0.0166037735849057	0.180327868852459	GO:0042157	GO:BP	lipoprotein metabolic process	21031	10340
GSE22155_02	TRUE	0.0189850659292283	858	1325	87	0.0656603773584906	0.101398601398601	GO:0032446	GO:BP	protein modification by small protein conjugation	21031	7840
GSE22155_02	TRUE	0.0203790657831022	325	1325	42	0.0316981132075472	0.129230769230769	GO:0016236	GO:BP	macroautophagy	21031	5240
GSE22155_02	TRUE	0.020550927917386	495	1325	57	0.0430188679245283	0.115151515151515	GO:0007005	GO:BP	mitochondrion organization	21031	2648
GSE22155_02	TRUE	0.0217240963652451	3210	1325	259	0.195471698113208	0.0806853582554517	GO:0033036	GO:BP	macromolecule localization	21031	8276
GSE22155_02	TRUE	0.021832710277846	496	1325	57	0.0430188679245283	0.11491935483871	GO:0010498	GO:BP	proteasomal protein catabolic process	21031	4224
GSE22155_02	TRUE	0.0234240875712506	616	1325	67	0.0505660377358491	0.108766233766234	GO:1901361	GO:BP	organic cyclic compound catabolic process	21031	21927
GSE22155_02	TRUE	0.0258287282922164	232	1325	33	0.0249056603773585	0.142241379310345	GO:0007033	GO:BP	vacuole organization	21031	2669
GSE22155_02	TRUE	0.0261202847487386	1005	1325	98	0.0739622641509434	0.0975124378109453	GO:0044255	GO:BP	cellular lipid metabolic process	21031	11307
GSE22155_02	TRUE	0.0273071551106656	766	1325	79	0.059622641509434	0.10313315926893	GO:0051248	GO:BP	negative regulation of protein metabolic process	21031	14043
GSE22155_02	TRUE	0.0316783301648471	1972	1325	170	0.128301886792453	0.0862068965517241	GO:0051649	GO:BP	establishment of localization in cell	21031	14317
GSE22155_02	TRUE	0.0359785677875782	400	1325	48	0.0362264150943396	0.12	GO:0043161	GO:BP	proteasome-mediated ubiquitin-dependent protein catabolic process	21031	10914
GSE22155_02	TRUE	0.0372649485777477	322	1325	41	0.0309433962264151	0.127329192546584	GO:0042254	GO:BP	ribosome biogenesis	21031	10405
GSE22155_02	TRUE	0.0373461705196736	723	1325	75	0.0566037735849057	0.103734439834025	GO:0006412	GO:BP	translation	21031	2194
GSE22155_02	TRUE	0.0412853319340549	4	1325	4	0.0030188679245283	1	GO:0000455	GO:BP	enzyme-directed rRNA pseudouridine synthesis	21031	149
GSE22155_02	TRUE	0.0413728823302492	186	1325	28	0.0211320754716981	0.150537634408602	GO:0043484	GO:BP	regulation of RNA splicing	21031	11085
GSE22155_02	TRUE	0.0479472411373328	439	1325	51	0.0384905660377358	0.116173120728929	GO:0034248	GO:BP	regulation of amide metabolic process	21031	8813
GSE22155_02	TRUE	1.5882341202797e-32	12345	1393	995	0.714285714285714	0.0805994329688133	GO:0005737	GO:CC	cytoplasm	22097	309
GSE22155_02	TRUE	7.71802966768139e-18	5487	1393	495	0.355348169418521	0.0902132312739202	GO:0005829	GO:CC	cytosol	22097	380
GSE22155_02	TRUE	5.3383703339067e-16	3770	1393	363	0.260588657573582	0.0962864721485411	GO:0031090	GO:CC	organelle membrane	22097	1045
GSE22155_02	TRUE	9.57299438746655e-15	15671	1393	1121	0.804737975592247	0.0715334056537553	GO:0043227	GO:CC	membrane-bounded organelle	22097	1879
GSE22155_02	TRUE	1.75092673262064e-13	14605	1393	1055	0.757358219669777	0.0722355357754194	GO:0043231	GO:CC	intracellular membrane-bounded organelle	22097	1883
GSE22155_02	TRUE	2.04671451127247e-12	17834	1393	1229	0.882268485283561	0.0689133116519009	GO:0005622	GO:CC	intracellular anatomical structure	22097	237
GSE22155_02	TRUE	2.43405388043372e-11	4220	1393	376	0.269921033740129	0.0890995260663507	GO:0005654	GO:CC	nucleoplasm	22097	252
GSE22155_02	TRUE	1.19781441475635e-09	16808	1393	1162	0.834170854271357	0.0691337458353165	GO:0043226	GO:CC	organelle	22097	1878
GSE22155_02	TRUE	3.9908441574371e-09	16018	1393	1115	0.800430725053841	0.0696091896616307	GO:0043229	GO:CC	intracellular organelle	22097	1881
GSE22155_02	TRUE	4.44304489830262e-09	6657	1393	533	0.382627422828428	0.0800660958389665	GO:0070013	GO:CC	intracellular organelle lumen	22097	2399
GSE22155_02	TRUE	4.44304489830262e-09	6657	1393	533	0.382627422828428	0.0800660958389665	GO:0031974	GO:CC	membrane-enclosed lumen	22097	1221
GSE22155_02	TRUE	4.44304489830262e-09	6657	1393	533	0.382627422828428	0.0800660958389665	GO:0043233	GO:CC	organelle lumen	22097	1885
GSE22155_02	TRUE	7.33005869364819e-09	4777	1393	403	0.289303661162958	0.0843625706510362	GO:0012505	GO:CC	endomembrane system	22097	687
GSE22155_02	TRUE	7.21915843020176e-08	1299	1393	140	0.100502512562814	0.107775211701309	GO:0031967	GO:CC	organelle envelope	22097	1215
GSE22155_02	TRUE	7.21915843020176e-08	1299	1393	140	0.100502512562814	0.107775211701309	GO:0031975	GO:CC	envelope	22097	1222
GSE22155_02	TRUE	1.51484560947703e-06	2055	1393	194	0.139267767408471	0.0944038929440389	GO:0005783	GO:CC	endoplasmic reticulum	22097	348
GSE22155_02	TRUE	1.65529135623435e-06	2203	1393	205	0.147164393395549	0.0930549251021335	GO:0098588	GO:CC	bounding membrane of organelle	22097	3216
GSE22155_02	TRUE	2.08412049503211e-06	4004	1393	335	0.240488155061019	0.0836663336663337	GO:0031982	GO:CC	vesicle	22097	1228
GSE22155_02	TRUE	2.35087749148716e-06	1521	1393	152	0.109117013639627	0.0999342537804076	GO:0031984	GO:CC	organelle subcompartment	22097	1230
GSE22155_02	TRUE	2.48685347794704e-06	1689	1393	165	0.118449389806174	0.0976909413854352	GO:0005739	GO:CC	mitochondrion	22097	310
GSE22155_02	TRUE	4.38174488541771e-06	951	1393	105	0.0753768844221105	0.110410094637224	GO:0140535	GO:CC	intracellular protein-containing complex	22097	3560
GSE22155_02	TRUE	1.01705140454717e-05	1776	1393	169	0.121320890165111	0.0951576576576577	GO:1902494	GO:CC	catalytic complex	22097	3635
GSE22155_02	TRUE	1.56148012347563e-05	890	1393	98	0.0703517587939698	0.110112359550562	GO:1990234	GO:CC	transferase complex	22097	3836
GSE22155_02	TRUE	2.24102786602439e-05	1217	1393	124	0.0890165111270639	0.101889893179951	GO:0042175	GO:CC	nuclear outer membrane-endoplasmic reticulum membrane network	22097	1778
GSE22155_02	TRUE	3.25142617029173e-05	1200	1393	122	0.0875807609475951	0.101666666666667	GO:0098827	GO:CC	endoplasmic reticulum subcompartment	22097	3269
GSE22155_02	TRUE	4.38485820872651e-05	1194	1393	121	0.0868628858578607	0.101340033500838	GO:0005789	GO:CC	endoplasmic reticulum membrane	22097	354
GSE22155_02	TRUE	6.02324680411091e-05	5521	1393	430	0.308686288585786	0.0778844412244159	GO:0031981	GO:CC	nuclear lumen	22097	1227
GSE22155_02	TRUE	0.000451151569317787	489	1393	59	0.0423546302943288	0.120654396728016	GO:0005774	GO:CC	vacuolar membrane	22097	341
GSE22155_02	TRUE	0.000613555684985366	2109	1393	185	0.132806891600861	0.087719298245614	GO:0070062	GO:CC	extracellular exosome	22097	2418
GSE22155_02	TRUE	0.000762579405808937	497	1393	59	0.0423546302943288	0.118712273641851	GO:0005635	GO:CC	nuclear envelope	22097	244
GSE22155_02	TRUE	0.000838251670035641	2133	1393	186	0.133524766690596	0.0872011251758087	GO:1903561	GO:CC	extracellular vesicle	22097	3690
GSE22155_02	TRUE	0.000863697400652256	2134	1393	186	0.133524766690596	0.0871602624179944	GO:0065010	GO:CC	extracellular membrane-bounded organelle	22097	2398
GSE22155_02	TRUE	0.000863697400652256	2134	1393	186	0.133524766690596	0.0871602624179944	GO:0043230	GO:CC	extracellular organelle	22097	1882
GSE22155_02	TRUE	0.0024052946835954	446	1393	53	0.0380473797559225	0.118834080717489	GO:0098852	GO:CC	lytic vacuole membrane	22097	3285
GSE22155_02	TRUE	0.0024052946835954	446	1393	53	0.0380473797559225	0.118834080717489	GO:0005765	GO:CC	lysosomal membrane	22097	333
GSE22155_02	TRUE	0.00244779092052285	831	1393	85	0.0610193826274228	0.102286401925391	GO:0005740	GO:CC	mitochondrial envelope	22097	311
GSE22155_02	TRUE	0.00284929241724117	9864	1393	700	0.50251256281407	0.0709651257096513	GO:0016020	GO:CC	membrane	22097	720
GSE22155_02	TRUE	0.00596581827130556	313	1393	40	0.0287150035893754	0.12779552715655	GO:0031965	GO:CC	nuclear membrane	22097	1213
GSE22155_02	TRUE	0.00711369352158143	855	1393	85	0.0610193826274228	0.0994152046783626	GO:0005773	GO:CC	vacuole	22097	340
GSE22155_02	TRUE	0.00729326745841574	2518	1393	208	0.149318018664752	0.0826052422557585	GO:0097708	GO:CC	intracellular vesicle	22097	3137
GSE22155_02	TRUE	0.00840841763292378	21	1393	8	0.00574300071787509	0.380952380952381	GO:0033162	GO:CC	melanosome membrane	22097	1385
GSE22155_02	TRUE	0.00840841763292378	21	1393	8	0.00574300071787509	0.380952380952381	GO:0090741	GO:CC	pigment granule membrane	22097	2889
GSE22155_02	TRUE	0.00840841763292378	21	1393	8	0.00574300071787509	0.380952380952381	GO:0045009	GO:CC	chitosome	22097	2123
GSE22155_02	TRUE	0.00913295549062322	2513	1393	207	0.148600143575018	0.0823716673298846	GO:0031410	GO:CC	cytoplasmic vesicle	22097	1106
GSE22155_02	TRUE	0.0100260671094519	762	1393	77	0.0552763819095477	0.101049868766404	GO:0005764	GO:CC	lysosome	22097	332
GSE22155_02	TRUE	0.0100260671094519	762	1393	77	0.0552763819095477	0.101049868766404	GO:0000323	GO:CC	lytic vacuole	22097	53
GSE22155_02	TRUE	0.0238115015427082	782	1393	77	0.0552763819095477	0.0984654731457801	GO:0031966	GO:CC	mitochondrial membrane	22097	1214
GSE22155_02	TRUE	8.97849382839015e-26	14838	1343	1149	0.855547282204021	0.0774363121714517	GO:0005515	GO:MF	protein binding	20212	1492
GSE22155_02	TRUE	2.09943714746211e-09	5758	1343	495	0.368577810871184	0.0859673497742272	GO:0003824	GO:MF	catalytic activity	20212	368
GSE22155_02	TRUE	0.00356060104191116	2350	1343	208	0.15487714072971	0.0885106382978723	GO:0016740	GO:MF	transferase activity	20212	2939
GSE22155_02	TRUE	0.0211437131634423	6146	1343	474	0.352941176470588	0.077123332248617	GO:0043167	GO:MF	ion binding	20212	5721
GSE22155_02	TRUE	0.0233489075539394	733	1343	77	0.0573343261355175	0.105047748976808	GO:0016746	GO:MF	acyltransferase activity	20212	2944
GSE22155_02	TRUE	0.0290526400215745	28	1343	9	0.00670141474311243	0.321428571428571	GO:0016866	GO:MF	intramolecular transferase activity	20212	3042
GSE22155_02	TRUE	0.0419297906063351	18370	1343	1258	0.936708860759494	0.068481219379423	GO:0005488	GO:MF	binding	20212	1480
GSE22155_02	TRUE	0.00114869093995868	3693	386	326	0.844559585492228	0.0882751150825887	HP:0012638	HP	Abnormal nervous system physiology	4958	9022
GSE22155_02	TRUE	0.00455243712165686	3923	386	339	0.878238341968912	0.0864134590874331	HP:0000707	HP	Abnormality of the nervous system	4958	550
GSE22155_02	TRUE	0.0255882248423089	179	386	31	0.0803108808290155	0.173184357541899	HP:0001419	HP	X-linked recessive inheritance	4958	1064
GSE22155_02	TRUE	0.0258559451856005	3124	386	281	0.727979274611399	0.0899487836107554	HP:0011446	HP	Abnormality of mental function	4958	7849
GSE22155_02	TRUE	0.0291433944933794	251	386	39	0.101036269430052	0.155378486055777	HP:0001417	HP	X-linked inheritance	4958	1063
GSE22155_02	TRUE	0.0353759224295941	2504	386	234	0.606217616580311	0.0934504792332268	HP:0011804	HP	Abnormal muscle physiology	4958	8203
GSE22155_02	TRUE	8.82487134431648e-29	7664	928	792	0.853448275862069	0.103340292275574	HPA:0220051	HPA	gallbladder; glandular cells[≥Low]	11019	361
GSE22155_02	TRUE	8.82487134431648e-29	7664	928	792	0.853448275862069	0.103340292275574	HPA:0220000	HPA	gallbladder	11019	360
GSE22155_02	TRUE	1.40231903815648e-27	7131	928	752	0.810344827586207	0.105455055391951	HPA:0590051	HPA	thyroid gland; glandular cells[≥Low]	11019	839
GSE22155_02	TRUE	1.40231903815648e-27	7131	928	752	0.810344827586207	0.105455055391951	HPA:0590000	HPA	thyroid gland	11019	838
GSE22155_02	TRUE	1.49453357493315e-27	7415	928	772	0.831896551724138	0.104113283884019	HPA:0020051	HPA	adrenal gland; glandular cells[≥Low]	11019	16
GSE22155_02	TRUE	2.36998822273781e-27	7422	928	772	0.831896551724138	0.104015090272164	HPA:0020000	HPA	adrenal gland	11019	6
GSE22155_02	TRUE	2.51468661527355e-27	7466	928	775	0.835129310344828	0.103803911063488	HPA:0210000	HPA	fallopian tube	11019	341
GSE22155_02	TRUE	2.58593898459124e-27	7409	928	771	0.830818965517241	0.104062626535295	HPA:0350000	HPA	pancreas	11019	499
GSE22155_02	TRUE	8.10402824050606e-26	7664	928	785	0.845905172413793	0.102426931106472	HPA:0540000	HPA	stomach 1	11019	782
GSE22155_02	TRUE	8.10402824050606e-26	7664	928	785	0.845905172413793	0.102426931106472	HPA:0540051	HPA	stomach 1; glandular cells[≥Low]	11019	783
GSE22155_02	TRUE	1.09696238578193e-25	6828	928	725	0.78125	0.10618043350908	HPA:0430051	HPA	seminal vesicle; glandular cells[≥Low]	11019	604
GSE22155_02	TRUE	1.09696238578193e-25	6828	928	725	0.78125	0.10618043350908	HPA:0430000	HPA	seminal vesicle	11019	603
GSE22155_02	TRUE	4.03823694865418e-25	7067	928	741	0.798491379310345	0.104853544644121	HPA:0400051	HPA	rectum; glandular cells[≥Low]	11019	562
GSE22155_02	TRUE	7.27814879142352e-25	8237	928	821	0.884698275862069	0.0996722107563433	HPA:0270000	HPA	kidney	11019	407
GSE22155_02	TRUE	1.31945815357944e-24	6351	928	686	0.739224137931034	0.108014485907731	HPA:0540052	HPA	stomach 1; glandular cells[≥Medium]	11019	784
GSE22155_02	TRUE	1.9025286745893e-24	7612	928	778	0.838362068965517	0.1022070415134	HPA:0550051	HPA	stomach 2; glandular cells[≥Low]	11019	787
GSE22155_02	TRUE	1.9025286745893e-24	7612	928	778	0.838362068965517	0.1022070415134	HPA:0550000	HPA	stomach 2	11019	786
GSE22155_02	TRUE	2.28372941106026e-24	6999	928	734	0.790948275862069	0.104872124589227	HPA:0130051	HPA	colon; glandular cells[≥Low]	11019	231
GSE22155_02	TRUE	3.50417845473665e-24	7973	928	802	0.864224137931034	0.100589489527154	HPA:0400000	HPA	rectum	11019	543
GSE22155_02	TRUE	3.55853038417949e-24	7899	928	797	0.858836206896552	0.100898847955437	HPA:0150000	HPA	duodenum	11019	256
GSE22155_02	TRUE	4.49279127226763e-24	6942	928	729	0.785560344827586	0.105012964563526	HPA:0350471	HPA	pancreas; exocrine glandular cells[≥Low]	11019	500
GSE22155_02	TRUE	1.23027415098453e-23	8342	928	825	0.889008620689655	0.0988971469671542	HPA:0130000	HPA	colon	11019	212
GSE22155_02	TRUE	1.32409740849649e-23	7055	928	736	0.793103448275862	0.104323175053154	HPA:0160000	HPA	endometrium 1	11019	306
GSE22155_02	TRUE	1.4561296802957e-23	7877	928	794	0.855603448275862	0.100799796876984	HPA:0480000	HPA	small intestine	11019	725
GSE22155_02	TRUE	1.6080445977393e-23	6615	928	703	0.757543103448276	0.106273620559335	HPA:0220052	HPA	gallbladder; glandular cells[≥Medium]	11019	362
GSE22155_02	TRUE	3.82465026682177e-23	7196	928	745	0.802801724137931	0.103529738743747	HPA:0320000	HPA	nasopharynx	11019	466
GSE22155_02	TRUE	4.39520517291419e-23	7157	928	742	0.799568965517241	0.103674724046388	HPA:0570731	HPA	testis; Leydig cells[≥Low]	11019	804
GSE22155_02	TRUE	4.41007188686337e-23	6818	928	717	0.772629310344828	0.105162804341449	HPA:0160051	HPA	endometrium 1; glandular cells[≥Low]	11019	310
GSE22155_02	TRUE	4.52566406405462e-23	7185	928	744	0.801724137931034	0.103549060542797	HPA:0050000	HPA	breast	11019	54
GSE22155_02	TRUE	6.25239480612763e-23	7108	928	738	0.795258620689655	0.103826674169949	HPA:0150051	HPA	duodenum; glandular cells[≥Low]	11019	272
GSE22155_02	TRUE	6.74944183700372e-23	7428	928	761	0.820043103448276	0.102450188476037	HPA:0060000	HPA	bronchus	11019	64
GSE22155_02	TRUE	8.85864744405615e-23	6723	928	709	0.764008620689655	0.105458872527146	HPA:0170051	HPA	endometrium 2; glandular cells[≥Low]	11019	317
GSE22155_02	TRUE	1.02410675503944e-22	7337	928	754	0.8125	0.102766798418972	HPA:0180051	HPA	epididymis; glandular cells[≥Low]	11019	321
GSE22155_02	TRUE	1.02410675503944e-22	7337	928	754	0.8125	0.102766798418972	HPA:0180000	HPA	epididymis	11019	320
GSE22155_02	TRUE	1.32555253436293e-22	6917	928	723	0.779094827586207	0.104525083128524	HPA:0170000	HPA	endometrium 2	11019	313
GSE22155_02	TRUE	1.72802548148492e-22	7304	928	751	0.80926724137931	0.102820372398686	HPA:0610000	HPA	urinary bladder	11019	852
GSE22155_02	TRUE	1.72802548148492e-22	7304	928	751	0.80926724137931	0.102820372398686	HPA:0610831	HPA	urinary bladder; urothelial cells[≥Low]	11019	853
GSE22155_02	TRUE	2.63985621102439e-22	6284	928	674	0.726293103448276	0.107256524506684	HPA:0550052	HPA	stomach 2; glandular cells[≥Medium]	11019	788
GSE22155_02	TRUE	4.87099212101949e-22	7517	928	765	0.824353448275862	0.101769322868165	HPA:0380000	HPA	placenta	11019	517
GSE22155_02	TRUE	5.51464957025453e-22	7379	928	755	0.813577586206897	0.102317387179835	HPA:0300000	HPA	lung	11019	443
GSE22155_02	TRUE	6.83033298094879e-22	7080	928	733	0.789870689655172	0.103531073446328	HPA:0480051	HPA	small intestine; glandular cells[≥Low]	11019	738
GSE22155_02	TRUE	1.68077544718548e-21	6813	928	712	0.767241379310345	0.104506091296052	HPA:0050051	HPA	breast; glandular cells[≥Low]	11019	58
GSE22155_02	TRUE	2.73724344150252e-21	7831	928	785	0.845905172413793	0.100242625462904	HPA:0030000	HPA	appendix	11019	22
GSE22155_02	TRUE	5.59812661046042e-21	8106	928	803	0.865301724137931	0.0990624228966198	HPA:0100000	HPA	cerebral cortex	11019	182
GSE22155_02	TRUE	9.89685027497088e-21	6751	928	705	0.759698275862069	0.10442897348541	HPA:0030051	HPA	appendix; glandular cells[≥Low]	11019	38
GSE22155_02	TRUE	1.12765876010361e-20	6018	928	648	0.698275862068966	0.107676969092722	HPA:0020052	HPA	adrenal gland; glandular cells[≥Medium]	11019	17
GSE22155_02	TRUE	1.67643425203312e-20	7027	928	725	0.78125	0.10317347374413	HPA:0270361	HPA	kidney; cells in tubules[≥Low]	11019	414
GSE22155_02	TRUE	3.54143247726111e-20	7788	928	779	0.839439655172414	0.100025680534155	HPA:0600000	HPA	tonsil	11019	842
GSE22155_02	TRUE	3.55083230833676e-20	5988	928	644	0.693965517241379	0.107548430193721	HPA:0130052	HPA	colon; glandular cells[≥Medium]	11019	232
GSE22155_02	TRUE	1.24661664231616e-19	6902	928	713	0.768318965517241	0.103303390321646	HPA:0420051	HPA	salivary gland; glandular cells[≥Low]	11019	600
GSE22155_02	TRUE	1.24661664231616e-19	6902	928	713	0.768318965517241	0.103303390321646	HPA:0420000	HPA	salivary gland	11019	599
GSE22155_02	TRUE	2.18798952787011e-19	5958	928	639	0.688577586206897	0.107250755287009	HPA:0610832	HPA	urinary bladder; urothelial cells[≥Medium]	11019	854
GSE22155_02	TRUE	4.07999747501588e-19	7246	928	737	0.794181034482759	0.101711288987027	HPA:0460000	HPA	skin 1	11019	621
GSE22155_02	TRUE	5.10313117406965e-19	6677	928	694	0.747844827586207	0.103938894713195	HPA:0390000	HPA	prostate	11019	539
GSE22155_02	TRUE	5.10313117406965e-19	6677	928	694	0.747844827586207	0.103938894713195	HPA:0390051	HPA	prostate; glandular cells[≥Low]	11019	540
GSE22155_02	TRUE	6.72986733233898e-19	6787	928	702	0.756465517241379	0.103433033740975	HPA:0300411	HPA	lung; macrophages[≥Low]	11019	456
GSE22155_02	TRUE	3.19429653721151e-18	6298	928	662	0.713362068965517	0.105112734201334	HPA:0290000	HPA	liver	11019	436
GSE22155_02	TRUE	5.27205572912918e-18	6067	928	643	0.692887931034483	0.105983187736938	HPA:0480052	HPA	small intestine; glandular cells[≥Medium]	11019	739
GSE22155_02	TRUE	7.21228669466694e-18	5238	928	575	0.619612068965517	0.109774723176785	HPA:0430052	HPA	seminal vesicle; glandular cells[≥Medium]	11019	605
GSE22155_02	TRUE	7.95426113965038e-18	5628	928	607	0.654094827586207	0.107853589196873	HPA:0351181	HPA	pancreas; pancreatic endocrine cells[≥Low]	11019	503
GSE22155_02	TRUE	1.15703289517321e-17	6107	928	645	0.695043103448276	0.105616505649255	HPA:0400052	HPA	rectum; glandular cells[≥Medium]	11019	563
GSE22155_02	TRUE	3.67656227369845e-17	9036	928	854	0.920258620689655	0.0945108455068614	HPA:0570000	HPA	testis	11019	803
GSE22155_02	TRUE	6.92219282866877e-17	6652	928	685	0.738146551724138	0.102976548406494	HPA:0600221	HPA	tonsil; squamous epithelial cells[≥Low]	11019	849
GSE22155_02	TRUE	1.49368141764484e-16	6106	928	641	0.69073275862069	0.104978709466099	HPA:0150052	HPA	duodenum; glandular cells[≥Medium]	11019	273
GSE22155_02	TRUE	1.84362749298571e-16	5898	928	624	0.672413793103448	0.105798575788403	HPA:0360000	HPA	parathyroid gland	11019	506
GSE22155_02	TRUE	1.84362749298571e-16	5898	928	624	0.672413793103448	0.105798575788403	HPA:0360051	HPA	parathyroid gland; glandular cells[≥Low]	11019	507
GSE22155_02	TRUE	2.81417829323441e-16	6257	928	652	0.702586206896552	0.10420329231261	HPA:0330000	HPA	oral mucosa	11019	488
GSE22155_02	TRUE	2.81417829323441e-16	6257	928	652	0.702586206896552	0.10420329231261	HPA:0330221	HPA	oral mucosa; squamous epithelial cells[≥Low]	11019	489
GSE22155_02	TRUE	3.32580213329754e-16	7036	928	712	0.767241379310345	0.101193860147811	HPA:0470000	HPA	skin 2	11019	676
GSE22155_02	TRUE	3.71410098260516e-16	6530	928	673	0.725215517241379	0.103062787136294	HPA:0310000	HPA	lymph node	11019	459
GSE22155_02	TRUE	3.83403282649096e-16	5987	928	630	0.678879310344828	0.105227993986972	HPA:0600431	HPA	tonsil; germinal center cells[≥Low]	11019	843
GSE22155_02	TRUE	9.157116420355e-16	7202	928	723	0.779094827586207	0.100388780894196	HPA:0090000	HPA	cerebellum	11019	103
