GO.ID	Description	p.Val	FDR	Phenotype	Genes
HPA:0050051	breast; glandular cells[≥Low]	5.32376203061843e-07	5.32376203061843e-07	+1	362
HPA:0610832	urinary bladder; urothelial cells[≥Medium]	7.65815988227739e-07	7.65815988227739e-07	+1	326
HPA:0220052	gallbladder; glandular cells[≥Medium]	9.43831789359153e-07	9.43831789359153e-07	+1	353
HPA:0130000	colon	9.78410117160185e-07	9.78410117160185e-07	+1	420
HPA:0130051	colon; glandular cells[≥Low]	1.32519594791432e-06	1.32519594791432e-06	+1	368
HPA:0540052	stomach 1; glandular cells[≥Medium]	1.80321131330108e-06	1.80321131330108e-06	+1	341
HPA:0440341	skeletal muscle; myocytes[≥Low]	2.27619893424802e-06	2.27619893424802e-06	+1	322
HPA:0440000	skeletal muscle	2.27619893424802e-06	2.27619893424802e-06	+1	322
HPA:0600000	tonsil	2.39421778058146e-06	2.39421778058146e-06	+1	398
HPA:0100000	cerebral cortex	2.44291991100614e-06	2.44291991100614e-06	+1	410
HPA:0300000	lung	4.79423552794784e-06	4.79423552794784e-06	+1	381
HPA:0310441	lymph node; non-germinal center cells[≥Low]	5.05729408006738e-06	5.05729408006738e-06	+1	327
HPA:0020051	adrenal gland; glandular cells[≥Low]	6.18004836152248e-06	6.18004836152248e-06	+1	382
HPA:0030000	appendix	6.91589243918208e-06	6.91589243918208e-06	+1	398
HPA:0020000	adrenal gland	7.2986049176157e-06	7.2986049176157e-06	+1	382
HPA:0130052	colon; glandular cells[≥Medium]	8.27127607289566e-06	8.27127607289566e-06	+1	323
HPA:0590000	thyroid gland	9.38519518023187e-06	9.38519518023187e-06	+1	370
HPA:0590051	thyroid gland; glandular cells[≥Low]	9.38519518023187e-06	9.38519518023187e-06	+1	370
HPA:0540051	stomach 1; glandular cells[≥Low]	9.73280419972541e-06	9.73280419972541e-06	+1	391
HPA:0540000	stomach 1	9.73280419972541e-06	9.73280419972541e-06	+1	391
HPA:0350000	pancreas	9.76762646579077e-06	9.76762646579077e-06	+1	381
HPA:0430052	seminal vesicle; glandular cells[≥Medium]	1.13172644839046e-05	1.13172644839046e-05	+1	290
HPA:0290000	liver	1.4754999820952e-05	1.4754999820952e-05	+1	335
HPA:0610000	urinary bladder	1.59423881034198e-05	1.59423881034198e-05	+1	376
HPA:0610831	urinary bladder; urothelial cells[≥Low]	1.59423881034198e-05	1.59423881034198e-05	+1	376
HPA:0380511	placenta; decidual cells[≥Low]	1.71140805529093e-05	1.71140805529093e-05	+1	272
HPA:0510651	soft tissue 2; fibroblasts[≥Low]	2.00015982444157e-05	2.00015982444157e-05	+1	239
HPA:0310431	lymph node; germinal center cells[≥Low]	2.08586374974414e-05	2.08586374974414e-05	+1	281
HPA:0310000	lymph node	2.11973960536456e-05	2.11973960536456e-05	+1	344
HPA:0570731	testis; Leydig cells[≥Low]	2.99908672449992e-05	2.99908672449992e-05	+1	369
HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	3.15866971287286e-05	3.15866971287286e-05	+1	305
HPA:0220051	gallbladder; glandular cells[≥Low]	3.23185969762075e-05	3.23185969762075e-05	+1	389
HPA:0220000	gallbladder	3.23185969762075e-05	3.23185969762075e-05	+1	389
HPA:0600221	tonsil; squamous epithelial cells[≥Low]	3.71661316910141e-05	3.71661316910141e-05	+1	348
HPA:0270361	kidney; cells in tubules[≥Low]	4.51438694488612e-05	4.51438694488612e-05	+1	363
HPA:0550051	stomach 2; glandular cells[≥Low]	5.63199763180239e-05	5.63199763180239e-05	+1	386
HPA:0550000	stomach 2	5.63199763180239e-05	5.63199763180239e-05	+1	386
HPA:0210000	fallopian tube	6.39846379438872e-05	6.39846379438872e-05	+1	380
HPA:0150052	duodenum; glandular cells[≥Medium]	6.65674056737772e-05	6.65674056737772e-05	+1	324
HPA:0390052	prostate; glandular cells[≥Medium]	8.24352436188726e-05	8.24352436188726e-05	+1	267
HPA:0350471	pancreas; exocrine glandular cells[≥Low]	0.000102250218804786	0.000102250218804786	+1	358
HPA:0340461	ovary; ovarian stroma cells[≥Low]	0.00010522092241228	0.00010522092241228	+1	229
HPA:0400000	rectum	0.000105305798120663	0.000105305798120663	+1	399
HPA:0400051	rectum; glandular cells[≥Low]	0.000107633393894429	0.000107633393894429	+1	363
HPA:0360000	parathyroid gland	0.000116509747827739	0.000116509747827739	+1	314
HPA:0360051	parathyroid gland; glandular cells[≥Low]	0.000116509747827739	0.000116509747827739	+1	314
HPA:0420000	salivary gland	0.000123385540250627	0.000123385540250627	+1	356
HPA:0420051	salivary gland; glandular cells[≥Low]	0.000123385540250627	0.000123385540250627	+1	356
HPA:0020052	adrenal gland; glandular cells[≥Medium]	0.000124165605065017	0.000124165605065017	+1	319
HPA:0060000	bronchus	0.00014465849626333	0.00014465849626333	+1	377
HPA:0180000	epididymis	0.000174630973439336	0.000174630973439336	+1	373
HPA:0180051	epididymis; glandular cells[≥Low]	0.000174630973439336	0.000174630973439336	+1	373
HPA:0270000	kidney	0.000205560237153237	0.000205560237153237	+1	408
HPA:0040081	bone marrow; hematopoietic cells[≥Low]	0.000222939405146579	0.000222939405146579	+1	338
HPA:0040000	bone marrow	0.000222939405146579	0.000222939405146579	+1	338
HPA:0600441	tonsil; non-germinal center cells[≥Low]	0.000223919380755152	0.000223919380755152	+1	322
HPA:0210052	fallopian tube; glandular cells[≥Medium]	0.000243569344485117	0.000243569344485117	+1	260
HPA:0160051	endometrium 1; glandular cells[≥Low]	0.000269806712766994	0.000269806712766994	+1	351
HPA:0600431	tonsil; germinal center cells[≥Low]	0.000278225755020488	0.000278225755020488	+1	316
HPA:0510000	soft tissue 2	0.000293590040369588	0.000293590040369588	+1	282
HPA:0480052	small intestine; glandular cells[≥Medium]	0.0003388168305951	0.0003388168305951	+1	319
HPA:0320000	nasopharynx	0.000343348585589869	0.000343348585589869	+1	366
HPA:0290401	liver; hepatocytes[≥Low]	0.000390611955948001	0.000390611955948001	+1	305
HPA:0050052	breast; glandular cells[≥Medium]	0.000399102684938891	0.000399102684938891	+1	277
HPA:0030071	appendix; lymphoid tissue[≥Low]	0.000452018153165896	0.000452018153165896	+1	260
HPA:0380512	placenta; decidual cells[≥Medium]	0.000564817229834959	0.000564817229834959	+1	207
HPA:0160000	endometrium 1	0.000639100717860539	0.000639100717860539	+1	359
HPA:0270362	kidney; cells in tubules[≥Medium]	0.000729888512756157	0.000729888512756157	+1	307
HPA:0030051	appendix; glandular cells[≥Low]	0.00079317344803251	0.00079317344803251	+1	346
HPA:0590052	thyroid gland; glandular cells[≥Medium]	0.000834414774215514	0.000834414774215514	+1	297
HPA:0380000	placenta	0.000926120262081473	0.000926120262081473	+1	377
HPA:0100131	cerebral cortex; neuronal cells[≥Low]	0.000946839349891923	0.000946839349891923	+1	344
HPA:0550052	stomach 2; glandular cells[≥Medium]	0.00095107983757724	0.00095107983757724	+1	326
HPA:0500000	soft tissue 1	0.00106717740161737	0.00106717740161737	+1	286
HPA:0530000	spleen	0.00108638708487974	0.00108638708487974	+1	309
HPA:0150051	duodenum; glandular cells[≥Low]	0.00112632011560696	0.00112632011560696	+1	360
HPA:0080000	caudate	0.00116883153692873	0.00116883153692873	+1	354
HPA:0400052	rectum; glandular cells[≥Medium]	0.00117501208852285	0.00117501208852285	+1	318
HPA:0050091	breast; myoepithelial cells[≥Low]	0.00117970131443076	0.00117970131443076	+1	299
HPA:0180052	epididymis; glandular cells[≥Medium]	0.00127223298349877	0.00127223298349877	+1	300
HPA:0270351	kidney; cells in glomeruli[≥Low]	0.00127577034282092	0.00127577034282092	+1	277
HPA:0600442	tonsil; non-germinal center cells[≥Medium]	0.00154136960594386	0.00154136960594386	+1	233
HPA:0170052	endometrium 2; glandular cells[≥Medium]	0.00159099320978027	0.00159099320978027	+1	264
HPA:0480051	small intestine; glandular cells[≥Low]	0.00168424126983075	0.00168424126983075	+1	358
HPA:0480000	small intestine	0.00183676043558841	0.00183676043558841	+1	390
HPA:0170000	endometrium 2	0.00191150727457217	0.00191150727457217	+1	351
HPA:0130241	colon; peripheral nerve/ganglion[≥Low]	0.00238250551598173	0.00238250551598173	+1	270
HPA:0300411	lung; macrophages[≥Low]	0.00250727071479039	0.00250727071479039	+1	345
HPA:0490000	smooth muscle	0.00251562730369207	0.00251562730369207	+1	288
HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	0.00251562730369207	0.00251562730369207	+1	288
HPA:0010000	adipose tissue	0.0025519621484993	0.0025519621484993	+1	220
HPA:0010011	adipose tissue; adipocytes[≥Low]	0.0025519621484993	0.0025519621484993	+1	220
HPA:0060102	bronchus; respiratory epithelial cells[≥Medium]	0.00273276732499134	0.00273276732499134	+1	265
HPA:0150000	duodenum	0.00284599375274489	0.00284599375274489	+1	390
HPA:0170051	endometrium 2; glandular cells[≥Low]	0.00290220980363566	0.00290220980363566	+1	342
HPA:0350472	pancreas; exocrine glandular cells[≥Medium]	0.00299299519120378	0.00299299519120378	+1	281
HPA:0570732	testis; Leydig cells[≥Medium]	0.00332806313804124	0.00332806313804124	+1	284
HPA:0250000	hippocampus	0.00356840926979355	0.00356840926979355	+1	346
HPA:0270352	kidney; cells in glomeruli[≥Medium]	0.00380015832368667	0.00380015832368667	+1	179
HPA:0380521	placenta; trophoblastic cells[≥Low]	0.00394684244688848	0.00394684244688848	+1	326
HPA:0440342	skeletal muscle; myocytes[≥Medium]	0.00405608622521682	0.00405608622521682	+1	212
HPA:0250121	hippocampus; glial cells[≥Low]	0.00415371648222643	0.00415371648222643	+1	228
HPA:0090161	cerebellum; Purkinje cells[≥Low]	0.00463386382537605	0.00463386382537605	+1	292
HPA:0130201	colon; endothelial cells[≥Low]	0.00750166789608142	0.00750166789608142	+1	295
HPA:0530711	spleen; cells in red pulp[≥Low]	0.00759038752276414	0.00759038752276414	+1	280
HPA:0160052	endometrium 1; glandular cells[≥Medium]	0.00802862277426556	0.00802862277426556	+1	272
HPA:0340000	ovary	0.00828487159058471	0.00828487159058471	+1	284
HPA:0210051	fallopian tube; glandular cells[≥Low]	0.00876993145078191	0.00876993145078191	+1	299
HPA:0460000	skin 1	0.00946931886216952	0.00946931886216952	+1	361
HPA:0030052	appendix; glandular cells[≥Medium]	0.00995367555138936	0.00995367555138936	+1	287
HPA:0470681	skin 2; epidermal cells[≥Low]	0.0102554778582334	0.0102554778582334	+1	295
HPA:0460651	skin 1; fibroblasts[≥Low]	0.0103220351747091	0.0103220351747091	+1	223
HPA:0100201	cerebral cortex; endothelial cells[≥Low]	0.0107070106550458	0.0107070106550458	+1	248
HPA:0360052	parathyroid gland; glandular cells[≥Medium]	0.0109390138042921	0.0109390138042921	+1	238
HPA:0620221	vagina; squamous epithelial cells[≥Low]	0.0115283089366986	0.0115283089366986	+1	308
HPA:0620000	vagina	0.0115283089366986	0.0115283089366986	+1	308
HPA:0320102	nasopharynx; respiratory epithelial cells[≥Medium]	0.0117879644956755	0.0117879644956755	+1	254
HPA:0570741	testis; cells in seminiferous ducts[≥Low]	0.0122696354919679	0.0122696354919679	+1	177
HPA:0050012	breast; adipocytes[≥Medium]	0.0126097934348184	0.0126097934348184	+1	97
HPA:0080121	caudate; glial cells[≥Low]	0.01266069415418	0.01266069415418	+1	245
HPA:0100202	cerebral cortex; endothelial cells[≥Medium]	0.0137759735450637	0.0137759735450637	+1	147
HPA:0460661	skin 1; keratinocytes[≥Low]	0.014119111393969	0.014119111393969	+1	271
HPA:0570742	testis; cells in seminiferous ducts[≥Medium]	0.0142157333489777	0.0142157333489777	+1	141
HPA:0241102	heart muscle; cardiomyocytes[≥Medium]	0.0179126527343524	0.0179126527343524	+1	235
HPA:0090192	cerebellum; cells in molecular layer[≥Medium]	0.0184049429090612	0.0184049429090612	+1	161
HPA:0270363	kidney; cells in tubules[High]	0.0200724563354508	0.0200724563354508	+1	130
HPA:0630000	cervix	0.0208631048381144	0.0208631048381144	+1	346
HPA:0320101	nasopharynx; respiratory epithelial cells[≥Low]	0.0258283530591381	0.0258283530591381	+1	297
HPA:0060101	bronchus; respiratory epithelial cells[≥Low]	0.028302328803973	0.028302328803973	+1	303
HPA:0351182	pancreas; pancreatic endocrine cells[≥Medium]	0.0310309699349258	0.0310309699349258	+1	199
HPA:0100211	cerebral cortex; neuropil[≥Low]	0.0313419417257781	0.0313419417257781	+1	262
HPA:0240000	heart muscle	0.0403767913604124	0.0403767913604124	+1	319
HPA:0241101	heart muscle; cardiomyocytes[≥Low]	0.0403767913604124	0.0403767913604124	+1	319
HPA:0420052	salivary gland; glandular cells[≥Medium]	0.0426381565620838	0.0426381565620838	+1	255
HPA:0310442	lymph node; non-germinal center cells[≥Medium]	0.0427934621287864	0.0427934621287864	+1	215
HPA:0630051	cervix; glandular cells[≥Low]	0.0459383838064636	0.0459383838064636	+1	291
HPA:0250131	hippocampus; neuronal cells[≥Low]	0.0493796868388469	0.0493796868388469	+1	314
HPA:0460652	skin 1; fibroblasts[≥Medium]	0.0499998810912133	0.0499998810912133	+1	161
