GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0032259	methylation	0.000806681988085918	0.000806681988085918	+1	50
GO:0036211	protein modification process	0.0009277314998604	0.0009277314998604	+1	343
GO:0006163	purine nucleotide metabolic process	0.000997309265193243	0.000997309265193243	+1	83
GO:0009142	nucleoside triphosphate biosynthetic process	0.00116635694998159	0.00116635694998159	+1	30
GO:0072521	purine-containing compound metabolic process	0.00129300079009817	0.00129300079009817	+1	86
GO:0051171	regulation of nitrogen compound metabolic process	0.00145896700744981	0.00145896700744981	+1	572
GO:0043414	macromolecule methylation	0.00180399859080461	0.00180399859080461	+1	37
GO:0080090	regulation of primary metabolic process	0.00197133551409545	0.00197133551409545	+1	585
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.00300644662593131	0.00300644662593131	+1	28
GO:1901362	organic cyclic compound biosynthetic process	0.00328637506936523	0.00328637506936523	+1	458
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.0033576990837159	0.0033576990837159	+1	27
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.00403185425026851	0.00403185425026851	+1	27
GO:0019438	aromatic compound biosynthetic process	0.00422590318092611	0.00422590318092611	+1	443
GO:0015031	protein transport	0.00432384880939977	0.00432384880939977	+1	177
GO:0046148	pigment biosynthetic process	0.00455897381488278	0.00455897381488278	+1	18
GO:0051246	regulation of protein metabolic process	0.00478022905866836	0.00478022905866836	+1	246
GO:0016236	macroautophagy	0.00535539324608182	0.00535539324608182	+1	55
GO:0009199	ribonucleoside triphosphate metabolic process	0.00547037408954131	0.00547037408954131	+1	46
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.00594042481867395	0.00594042481867395	+1	45
GO:0019693	ribose phosphate metabolic process	0.00629791818160417	0.00629791818160417	+1	74
GO:0044770	cell cycle phase transition	0.0064651230235719	0.0064651230235719	+1	80
GO:1902600	proton transmembrane transport	0.00721497488350627	0.00721497488350627	+1	33
GO:0006228	UTP biosynthetic process	0.00918026947908201	0.00918026947908201	+1	7
GO:1901575	organic substance catabolic process	0.0104309997038559	0.0104309997038559	+1	241
GO:0009893	positive regulation of metabolic process	0.0106163944072228	0.0106163944072228	+1	401
GO:0065008	regulation of biological quality	0.0116510393742156	0.0116510393742156	+1	317
GO:0009144	purine nucleoside triphosphate metabolic process	0.0127735137090553	0.0127735137090553	+1	45
GO:0009141	nucleoside triphosphate metabolic process	0.0130718354420035	0.0130718354420035	+1	47
GO:0045017	glycerolipid biosynthetic process	0.0139699383937708	0.0139699383937708	+1	44
GO:0042440	pigment metabolic process	0.015054034064148	0.015054034064148	+1	21
GO:0009259	ribonucleotide metabolic process	0.0152895466361691	0.0152895466361691	+1	71
GO:0009653	anatomical structure morphogenesis	0.0166381060336074	0.0166381060336074	+1	300
GO:0061919	process utilizing autophagic mechanism	0.0167802410549446	0.0167802410549446	+1	83
GO:0006914	autophagy	0.0167802410549446	0.0167802410549446	+1	83
GO:0000278	mitotic cell cycle	0.017208691530962	0.017208691530962	+1	118
GO:0033036	macromolecule localization	0.0176098823829382	0.0176098823829382	+1	351
GO:0044772	mitotic cell cycle phase transition	0.0204797755459878	0.0204797755459878	+1	66
GO:0018130	heterocycle biosynthetic process	0.0215084285323308	0.0215084285323308	+1	436
GO:0009150	purine ribonucleotide metabolic process	0.0218805185350625	0.0218805185350625	+1	68
GO:0008610	lipid biosynthetic process	0.024875616449229	0.024875616449229	+1	99
GO:0048193	Golgi vesicle transport	0.02561346559463	0.02561346559463	+1	50
GO:2000379	positive regulation of reactive oxygen species metabolic process	0.0264208068677938	0.0264208068677938	+1	18
GO:0015980	energy derivation by oxidation of organic compounds	0.028390154345104	0.028390154345104	+1	54
GO:0008360	regulation of cell shape	0.0289565360614531	0.0289565360614531	+1	29
GO:0006974	DNA damage response	0.0293390245257168	0.0293390245257168	+1	117
GO:0006259	DNA metabolic process	0.0339826776023869	0.0339826776023869	+1	132
GO:0007033	vacuole organization	0.0347291138477597	0.0347291138477597	+1	41
GO:0000902	cell morphogenesis	0.0386591159312805	0.0386591159312805	+1	126
GO:0044255	cellular lipid metabolic process	0.0388675680966593	0.0388675680966593	+1	128
GO:0031325	positive regulation of cellular metabolic process	0.0423804043459531	0.0423804043459531	+1	361
GO:0051129	negative regulation of cellular component organization	0.0445388296899608	0.0445388296899608	+1	97
GO:0120036	plasma membrane bounded cell projection organization	0.0466627485519544	0.0466627485519544	+1	186
GO:0051726	regulation of cell cycle	0.0487996475240721	0.0487996475240721	+1	138
GO:0005737	cytoplasm	1.5045382251418e-68	1.5045382251418e-68	+1	1458
GO:0031090	organelle membrane	2.43673363076239e-35	2.43673363076239e-35	+1	551
GO:0005739	mitochondrion	1.42975843113878e-25	1.42975843113878e-25	+1	285
GO:0005829	cytosol	5.24745682075389e-25	5.24745682075389e-25	+1	691
GO:0043227	membrane-bounded organelle	3.1515518480464e-23	3.1515518480464e-23	+1	1582
GO:0043231	intracellular membrane-bounded organelle	1.62073689251221e-20	1.62073689251221e-20	+1	1486
GO:0031967	organelle envelope	1.17488077531804e-19	1.17488077531804e-19	+1	221
GO:0031975	envelope	1.17488077531804e-19	1.17488077531804e-19	+1	221
GO:0005622	intracellular anatomical structure	1.55449798794702e-19	1.55449798794702e-19	+1	1732
GO:0043226	organelle	3.41135273306191e-19	3.41135273306191e-19	+1	1654
GO:0012505	endomembrane system	2.27663800659531e-17	2.27663800659531e-17	+1	587
GO:0043229	intracellular organelle	2.37898712802827e-17	2.37898712802827e-17	+1	1585
GO:0031966	mitochondrial membrane	3.80983916135562e-17	3.80983916135562e-17	+1	149
GO:0005740	mitochondrial envelope	5.54208123551413e-17	5.54208123551413e-17	+1	155
GO:0005759	mitochondrial matrix	1.94529273551329e-14	1.94529273551329e-14	+1	104
GO:0005743	mitochondrial inner membrane	6.89566511348872e-14	6.89566511348872e-14	+1	105
GO:0005654	nucleoplasm	9.24154450277786e-14	9.24154450277786e-14	+1	514
GO:0019866	organelle inner membrane	1.29971376326513e-13	1.29971376326513e-13	+1	112
GO:0098588	bounding membrane of organelle	4.48686135071633e-13	4.48686135071633e-13	+1	302
GO:0070013	intracellular organelle lumen	6.05191561220794e-12	6.05191561220794e-12	+1	740
GO:0043233	organelle lumen	6.05191561220794e-12	6.05191561220794e-12	+1	740
GO:0031974	membrane-enclosed lumen	6.05191561220794e-12	6.05191561220794e-12	+1	740
GO:0016020	membrane	1.34873612071933e-11	1.34873612071933e-11	+1	1032
GO:0031984	organelle subcompartment	1.4678116717164e-11	1.4678116717164e-11	+1	221
GO:0098827	endoplasmic reticulum subcompartment	1.85621290029051e-11	1.85621290029051e-11	+1	184
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	6.9209446762527e-11	6.9209446762527e-11	+1	184
GO:0005789	endoplasmic reticulum membrane	8.71213629764704e-11	8.71213629764704e-11	+1	181
GO:0005783	endoplasmic reticulum	9.30133495415278e-10	9.30133495415278e-10	+1	272
GO:0044391	ribosomal subunit	3.17168310483007e-08	3.17168310483007e-08	+1	47
GO:0031982	vesicle	3.49157662588854e-08	3.49157662588854e-08	+1	462
GO:0098798	mitochondrial protein-containing complex	1.72846094844039e-07	1.72846094844039e-07	+1	62
GO:1902494	catalytic complex	1.14401115388818e-06	1.14401115388818e-06	+1	228
GO:0005761	mitochondrial ribosome	2.33110618390106e-06	2.33110618390106e-06	+1	27
GO:0000313	organellar ribosome	2.33110618390106e-06	2.33110618390106e-06	+1	27
GO:0005794	Golgi apparatus	5.8813199083644e-06	5.8813199083644e-06	+1	209
GO:0031410	cytoplasmic vesicle	9.18772916926988e-06	9.18772916926988e-06	+1	299
GO:0097708	intracellular vesicle	1.11675609340506e-05	1.11675609340506e-05	+1	299
GO:0070062	extracellular exosome	1.3297123008227e-05	1.3297123008227e-05	+1	257
GO:1903561	extracellular vesicle	2.40166374091246e-05	2.40166374091246e-05	+1	258
GO:0005768	endosome	2.47395403527081e-05	2.47395403527081e-05	+1	145
GO:0065010	extracellular membrane-bounded organelle	2.50219591827251e-05	2.50219591827251e-05	+1	258
GO:0043230	extracellular organelle	2.50219591827251e-05	2.50219591827251e-05	+1	258
GO:0015934	large ribosomal subunit	2.51545867681727e-05	2.51545867681727e-05	+1	30
GO:0005762	mitochondrial large ribosomal subunit	3.97335683724245e-05	3.97335683724245e-05	+1	19
GO:0000315	organellar large ribosomal subunit	3.97335683724245e-05	3.97335683724245e-05	+1	19
GO:0110165	cellular anatomical entity	4.39696857431353e-05	4.39696857431353e-05	+1	1940
GO:0012506	vesicle membrane	0.000560678145698355	0.000560678145698355	+1	158
GO:0005925	focal adhesion	0.00137432320764796	0.00137432320764796	+1	66
GO:0030055	cell-substrate junction	0.00155691835519735	0.00155691835519735	+1	67
GO:0030659	cytoplasmic vesicle membrane	0.00263859959281741	0.00263859959281741	+1	153
GO:0031981	nuclear lumen	0.00422201684888667	0.00422201684888667	+1	568
GO:0005635	nuclear envelope	0.00423143485397531	0.00423143485397531	+1	73
GO:0000139	Golgi membrane	0.00571392027470297	0.00571392027470297	+1	92
GO:0005764	lysosome	0.0150234486051948	0.0150234486051948	+1	100
GO:0000323	lytic vacuole	0.0150234486051948	0.0150234486051948	+1	100
GO:0015935	small ribosomal subunit	0.0158524993227058	0.0158524993227058	+1	19
GO:0016469	proton-transporting two-sector ATPase complex	0.0166289597161643	0.0166289597161643	+1	15
GO:0045335	phagocytic vesicle	0.0177304087974161	0.0177304087974161	+1	28
GO:0030670	phagocytic vesicle membrane	0.0228818056593905	0.0228818056593905	+1	19
GO:0098852	lytic vacuole membrane	0.0286747821956629	0.0286747821956629	+1	64
GO:0005765	lysosomal membrane	0.0286747821956629	0.0286747821956629	+1	64
GO:0030027	lamellipodium	0.0318788760796585	0.0318788760796585	+1	35
GO:0005773	vacuole	0.0360781258285419	0.0360781258285419	+1	108
GO:0048471	perinuclear region of cytoplasm	0.042737118265074	0.042737118265074	+1	95
GO:0045259	proton-transporting ATP synthase complex	0.0438032210191125	0.0438032210191125	+1	9
GO:0005774	vacuolar membrane	0.0457521359950557	0.0457521359950557	+1	68
GO:0005770	late endosome	0.0477054173648304	0.0477054173648304	+1	48
GO:0005515	protein binding	1.53275892670259e-45	1.53275892670259e-45	+1	1681
GO:0003824	catalytic activity	7.92257524339810e-13	7.92257524339810e-13	+1	707
GO:0005488	binding	1.33251828756946e-07	1.33251828756946e-07	+1	1838
GO:0140640	catalytic activity, acting on a nucleic acid	0.000116329467626716	0.000116329467626716	+1	100
GO:0016787	hydrolase activity	0.00236200004911042	0.00236200004911042	+1	302
GO:0016788	hydrolase activity, acting on ester bonds	0.00461220187935014	0.00461220187935014	+1	111
GO:0044877	protein-containing complex binding	0.00861148417046475	0.00861148417046475	+1	220
GO:0016740	transferase activity	0.00931594073562482	0.00931594073562482	+1	284
GO:0140098	catalytic activity, acting on RNA	0.00960951048458384	0.00960951048458384	+1	65
GO:0004550	nucleoside diphosphate kinase activity	0.0151633502146579	0.0151633502146579	+1	9
GO:0016435	rRNA (guanine) methyltransferase activity	0.0496143317417686	0.0496143317417686	+1	4
HP:0033127	Abnormality of the musculoskeletal system	0.00211149877863216	0.00211149877863216	+1	483
HP:0012638	Abnormal nervous system physiology	0.0057710514175991	0.0057710514175991	+1	479
HP:0100547	Abnormal forebrain morphology	0.0085207292295554	0.0085207292295554	+1	293
HP:0000079	Abnormality of the urinary system	0.0120762933527714	0.0120762933527714	+1	286
HP:0003128	Lactic acidosis	0.0284818896264462	0.0284818896264462	+1	42
HP:0002060	Abnormal cerebral morphology	0.0314867935140255	0.0314867935140255	+1	286
HP:0012759	Neurodevelopmental abnormality	0.0454179502529209	0.0454179502529209	+1	385
HPA:0020000	adrenal gland	5.82811698301433e-31	5.82811698301433e-31	+1	1052
HPA:0020051	adrenal gland; glandular cells[≥Low]	7.50366568492634e-31	7.50366568492634e-31	+1	1051
HPA:0220051	gallbladder; glandular cells[≥Low]	1.74407930139294e-29	1.74407930139294e-29	+1	1072
HPA:0220000	gallbladder	1.74407930139294e-29	1.74407930139294e-29	+1	1072
HPA:0350000	pancreas	6.50684901909761e-29	6.50684901909761e-29	+1	1045
HPA:0350471	pancreas; exocrine glandular cells[≥Low]	3.24118440961678e-28	3.24118440961678e-28	+1	995
HPA:0480000	small intestine	1.06354285897315e-27	1.06354285897315e-27	+1	1088
HPA:0130000	colon	2.05010735506154e-26	2.05010735506154e-26	+1	1129
HPA:0150000	duodenum	3.36256448312069e-26	3.36256448312069e-26	+1	1086
HPA:0300000	lung	3.46928623715279e-26	3.46928623715279e-26	+1	1034
HPA:0220052	gallbladder; glandular cells[≥Medium]	1.45120143484128e-25	1.45120143484128e-25	+1	952
HPA:0290000	liver	4.38458440730219e-25	4.38458440730219e-25	+1	916
HPA:0400000	rectum	4.69622867363678e-25	4.69622867363678e-25	+1	1090
HPA:0030000	appendix	1.07365482847206e-24	1.07365482847206e-24	+1	1075
HPA:0300411	lung; macrophages[≥Low]	3.18103157772243e-24	3.18103157772243e-24	+1	966
HPA:0160000	endometrium 1	8.28983340900944e-24	8.28983340900944e-24	+1	993
HPA:0050000	breast	1.26784323308391e-23	1.26784323308391e-23	+1	1006
HPA:0270000	kidney	1.94081254914426e-23	1.94081254914426e-23	+1	1111
HPA:0180051	epididymis; glandular cells[≥Low]	2.19092258570052e-23	2.19092258570052e-23	+1	1021
HPA:0180000	epididymis	2.19092258570052e-23	2.19092258570052e-23	+1	1021
HPA:0160051	endometrium 1; glandular cells[≥Low]	3.09313970698159e-23	3.09313970698159e-23	+1	966
HPA:0130051	colon; glandular cells[≥Low]	7.14913449150128e-23	7.14913449150128e-23	+1	984
HPA:0600000	tonsil	8.64615454195644e-23	8.64615454195644e-23	+1	1065
HPA:0210000	fallopian tube	1.12021846526185e-22	1.12021846526185e-22	+1	1032
HPA:0610831	urinary bladder; urothelial cells[≥Low]	2.76438291843411e-22	2.76438291843411e-22	+1	1014
HPA:0610000	urinary bladder	2.76438291843411e-22	2.76438291843411e-22	+1	1014
HPA:0400051	rectum; glandular cells[≥Low]	3.16576618593377e-22	3.16576618593377e-22	+1	989
HPA:0030051	appendix; glandular cells[≥Low]	4.01682463934609e-22	4.01682463934609e-22	+1	955
HPA:0170051	endometrium 2; glandular cells[≥Low]	7.68691008403587e-22	7.68691008403587e-22	+1	951
HPA:0480051	small intestine; glandular cells[≥Low]	8.01188174146093e-22	8.01188174146093e-22	+1	989
HPA:0600221	tonsil; squamous epithelial cells[≥Low]	9.56521534325068e-22	9.56521534325068e-22	+1	943
HPA:0590051	thyroid gland; glandular cells[≥Low]	1.03023860162629e-21	1.03023860162629e-21	+1	994
HPA:0590000	thyroid gland	1.03023860162629e-21	1.03023860162629e-21	+1	994
HPA:0020052	adrenal gland; glandular cells[≥Medium]	1.09872349331413e-21	1.09872349331413e-21	+1	873
HPA:0100000	cerebral cortex	1.24577217119315e-21	1.24577217119315e-21	+1	1093
HPA:0550000	stomach 2	1.84808649449674e-21	1.84808649449674e-21	+1	1043
HPA:0550051	stomach 2; glandular cells[≥Low]	1.84808649449674e-21	1.84808649449674e-21	+1	1043
HPA:0150051	duodenum; glandular cells[≥Low]	2.97029770513807e-21	2.97029770513807e-21	+1	990
HPA:0480052	small intestine; glandular cells[≥Medium]	5.11920227860638e-21	5.11920227860638e-21	+1	876
HPA:0290401	liver; hepatocytes[≥Low]	5.32265219806525e-21	5.32265219806525e-21	+1	840
HPA:0430051	seminal vesicle; glandular cells[≥Low]	6.52776470331873e-21	6.52776470331873e-21	+1	959
HPA:0430000	seminal vesicle	6.52776470331873e-21	6.52776470331873e-21	+1	959
HPA:0320000	nasopharynx	6.89864294682896e-21	6.89864294682896e-21	+1	998
HPA:0540051	stomach 1; glandular cells[≥Low]	9.35140642597993e-21	9.35140642597993e-21	+1	1046
HPA:0540000	stomach 1	9.35140642597993e-21	9.35140642597993e-21	+1	1046
HPA:0390051	prostate; glandular cells[≥Low]	1.0338475898575e-20	1.0338475898575e-20	+1	942
HPA:0390000	prostate	1.0338475898575e-20	1.0338475898575e-20	+1	942
HPA:0130052	colon; glandular cells[≥Medium]	1.0370316432373e-20	1.0370316432373e-20	+1	866
HPA:0170000	endometrium 2	1.75507395852078e-20	1.75507395852078e-20	+1	967
HPA:0380000	placenta	1.34911909318192e-19	1.34911909318192e-19	+1	1027
HPA:0050051	breast; glandular cells[≥Low]	1.97567522488234e-19	1.97567522488234e-19	+1	952
HPA:0180052	epididymis; glandular cells[≥Medium]	5.22555197184939e-19	5.22555197184939e-19	+1	826
HPA:0630000	cervix	5.28644752768434e-19	5.28644752768434e-19	+1	963
HPA:0550052	stomach 2; glandular cells[≥Medium]	7.07042707841757e-19	7.07042707841757e-19	+1	892
HPA:0060000	bronchus	8.24297810744839e-19	8.24297810744839e-19	+1	1015
HPA:0400052	rectum; glandular cells[≥Medium]	2.64781744383134e-18	2.64781744383134e-18	+1	870
HPA:0540052	stomach 1; glandular cells[≥Medium]	2.94029721749591e-18	2.94029721749591e-18	+1	897
HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	3.99793761610131e-18	3.99793761610131e-18	+1	815
HPA:0460000	skin 1	9.49619852375809e-18	9.49619852375809e-18	+1	992
HPA:0630051	cervix; glandular cells[≥Low]	1.46739445495626e-17	1.46739445495626e-17	+1	820
HPA:0090000	cerebellum	2.14672002261734e-17	2.14672002261734e-17	+1	986
HPA:0030052	appendix; glandular cells[≥Medium]	2.38285319974456e-17	2.38285319974456e-17	+1	798
HPA:0080000	caudate	9.63297640123368e-17	9.63297640123368e-17	+1	958
HPA:0460671	skin 1; melanocytes[≥Low]	1.30829616073161e-16	1.30829616073161e-16	+1	771
HPA:0570731	testis; Leydig cells[≥Low]	1.46156345273179e-16	1.46156345273179e-16	+1	978
HPA:0300412	lung; macrophages[≥Medium]	1.77845843217284e-16	1.77845843217284e-16	+1	723
HPA:0590052	thyroid gland; glandular cells[≥Medium]	1.8963947084425e-16	1.8963947084425e-16	+1	805
HPA:0150052	duodenum; glandular cells[≥Medium]	2.21546402429623e-16	2.21546402429623e-16	+1	862
HPA:0310000	lymph node	2.49036435086535e-16	2.49036435086535e-16	+1	909
HPA:0270362	kidney; cells in tubules[≥Medium]	2.64348961027608e-16	2.64348961027608e-16	+1	830
HPA:0270361	kidney; cells in tubules[≥Low]	2.7170136324449e-16	2.7170136324449e-16	+1	963
HPA:0600441	tonsil; non-germinal center cells[≥Low]	4.33971307195467e-16	4.33971307195467e-16	+1	862
HPA:0380521	placenta; trophoblastic cells[≥Low]	4.76398365242563e-16	4.76398365242563e-16	+1	889
HPA:0190221	esophagus; squamous epithelial cells[≥Low]	9.36601374360144e-16	9.36601374360144e-16	+1	923
HPA:0190000	esophagus	9.36601374360144e-16	9.36601374360144e-16	+1	923
HPA:0620000	vagina	1.145169343114e-15	1.145169343114e-15	+1	847
HPA:0620221	vagina; squamous epithelial cells[≥Low]	1.145169343114e-15	1.145169343114e-15	+1	847
HPA:0250000	hippocampus	1.23705380984358e-15	1.23705380984358e-15	+1	939
HPA:0610832	urinary bladder; urothelial cells[≥Medium]	1.30514586374453e-15	1.30514586374453e-15	+1	842
HPA:0430052	seminal vesicle; glandular cells[≥Medium]	1.43295502454543e-15	1.43295502454543e-15	+1	759
HPA:0470000	skin 2	1.48318906120012e-15	1.48318906120012e-15	+1	961
HPA:0100131	cerebral cortex; neuronal cells[≥Low]	3.93963001479199e-15	3.93963001479199e-15	+1	924
HPA:0090191	cerebellum; cells in molecular layer[≥Low]	1.55957322690299e-14	1.55957322690299e-14	+1	662
HPA:0420000	salivary gland	1.75932337540652e-14	1.75932337540652e-14	+1	942
HPA:0420051	salivary gland; glandular cells[≥Low]	1.75932337540652e-14	1.75932337540652e-14	+1	942
HPA:0130201	colon; endothelial cells[≥Low]	2.5031385699548e-14	2.5031385699548e-14	+1	804
HPA:0350472	pancreas; exocrine glandular cells[≥Medium]	2.60664946672916e-14	2.60664946672916e-14	+1	761
HPA:0570732	testis; Leydig cells[≥Medium]	3.53598760030162e-14	3.53598760030162e-14	+1	769
HPA:0310441	lymph node; non-germinal center cells[≥Low]	4.11705604026707e-14	4.11705604026707e-14	+1	847
HPA:0360000	parathyroid gland	5.31249912349339e-14	5.31249912349339e-14	+1	828
HPA:0360051	parathyroid gland; glandular cells[≥Low]	5.31249912349339e-14	5.31249912349339e-14	+1	828
HPA:0090161	cerebellum; Purkinje cells[≥Low]	6.63745839175919e-14	6.63745839175919e-14	+1	791
HPA:0040000	bone marrow	1.00991795633746e-13	1.00991795633746e-13	+1	894
HPA:0040081	bone marrow; hematopoietic cells[≥Low]	1.00991795633746e-13	1.00991795633746e-13	+1	894
HPA:0050091	breast; myoepithelial cells[≥Low]	1.09681984757804e-13	1.09681984757804e-13	+1	800
HPA:0360052	parathyroid gland; glandular cells[≥Medium]	1.40817456259214e-13	1.40817456259214e-13	+1	652
HPA:0330000	oral mucosa	3.20227613879181e-13	3.20227613879181e-13	+1	865
HPA:0330221	oral mucosa; squamous epithelial cells[≥Low]	3.20227613879181e-13	3.20227613879181e-13	+1	865
HPA:0290402	liver; hepatocytes[≥Medium]	3.36902590831927e-13	3.36902590831927e-13	+1	569
HPA:0470681	skin 2; epidermal cells[≥Low]	4.97435028592726e-13	4.97435028592726e-13	+1	800
HPA:0270351	kidney; cells in glomeruli[≥Low]	5.1148697680239e-13	5.1148697680239e-13	+1	739
HPA:0600431	tonsil; germinal center cells[≥Low]	6.64107288844483e-13	6.64107288844483e-13	+1	833
HPA:0390052	prostate; glandular cells[≥Medium]	1.10257645950019e-12	1.10257645950019e-12	+1	695
HPA:0100201	cerebral cortex; endothelial cells[≥Low]	1.17439970341896e-12	1.17439970341896e-12	+1	674
HPA:0210051	fallopian tube; glandular cells[≥Low]	1.66284432734332e-12	1.66284432734332e-12	+1	807
HPA:0570000	testis	1.84972147147652e-12	1.84972147147652e-12	+1	1154
HPA:0240000	heart muscle	2.77299144595459e-12	2.77299144595459e-12	+1	869
HPA:0241101	heart muscle; cardiomyocytes[≥Low]	2.77299144595459e-12	2.77299144595459e-12	+1	869
HPA:0250131	hippocampus; neuronal cells[≥Low]	3.20427914702281e-12	3.20427914702281e-12	+1	857
HPA:0060101	bronchus; respiratory epithelial cells[≥Low]	3.40443011220946e-12	3.40443011220946e-12	+1	824
HPA:0160052	endometrium 1; glandular cells[≥Medium]	6.59327111780805e-12	6.59327111780805e-12	+1	732
HPA:0080131	caudate; neuronal cells[≥Low]	7.03166147885516e-12	7.03166147885516e-12	+1	848
HPA:0530000	spleen	2.03748061254509e-11	2.03748061254509e-11	+1	815
HPA:0600222	tonsil; squamous epithelial cells[≥Medium]	3.54375009745957e-11	3.54375009745957e-11	+1	704
HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	3.84421722401007e-11	3.84421722401007e-11	+1	763
HPA:0490000	smooth muscle	3.84421722401007e-11	3.84421722401007e-11	+1	763
HPA:0630221	cervix; squamous epithelial cells[≥Low]	5.2387702941827e-11	5.2387702941827e-11	+1	763
HPA:0460661	skin 1; keratinocytes[≥Low]	6.70110691872907e-11	6.70110691872907e-11	+1	728
HPA:0060102	bronchus; respiratory epithelial cells[≥Medium]	7.49370733839889e-11	7.49370733839889e-11	+1	701
HPA:0100121	cerebral cortex; glial cells[≥Low]	1.01660755560031e-10	1.01660755560031e-10	+1	699
HPA:0420052	salivary gland; glandular cells[≥Medium]	1.25544826821197e-10	1.25544826821197e-10	+1	692
HPA:0320101	nasopharynx; respiratory epithelial cells[≥Low]	1.62797094972812e-10	1.62797094972812e-10	+1	799
