Var1	Var2	Freq
basal part of cell	GSE22155_02	0
basement membrane	GSE22155_02	0
behavior	GSE22155_02	0
binding	GSE22155_02	1
biological process involved in interspecies interaction between organisms	GSE22155_02	0
biological regulation	GSE22155_02	1
biomineral tissue development	GSE22155_02	1
Blepharochalasis	GSE22155_02	0
blood circulation	GSE22155_02	1
blood vessel development	GSE22155_02	1
blood vessel diameter maintenance	GSE22155_02	0
blood vessel endothelial cell migration	GSE22155_02	0
blood vessel morphogenesis	GSE22155_02	1
BMP signaling pathway	GSE22155_02	0
bone development	GSE22155_02	1
bone mineralization	GSE22155_02	1
bone morphogenesis	GSE22155_02	0
bounding membrane of organelle	GSE22155_02	0
Bowing of the long bones	GSE22155_02	1
brain development	GSE22155_02	0
branching morphogenesis of an epithelial tube	GSE22155_02	1
Burn wound healing	GSE22155_02	1
calcium ion binding	GSE22155_02	0
canonical Wnt signaling pathway	GSE22155_02	0
carboxylic acid transport	GSE22155_02	0
cardiac chamber development	GSE22155_02	1
cardiac chamber morphogenesis	GSE22155_02	0
cardiac muscle tissue development	GSE22155_02	0
cardiac muscle tissue morphogenesis	GSE22155_02	0
cardiac septum development	GSE22155_02	0
cardiac septum morphogenesis	GSE22155_02	0
cardiac ventricle development	GSE22155_02	0
cardiocyte differentiation	GSE22155_02	0
cartilage development	GSE22155_02	1
catenin complex	GSE22155_02	0
caveola	GSE22155_02	0
cell activation	GSE22155_02	1
cell activation involved in immune response	GSE22155_02	1
cell adhesion	GSE22155_02	1
cell adhesion mediated by integrin	GSE22155_02	0
cell adhesion molecule binding	GSE22155_02	1
cell chemotaxis	GSE22155_02	1
cell communication	GSE22155_02	1
cell death	GSE22155_02	1
cell development	GSE22155_02	1
cell differentiation	GSE22155_02	1
cell fate commitment	GSE22155_02	0
cell fate specification	GSE22155_02	0
cell junction	GSE22155_02	1
cell junction assembly	GSE22155_02	1
cell junction organization	GSE22155_02	0
cell killing	GSE22155_02	0
cell leading edge	GSE22155_02	0
cell migration	GSE22155_02	1
cell migration involved in heart development	GSE22155_02	0
cell morphogenesis	GSE22155_02	1
cell morphogenesis involved in neuron differentiation	GSE22155_02	0
cell motility	GSE22155_02	1
cell periphery	GSE22155_02	1
cell population proliferation	GSE22155_02	1
cell projection morphogenesis	GSE22155_02	0
cell projection organization	GSE22155_02	1
cell surface	GSE22155_02	1
cell surface receptor signaling pathway	GSE22155_02	1
cell-cell adhesion	GSE22155_02	1
cell-cell adhesion via plasma-membrane adhesion molecules	GSE22155_02	0
cell-cell junction	GSE22155_02	0
cell-cell signaling	GSE22155_02	1
cell-cell signaling by wnt	GSE22155_02	0
cell-matrix adhesion	GSE22155_02	0
cell-substrate adhesion	GSE22155_02	1
cell-substrate junction	GSE22155_02	1
cell-substrate junction assembly	GSE22155_02	0
cell-substrate junction organization	GSE22155_02	0
Cells and molecules involved in local acute inflammatory response 	GSE22155_02	0
cellular anatomical entity	GSE22155_02	1
cellular anatomical entity morphogenesis	GSE22155_02	0
cellular developmental process	GSE22155_02	1
cellular homeostasis	GSE22155_02	0
cellular nitrogen compound biosynthetic process	GSE22155_02	0
cellular response to biotic stimulus	GSE22155_02	0
cellular response to BMP stimulus	GSE22155_02	0
cellular response to chemical stimulus	GSE22155_02	1
cellular response to chemokine	GSE22155_02	0
cellular response to cytokine stimulus	GSE22155_02	0
cellular response to endogenous stimulus	GSE22155_02	1
cellular response to fibroblast growth factor stimulus	GSE22155_02	0
cellular response to growth factor stimulus	GSE22155_02	1
cellular response to interleukin-1	GSE22155_02	0
cellular response to lipid	GSE22155_02	0
cellular response to lipopolysaccharide	GSE22155_02	0
cellular response to molecule of bacterial origin	GSE22155_02	0
cellular response to organic substance	GSE22155_02	0
cellular response to oxygen-containing compound	GSE22155_02	0
cellular response to prostaglandin D stimulus	GSE22155_02	0
cellular response to stimulus	GSE22155_02	1
cellular response to transforming growth factor beta stimulus	GSE22155_02	0
cellular response to type II interferon	GSE22155_02	0
central nervous system development	GSE22155_02	1
chemical homeostasis	GSE22155_02	0
chemokine activity	GSE22155_02	0
chemokine production	GSE22155_02	0
Chemokine receptors bind chemokines	GSE22155_02	0
Chemokine signaling pathway	GSE22155_02	0
chemokine-mediated signaling pathway	GSE22155_02	0
chemotaxis	GSE22155_02	1
chondrocyte differentiation	GSE22155_02	1
chordate embryonic development	GSE22155_02	0
chromatin	GSE22155_02	0
Cigarette-paper scars	GSE22155_02	0
circulatory system development	GSE22155_02	1
circulatory system process	GSE22155_02	0
cis-regulatory region sequence-specific DNA binding	GSE22155_02	0
collagen binding	GSE22155_02	0
Collagen biosynthesis and modifying enzymes	GSE22155_02	0
collagen catabolic process	GSE22155_02	1
Collagen chain trimerization	GSE22155_02	0
Collagen degradation	GSE22155_02	1
collagen fibril organization	GSE22155_02	0
Collagen formation	GSE22155_02	1
collagen metabolic process	GSE22155_02	1
collagen trimer	GSE22155_02	0
collagen-containing extracellular matrix	GSE22155_02	1
complex of collagen trimers	GSE22155_02	0
connective tissue development	GSE22155_02	1
contractile actin filament bundle	GSE22155_02	0
contractile fiber	GSE22155_02	0
cranial nerve development	GSE22155_02	1
cytokine activity	GSE22155_02	0
cytokine binding	GSE22155_02	0
cytokine production	GSE22155_02	1
cytokine production involved in immune response	GSE22155_02	0
cytokine receptor binding	GSE22155_02	0
Cytokine Signaling in Immune system	GSE22155_02	1
cytokine-mediated signaling pathway	GSE22155_02	0
Cytokines and inflammatory response	GSE22155_02	0
cytoplasm	GSE22155_02	1
cytoplasmic vesicle	GSE22155_02	1
cytoplasmic vesicle lumen	GSE22155_02	0
cytoplasmic vesicle membrane	GSE22155_02	0
cytoskeleton organization	GSE22155_02	1
cytosol	GSE22155_02	1
Defective B3GALTL causes PpS	GSE22155_02	0
defense response	GSE22155_02	1
defense response to bacterium	GSE22155_02	0
defense response to other organism	GSE22155_02	0
defense response to symbiont	GSE22155_02	0
Degradation of the extracellular matrix	GSE22155_02	1
Dermal atrophy	GSE22155_02	0
Development of ureteric collection system	GSE22155_02	1
developmental growth	GSE22155_02	0
developmental process	GSE22155_02	1
digestive tract development	GSE22155_02	0
Diseases associated with O-glycosylation of proteins	GSE22155_02	0
Diseases of glycosylation	GSE22155_02	0
DNA-binding transcription activator activity	GSE22155_02	0
DNA-binding transcription activator activity, RNA polymerase II-specific	GSE22155_02	0
DNA-binding transcription factor activity	GSE22155_02	0
DNA-binding transcription factor activity, RNA polymerase II-specific	GSE22155_02	0
DNA-templated transcription	GSE22155_02	0
double-stranded DNA binding	GSE22155_02	0
ear development	GSE22155_02	0
ECM proteoglycans	GSE22155_02	0
Eicosanoid synthesis	GSE22155_02	0
elastic fiber	GSE22155_02	0
Elastic fibre formation	GSE22155_02	0
embryo development	GSE22155_02	1
embryo development ending in birth or egg hatching	GSE22155_02	0
embryonic appendage morphogenesis	GSE22155_02	1
embryonic cranial skeleton morphogenesis	GSE22155_02	0
embryonic digestive tract development	GSE22155_02	0
embryonic digit morphogenesis	GSE22155_02	0
embryonic forelimb morphogenesis	GSE22155_02	1
embryonic hindlimb morphogenesis	GSE22155_02	1
embryonic limb morphogenesis	GSE22155_02	1
embryonic morphogenesis	GSE22155_02	1
embryonic organ development	GSE22155_02	1
embryonic organ morphogenesis	GSE22155_02	0
embryonic skeletal system development	GSE22155_02	1
endocardial cushion development	GSE22155_02	0
endocardial cushion formation	GSE22155_02	0
endocardial cushion morphogenesis	GSE22155_02	0
endochondral bone morphogenesis	GSE22155_02	0
endochondral ossification	GSE22155_02	0
Endochondral ossification	GSE22155_02	1
Endochondral ossification with skeletal dysplasias	GSE22155_02	1
endocytic vesicle	GSE22155_02	0
endocytic vesicle membrane	GSE22155_02	0
endocytosis	GSE22155_02	0
endoderm formation	GSE22155_02	0
endodermal cell differentiation	GSE22155_02	0
endomembrane system	GSE22155_02	1
endometrium	GSE22155_02	1
endometrium; ciliated epithelial cells[≥Low]	GSE22155_02	0
endometrium; endothelial cells[≥Low]	GSE22155_02	1
endometrium; endothelial cells[≥Medium]	GSE22155_02	0
endometrium; endothelial cells[High]	GSE22155_02	0
endometrium; nonciliated luminal epithelial cells[≥Low]	GSE22155_02	0
endometrium; smooth muscle cells[≥Low]	GSE22155_02	0
endometrium; smooth muscle cells[≥Medium]	GSE22155_02	0
endometrium; stromal fibroblasts[≥Low]	GSE22155_02	1
endometrium; stromal fibroblasts[≥Medium]	GSE22155_02	1
endometrium; stromal fibroblasts[High]	GSE22155_02	1
endoplasmic reticulum lumen	GSE22155_02	1
endothelial cell differentiation	GSE22155_02	0
endothelial cell migration	GSE22155_02	1
endothelial cell proliferation	GSE22155_02	1
endothelium development	GSE22155_02	0
enzyme-linked receptor protein signaling pathway	GSE22155_02	1
epithelial cell differentiation	GSE22155_02	0
epithelial cell migration	GSE22155_02	1
epithelial cell proliferation	GSE22155_02	1
epithelial to mesenchymal transition	GSE22155_02	0
epithelial tube morphogenesis	GSE22155_02	1
epithelium development	GSE22155_02	1
epithelium migration	GSE22155_02	1
ERK1 and ERK2 cascade	GSE22155_02	0
establishment of localization	GSE22155_02	0
exocytosis	GSE22155_02	0
export from cell	GSE22155_02	1
external encapsulating structure	GSE22155_02	1
external encapsulating structure organization	GSE22155_02	1
external side of plasma membrane	GSE22155_02	1
extracellular exosome	GSE22155_02	0
extracellular matrix	GSE22155_02	1
extracellular matrix binding	GSE22155_02	1
extracellular matrix constituent conferring elasticity	GSE22155_02	0
extracellular matrix disassembly	GSE22155_02	1
extracellular matrix organization	GSE22155_02	1
Extracellular matrix organization	GSE22155_02	1
extracellular matrix structural constituent	GSE22155_02	1
extracellular matrix structural constituent conferring tensile strength	GSE22155_02	0
extracellular membrane-bounded organelle	GSE22155_02	0
extracellular organelle	GSE22155_02	0
extracellular region	GSE22155_02	1
extracellular space	GSE22155_02	1
extracellular structure organization	GSE22155_02	1
extracellular vesicle	GSE22155_02	0
extrinsic component of membrane	GSE22155_02	0
eye development	GSE22155_02	0
face development	GSE22155_02	0
face morphogenesis	GSE22155_02	0
fat cell differentiation	GSE22155_02	0
female pregnancy	GSE22155_02	1
fibronectin binding	GSE22155_02	0
ficolin-1-rich granule	GSE22155_02	0
ficolin-1-rich granule membrane	GSE22155_02	0
Finger joint hypermobility	GSE22155_02	0
focal adhesion	GSE22155_02	1
focal adhesion assembly	GSE22155_02	0
Focal adhesion PI3K Akt mTOR signaling pathway	GSE22155_02	0
forebrain development	GSE22155_02	0
forelimb morphogenesis	GSE22155_02	0
formation of primary germ layer	GSE22155_02	0
G protein-coupled receptor binding	GSE22155_02	0
GABA-ergic synapse	GSE22155_02	0
gastrulation	GSE22155_02	0
GDNF RET signaling axis	GSE22155_02	1
generation of neurons	GSE22155_02	1
Genital hernia	GSE22155_02	0
gland development	GSE22155_02	0
gland morphogenesis	GSE22155_02	0
glial cell differentiation	GSE22155_02	0
glomerulus development	GSE22155_02	0
glomerulus vasculature development	GSE22155_02	1
glutamatergic synapse	GSE22155_02	0
glycosaminoglycan binding	GSE22155_02	1
Glycosaminoglycan metabolism	GSE22155_02	0
Golgi apparatus	GSE22155_02	0
granulocyte activation	GSE22155_02	0
granulocyte chemotaxis	GSE22155_02	1
granulocyte colony-stimulating factor production	GSE22155_02	1
granulocyte migration	GSE22155_02	0
growth	GSE22155_02	0
growth factor activity	GSE22155_02	0
growth factor binding	GSE22155_02	0
head development	GSE22155_02	0
head morphogenesis	GSE22155_02	0
heart development	GSE22155_02	1
heart morphogenesis	GSE22155_02	1
heart valve development	GSE22155_02	0
heart valve morphogenesis	GSE22155_02	0
hemopoiesis	GSE22155_02	1
Hemoptysis	GSE22155_02	0
hemostasis	GSE22155_02	0
heparin binding	GSE22155_02	1
Hernia	GSE22155_02	0
Hernia of the abdominal wall	GSE22155_02	0
heterocycle biosynthetic process	GSE22155_02	0
homeostatic process	GSE22155_02	1
hormone secretion	GSE22155_02	0
hormone transport	GSE22155_02	0
hsa-miR-124-3p	GSE22155_02	1
humoral immune response	GSE22155_02	0
Hyperextensible skin	GSE22155_02	0
I band	GSE22155_02	0
immune effector process	GSE22155_02	0
immune response	GSE22155_02	0
immune response-activating cell surface receptor signaling pathway	GSE22155_02	0
immune response-activating signaling pathway	GSE22155_02	0
immune response-regulating cell surface receptor signaling pathway	GSE22155_02	0
immune response-regulating signaling pathway	GSE22155_02	0
Immune System	GSE22155_02	0
immune system process	GSE22155_02	1
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	GSE22155_02	0
import into cell	GSE22155_02	0
in utero embryonic development	GSE22155_02	0
Increased laxity of ankles	GSE22155_02	0
Increased laxity of fingers	GSE22155_02	0
Increased susceptibility to fractures	GSE22155_02	1
inflammatory response	GSE22155_02	1
innate immune response	GSE22155_02	0
Innate Immune System	GSE22155_02	0
inorganic ion homeostasis	GSE22155_02	0
integrin binding	GSE22155_02	1
Integrin cell surface interactions	GSE22155_02	0
integrin-mediated signaling pathway	GSE22155_02	1
interleukin-1 beta production	GSE22155_02	0
interleukin-1 production	GSE22155_02	0
Interleukin-10 signaling	GSE22155_02	0
Interleukin-4 and Interleukin-13 signaling	GSE22155_02	1
interleukin-6 production	GSE22155_02	0
interstitial matrix	GSE22155_02	0
intracellular chemical homeostasis	GSE22155_02	0
intracellular monoatomic cation homeostasis	GSE22155_02	0
intracellular monoatomic ion homeostasis	GSE22155_02	0
intracellular signal transduction	GSE22155_02	1
intracellular signaling cassette	GSE22155_02	1
intracellular vesicle	GSE22155_02	1
Joint dislocation	GSE22155_02	0
kidney development	GSE22155_02	1
kidney epithelium development	GSE22155_02	0
kidney vasculature development	GSE22155_02	1
lamellipodium	GSE22155_02	0
Leishmania infection	GSE22155_02	0
leukocyte activation	GSE22155_02	1
leukocyte activation involved in immune response	GSE22155_02	1
leukocyte cell-cell adhesion	GSE22155_02	1
leukocyte chemotaxis	GSE22155_02	1
leukocyte degranulation	GSE22155_02	0
leukocyte differentiation	GSE22155_02	1
leukocyte mediated immunity	GSE22155_02	0
leukocyte migration	GSE22155_02	1
leukocyte proliferation	GSE22155_02	0
limb development	GSE22155_02	1
limb morphogenesis	GSE22155_02	1
Limitation of joint mobility	GSE22155_02	0
Limitation of knee mobility	GSE22155_02	0
Limited elbow extension	GSE22155_02	1
Limited elbow movement	GSE22155_02	0
lipid localization	GSE22155_02	0
localization	GSE22155_02	0
locomotion	GSE22155_02	1
lung development	GSE22155_02	0
Lung fibrosis	GSE22155_02	1
lymphocyte activation	GSE22155_02	1
lymphocyte chemotaxis	GSE22155_02	0
lymphocyte differentiation	GSE22155_02	1
lymphocyte migration	GSE22155_02	0
lymphocyte proliferation	GSE22155_02	0
lysosome localization	GSE22155_02	0
macrophage activation	GSE22155_02	0
Macrophage markers	GSE22155_02	1
MAPK cascade	GSE22155_02	0
Markers of kidney cell lineage	GSE22155_02	0
mast cell activation	GSE22155_02	0
mast cell activation involved in immune response	GSE22155_02	0
mast cell degranulation	GSE22155_02	0
mast cell mediated immunity	GSE22155_02	0
Matrix metalloproteinases	GSE22155_02	1
membrane	GSE22155_02	0
membrane microdomain	GSE22155_02	1
membrane protein ectodomain proteolysis	GSE22155_02	0
membrane protein proteolysis	GSE22155_02	0
membrane raft	GSE22155_02	1
mesenchymal cell differentiation	GSE22155_02	1
mesenchymal cell migration	GSE22155_02	0
mesenchymal cell proliferation	GSE22155_02	0
mesenchyme development	GSE22155_02	1
mesenchyme morphogenesis	GSE22155_02	1
mesonephric epithelium development	GSE22155_02	0
mesonephric tubule development	GSE22155_02	0
mesonephric tubule morphogenesis	GSE22155_02	0
mesonephros development	GSE22155_02	0
metal ion binding	GSE22155_02	0
metalloendopeptidase activity	GSE22155_02	1
metallopeptidase activity	GSE22155_02	1
metanephros development	GSE22155_02	0
Microglia pathogen phagocytosis pathway	GSE22155_02	0
miR 509 3p alteration of YAP1 ECM axis	GSE22155_02	0
molecular function activator activity	GSE22155_02	0
molecular function regulator activity	GSE22155_02	0
Molecules associated with elastic fibres	GSE22155_02	0
monoatomic cation homeostasis	GSE22155_02	0
monoatomic ion homeostasis	GSE22155_02	0
monocarboxylic acid transport	GSE22155_02	0
monocyte chemotaxis	GSE22155_02	0
mononuclear cell differentiation	GSE22155_02	1
mononuclear cell migration	GSE22155_02	1
mononuclear cell proliferation	GSE22155_02	0
morphogenesis of a branching epithelium	GSE22155_02	1
morphogenesis of a branching structure	GSE22155_02	1
morphogenesis of an epithelium	GSE22155_02	1
multi-multicellular organism process	GSE22155_02	0
multi-organism reproductive process	GSE22155_02	0
multicellular organism development	GSE22155_02	1
multicellular organismal process	GSE22155_02	1
multicellular organismal-level homeostasis	GSE22155_02	1
muscle cell differentiation	GSE22155_02	0
muscle cell migration	GSE22155_02	0
muscle cell proliferation	GSE22155_02	1
muscle organ development	GSE22155_02	0
muscle organ morphogenesis	GSE22155_02	0
muscle structure development	GSE22155_02	0
muscle tissue development	GSE22155_02	1
muscle tissue morphogenesis	GSE22155_02	0
myeloid cell activation involved in immune response	GSE22155_02	0
myeloid cell differentiation	GSE22155_02	0
myeloid leukocyte activation	GSE22155_02	0
myeloid leukocyte differentiation	GSE22155_02	1
myeloid leukocyte mediated immunity	GSE22155_02	0
myeloid leukocyte migration	GSE22155_02	1
natural killer cell chemotaxis	GSE22155_02	0
negative regulation of apoptotic process	GSE22155_02	1
negative regulation of biological process	GSE22155_02	1
negative regulation of blood coagulation	GSE22155_02	0
negative regulation of canonical Wnt signaling pathway	GSE22155_02	0
negative regulation of cell activation	GSE22155_02	1
negative regulation of cell adhesion	GSE22155_02	1
negative regulation of cell communication	GSE22155_02	1
negative regulation of cell development	GSE22155_02	1
negative regulation of cell differentiation	GSE22155_02	1
negative regulation of cell migration	GSE22155_02	1
negative regulation of cell motility	GSE22155_02	1
negative regulation of cell population proliferation	GSE22155_02	1
negative regulation of cellular component organization	GSE22155_02	0
negative regulation of cellular process	GSE22155_02	1
negative regulation of chemotaxis	GSE22155_02	0
negative regulation of coagulation	GSE22155_02	0
negative regulation of developmental process	GSE22155_02	1
negative regulation of DNA-templated transcription	GSE22155_02	0
negative regulation of hemostasis	GSE22155_02	0
negative regulation of immune effector process	GSE22155_02	0
negative regulation of immune response	GSE22155_02	0
negative regulation of immune system process	GSE22155_02	1
negative regulation of inflammatory response	GSE22155_02	0
negative regulation of leukocyte activation	GSE22155_02	1
negative regulation of leukocyte proliferation	GSE22155_02	0
negative regulation of locomotion	GSE22155_02	1
negative regulation of lymphocyte activation	GSE22155_02	1
negative regulation of multicellular organismal process	GSE22155_02	1
negative regulation of neuron apoptotic process	GSE22155_02	1
negative regulation of nitrogen compound metabolic process	GSE22155_02	1
negative regulation of nucleobase-containing compound metabolic process	GSE22155_02	0
negative regulation of programmed cell death	GSE22155_02	1
negative regulation of protein-containing complex assembly	GSE22155_02	0
negative regulation of response to external stimulus	GSE22155_02	0
negative regulation of response to stimulus	GSE22155_02	1
negative regulation of response to wounding	GSE22155_02	0
negative regulation of RNA biosynthetic process	GSE22155_02	0
negative regulation of RNA metabolic process	GSE22155_02	0
negative regulation of signal transduction	GSE22155_02	1
negative regulation of signaling	GSE22155_02	1
negative regulation of Wnt signaling pathway	GSE22155_02	0
negative regulation of wound healing	GSE22155_02	0
Nephrogenesis	GSE22155_02	0
nephron development	GSE22155_02	1
nephron epithelium development	GSE22155_02	0
nephron epithelium morphogenesis	GSE22155_02	0
nephron morphogenesis	GSE22155_02	0
nephron tubule development	GSE22155_02	0
nephron tubule morphogenesis	GSE22155_02	0
nerve development	GSE22155_02	1
nervous system development	GSE22155_02	1
Network map of SARS CoV 2 signaling pathway	GSE22155_02	0
neural crest cell development	GSE22155_02	0
neural crest cell differentiation	GSE22155_02	0
neurogenesis	GSE22155_02	1
neuron apoptotic process	GSE22155_02	1
neuron development	GSE22155_02	1
neuron differentiation	GSE22155_02	1
neuron projection development	GSE22155_02	1
neuron projection guidance	GSE22155_02	0
neuron projection morphogenesis	GSE22155_02	0
neutrophil activation	GSE22155_02	0
neutrophil chemotaxis	GSE22155_02	1
Neutrophil degranulation	GSE22155_02	0
neutrophil migration	GSE22155_02	0
NGF-stimulated transcription	GSE22155_02	0
non-canonical NF-kappaB signal transduction	GSE22155_02	0
nose development	GSE22155_02	0
Nuclear Events (kinase and transcription factor activation)	GSE22155_02	0
nucleobase-containing compound biosynthetic process	GSE22155_02	0
O-glycosylation of TSR domain-containing proteins	GSE22155_02	0
O-linked glycosylation	GSE22155_02	0
odontogenesis	GSE22155_02	1
odontogenesis of dentin-containing tooth	GSE22155_02	0
Omphalocele	GSE22155_02	0
organelle membrane	GSE22155_02	0
organic acid transport	GSE22155_02	0
organic cyclic compound biosynthetic process	GSE22155_02	0
organic substance transport	GSE22155_02	0
organonitrogen compound metabolic process	GSE22155_02	0
ossification	GSE22155_02	1
osteoblast differentiation	GSE22155_02	1
outflow tract morphogenesis	GSE22155_02	0
Overview of proinflammatory and profibrotic mediators	GSE22155_02	0
ovulation cycle	GSE22155_02	0
Parasitic Infection Pathways	GSE22155_02	0
parasympathetic nervous system development	GSE22155_02	1
pattern specification process	GSE22155_02	0
peptidyl-tyrosine modification	GSE22155_02	0
peptidyl-tyrosine phosphorylation	GSE22155_02	0
phagocytosis	GSE22155_02	0
pharyngeal system development	GSE22155_02	0
phosphate-containing compound metabolic process	GSE22155_02	0
phosphatidylinositol 3-kinase/protein kinase B signal transduction	GSE22155_02	0
phosphorus metabolic process	GSE22155_02	0
phosphorylation	GSE22155_02	0
Photodynamic therapy induced NF kB survival signaling	GSE22155_02	0
plasma membrane	GSE22155_02	1
plasma membrane bounded cell projection	GSE22155_02	0
plasma membrane bounded cell projection morphogenesis	GSE22155_02	0
plasma membrane bounded cell projection organization	GSE22155_02	1
plasma membrane raft	GSE22155_02	0
plasma membrane region	GSE22155_02	0
Pleural mesothelioma	GSE22155_02	0
Poor wound healing	GSE22155_02	0
positive regulation of acute inflammatory response	GSE22155_02	0
positive regulation of angiogenesis	GSE22155_02	1
positive regulation of animal organ morphogenesis	GSE22155_02	0
positive regulation of biological process	GSE22155_02	1
positive regulation of biomineral tissue development	GSE22155_02	1
positive regulation of biosynthetic process	GSE22155_02	1
positive regulation of BMP signaling pathway	GSE22155_02	0
positive regulation of bone mineralization	GSE22155_02	1
positive regulation of cartilage development	GSE22155_02	0
positive regulation of cell activation	GSE22155_02	0
positive regulation of cell adhesion	GSE22155_02	1
positive regulation of cell communication	GSE22155_02	1
positive regulation of cell development	GSE22155_02	1
positive regulation of cell differentiation	GSE22155_02	1
positive regulation of cell junction assembly	GSE22155_02	0
positive regulation of cell migration	GSE22155_02	1
positive regulation of cell motility	GSE22155_02	1
positive regulation of cell population proliferation	GSE22155_02	1
positive regulation of cell-cell adhesion	GSE22155_02	1
positive regulation of cell-substrate adhesion	GSE22155_02	0
positive regulation of cellular biosynthetic process	GSE22155_02	1
positive regulation of cellular component organization	GSE22155_02	1
positive regulation of cellular metabolic process	GSE22155_02	1
positive regulation of cellular process	GSE22155_02	1
positive regulation of chemokine production	GSE22155_02	0
positive regulation of chemotaxis	GSE22155_02	0
positive regulation of cytokine production	GSE22155_02	1
positive regulation of cytokine production involved in immune response	GSE22155_02	0
positive regulation of defense response	GSE22155_02	0
positive regulation of developmental process	GSE22155_02	1
positive regulation of DNA binding	GSE22155_02	0
positive regulation of DNA-templated transcription	GSE22155_02	1
positive regulation of endocytosis	GSE22155_02	0
positive regulation of endothelial cell proliferation	GSE22155_02	0
positive regulation of epithelial cell proliferation	GSE22155_02	0
positive regulation of epithelial to mesenchymal transition	GSE22155_02	0
positive regulation of ERK1 and ERK2 cascade	GSE22155_02	0
positive regulation of gene expression	GSE22155_02	1
positive regulation of hemopoiesis	GSE22155_02	1
positive regulation of immune effector process	GSE22155_02	0
positive regulation of immune response	GSE22155_02	0
positive regulation of immune system process	GSE22155_02	0
positive regulation of inflammatory response	GSE22155_02	0
positive regulation of innate immune response	GSE22155_02	0
positive regulation of interleukin-1 beta production	GSE22155_02	0
positive regulation of interleukin-1 production	GSE22155_02	0
positive regulation of interleukin-6 production	GSE22155_02	0
positive regulation of interleukin-8 production	GSE22155_02	0
positive regulation of intracellular signal transduction	GSE22155_02	1
positive regulation of leukocyte activation	GSE22155_02	0
positive regulation of leukocyte cell-cell adhesion	GSE22155_02	0
positive regulation of leukocyte chemotaxis	GSE22155_02	0
positive regulation of leukocyte differentiation	GSE22155_02	1
positive regulation of leukocyte mediated immunity	GSE22155_02	0
positive regulation of leukocyte migration	GSE22155_02	0
positive regulation of leukocyte proliferation	GSE22155_02	0
positive regulation of locomotion	GSE22155_02	1
positive regulation of lymphocyte activation	GSE22155_02	0
positive regulation of lymphocyte differentiation	GSE22155_02	1
positive regulation of lymphocyte proliferation	GSE22155_02	0
positive regulation of macromolecule biosynthetic process	GSE22155_02	1
positive regulation of macromolecule metabolic process	GSE22155_02	1
positive regulation of MAPK cascade	GSE22155_02	0
positive regulation of metabolic process	GSE22155_02	1
positive regulation of miRNA metabolic process	GSE22155_02	0
positive regulation of mononuclear cell migration	GSE22155_02	0
positive regulation of mononuclear cell proliferation	GSE22155_02	0
positive regulation of multicellular organismal process	GSE22155_02	1
positive regulation of nervous system development	GSE22155_02	1
positive regulation of neurogenesis	GSE22155_02	0
positive regulation of nitrogen compound metabolic process	GSE22155_02	1
positive regulation of nucleobase-containing compound metabolic process	GSE22155_02	0
positive regulation of ossification	GSE22155_02	1
