GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0043062	extracellular structure organization	5.52827203927384e-08	5.52827203927384e-08	+1	42
GO:0045229	external encapsulating structure organization	6.10716345628146e-08	6.10716345628146e-08	+1	42
GO:0051216	cartilage development	6.13879847242156e-08	6.13879847242156e-08	+1	33
GO:0001775	cell activation	6.26876371019221e-08	6.26876371019221e-08	+1	91
GO:0006915	apoptotic process	1.15619451581367e-07	1.15619451581367e-07	+1	135
GO:0022008	neurogenesis	1.16712525879286e-07	1.16712525879286e-07	+1	126
GO:0051128	regulation of cellular component organization	1.29906077148511e-07	1.29906077148511e-07	+1	161
GO:0048584	positive regulation of response to stimulus	1.66171518544075e-07	1.66171518544075e-07	+1	153
GO:0030155	regulation of cell adhesion	2.16694940922095e-07	2.16694940922095e-07	+1	71
GO:0045321	leukocyte activation	2.28409720396962e-07	2.28409720396962e-07	+1	81
GO:0006954	inflammatory response	2.36534809365797e-07	2.36534809365797e-07	+1	74
GO:0061448	connective tissue development	3.63562033295324e-07	3.63562033295324e-07	+1	38
GO:0030282	bone mineralization	4.1083495342312e-07	4.1083495342312e-07	+1	24
GO:0031328	positive regulation of cellular biosynthetic process	4.20723267810026e-07	4.20723267810026e-07	+1	172
GO:0040017	positive regulation of locomotion	4.70307332177243e-07	4.70307332177243e-07	+1	58
GO:0030335	positive regulation of cell migration	5.86028005147205e-07	5.86028005147205e-07	+1	55
GO:0012501	programmed cell death	6.96203620439029e-07	6.96203620439029e-07	+1	136
GO:0031325	positive regulation of cellular metabolic process	7.14650604650353e-07	7.14650604650353e-07	+1	203
GO:0046649	lymphocyte activation	7.28439227195581e-07	7.28439227195581e-07	+1	70
GO:0009891	positive regulation of biosynthetic process	7.73865917354591e-07	7.73865917354591e-07	+1	172
GO:0008219	cell death	7.9620644286632e-07	7.9620644286632e-07	+1	136
GO:0050673	epithelial cell proliferation	9.09619265207594e-07	9.09619265207594e-07	+1	48
GO:0002521	leukocyte differentiation	1.05644739649989e-06	1.05644739649989e-06	+1	60
GO:0009966	regulation of signal transduction	1.19748729761409e-06	1.19748729761409e-06	+1	186
GO:0008284	positive regulation of cell population proliferation	1.20203865818194e-06	1.20203865818194e-06	+1	80
GO:0009893	positive regulation of metabolic process	1.35299440031984e-06	1.35299440031984e-06	+1	219
GO:2000147	positive regulation of cell motility	1.36190816531798e-06	1.36190816531798e-06	+1	56
GO:0030097	hemopoiesis	1.39066685824498e-06	1.39066685824498e-06	+1	80
GO:0048699	generation of neurons	1.82913484078622e-06	1.82913484078622e-06	+1	110
GO:0048729	tissue morphogenesis	2.8125617724761e-06	2.8125617724761e-06	+1	58
GO:0043524	negative regulation of neuron apoptotic process	3.11421328862885e-06	3.11421328862885e-06	+1	26
GO:0045765	regulation of angiogenesis	3.68922068202445e-06	3.68922068202445e-06	+1	36
GO:0050865	regulation of cell activation	3.81474464645503e-06	3.81474464645503e-06	+1	58
GO:0010557	positive regulation of macromolecule biosynthetic process	4.29494505311741e-06	4.29494505311741e-06	+1	164
GO:1901342	regulation of vasculature development	5.89462527508545e-06	5.89462527508545e-06	+1	36
GO:0051093	negative regulation of developmental process	6.5788723046171e-06	6.5788723046171e-06	+1	76
GO:0002682	regulation of immune system process	6.84145965954245e-06	6.84145965954245e-06	+1	108
GO:0030278	regulation of ossification	6.88413944523788e-06	6.88413944523788e-06	+1	22
GO:0031589	cell-substrate adhesion	7.12701217289339e-06	7.12701217289339e-06	+1	40
GO:0043523	regulation of neuron apoptotic process	7.33684254353334e-06	7.33684254353334e-06	+1	31
GO:0010604	positive regulation of macromolecule metabolic process	7.78444844708924e-06	7.78444844708924e-06	+1	202
GO:0001763	morphogenesis of a branching structure	8.48204920393536e-06	8.48204920393536e-06	+1	29
GO:0001667	ameboidal-type cell migration	9.57105908647955e-06	9.57105908647955e-06	+1	45
GO:0009605	response to external stimulus	1.19916460883522e-05	1.19916460883522e-05	+1	168
GO:0006935	chemotaxis	1.33426527536723e-05	1.33426527536723e-05	+1	47
GO:0002683	negative regulation of immune system process	1.44227506870161e-05	1.44227506870161e-05	+1	49
GO:0098609	cell-cell adhesion	1.51685154216216e-05	1.51685154216216e-05	+1	76
GO:0042330	taxis	1.52966206349531e-05	1.52966206349531e-05	+1	47
GO:0010720	positive regulation of cell development	1.56040502839296e-05	1.56040502839296e-05	+1	46
GO:0040013	negative regulation of locomotion	2.1729481981954e-05	2.1729481981954e-05	+1	38
GO:0030182	neuron differentiation	2.21069959831232e-05	2.21069959831232e-05	+1	102
GO:0050900	leukocyte migration	2.44412063804486e-05	2.44412063804486e-05	+1	42
GO:0007507	heart development	2.4503984564475e-05	2.4503984564475e-05	+1	55
GO:0048585	negative regulation of response to stimulus	2.77669374474611e-05	2.77669374474611e-05	+1	113
GO:0002376	immune system process	2.77936894698485e-05	2.77936894698485e-05	+1	169
GO:0070167	regulation of biomineral tissue development	3.95045269015004e-05	3.95045269015004e-05	+1	19
GO:0048666	neuron development	4.00074446396114e-05	4.00074446396114e-05	+1	87
GO:0051249	regulation of lymphocyte activation	4.49682228487824e-05	4.49682228487824e-05	+1	48
GO:0002694	regulation of leukocyte activation	4.54692723573255e-05	4.54692723573255e-05	+1	52
GO:0032879	regulation of localization	4.55902497721982e-05	4.55902497721982e-05	+1	131
GO:0010628	positive regulation of gene expression	4.6010462867622e-05	4.6010462867622e-05	+1	88
GO:0050866	negative regulation of cell activation	4.74746091209497e-05	4.74746091209497e-05	+1	28
GO:0030326	embryonic limb morphogenesis	5.75271369314018e-05	5.75271369314018e-05	+1	21
GO:0035113	embryonic appendage morphogenesis	5.75271369314018e-05	5.75271369314018e-05	+1	21
GO:0051049	regulation of transport	6.01935497024409e-05	6.01935497024409e-05	+1	109
GO:0009790	embryo development	7.54747992346892e-05	7.54747992346892e-05	+1	84
GO:0061138	morphogenesis of a branching epithelium	9.62951080953048e-05	9.62951080953048e-05	+1	26
GO:0035108	limb morphogenesis	0.000109282724100886	0.000109282724100886	+1	23
GO:0035107	appendage morphogenesis	0.000109282724100886	0.000109282724100886	+1	23
GO:0060284	regulation of cell development	0.000110602004285666	0.000110602004285666	+1	68
GO:0042592	homeostatic process	0.000115963709569685	0.000115963709569685	+1	114
GO:0009968	negative regulation of signal transduction	0.000123098166785949	0.000123098166785949	+1	92
GO:0071363	cellular response to growth factor stimulus	0.000139806068366189	0.000139806068366189	+1	58
GO:0060485	mesenchyme development	0.000140098084902889	0.000140098084902889	+1	35
GO:1903131	mononuclear cell differentiation	0.000143596573670939	0.000143596573670939	+1	46
GO:0002009	morphogenesis of an epithelium	0.000152991679949363	0.000152991679949363	+1	47
GO:0051402	neuron apoptotic process	0.000177803722185317	0.000177803722185317	+1	32
GO:0033002	muscle cell proliferation	0.000181923084651437	0.000181923084651437	+1	27
GO:0032101	regulation of response to external stimulus	0.000182210447805899	0.000182210447805899	+1	80
GO:0010648	negative regulation of cell communication	0.000193679031566207	0.000193679031566207	+1	97
GO:0023057	negative regulation of signaling	0.000193679031566207	0.000193679031566207	+1	97
GO:0030500	regulation of bone mineralization	0.000214353454034001	0.000214353454034001	+1	16
GO:1902105	regulation of leukocyte differentiation	0.000241048067500775	0.000241048067500775	+1	35
GO:0051250	negative regulation of lymphocyte activation	0.00025379926471502	0.00025379926471502	+1	23
GO:0070848	response to growth factor	0.000264606376660661	0.000264606376660661	+1	59
GO:0002695	negative regulation of leukocyte activation	0.000276052837219355	0.000276052837219355	+1	25
GO:0007267	cell-cell signaling	0.000302712027704436	0.000302712027704436	+1	112
GO:0030574	collagen catabolic process	0.000305074642580355	0.000305074642580355	+1	12
GO:1903708	positive regulation of hemopoiesis	0.000306733770587126	0.000306733770587126	+1	25
GO:1902107	positive regulation of leukocyte differentiation	0.000306733770587126	0.000306733770587126	+1	25
GO:0035556	intracellular signal transduction	0.000340350331219142	0.000340350331219142	+1	159
GO:0007162	negative regulation of cell adhesion	0.000374053995920118	0.000374053995920118	+1	32
GO:0008285	negative regulation of cell population proliferation	0.000374636742015754	0.000374636742015754	+1	58
GO:0048871	multicellular organismal-level homeostasis	0.000379221546039744	0.000379221546039744	+1	64
GO:0000902	cell morphogenesis	0.000383975520185258	0.000383975520185258	+1	74
GO:2000146	negative regulation of cell motility	0.000421797826305957	0.000421797826305957	+1	33
GO:0019222	regulation of metabolic process	0.000422450263630443	0.000422450263630443	+1	358
GO:0050678	regulation of epithelial cell proliferation	0.000500077669577425	0.000500077669577425	+1	37
GO:0001822	kidney development	0.000502643299539538	0.000502643299539538	+1	34
GO:0042110	T cell activation	0.000516920241756908	0.000516920241756908	+1	49
GO:0001816	cytokine production	0.000548380771525394	0.000548380771525394	+1	62
GO:0031175	neuron projection development	0.000560589451812319	0.000560589451812319	+1	75
GO:0009611	response to wounding	0.000575657959273697	0.000575657959273697	+1	49
GO:0048705	skeletal system morphogenesis	0.00059294314138191	0.00059294314138191	+1	28
GO:0007417	central nervous system development	0.00061816357148976	0.00061816357148976	+1	76
GO:0051171	regulation of nitrogen compound metabolic process	0.000710206296151305	0.000710206296151305	+1	283
GO:0048754	branching morphogenesis of an epithelial tube	0.000749270696186473	0.000749270696186473	+1	22
GO:0051130	positive regulation of cellular component organization	0.000787711776818359	0.000787711776818359	+1	80
GO:0060255	regulation of macromolecule metabolic process	0.000792755204309153	0.000792755204309153	+1	334
GO:0010647	positive regulation of cell communication	0.000798289096752835	0.000798289096752835	+1	114
GO:0023056	positive regulation of signaling	0.000821228128450478	0.000821228128450478	+1	114
GO:0009967	positive regulation of signal transduction	0.000856231325627616	0.000856231325627616	+1	103
GO:0141124	intracellular signaling cassette	0.000883957262681646	0.000883957262681646	+1	118
GO:0001817	regulation of cytokine production	0.000918463666129519	0.000918463666129519	+1	61
GO:0048598	embryonic morphogenesis	0.000939428327932548	0.000939428327932548	+1	52
GO:0042476	odontogenesis	0.00102569869121863	0.00102569869121863	+1	20
GO:0072001	renal system development	0.00104053788744238	0.00104053788744238	+1	34
GO:0072132	mesenchyme morphogenesis	0.00104277581764803	0.00104277581764803	+1	13
GO:0090066	regulation of anatomical structure size	0.00108544793324633	0.00108544793324633	+1	46
GO:0030336	negative regulation of cell migration	0.00117104646334201	0.00117104646334201	+1	31
GO:0032963	collagen metabolic process	0.00117316610146011	0.00117316610146011	+1	17
GO:0080090	regulation of primary metabolic process	0.00130492274055485	0.00130492274055485	+1	288
GO:0048736	appendage development	0.00156082120914994	0.00156082120914994	+1	24
GO:0060173	limb development	0.00156082120914994	0.00156082120914994	+1	24
GO:0045766	positive regulation of angiogenesis	0.00178483062575938	0.00178483062575938	+1	22
GO:0048568	embryonic organ development	0.0018603473786442	0.0018603473786442	+1	42
GO:0051962	positive regulation of nervous system development	0.0019828575400864	0.0019828575400864	+1	31
GO:0030501	positive regulation of bone mineralization	0.00206455536420419	0.00206455536420419	+1	11
GO:0070887	cellular response to chemical stimulus	0.00208078137237657	0.00208078137237657	+1	156
GO:0034329	cell junction assembly	0.00211826639326963	0.00211826639326963	+1	41
GO:0051172	negative regulation of nitrogen compound metabolic process	0.00215260579375102	0.00215260579375102	+1	133
GO:1904018	positive regulation of vasculature development	0.00219642676665602	0.00219642676665602	+1	22
GO:0031323	regulation of cellular metabolic process	0.00220888796643276	0.00220888796643276	+1	333
GO:0030098	lymphocyte differentiation	0.00227061885394023	0.00227061885394023	+1	40
GO:1903706	regulation of hemopoiesis	0.00228399883375752	0.00228399883375752	+1	39
GO:0003007	heart morphogenesis	0.00257939537902626	0.00257939537902626	+1	29
GO:0045778	positive regulation of ossification	0.00260731090723295	0.00260731090723295	+1	12
GO:0070169	positive regulation of biomineral tissue development	0.00260731090723295	0.00260731090723295	+1	12
GO:0042221	response to chemical	0.00269851928270759	0.00269851928270759	+1	214
GO:1901888	regulation of cell junction assembly	0.00306991160281572	0.00306991160281572	+1	25
GO:0010033	response to organic substance	0.00307866815301307	0.00307866815301307	+1	153
GO:0045621	positive regulation of lymphocyte differentiation	0.00308991100425565	0.00308991100425565	+1	19
GO:0051173	positive regulation of nitrogen compound metabolic process	0.0031071981800421	0.0031071981800421	+1	170
GO:0045944	positive regulation of transcription by RNA polymerase II	0.00326542392495189	0.00326542392495189	+1	85
GO:0048483	autonomic nervous system development	0.00333656341614491	0.00333656341614491	+1	11
GO:0002366	leukocyte activation involved in immune response	0.00353326004144382	0.00353326004144382	+1	31
GO:0002062	chondrocyte differentiation	0.00357789742974631	0.00357789742974631	+1	18
GO:0044087	regulation of cellular component biogenesis	0.00360699619451347	0.00360699619451347	+1	70
GO:0097435	supramolecular fiber organization	0.00362401114482662	0.00362401114482662	+1	63
GO:0001935	endothelial cell proliferation	0.00408871633423136	0.00408871633423136	+1	21
GO:0009719	response to endogenous stimulus	0.00441575999577463	0.00441575999577463	+1	106
GO:1902533	positive regulation of intracellular signal transduction	0.00442946909663809	0.00442946909663809	+1	73
GO:0051960	regulation of nervous system development	0.00462487673940134	0.00462487673940134	+1	41
GO:0002263	cell activation involved in immune response	0.00467307368139586	0.00467307368139586	+1	31
GO:0060562	epithelial tube morphogenesis	0.00577118564236815	0.00577118564236815	+1	33
GO:0048771	tissue remodeling	0.00588352916412881	0.00588352916412881	+1	22
GO:0043542	endothelial cell migration	0.00607228879887237	0.00607228879887237	+1	25
GO:0060348	bone development	0.00607228879887237	0.00607228879887237	+1	25
GO:0007167	enzyme-linked receptor protein signaling pathway	0.00612713161281193	0.00612713161281193	+1	69
GO:0071495	cellular response to endogenous stimulus	0.00647128868911137	0.00647128868911137	+1	93
GO:0060541	respiratory system development	0.00659499142836649	0.00659499142836649	+1	25
GO:0045669	positive regulation of osteoblast differentiation	0.00686768562433886	0.00686768562433886	+1	13
GO:0050863	regulation of T cell activation	0.00757251152640128	0.00757251152640128	+1	35
GO:0001819	positive regulation of cytokine production	0.00796320923712318	0.00796320923712318	+1	42
GO:0045596	negative regulation of cell differentiation	0.00799840585844385	0.00799840585844385	+1	53
GO:0050727	regulation of inflammatory response	0.00803841114607851	0.00803841114607851	+1	35
GO:0030595	leukocyte chemotaxis	0.00810848899960872	0.00810848899960872	+1	26
GO:0097529	myeloid leukocyte migration	0.00810848899960872	0.00810848899960872	+1	26
GO:0090130	tissue migration	0.00858018964527534	0.00858018964527534	+1	31
GO:0002573	myeloid leukocyte differentiation	0.00876281386530625	0.00876281386530625	+1	26
GO:0031326	regulation of cellular biosynthetic process	0.00883181156344797	0.00883181156344797	+1	291
GO:0050920	regulation of chemotaxis	0.00912383171638803	0.00912383171638803	+1	25
GO:0061564	axon development	0.00927416893886908	0.00927416893886908	+1	44
GO:0035115	embryonic forelimb morphogenesis	0.00927793651416054	0.00927793651416054	+1	9
GO:0045785	positive regulation of cell adhesion	0.00969221860377715	0.00969221860377715	+1	41
GO:0009889	regulation of biosynthetic process	0.0100751636930255	0.0100751636930255	+1	292
GO:0022617	extracellular matrix disassembly	0.0102235617537543	0.0102235617537543	+1	12
GO:0048486	parasympathetic nervous system development	0.0119151935451342	0.0119151935451342	+1	7
GO:0072006	nephron development	0.0125135778642541	0.0125135778642541	+1	20
GO:0060326	cell chemotaxis	0.0134967217431606	0.0134967217431606	+1	31
GO:0045893	positive regulation of DNA-templated transcription	0.0145279299513201	0.0145279299513201	+1	105
GO:0002685	regulation of leukocyte migration	0.0146024286436796	0.0146024286436796	+1	25
GO:0010556	regulation of macromolecule biosynthetic process	0.0150956860211588	0.0150956860211588	+1	284
GO:1902531	regulation of intracellular signal transduction	0.0151661379541543	0.0151661379541543	+1	108
GO:0060429	epithelium development	0.0153055714234074	0.0153055714234074	+1	81
GO:1902680	positive regulation of RNA biosynthetic process	0.015679155665282	0.015679155665282	+1	105
GO:0007159	leukocyte cell-cell adhesion	0.015779777277905	0.015779777277905	+1	36
GO:0021675	nerve development	0.0160026623666315	0.0160026623666315	+1	15
GO:0032940	secretion by cell	0.0167685194892898	0.0167685194892898	+1	60
GO:0030036	actin cytoskeleton organization	0.0168092363025021	0.0168092363025021	+1	54
GO:0006952	defense response	0.0169543979502622	0.0169543979502622	+1	109
GO:0021545	cranial nerve development	0.0172536269680739	0.0172536269680739	+1	12
GO:0048762	mesenchymal cell differentiation	0.0185266696950485	0.0185266696950485	+1	26
GO:0010721	negative regulation of cell development	0.0194188842180496	0.0194188842180496	+1	28
GO:0001936	regulation of endothelial cell proliferation	0.0194330705205247	0.0194330705205247	+1	18
GO:0046903	secretion	0.0197404260464294	0.0197404260464294	+1	67
GO:0071674	mononuclear cell migration	0.0200504067478931	0.0200504067478931	+1	23
GO:0035116	embryonic hindlimb morphogenesis	0.0218752844666704	0.0218752844666704	+1	8
GO:0022407	regulation of cell-cell adhesion	0.0227149406451908	0.0227149406451908	+1	40
GO:0051963	regulation of synapse assembly	0.0255489970943794	0.0255489970943794	+1	16
GO:0006357	regulation of transcription by RNA polymerase II	0.0259619532486863	0.0259619532486863	+1	145
GO:0048660	regulation of smooth muscle cell proliferation	0.0264012136361442	0.0264012136361442	+1	18
GO:0071655	regulation of granulocyte colony-stimulating factor production	0.0273623336024354	0.0273623336024354	+1	4
GO:0071611	granulocyte colony-stimulating factor production	0.0273623336024354	0.0273623336024354	+1	4
GO:0009628	response to abiotic stimulus	0.0281451869922242	0.0281451869922242	+1	75
GO:0072012	glomerulus vasculature development	0.0291478721436838	0.0291478721436838	+1	8
GO:0030029	actin filament-based process	0.0291924970450757	0.0291924970450757	+1	58
GO:0060840	artery development	0.0299307229798136	0.0299307229798136	+1	15
GO:0120036	plasma membrane bounded cell projection organization	0.031096039060588	0.031096039060588	+1	97
GO:0007565	female pregnancy	0.031615289558137	0.031615289558137	+1	21
GO:0022409	positive regulation of cell-cell adhesion	0.0318164998687929	0.0318164998687929	+1	30
GO:0048706	embryonic skeletal system development	0.0327011329559101	0.0327011329559101	+1	17
GO:0030030	cell projection organization	0.03293468830039	0.03293468830039	+1	99
GO:0007010	cytoskeleton organization	0.0334752376467714	0.0334752376467714	+1	94
GO:0003205	cardiac chamber development	0.0345547503791138	0.0345547503791138	+1	20
GO:0010631	epithelial cell migration	0.0356801259716036	0.0356801259716036	+1	29
GO:0071621	granulocyte chemotaxis	0.0362778477790265	0.0362778477790265	+1	17
GO:0045619	regulation of lymphocyte differentiation	0.0375377660266892	0.0375377660266892	+1	23
GO:0060537	muscle tissue development	0.0389712099417294	0.0389712099417294	+1	36
GO:0048659	smooth muscle cell proliferation	0.0391445324154358	0.0391445324154358	+1	18
GO:0007229	integrin-mediated signaling pathway	0.0399419127121382	0.0399419127121382	+1	16
GO:0008015	blood circulation	0.0416839536082073	0.0416839536082073	+1	41
GO:0090132	epithelium migration	0.042902893821419	0.042902893821419	+1	29
GO:0010810	regulation of cell-substrate adhesion	0.0436578475161253	0.0436578475161253	+1	23
GO:0051254	positive regulation of RNA metabolic process	0.0443629330006654	0.0443629330006654	+1	110
GO:0045598	regulation of fat cell differentiation	0.044493255474503	0.044493255474503	+1	17
GO:0099054	presynapse assembly	0.045149468465385	0.045149468465385	+1	10
GO:0140352	export from cell	0.0472170109814787	0.0472170109814787	+1	62
GO:0001649	osteoblast differentiation	0.0472584761231635	0.0472584761231635	+1	24
GO:0030593	neutrophil chemotaxis	0.0479212431794086	0.0479212431794086	+1	15
GO:0006950	response to stress	0.0485155782965762	0.0485155782965762	+1	202
GO:0061437	renal system vasculature development	0.0498782239723863	0.0498782239723863	+1	8
GO:0061440	kidney vasculature development	0.0498782239723863	0.0498782239723863	+1	8
GO:0031012	extracellular matrix	6.41198771421076e-16	6.41198771421076e-16	+1	72
GO:0030312	external encapsulating structure	7.09003781000971e-16	7.09003781000971e-16	+1	72
GO:0062023	collagen-containing extracellular matrix	6.0588329569852e-13	6.0588329569852e-13	+1	57
GO:0071944	cell periphery	4.33140052323259e-11	4.33140052323259e-11	+1	352
GO:0005576	extracellular region	1.30945759206242e-07	1.30945759206242e-07	+1	245
GO:0005737	cytoplasm	4.06589840257693e-07	4.06589840257693e-07	+1	586
GO:0009986	cell surface	5.19047089355461e-06	5.19047089355461e-06	+1	73
GO:0005615	extracellular space	5.78289906786069e-05	5.78289906786069e-05	+1	190
GO:0030054	cell junction	8.16978939977817e-05	8.16978939977817e-05	+1	138
GO:0030055	cell-substrate junction	0.000151211626778419	0.000151211626778419	+1	41
GO:0005925	focal adhesion	0.000215871352178269	0.000215871352178269	+1	40
GO:0070161	anchoring junction	0.000249836144631948	0.000249836144631948	+1	68
GO:0005886	plasma membrane	0.000404061697051175	0.000404061697051175	+1	295
GO:0012505	endomembrane system	0.000718080029075351	0.000718080029075351	+1	251
GO:0098857	membrane microdomain	0.000949973747886844	0.000949973747886844	+1	30
GO:0098552	side of membrane	0.00190412068073461	0.00190412068073461	+1	55
GO:0045121	membrane raft	0.00252061219688852	0.00252061219688852	+1	29
GO:0110165	cellular anatomical entity	0.00293671368852194	0.00293671368852194	+1	889
GO:0005788	endoplasmic reticulum lumen	0.00435815230660409	0.00435815230660409	+1	30
GO:0009897	external side of plasma membrane	0.0152858276965547	0.0152858276965547	+1	33
GO:0031982	vesicle	0.0161226638934819	0.0161226638934819	+1	208
GO:0031410	cytoplasmic vesicle	0.0174296218520179	0.0174296218520179	+1	140
GO:0097708	intracellular vesicle	0.0191553497821546	0.0191553497821546	+1	140
GO:0005829	cytosol	0.0414728290512237	0.0414728290512237	+1	270
GO:0005515	protein binding	6.1911924950088e-16	6.1911924950088e-16	+1	746
GO:0005102	signaling receptor binding	1.33855342296749e-07	1.33855342296749e-07	+1	117
GO:0050840	extracellular matrix binding	1.57969931717059e-05	1.57969931717059e-05	+1	15
GO:0005539	glycosaminoglycan binding	1.7989494570856e-05	1.7989494570856e-05	+1	32
GO:0005178	integrin binding	0.000195817207904405	0.000195817207904405	+1	23
GO:0005488	binding	0.000951626696492787	0.000951626696492787	+1	829
GO:0050839	cell adhesion molecule binding	0.00147871625808191	0.00147871625808191	+1	49
GO:0005201	extracellular matrix structural constituent	0.00194434874745174	0.00194434874745174	+1	22
GO:0008237	metallopeptidase activity	0.0121853493623051	0.0121853493623051	+1	22
GO:0008201	heparin binding	0.0151009235826307	0.0151009235826307	+1	21
GO:1901681	sulfur compound binding	0.024947677831586	0.024947677831586	+1	27
GO:0004222	metalloendopeptidase activity	0.0421130035919606	0.0421130035919606	+1	15
