GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0019219	regulation of nucleobase-containing compound metabolic process	6.5599181703824e-07	6.5599181703824e-07	+1	285
GO:0051252	regulation of RNA metabolic process	4.0298148656743e-06	4.0298148656743e-06	+1	264
GO:0044238	primary metabolic process	4.89239524170065e-06	4.89239524170065e-06	+1	718
GO:0019222	regulation of metabolic process	5.18132563734356e-06	5.18132563734356e-06	+1	449
GO:0019438	aromatic compound biosynthetic process	1.00733753442237e-05	1.00733753442237e-05	+1	282
GO:0048518	positive regulation of biological process	1.03979709499917e-05	1.03979709499917e-05	+1	399
GO:0018130	heterocycle biosynthetic process	1.1899431440303e-05	1.1899431440303e-05	+1	281
GO:1901362	organic cyclic compound biosynthetic process	1.78364929654936e-05	1.78364929654936e-05	+1	289
GO:0006996	organelle organization	1.92359433034308e-05	1.92359433034308e-05	+1	252
GO:0048522	positive regulation of cellular process	2.58311870030966e-05	2.58311870030966e-05	+1	368
GO:0031329	regulation of cellular catabolic process	3.3017939134997e-05	3.3017939134997e-05	+1	70
GO:1901575	organic substance catabolic process	3.87098545899076e-05	3.87098545899076e-05	+1	160
GO:0065007	biological regulation	4.00197106776239e-05	4.00197106776239e-05	+1	721
GO:0034470	ncRNA processing	4.81859136459695e-05	4.81859136459695e-05	+1	51
GO:0034660	ncRNA metabolic process	5.44712017219277e-05	5.44712017219277e-05	+1	66
GO:0009057	macromolecule catabolic process	6.73502302349681e-05	6.73502302349681e-05	+1	113
GO:0008152	metabolic process	8.12766356622038e-05	8.12766356622038e-05	+1	794
GO:0031323	regulation of cellular metabolic process	8.44313501660575e-05	8.44313501660575e-05	+1	416
GO:0034654	nucleobase-containing compound biosynthetic process	8.53885048413369e-05	8.53885048413369e-05	+1	272
GO:0009893	positive regulation of metabolic process	9.21806460841885e-05	9.21806460841885e-05	+1	254
GO:0009894	regulation of catabolic process	9.61771923092931e-05	9.61771923092931e-05	+1	92
GO:0044281	small molecule metabolic process	0.000114049003743985	0.000114049003743985	+1	142
GO:0042255	ribosome assembly	0.000135009438809917	0.000135009438809917	+1	16
GO:0007049	cell cycle	0.000139511290687074	0.000139511290687074	+1	142
GO:0031325	positive regulation of cellular metabolic process	0.000156155037479515	0.000156155037479515	+1	232
GO:0006364	rRNA processing	0.0002185735267444	0.0002185735267444	+1	32
GO:0048523	negative regulation of cellular process	0.000301802608704459	0.000301802608704459	+1	352
GO:1901361	organic cyclic compound catabolic process	0.000349747539908068	0.000349747539908068	+1	62
GO:0050794	regulation of cellular process	0.000393078914563522	0.000393078914563522	+1	669
GO:0060255	regulation of macromolecule metabolic process	0.000462392178392888	0.000462392178392888	+1	409
GO:0046700	heterocycle catabolic process	0.000546643164553791	0.000546643164553791	+1	58
GO:0051173	positive regulation of nitrogen compound metabolic process	0.00062604658393727	0.00062604658393727	+1	209
GO:0051254	positive regulation of RNA metabolic process	0.000688127933720159	0.000688127933720159	+1	141
GO:0050789	regulation of biological process	0.000712772345547062	0.000712772345547062	+1	694
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.000717429618004079	0.000717429618004079	+1	153
GO:0010604	positive regulation of macromolecule metabolic process	0.000920487247439736	0.000920487247439736	+1	232
GO:0016072	rRNA metabolic process	0.000996891388000155	0.000996891388000155	+1	34
GO:0071704	organic substance metabolic process	0.00102946146106314	0.00102946146106314	+1	764
GO:0044270	cellular nitrogen compound catabolic process	0.00116038339926745	0.00116038339926745	+1	57
GO:0044237	cellular metabolic process	0.00127241519520998	0.00127241519520998	+1	721
GO:0051726	regulation of cell cycle	0.00145023738054173	0.00145023738054173	+1	93
GO:0048519	negative regulation of biological process	0.00168742443791861	0.00168742443791861	+1	365
GO:0046907	intracellular transport	0.00242966534453392	0.00242966534453392	+1	109
GO:0051246	regulation of protein metabolic process	0.00300443639219747	0.00300443639219747	+1	153
GO:0043412	macromolecule modification	0.00314075266544185	0.00314075266544185	+1	220
GO:1903311	regulation of mRNA metabolic process	0.00331128108845112	0.00331128108845112	+1	36
GO:0019439	aromatic compound catabolic process	0.00352105289870236	0.00352105289870236	+1	57
GO:0009889	regulation of biosynthetic process	0.00422165446897581	0.00422165446897581	+1	359
GO:0033554	cellular response to stress	0.00519665379324512	0.00519665379324512	+1	132
GO:0034655	nucleobase-containing compound catabolic process	0.00602393735114863	0.00602393735114863	+1	52
GO:0034641	cellular nitrogen compound metabolic process	0.00612615560306478	0.00612615560306478	+1	508
GO:0006915	apoptotic process	0.00682900838295907	0.00682900838295907	+1	140
GO:0006417	regulation of translation	0.00729199632220679	0.00729199632220679	+1	41
GO:0022402	cell cycle process	0.00756271863640698	0.00756271863640698	+1	101
GO:0031326	regulation of cellular biosynthetic process	0.00887843840999986	0.00887843840999986	+1	355
GO:0042273	ribosomal large subunit biogenesis	0.00928427892316268	0.00928427892316268	+1	15
GO:0034248	regulation of amide metabolic process	0.0111013942993803	0.0111013942993803	+1	45
GO:0009891	positive regulation of biosynthetic process	0.0119007286244686	0.0119007286244686	+1	185
GO:0012501	programmed cell death	0.01195072987786	0.01195072987786	+1	143
GO:0008219	cell death	0.0132945887718418	0.0132945887718418	+1	143
GO:0009112	nucleobase metabolic process	0.0133978828339293	0.0133978828339293	+1	10
GO:0031330	negative regulation of cellular catabolic process	0.0164884295628535	0.0164884295628535	+1	28
GO:0031328	positive regulation of cellular biosynthetic process	0.0242941177562086	0.0242941177562086	+1	182
GO:0042274	ribosomal small subunit biogenesis	0.0250931495557209	0.0250931495557209	+1	17
GO:0007346	regulation of mitotic cell cycle	0.0257434218457104	0.0257434218457104	+1	48
GO:0010468	regulation of gene expression	0.0258045902567124	0.0258045902567124	+1	338
GO:0032502	developmental process	0.0266588235882037	0.0266588235882037	+1	387
GO:0032774	RNA biosynthetic process	0.0293046492038404	0.0293046492038404	+1	233
GO:0006401	RNA catabolic process	0.0299172694316938	0.0299172694316938	+1	34
GO:0048856	anatomical structure development	0.0333027121560249	0.0333027121560249	+1	357
GO:0006355	regulation of DNA-templated transcription	0.0335682105608118	0.0335682105608118	+1	224
GO:0010557	positive regulation of macromolecule biosynthetic process	0.0405810667470636	0.0405810667470636	+1	176
GO:0006366	transcription by RNA polymerase II	0.0408084343736311	0.0408084343736311	+1	181
GO:0010556	regulation of macromolecule biosynthetic process	0.0448025313779708	0.0448025313779708	+1	343
GO:0006351	DNA-templated transcription	0.0448198073789923	0.0448198073789923	+1	230
GO:2001141	regulation of RNA biosynthetic process	0.047620737633723	0.047620737633723	+1	224
GO:0005829	cytosol	8.77454678883096e-24	8.77454678883096e-24	+1	427
GO:0005654	nucleoplasm	3.12216657395578e-23	3.12216657395578e-23	+1	351
GO:0005737	cytoplasm	4.79259689801361e-22	4.79259689801361e-22	+1	773
GO:0043233	organelle lumen	3.01646206880877e-20	3.01646206880877e-20	+1	480
GO:0031974	membrane-enclosed lumen	3.01646206880877e-20	3.01646206880877e-20	+1	480
GO:0070013	intracellular organelle lumen	3.01646206880877e-20	3.01646206880877e-20	+1	480
GO:0044391	ribosomal subunit	1.94781352358475e-18	1.94781352358475e-18	+1	48
GO:0022626	cytosolic ribosome	1.0792230796274e-17	1.0792230796274e-17	+1	37
GO:0031981	nuclear lumen	3.26402817578775e-16	3.26402817578775e-16	+1	402
GO:0043231	intracellular membrane-bounded organelle	1.00944097347426e-14	1.00944097347426e-14	+1	849
GO:0005622	intracellular anatomical structure	1.63072236408845e-14	1.63072236408845e-14	+1	984
GO:0043227	membrane-bounded organelle	9.76421331631973e-14	9.76421331631973e-14	+1	892
GO:1902494	catalytic complex	2.38505707787194e-13	2.38505707787194e-13	+1	166
GO:0043229	intracellular organelle	5.95517541797689e-13	5.95517541797689e-13	+1	904
GO:0043226	organelle	9.97747883448191e-12	9.97747883448191e-12	+1	933
GO:0015934	large ribosomal subunit	1.52421822410408e-10	1.52421822410408e-10	+1	29
GO:0005739	mitochondrion	2.79775656499929e-08	2.79775656499929e-08	+1	144
GO:0022627	cytosolic small ribosomal subunit	5.5289337191838e-08	5.5289337191838e-08	+1	16
GO:0022625	cytosolic large ribosomal subunit	5.81421686545624e-08	5.81421686545624e-08	+1	18
GO:0030055	cell-substrate junction	1.71207298063605e-07	1.71207298063605e-07	+1	54
GO:0015935	small ribosomal subunit	4.55581344936311e-07	4.55581344936311e-07	+1	20
GO:0005759	mitochondrial matrix	5.07678953776841e-07	5.07678953776841e-07	+1	58
GO:0005925	focal adhesion	6.00368070812966e-07	6.00368070812966e-07	+1	52
GO:0031967	organelle envelope	4.80648638034506e-06	4.80648638034506e-06	+1	111
GO:0031975	envelope	4.80648638034506e-06	4.80648638034506e-06	+1	111
GO:0005634	nucleus	1.02401002434292e-05	1.02401002434292e-05	+1	588
GO:1990234	transferase complex	1.89953698558875e-05	1.89953698558875e-05	+1	82
GO:0070161	anchoring junction	3.89844165227929e-05	3.89844165227929e-05	+1	82
GO:0031090	organelle membrane	4.11094934977472e-05	4.11094934977472e-05	+1	253
GO:0005840	ribosome	0.000103276329080091	0.000103276329080091	+1	54
GO:0019866	organelle inner membrane	0.0001500165842859	0.0001500165842859	+1	57
GO:0140535	intracellular protein-containing complex	0.000157816746338204	0.000157816746338204	+1	83
GO:0043232	intracellular non-membrane-bounded organelle	0.000197995735222294	0.000197995735222294	+1	401
GO:0043228	non-membrane-bounded organelle	0.000201483218316715	0.000201483218316715	+1	401
GO:0031982	vesicle	0.000294535023852943	0.000294535023852943	+1	261
GO:0005743	mitochondrial inner membrane	0.000339392780286311	0.000339392780286311	+1	52
GO:0016604	nuclear body	0.000378069690333796	0.000378069690333796	+1	78
GO:0005740	mitochondrial envelope	0.000637131524911992	0.000637131524911992	+1	73
GO:0110165	cellular anatomical entity	0.000985089338194891	0.000985089338194891	+1	1089
GO:0070062	extracellular exosome	0.00137549977367506	0.00137549977367506	+1	150
GO:1903561	extracellular vesicle	0.00164465520894852	0.00164465520894852	+1	151
GO:0065010	extracellular membrane-bounded organelle	0.00168772154768142	0.00168772154768142	+1	151
GO:0043230	extracellular organelle	0.00168772154768142	0.00168772154768142	+1	151
GO:0031966	mitochondrial membrane	0.00205648916426093	0.00205648916426093	+1	68
GO:0098798	mitochondrial protein-containing complex	0.00410317346428205	0.00410317346428205	+1	34
GO:0005681	spliceosomal complex	0.00487365169146384	0.00487365169146384	+1	26
GO:0071013	catalytic step 2 spliceosome	0.0122059645932424	0.0122059645932424	+1	15
GO:0034708	methyltransferase complex	0.0167607845875404	0.0167607845875404	+1	16
GO:0030054	cell junction	0.0368589117251613	0.0368589117251613	+1	149
GO:0005515	protein binding	3.11856006531155e-27	3.11856006531155e-27	+1	939
GO:0030554	adenyl nucleotide binding	2.21357847164072e-06	2.21357847164072e-06	+1	143
GO:0005488	binding	4.64740417194056e-06	4.64740417194056e-06	+1	1026
GO:0003824	catalytic activity	6.31065254076432e-06	6.31065254076432e-06	+1	389
GO:0005524	ATP binding	1.49384960418993e-05	1.49384960418993e-05	+1	129
GO:0097159	organic cyclic compound binding	1.95066096278187e-05	1.95066096278187e-05	+1	486
GO:0032559	adenyl ribonucleotide binding	2.63539389217081e-05	2.63539389217081e-05	+1	132
GO:0000166	nucleotide binding	3.51408081337285e-05	3.51408081337285e-05	+1	172
GO:1901265	nucleoside phosphate binding	3.62565883881842e-05	3.62565883881842e-05	+1	172
GO:0097367	carbohydrate derivative binding	0.000109613201847171	0.000109613201847171	+1	177
GO:0017076	purine nucleotide binding	0.000118326101571609	0.000118326101571609	+1	159
GO:1901363	heterocyclic compound binding	0.000126826203214062	0.000126826203214062	+1	178
GO:0003729	mRNA binding	0.000242398269802751	0.000242398269802751	+1	44
GO:0032553	ribonucleotide binding	0.000417692544421411	0.000417692544421411	+1	151
GO:0036094	small molecule binding	0.000570636235270347	0.000570636235270347	+1	410
GO:0035639	purine ribonucleoside triphosphate binding	0.000594059322508559	0.000594059322508559	+1	145
GO:0043168	anion binding	0.000713427616534634	0.000713427616534634	+1	182
GO:0032555	purine ribonucleotide binding	0.0010331632932916	0.0010331632932916	+1	148
GO:0043167	ion binding	0.00114793882810509	0.00114793882810509	+1	396
GO:0004386	helicase activity	0.00206522793187084	0.00206522793187084	+1	24
GO:0016887	ATP hydrolysis activity	0.00274609276348291	0.00274609276348291	+1	44
GO:0003724	RNA helicase activity	0.00468103351980538	0.00468103351980538	+1	15
GO:0140640	catalytic activity, acting on a nucleic acid	0.00647895887348065	0.00647895887348065	+1	59
GO:0008186	ATP-dependent activity, acting on RNA	0.00651436466969135	0.00651436466969135	+1	15
GO:0044877	protein-containing complex binding	0.00792710492126478	0.00792710492126478	+1	133
GO:0016740	transferase activity	0.0112894403807573	0.0112894403807573	+1	169
GO:0140657	ATP-dependent activity	0.0122007378039673	0.0122007378039673	+1	55
GO:0008410	CoA-transferase activity	0.0189365892234231	0.0189365892234231	+1	4
GO:0019899	enzyme binding	0.024212005796776	0.024212005796776	+1	152
GO:0003676	nucleic acid binding	0.0244002331496736	0.0244002331496736	+1	349
GO:0140098	catalytic activity, acting on RNA	0.0468657550821107	0.0468657550821107	+1	40
HP:0001972	Macrocytic anemia	0.0112428993599645	0.0112428993599645	+1	17
HPA:0600431	tonsil; germinal center cells[≥Low]	9.42224661054604e-26	9.42224661054604e-26	+1	546
HPA:0600000	tonsil	8.46899156063053e-23	8.46899156063053e-23	+1	643
HPA:0050051	breast; glandular cells[≥Low]	2.62985296069815e-22	2.62985296069815e-22	+1	587
HPA:0050000	breast	4.30643729149535e-22	4.30643729149535e-22	+1	608
HPA:0220052	gallbladder; glandular cells[≥Medium]	5.18274304349452e-20	5.18274304349452e-20	+1	569
HPA:0430052	seminal vesicle; glandular cells[≥Medium]	9.32405509438137e-20	9.32405509438137e-20	+1	481
HPA:0350471	pancreas; exocrine glandular cells[≥Low]	4.1246418161285e-19	4.1246418161285e-19	+1	586
HPA:0050091	breast; myoepithelial cells[≥Low]	4.23692243303165e-19	4.23692243303165e-19	+1	507
HPA:0350000	pancreas	4.37637383713914e-19	4.37637383713914e-19	+1	613
HPA:0310431	lymph node; germinal center cells[≥Low]	4.76057772886306e-19	4.76057772886306e-19	+1	467
HPA:0090000	cerebellum	4.88734629332619e-19	4.88734629332619e-19	+1	601
HPA:0180000	epididymis	9.43264799154153e-19	9.43264799154153e-19	+1	608
HPA:0180051	epididymis; glandular cells[≥Low]	9.43264799154153e-19	9.43264799154153e-19	+1	608
HPA:0590000	thyroid gland	1.01946458138159e-18	1.01946458138159e-18	+1	596
HPA:0590051	thyroid gland; glandular cells[≥Low]	1.01946458138159e-18	1.01946458138159e-18	+1	596
HPA:0430000	seminal vesicle	1.1230865478545e-18	1.1230865478545e-18	+1	578
HPA:0430051	seminal vesicle; glandular cells[≥Low]	1.1230865478545e-18	1.1230865478545e-18	+1	578
HPA:0630000	cervix	1.1863355118257e-18	1.1863355118257e-18	+1	584
HPA:0220000	gallbladder	1.42790943694718e-18	1.42790943694718e-18	+1	626
HPA:0220051	gallbladder; glandular cells[≥Low]	1.42790943694718e-18	1.42790943694718e-18	+1	626
HPA:0310000	lymph node	2.46760276901642e-18	2.46760276901642e-18	+1	559
HPA:0610832	urinary bladder; urothelial cells[≥Medium]	3.21249782287405e-18	3.21249782287405e-18	+1	523
HPA:0600441	tonsil; non-germinal center cells[≥Low]	3.33366043893919e-18	3.33366043893919e-18	+1	533
HPA:0030000	appendix	4.31977092061287e-18	4.31977092061287e-18	+1	634
HPA:0610000	urinary bladder	5.53829120032706e-18	5.53829120032706e-18	+1	604
HPA:0610831	urinary bladder; urothelial cells[≥Low]	5.53829120032706e-18	5.53829120032706e-18	+1	604
HPA:0130000	colon	6.03084232701137e-18	6.03084232701137e-18	+1	661
HPA:0130052	colon; glandular cells[≥Medium]	6.29277020482817e-18	6.29277020482817e-18	+1	524
HPA:0210000	fallopian tube	7.05649032007958e-18	7.05649032007958e-18	+1	613
HPA:0040000	bone marrow	1.07824695384889e-17	1.07824695384889e-17	+1	555
HPA:0040081	bone marrow; hematopoietic cells[≥Low]	1.07824695384889e-17	1.07824695384889e-17	+1	555
HPA:0380000	placenta	1.50976979026093e-17	1.50976979026093e-17	+1	615
HPA:0150000	duodenum	4.90631958768381e-17	4.90631958768381e-17	+1	635
HPA:0300000	lung	8.48024535251094e-17	8.48024535251094e-17	+1	605
HPA:0320000	nasopharynx	1.11897998298924e-16	1.11897998298924e-16	+1	594
HPA:0400000	rectum	1.24707663044545e-16	1.24707663044545e-16	+1	638
HPA:0360000	parathyroid gland	1.38060916794278e-16	1.38060916794278e-16	+1	514
HPA:0360051	parathyroid gland; glandular cells[≥Low]	1.38060916794278e-16	1.38060916794278e-16	+1	514
HPA:0170051	endometrium 2; glandular cells[≥Low]	1.98632054194577e-16	1.98632054194577e-16	+1	565
HPA:0540052	stomach 1; glandular cells[≥Medium]	2.14882325875291e-16	2.14882325875291e-16	+1	542
HPA:0530000	spleen	2.23138860433355e-16	2.23138860433355e-16	+1	513
HPA:0130051	colon; glandular cells[≥Low]	3.16939649496173e-16	3.16939649496173e-16	+1	581
HPA:0160051	endometrium 1; glandular cells[≥Low]	3.49619387245439e-16	3.49619387245439e-16	+1	570
HPA:0160000	endometrium 1	4.09051272634447e-16	4.09051272634447e-16	+1	584
HPA:0540051	stomach 1; glandular cells[≥Low]	5.53718948124041e-16	5.53718948124041e-16	+1	619
HPA:0540000	stomach 1	5.53718948124041e-16	5.53718948124041e-16	+1	619
HPA:0180052	epididymis; glandular cells[≥Medium]	9.53450533642372e-16	9.53450533642372e-16	+1	498
HPA:0480052	small intestine; glandular cells[≥Medium]	1.94910846725754e-15	1.94910846725754e-15	+1	521
HPA:0170000	endometrium 2	3.14678167393925e-15	3.14678167393925e-15	+1	573
HPA:0550052	stomach 2; glandular cells[≥Medium]	3.19877758249057e-15	3.19877758249057e-15	+1	534
HPA:0050052	breast; glandular cells[≥Medium]	4.74337622319216e-15	4.74337622319216e-15	+1	457
HPA:0310441	lymph node; non-germinal center cells[≥Low]	5.89945044502395e-15	5.89945044502395e-15	+1	519
HPA:0550000	stomach 2	6.24844574295181e-15	6.24844574295181e-15	+1	613
HPA:0550051	stomach 2; glandular cells[≥Low]	6.24844574295181e-15	6.24844574295181e-15	+1	613
HPA:0030052	appendix; glandular cells[≥Medium]	6.73105646943929e-15	6.73105646943929e-15	+1	483
HPA:0300411	lung; macrophages[≥Low]	7.05380338767435e-15	7.05380338767435e-15	+1	564
HPA:0600221	tonsil; squamous epithelial cells[≥Low]	1.18396323916873e-14	1.18396323916873e-14	+1	555
HPA:0480000	small intestine	1.4368581196262e-14	1.4368581196262e-14	+1	627
HPA:0100131	cerebral cortex; neuronal cells[≥Low]	1.91214815420016e-14	1.91214815420016e-14	+1	558
HPA:0400052	rectum; glandular cells[≥Medium]	2.16287215119784e-14	2.16287215119784e-14	+1	520
HPA:0390000	prostate	3.44558701511639e-14	3.44558701511639e-14	+1	555
HPA:0390051	prostate; glandular cells[≥Low]	3.44558701511639e-14	3.44558701511639e-14	+1	555
HPA:0090191	cerebellum; cells in molecular layer[≥Low]	4.71825882311179e-14	4.71825882311179e-14	+1	409
HPA:0400051	rectum; glandular cells[≥Low]	5.69928958697985e-14	5.69928958697985e-14	+1	578
HPA:0420000	salivary gland	5.82877244914511e-14	5.82877244914511e-14	+1	568
HPA:0420051	salivary gland; glandular cells[≥Low]	5.82877244914511e-14	5.82877244914511e-14	+1	568
HPA:0100000	cerebral cortex	6.02185921174157e-14	6.02185921174157e-14	+1	638
HPA:0250131	hippocampus; neuronal cells[≥Low]	6.60764093160435e-14	6.60764093160435e-14	+1	526
HPA:0150051	duodenum; glandular cells[≥Low]	7.89700075328907e-14	7.89700075328907e-14	+1	580
HPA:0290000	liver	8.74159968863027e-14	8.74159968863027e-14	+1	530
HPA:0620221	vagina; squamous epithelial cells[≥Low]	8.98676355139024e-14	8.98676355139024e-14	+1	511
HPA:0620000	vagina	8.98676355139024e-14	8.98676355139024e-14	+1	511
HPA:0020051	adrenal gland; glandular cells[≥Low]	9.22258168138618e-14	9.22258168138618e-14	+1	598
HPA:0020000	adrenal gland	1.24404593630826e-13	1.24404593630826e-13	+1	598
HPA:0190221	esophagus; squamous epithelial cells[≥Low]	1.46478276993026e-13	1.46478276993026e-13	+1	553
HPA:0190000	esophagus	1.46478276993026e-13	1.46478276993026e-13	+1	553
HPA:0380521	placenta; trophoblastic cells[≥Low]	1.58813168523449e-13	1.58813168523449e-13	+1	533
HPA:0020052	adrenal gland; glandular cells[≥Medium]	1.89543960912232e-13	1.89543960912232e-13	+1	511
HPA:0090161	cerebellum; Purkinje cells[≥Low]	2.59307193202848e-13	2.59307193202848e-13	+1	482
HPA:0250132	hippocampus; neuronal cells[≥Medium]	2.83843033587281e-13	2.83843033587281e-13	+1	390
HPA:0150052	duodenum; glandular cells[≥Medium]	2.84617349855318e-13	2.84617349855318e-13	+1	516
HPA:0590052	thyroid gland; glandular cells[≥Medium]	3.57025582635437e-13	3.57025582635437e-13	+1	483
HPA:0460671	skin 1; melanocytes[≥Low]	3.91450795493859e-13	3.91450795493859e-13	+1	463
HPA:0350472	pancreas; exocrine glandular cells[≥Medium]	4.25078570690416e-13	4.25078570690416e-13	+1	463
HPA:0210052	fallopian tube; glandular cells[≥Medium]	5.28944544960738e-13	5.28944544960738e-13	+1	422
HPA:0250000	hippocampus	6.78771866033838e-13	6.78771866033838e-13	+1	560
HPA:0460000	skin 1	7.70788160004033e-13	7.70788160004033e-13	+1	585
HPA:0470000	skin 2	9.87394172334083e-13	9.87394172334083e-13	+1	572
HPA:0570732	testis; Leydig cells[≥Medium]	1.38367068789797e-12	1.38367068789797e-12	+1	466
HPA:0530711	spleen; cells in red pulp[≥Low]	1.38751707412258e-12	1.38751707412258e-12	+1	463
HPA:0600432	tonsil; germinal center cells[≥Medium]	1.5640336646622e-12	1.5640336646622e-12	+1	378
HPA:0050092	breast; myoepithelial cells[≥Medium]	1.58225278447543e-12	1.58225278447543e-12	+1	355
HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	1.89609480057364e-12	1.89609480057364e-12	+1	482
HPA:0440000	skeletal muscle	2.3039529235675e-12	2.3039529235675e-12	+1	500
HPA:0440341	skeletal muscle; myocytes[≥Low]	2.3039529235675e-12	2.3039529235675e-12	+1	500
HPA:0060000	bronchus	2.71383326101895e-12	2.71383326101895e-12	+1	594
HPA:0080131	caudate; neuronal cells[≥Low]	2.82753511305017e-12	2.82753511305017e-12	+1	516
HPA:0080000	caudate	2.90115233724972e-12	2.90115233724972e-12	+1	566
HPA:0100132	cerebral cortex; neuronal cells[≥Medium]	3.10911993473586e-12	3.10911993473586e-12	+1	439
HPA:0240000	heart muscle	4.50092755455929e-12	4.50092755455929e-12	+1	526
HPA:0241101	heart muscle; cardiomyocytes[≥Low]	4.50092755455929e-12	4.50092755455929e-12	+1	526
HPA:0630051	cervix; glandular cells[≥Low]	7.13069684375855e-12	7.13069684375855e-12	+1	484
HPA:0500000	soft tissue 1	8.32727445520743e-12	8.32727445520743e-12	+1	462
HPA:0270000	kidney	8.34855694192621e-12	8.34855694192621e-12	+1	639
HPA:0530721	spleen; cells in white pulp[≥Low]	8.48997763004e-12	8.48997763004e-12	+1	392
HPA:0570731	testis; Leydig cells[≥Low]	1.72254847475068e-11	1.72254847475068e-11	+1	575
HPA:0030051	appendix; glandular cells[≥Low]	1.84348125448192e-11	1.84348125448192e-11	+1	550
HPA:0480051	small intestine; glandular cells[≥Low]	2.12208372033301e-11	2.12208372033301e-11	+1	570
HPA:0130201	colon; endothelial cells[≥Low]	2.17067081747258e-11	2.17067081747258e-11	+1	481
HPA:0600222	tonsil; squamous epithelial cells[≥Medium]	2.86357391435728e-11	2.86357391435728e-11	+1	432
HPA:0630221	cervix; squamous epithelial cells[≥Low]	3.46699371440619e-11	3.46699371440619e-11	+1	466
HPA:0010000	adipose tissue	4.73942672271936e-11	4.73942672271936e-11	+1	361
HPA:0010011	adipose tissue; adipocytes[≥Low]	4.73942672271936e-11	4.73942672271936e-11	+1	361
HPA:0090192	cerebellum; cells in molecular layer[≥Medium]	5.2800094053585e-11	5.2800094053585e-11	+1	276
HPA:0310432	lymph node; germinal center cells[≥Medium]	6.11598124512202e-11	6.11598124512202e-11	+1	314
HPA:0290401	liver; hepatocytes[≥Low]	6.11605610015429e-11	6.11605610015429e-11	+1	484
HPA:0170052	endometrium 2; glandular cells[≥Medium]	7.83299585477596e-11	7.83299585477596e-11	+1	426
HPA:0380522	placenta; trophoblastic cells[≥Medium]	8.18932086907332e-11	8.18932086907332e-11	+1	437
HPA:0090162	cerebellum; Purkinje cells[≥Medium]	8.40118905756669e-11	8.40118905756669e-11	+1	373
HPA:0040082	bone marrow; hematopoietic cells[≥Medium]	9.24153816793027e-11	9.24153816793027e-11	+1	382
HPA:0210051	fallopian tube; glandular cells[≥Low]	9.85510342371231e-11	9.85510342371231e-11	+1	485
HPA:0510000	soft tissue 2	1.14145818680044e-10	1.14145818680044e-10	+1	447
HPA:0160052	endometrium 1; glandular cells[≥Medium]	1.50868466864868e-10	1.50868466864868e-10	+1	443
HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	1.5185183095259e-10	1.5185183095259e-10	+1	463
HPA:0490000	smooth muscle	1.5185183095259e-10	1.5185183095259e-10	+1	463
HPA:0360052	parathyroid gland; glandular cells[≥Medium]	1.67347383958911e-10	1.67347383958911e-10	+1	392
HPA:0420052	salivary gland; glandular cells[≥Medium]	2.34748296670139e-10	2.34748296670139e-10	+1	423
