query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order
GSE22155_02	TRUE	5.00197421172197e-08	324	846	42	0.049645390070922	0.12962962962963	GO:0030198	GO:BP	extracellular matrix organization	21031	6944
GSE22155_02	TRUE	5.52827203927384e-08	325	846	42	0.049645390070922	0.129230769230769	GO:0043062	GO:BP	extracellular structure organization	21031	10859
GSE22155_02	TRUE	6.10716345628146e-08	326	846	42	0.049645390070922	0.128834355828221	GO:0045229	GO:BP	external encapsulating structure organization	21031	11733
GSE22155_02	TRUE	6.13879847242156e-08	213	846	33	0.0390070921985816	0.154929577464789	GO:0051216	GO:BP	cartilage development	21031	14018
GSE22155_02	TRUE	6.26876371019221e-08	1092	846	91	0.107565011820331	0.0833333333333333	GO:0001775	GO:BP	cell activation	21031	445
GSE22155_02	TRUE	1.15619451581367e-07	1913	846	135	0.159574468085106	0.0705697856769472	GO:0006915	GO:BP	apoptotic process	21031	2593
GSE22155_02	TRUE	1.16712525879286e-07	1742	846	126	0.148936170212766	0.0723306544202067	GO:0022008	GO:BP	neurogenesis	21031	6799
GSE22155_02	TRUE	1.29906077148511e-07	2425	846	161	0.190307328605201	0.0663917525773196	GO:0051128	GO:BP	regulation of cellular component organization	21031	13953
GSE22155_02	TRUE	1.66171518544075e-07	2274	846	153	0.180851063829787	0.0672823218997362	GO:0048584	GO:BP	positive regulation of response to stimulus	21031	13280
GSE22155_02	TRUE	2.16694940922095e-07	778	846	71	0.0839243498817967	0.0912596401028278	GO:0030155	GO:BP	regulation of cell adhesion	21031	6925
GSE22155_02	TRUE	2.28409720396962e-07	946	846	81	0.0957446808510638	0.0856236786469345	GO:0045321	GO:BP	leukocyte activation	21031	11749
GSE22155_02	TRUE	2.36534809365797e-07	829	846	74	0.0874704491725768	0.0892641737032569	GO:0006954	GO:BP	inflammatory response	21031	2616
GSE22155_02	TRUE	3.63562033295324e-07	291	846	38	0.0449172576832151	0.130584192439863	GO:0061448	GO:BP	connective tissue development	21031	15973
GSE22155_02	TRUE	4.1083495342312e-07	126	846	24	0.0283687943262411	0.19047619047619	GO:0030282	GO:BP	bone mineralization	21031	6994
GSE22155_02	TRUE	4.20723267810026e-07	2685	846	172	0.203309692671395	0.0640595903165736	GO:0031328	GO:BP	positive regulation of cellular biosynthetic process	21031	7377
GSE22155_02	TRUE	4.70307332177243e-07	583	846	58	0.0685579196217494	0.0994854202401372	GO:0040017	GO:BP	positive regulation of locomotion	21031	10246
GSE22155_02	TRUE	5.86028005147205e-07	540	846	55	0.0650118203309693	0.101851851851852	GO:0030335	GO:BP	positive regulation of cell migration	21031	7018
GSE22155_02	TRUE	6.96203620439029e-07	1984	846	136	0.160756501182033	0.0685483870967742	GO:0012501	GO:BP	programmed cell death	21031	4630
GSE22155_02	TRUE	7.14650604650353e-07	3346	846	203	0.239952718676123	0.0606694560669456	GO:0031325	GO:BP	positive regulation of cellular metabolic process	21031	7374
GSE22155_02	TRUE	7.28439227195581e-07	783	846	70	0.08274231678487	0.0893997445721584	GO:0046649	GO:BP	lymphocyte activation	21031	12692
GSE22155_02	TRUE	7.73865917354591e-07	2706	846	172	0.203309692671395	0.0635624538063563	GO:0009891	GO:BP	positive regulation of biosynthetic process	21031	3789
GSE22155_02	TRUE	7.9620644286632e-07	1988	846	136	0.160756501182033	0.06841046277666	GO:0008219	GO:BP	cell death	21031	3180
GSE22155_02	TRUE	9.09619265207594e-07	441	846	48	0.0567375886524823	0.108843537414966	GO:0050673	GO:BP	epithelial cell proliferation	21031	13636
GSE22155_02	TRUE	1.05644739649989e-06	627	846	60	0.0709219858156028	0.0956937799043062	GO:0002521	GO:BP	leukocyte differentiation	21031	1050
GSE22155_02	TRUE	1.19748729761409e-06	3010	846	186	0.219858156028369	0.0617940199335548	GO:0009966	GO:BP	regulation of signal transduction	21031	3842
GSE22155_02	TRUE	1.20203865818194e-06	962	846	80	0.0945626477541371	0.0831600831600832	GO:0008284	GO:BP	positive regulation of cell population proliferation	21031	3186
GSE22155_02	TRUE	1.35299440031984e-06	3711	846	219	0.25886524822695	0.0590137429264349	GO:0009893	GO:BP	positive regulation of metabolic process	21031	3791
GSE22155_02	TRUE	1.36190816531798e-06	568	846	56	0.066193853427896	0.0985915492957746	GO:2000147	GO:BP	positive regulation of cell motility	21031	26168
GSE22155_02	TRUE	1.39066685824498e-06	965	846	80	0.0945626477541371	0.0829015544041451	GO:0030097	GO:BP	hemopoiesis	21031	6912
GSE22155_02	TRUE	1.82913484078622e-06	1514	846	110	0.130023640661939	0.0726552179656539	GO:0048699	GO:BP	generation of neurons	21031	13381
GSE22155_02	TRUE	2.8125617724761e-06	611	846	58	0.0685579196217494	0.0949263502454992	GO:0048729	GO:BP	tissue morphogenesis	21031	13411
GSE22155_02	TRUE	3.11421328862885e-06	161	846	26	0.0307328605200946	0.161490683229814	GO:0043524	GO:BP	negative regulation of neuron apoptotic process	21031	11109
GSE22155_02	TRUE	3.68922068202445e-06	288	846	36	0.0425531914893617	0.125	GO:0045765	GO:BP	regulation of angiogenesis	21031	11997
GSE22155_02	TRUE	3.81474464645503e-06	616	846	58	0.0685579196217494	0.0941558441558442	GO:0050865	GO:BP	regulation of cell activation	21031	13748
GSE22155_02	TRUE	4.29494505311741e-06	2603	846	164	0.193853427895981	0.0630042258932001	GO:0010557	GO:BP	positive regulation of macromolecule biosynthetic process	21031	4259
GSE22155_02	TRUE	5.89462527508545e-06	293	846	36	0.0425531914893617	0.122866894197952	GO:1901342	GO:BP	regulation of vasculature development	21031	21910
GSE22155_02	TRUE	6.5788723046171e-06	928	846	76	0.0898345153664303	0.0818965517241379	GO:0051093	GO:BP	negative regulation of developmental process	21031	13927
GSE22155_02	TRUE	6.84145965954245e-06	1512	846	108	0.127659574468085	0.0714285714285714	GO:0002682	GO:BP	regulation of immune system process	21031	1207
GSE22155_02	TRUE	6.88413944523788e-06	122	846	22	0.0260047281323877	0.180327868852459	GO:0030278	GO:BP	regulation of ossification	21031	6992
GSE22155_02	TRUE	7.12701217289339e-06	351	846	40	0.0472813238770686	0.113960113960114	GO:0031589	GO:BP	cell-substrate adhesion	21031	7495
GSE22155_02	TRUE	7.33684254353334e-06	229	846	31	0.0366430260047281	0.135371179039301	GO:0043523	GO:BP	regulation of neuron apoptotic process	21031	11108
GSE22155_02	TRUE	7.78444844708924e-06	3420	846	202	0.238770685579196	0.0590643274853801	GO:0010604	GO:BP	positive regulation of macromolecule metabolic process	21031	4301
GSE22155_02	TRUE	8.48204920393536e-06	205	846	29	0.0342789598108747	0.141463414634146	GO:0001763	GO:BP	morphogenesis of a branching structure	21031	434
GSE22155_02	TRUE	9.57105908647955e-06	428	846	45	0.0531914893617021	0.105140186915888	GO:0001667	GO:BP	ameboidal-type cell migration	21031	383
GSE22155_02	TRUE	1.19916460883522e-05	2723	846	168	0.198581560283688	0.0616966580976864	GO:0009605	GO:BP	response to external stimulus	21031	3570
GSE22155_02	TRUE	1.33426527536723e-05	463	846	47	0.0555555555555556	0.101511879049676	GO:0006935	GO:BP	chemotaxis	21031	2604
GSE22155_02	TRUE	1.44227506870161e-05	495	846	49	0.057919621749409	0.098989898989899	GO:0002683	GO:BP	negative regulation of immune system process	21031	1208
GSE22155_02	TRUE	1.51685154216216e-05	946	846	76	0.0898345153664303	0.080338266384778	GO:0098609	GO:BP	cell-cell adhesion	21031	19347
GSE22155_02	TRUE	1.52966206349531e-05	465	846	47	0.0555555555555556	0.101075268817204	GO:0042330	GO:BP	taxis	21031	10442
GSE22155_02	TRUE	1.56040502839296e-05	450	846	46	0.0543735224586288	0.102222222222222	GO:0010720	GO:BP	positive regulation of cell development	21031	4396
GSE22155_02	TRUE	2.1729481981954e-05	336	846	38	0.0449172576832151	0.113095238095238	GO:0040013	GO:BP	negative regulation of locomotion	21031	10242
GSE22155_02	TRUE	2.21069959831232e-05	1431	846	102	0.120567375886525	0.0712788259958071	GO:0030182	GO:BP	neuron differentiation	21031	6936
GSE22155_02	TRUE	2.44412063804486e-05	396	846	42	0.049645390070922	0.106060606060606	GO:0050900	GO:BP	leukocyte migration	21031	13777
GSE22155_02	TRUE	2.4503984564475e-05	599	846	55	0.0650118203309693	0.0918196994991653	GO:0007507	GO:BP	heart development	21031	3027
GSE22155_02	TRUE	2.77669374474611e-05	1648	846	113	0.133569739952719	0.0685679611650485	GO:0048585	GO:BP	negative regulation of response to stimulus	21031	13281
GSE22155_02	TRUE	2.77936894698485e-05	2776	846	169	0.199763593380615	0.0608789625360231	GO:0002376	GO:BP	immune system process	21031	913
GSE22155_02	TRUE	3.95045269015004e-05	101	846	19	0.0224586288416076	0.188118811881188	GO:0070167	GO:BP	regulation of biomineral tissue development	21031	16454
GSE22155_02	TRUE	4.00074446396114e-05	1167	846	87	0.102836879432624	0.0745501285347044	GO:0048666	GO:BP	neuron development	21031	13349
GSE22155_02	TRUE	4.49682228487824e-05	497	846	48	0.0567375886524823	0.096579476861167	GO:0051249	GO:BP	regulation of lymphocyte activation	21031	14044
GSE22155_02	TRUE	4.54692723573255e-05	561	846	52	0.0614657210401891	0.0926916221033868	GO:0002694	GO:BP	regulation of leukocyte activation	21031	1219
GSE22155_02	TRUE	4.55902497721982e-05	2018	846	131	0.1548463356974	0.0649157581764123	GO:0032879	GO:BP	regulation of localization	21031	8155
GSE22155_02	TRUE	4.6010462867622e-05	1189	846	88	0.104018912529551	0.0740117746005046	GO:0010628	GO:BP	positive regulation of gene expression	21031	4324
GSE22155_02	TRUE	4.74746091209497e-05	208	846	28	0.033096926713948	0.134615384615385	GO:0050866	GO:BP	negative regulation of cell activation	21031	13749
GSE22155_02	TRUE	5.75271369314018e-05	125	846	21	0.024822695035461	0.168	GO:0030326	GO:BP	embryonic limb morphogenesis	21031	7012
GSE22155_02	TRUE	5.75271369314018e-05	125	846	21	0.024822695035461	0.168	GO:0035113	GO:BP	embryonic appendage morphogenesis	21031	9116
GSE22155_02	TRUE	6.01935497024409e-05	1594	846	109	0.128841607565012	0.0683814303638645	GO:0051049	GO:BP	regulation of transport	21031	13898
GSE22155_02	TRUE	7.54747992346892e-05	1128	846	84	0.099290780141844	0.074468085106383	GO:0009790	GO:BP	embryo development	21031	3715
GSE22155_02	TRUE	9.62951080953048e-05	189	846	26	0.0307328605200946	0.137566137566138	GO:0061138	GO:BP	morphogenesis of a branching epithelium	21031	15724
GSE22155_02	TRUE	0.000109282724100886	153	846	23	0.0271867612293144	0.150326797385621	GO:0035108	GO:BP	limb morphogenesis	21031	9114
GSE22155_02	TRUE	0.000109282724100886	153	846	23	0.0271867612293144	0.150326797385621	GO:0035107	GO:BP	appendage morphogenesis	21031	9113
GSE22155_02	TRUE	0.000110602004285666	849	846	68	0.0803782505910166	0.0800942285041225	GO:0060284	GO:BP	regulation of cell development	21031	14966
GSE22155_02	TRUE	0.000115963709569685	1712	846	114	0.134751773049645	0.066588785046729	GO:0042592	GO:BP	homeostatic process	21031	10601
GSE22155_02	TRUE	0.000123098166785949	1290	846	92	0.108747044917258	0.0713178294573643	GO:0009968	GO:BP	negative regulation of signal transduction	21031	3844
GSE22155_02	TRUE	0.000139806068366189	681	846	58	0.0685579196217494	0.0851688693098385	GO:0071363	GO:BP	cellular response to growth factor stimulus	21031	17115
GSE22155_02	TRUE	0.000140098084902889	316	846	35	0.041371158392435	0.110759493670886	GO:0060485	GO:BP	mesenchyme development	21031	15147
GSE22155_02	TRUE	0.000143596573670939	484	846	46	0.0543735224586288	0.0950413223140496	GO:1903131	GO:BP	mononuclear cell differentiation	21031	23363
GSE22155_02	TRUE	0.000152991679949363	501	846	47	0.0555555555555556	0.093812375249501	GO:0002009	GO:BP	morphogenesis of an epithelium	21031	618
GSE22155_02	TRUE	0.000177803722185317	276	846	32	0.0378250591016548	0.115942028985507	GO:0051402	GO:BP	neuron apoptotic process	21031	14150
GSE22155_02	TRUE	0.000181923084651437	208	846	27	0.0319148936170213	0.129807692307692	GO:0033002	GO:BP	muscle cell proliferation	21031	8251
GSE22155_02	TRUE	0.000182210447805899	1077	846	80	0.0945626477541371	0.074280408542247	GO:0032101	GO:BP	regulation of response to external stimulus	21031	7632
GSE22155_02	TRUE	0.000193679031566207	1398	846	97	0.114657210401891	0.0693848354792561	GO:0010648	GO:BP	negative regulation of cell communication	21031	4344
GSE22155_02	TRUE	0.000193679031566207	1398	846	97	0.114657210401891	0.0693848354792561	GO:0023057	GO:BP	negative regulation of signaling	21031	6879
GSE22155_02	TRUE	0.000214353454034001	80	846	16	0.0189125295508274	0.2	GO:0030500	GO:BP	regulation of bone mineralization	21031	7058
GSE22155_02	TRUE	0.000241048067500775	323	846	35	0.041371158392435	0.108359133126935	GO:1902105	GO:BP	regulation of leukocyte differentiation	21031	22559
GSE22155_02	TRUE	0.00025379926471502	160	846	23	0.0271867612293144	0.14375	GO:0051250	GO:BP	negative regulation of lymphocyte activation	21031	14045
GSE22155_02	TRUE	0.000264606376660661	711	846	59	0.0697399527186761	0.0829817158931083	GO:0070848	GO:BP	response to growth factor	21031	16836
GSE22155_02	TRUE	0.000276052837219355	186	846	25	0.0295508274231678	0.134408602150538	GO:0002695	GO:BP	negative regulation of leukocyte activation	21031	1220
GSE22155_02	TRUE	0.000302712027704436	1704	846	112	0.132387706855792	0.0657276995305164	GO:0007267	GO:BP	cell-cell signaling	21031	2828
GSE22155_02	TRUE	0.000305074642580355	45	846	12	0.0141843971631206	0.266666666666667	GO:0030574	GO:BP	collagen catabolic process	21031	7083
GSE22155_02	TRUE	0.000306733770587126	187	846	25	0.0295508274231678	0.133689839572193	GO:1903708	GO:BP	positive regulation of hemopoiesis	21031	23821
GSE22155_02	TRUE	0.000306733770587126	187	846	25	0.0295508274231678	0.133689839572193	GO:1902107	GO:BP	positive regulation of leukocyte differentiation	21031	22561
GSE22155_02	TRUE	0.000340350331219142	2668	846	159	0.187943262411348	0.0595952023988006	GO:0035556	GO:BP	intracellular signal transduction	21031	9405
GSE22155_02	TRUE	0.000374053995920118	285	846	32	0.0378250591016548	0.112280701754386	GO:0007162	GO:BP	negative regulation of cell adhesion	21031	2757
GSE22155_02	TRUE	0.000374636742015754	701	846	58	0.0685579196217494	0.0827389443651926	GO:0008285	GO:BP	negative regulation of cell population proliferation	21031	3187
GSE22155_02	TRUE	0.000379221546039744	806	846	64	0.0756501182033097	0.0794044665012407	GO:0048871	GO:BP	multicellular organismal-level homeostasis	21031	13539
GSE22155_02	TRUE	0.000383975520185258	986	846	74	0.0874704491725768	0.0750507099391481	GO:0000902	GO:BP	cell morphogenesis	21031	242
GSE22155_02	TRUE	0.000421797826305957	301	846	33	0.0390070921985816	0.109634551495017	GO:2000146	GO:BP	negative regulation of cell motility	21031	26167
GSE22155_02	TRUE	0.000422450263630443	7158	846	358	0.423167848699764	0.0500139703827885	GO:0019222	GO:BP	regulation of metabolic process	21031	5789
GSE22155_02	TRUE	0.000500077669577425	363	846	37	0.0437352245862884	0.101928374655647	GO:0050678	GO:BP	regulation of epithelial cell proliferation	21031	13641
GSE22155_02	TRUE	0.000502643299539538	318	846	34	0.0401891252955083	0.106918238993711	GO:0001822	GO:BP	kidney development	21031	484
GSE22155_02	TRUE	0.000516920241756908	555	846	49	0.057919621749409	0.0882882882882883	GO:0042110	GO:BP	T cell activation	21031	10315
GSE22155_02	TRUE	0.000548380771525394	779	846	62	0.0732860520094563	0.079589216944801	GO:0001816	GO:BP	cytokine production	21031	478
GSE22155_02	TRUE	0.000560589451812319	1014	846	75	0.0886524822695035	0.0739644970414201	GO:0031175	GO:BP	neuron projection development	21031	7333
GSE22155_02	TRUE	0.000575657959273697	557	846	49	0.057919621749409	0.0879712746858169	GO:0009611	GO:BP	response to wounding	21031	3576
GSE22155_02	TRUE	0.00059294314138191	234	846	28	0.033096926713948	0.11965811965812	GO:0048705	GO:BP	skeletal system morphogenesis	21031	13387
GSE22155_02	TRUE	0.00061816357148976	1035	846	76	0.0898345153664303	0.0734299516908213	GO:0007417	GO:BP	central nervous system development	21031	2946
GSE22155_02	TRUE	0.000710206296151305	5440	846	283	0.33451536643026	0.0520220588235294	GO:0051171	GO:BP	regulation of nitrogen compound metabolic process	21031	13995
GSE22155_02	TRUE	0.000749270696186473	157	846	22	0.0260047281323877	0.140127388535032	GO:0048754	GO:BP	branching morphogenesis of an epithelial tube	21031	13430
GSE22155_02	TRUE	0.000787711776818359	1116	846	80	0.0945626477541371	0.0716845878136201	GO:0051130	GO:BP	positive regulation of cellular component organization	21031	13955
GSE22155_02	TRUE	0.000792755204309153	6631	846	334	0.394799054373522	0.0503694767003469	GO:0060255	GO:BP	regulation of macromolecule metabolic process	21031	14938
GSE22155_02	TRUE	0.000798289096752835	1777	846	114	0.134751773049645	0.064153066966798	GO:0010647	GO:BP	positive regulation of cell communication	21031	4343
GSE22155_02	TRUE	0.000821228128450478	1778	846	114	0.134751773049645	0.0641169853768279	GO:0023056	GO:BP	positive regulation of signaling	21031	6878
GSE22155_02	TRUE	0.000856231325627616	1561	846	103	0.121749408983452	0.0659833440102498	GO:0009967	GO:BP	positive regulation of signal transduction	21031	3843
GSE22155_02	TRUE	0.000883957262681646	1861	846	118	0.139479905437352	0.0634067705534659	GO:0141124	GO:BP	intracellular signaling cassette	21031	20599
GSE22155_02	TRUE	0.000918463666129519	773	846	61	0.0721040189125296	0.0789133247089263	GO:0001817	GO:BP	regulation of cytokine production	21031	479
GSE22155_02	TRUE	0.000939428327932548	617	846	52	0.0614657210401891	0.0842787682333874	GO:0048598	GO:BP	embryonic morphogenesis	21031	13290
GSE22155_02	TRUE	0.00102569869121863	135	846	20	0.0236406619385343	0.148148148148148	GO:0042476	GO:BP	odontogenesis	21031	10557
GSE22155_02	TRUE	0.00104053788744238	328	846	34	0.0401891252955083	0.103658536585366	GO:0072001	GO:BP	renal system development	21031	17550
GSE22155_02	TRUE	0.00104277581764803	59	846	13	0.0153664302600473	0.220338983050847	GO:0072132	GO:BP	mesenchyme morphogenesis	21031	17676
GSE22155_02	TRUE	0.00108544793324633	519	846	46	0.0543735224586288	0.0886319845857418	GO:0090066	GO:BP	regulation of anatomical structure size	21031	18517
