GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0031981	nuclear lumen	0.00337844434462963	0.00337844434462963	+1	564
GO:0012506	vesicle membrane	0.00689200916910074	0.00689200916910074	+1	151
GO:0000139	Golgi membrane	0.00692410179762847	0.00692410179762847	+1	91
GO:0015935	small ribosomal subunit	0.0143693729697096	0.0143693729697096	+1	19
GO:0016469	proton-transporting two-sector ATPase complex	0.0153850295099853	0.0153850295099853	+1	15
GO:0030659	cytoplasmic vesicle membrane	0.0192428862653681	0.0192428862653681	+1	147
GO:0030027	lamellipodium	0.0271966894392197	0.0271966894392197	+1	35
GO:0045259	proton-transporting ATP synthase complex	0.0420785448085376	0.0420785448085376	+1	9
GO:0000323	lytic vacuole	0.0441600508109374	0.0441600508109374	+1	97
GO:0005764	lysosome	0.0441600508109374	0.0441600508109374	+1	97
GO:0048471	perinuclear region of cytoplasm	0.0496646405775195	0.0496646405775195	+1	94
GO:0005515	protein binding	5.36555910202284e-46	5.36555910202284e-46	+1	1667
GO:0003824	catalytic activity	3.51109352448322e-13	3.51109352448322e-13	+1	703
GO:0005488	binding	1.75115728726015e-07	1.75115728726015e-07	+1	1820
GO:0140640	catalytic activity, acting on a nucleic acid	7.54041265846776e-05	7.54041265846776e-05	+1	100
GO:0016787	hydrolase activity	0.0020206278091497	0.0020206278091497	+1	300
GO:0016788	hydrolase activity, acting on ester bonds	0.00306729817631744	0.00306729817631744	+1	111
GO:0016740	transferase activity	0.00614035180340222	0.00614035180340222	+1	283
GO:0044877	protein-containing complex binding	0.00660088536669377	0.00660088536669377	+1	219
GO:0140098	catalytic activity, acting on RNA	0.00729970503844553	0.00729970503844553	+1	65
GO:0004550	nucleoside diphosphate kinase activity	0.0145120309390552	0.0145120309390552	+1	9
GO:0016435	rRNA (guanine) methyltransferase activity	0.0494256229788284	0.0494256229788284	+1	4
HP:0033127	Abnormality of the musculoskeletal system	0.00167476467236016	0.00167476467236016	+1	481
HP:0100547	Abnormal forebrain morphology	0.00706917040491647	0.00706917040491647	+1	292
HP:0012638	Abnormal nervous system physiology	0.00778421801069346	0.00778421801069346	+1	476
HP:0000079	Abnormality of the urinary system	0.0101769979586914	0.0101769979586914	+1	285
HP:0003128	Lactic acidosis	0.0240734106525394	0.0240734106525394	+1	42
HP:0002060	Abnormal cerebral morphology	0.0266196986039861	0.0266196986039861	+1	285
HP:0012759	Neurodevelopmental abnormality	0.0464032981815899	0.0464032981815899	+1	383
HPA:0020000	adrenal gland	9.93078285351185e-31	9.93078285351185e-31	+1	1041
HPA:0020051	adrenal gland; glandular cells[≥Low]	1.28771396672321e-30	1.28771396672321e-30	+1	1040
HPA:0220000	gallbladder	2.36666535617046e-29	2.36666535617046e-29	+1	1061
HPA:0220051	gallbladder; glandular cells[≥Low]	2.36666535617046e-29	2.36666535617046e-29	+1	1061
HPA:0350000	pancreas	1.12938738832864e-28	1.12938738832864e-28	+1	1034
HPA:0350471	pancreas; exocrine glandular cells[≥Low]	3.96017129221354e-28	3.96017129221354e-28	+1	985
HPA:0480000	small intestine	1.18739468800528e-27	1.18739468800528e-27	+1	1077
HPA:0130000	colon	1.42565261333661e-26	1.42565261333661e-26	+1	1118
HPA:0150000	duodenum	3.73545297074511e-26	3.73545297074511e-26	+1	1075
HPA:0300000	lung	6.21281563680524e-26	6.21281563680524e-26	+1	1023
HPA:0290000	liver	4.75118534919654e-25	4.75118534919654e-25	+1	907
HPA:0220052	gallbladder; glandular cells[≥Medium]	4.84578129899969e-25	4.84578129899969e-25	+1	941
HPA:0400000	rectum	4.92002212047895e-25	4.92002212047895e-25	+1	1079
HPA:0030000	appendix	1.29187547291083e-24	1.29187547291083e-24	+1	1064
HPA:0050000	breast	6.37107325752452e-24	6.37107325752452e-24	+1	997
HPA:0300411	lung; macrophages[≥Low]	9.14651809725463e-24	9.14651809725463e-24	+1	955
HPA:0270000	kidney	1.60392164811266e-23	1.60392164811266e-23	+1	1100
HPA:0160000	endometrium 1	1.92739427371101e-23	1.92739427371101e-23	+1	982
HPA:0180051	epididymis; glandular cells[≥Low]	8.29750318418391e-23	8.29750318418391e-23	+1	1009
HPA:0180000	epididymis	8.29750318418391e-23	8.29750318418391e-23	+1	1009
HPA:0160051	endometrium 1; glandular cells[≥Low]	8.59295181797685e-23	8.59295181797685e-23	+1	955
HPA:0600000	tonsil	1.09836842532839e-22	1.09836842532839e-22	+1	1054
HPA:0130051	colon; glandular cells[≥Low]	1.72436751341077e-22	1.72436751341077e-22	+1	973
HPA:0210000	fallopian tube	1.86828995146299e-22	1.86828995146299e-22	+1	1021
HPA:0610831	urinary bladder; urothelial cells[≥Low]	2.60821020282787e-22	2.60821020282787e-22	+1	1004
HPA:0610000	urinary bladder	2.60821020282787e-22	2.60821020282787e-22	+1	1004
HPA:0100000	cerebral cortex	5.56715738335099e-22	5.56715738335099e-22	+1	1083
HPA:0170051	endometrium 2; glandular cells[≥Low]	6.07696581417151e-22	6.07696581417151e-22	+1	942
HPA:0400051	rectum; glandular cells[≥Low]	7.21413946174872e-22	7.21413946174872e-22	+1	978
HPA:0030051	appendix; glandular cells[≥Low]	1.15774117721767e-21	1.15774117721767e-21	+1	944
HPA:0020052	adrenal gland; glandular cells[≥Medium]	1.53237026317668e-21	1.53237026317668e-21	+1	864
HPA:0480051	small intestine; glandular cells[≥Low]	1.80258977592578e-21	1.80258977592578e-21	+1	978
HPA:0550000	stomach 2	2.74204361527814e-21	2.74204361527814e-21	+1	1032
HPA:0550051	stomach 2; glandular cells[≥Low]	2.74204361527814e-21	2.74204361527814e-21	+1	1032
HPA:0600221	tonsil; squamous epithelial cells[≥Low]	2.94782665853854e-21	2.94782665853854e-21	+1	932
HPA:0590000	thyroid gland	4.36235014788285e-21	4.36235014788285e-21	+1	982
HPA:0590051	thyroid gland; glandular cells[≥Low]	4.36235014788285e-21	4.36235014788285e-21	+1	982
HPA:0150051	duodenum; glandular cells[≥Low]	6.51719115627251e-21	6.51719115627251e-21	+1	979
HPA:0480052	small intestine; glandular cells[≥Medium]	6.89414388463336e-21	6.89414388463336e-21	+1	867
HPA:0290401	liver; hepatocytes[≥Low]	9.13039382448169e-21	9.13039382448169e-21	+1	831
HPA:0170000	endometrium 2	1.21105893731999e-20	1.21105893731999e-20	+1	958
HPA:0540051	stomach 1; glandular cells[≥Low]	1.33316887396643e-20	1.33316887396643e-20	+1	1035
HPA:0540000	stomach 1	1.33316887396643e-20	1.33316887396643e-20	+1	1035
HPA:0320000	nasopharynx	1.41398906561266e-20	1.41398906561266e-20	+1	987
HPA:0130052	colon; glandular cells[≥Medium]	1.48475690925117e-20	1.48475690925117e-20	+1	857
HPA:0430051	seminal vesicle; glandular cells[≥Low]	1.75204981146063e-20	1.75204981146063e-20	+1	948
HPA:0430000	seminal vesicle	1.75204981146063e-20	1.75204981146063e-20	+1	948
HPA:0390000	prostate	3.08146760448207e-20	3.08146760448207e-20	+1	931
HPA:0390051	prostate; glandular cells[≥Low]	3.08146760448207e-20	3.08146760448207e-20	+1	931
HPA:0050051	breast; glandular cells[≥Low]	1.51611754137175e-19	1.51611754137175e-19	+1	943
HPA:0380000	placenta	2.16246871020904e-19	2.16246871020904e-19	+1	1016
HPA:0630000	cervix	3.72545238910724e-19	3.72545238910724e-19	+1	954
HPA:0550052	stomach 2; glandular cells[≥Medium]	1.47941328950087e-18	1.47941328950087e-18	+1	882
HPA:0060000	bronchus	2.68397772103787e-18	2.68397772103787e-18	+1	1003
HPA:0400052	rectum; glandular cells[≥Medium]	3.50125547761561e-18	3.50125547761561e-18	+1	861
HPA:0180052	epididymis; glandular cells[≥Medium]	5.15053805684512e-18	5.15053805684512e-18	+1	814
HPA:0540052	stomach 1; glandular cells[≥Medium]	5.84441939871223e-18	5.84441939871223e-18	+1	887
HPA:0090000	cerebellum	1.26370693108498e-17	1.26370693108498e-17	+1	977
HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	1.29692491332321e-17	1.29692491332321e-17	+1	805
HPA:0460000	skin 1	1.84025962369352e-17	1.84025962369352e-17	+1	981
HPA:0630051	cervix; glandular cells[≥Low]	2.59389854536456e-17	2.59389854536456e-17	+1	811
HPA:0030052	appendix; glandular cells[≥Medium]	2.754121743436e-17	2.754121743436e-17	+1	790
HPA:0080000	caudate	1.24743718409143e-16	1.24743718409143e-16	+1	948
HPA:0270362	kidney; cells in tubules[≥Medium]	1.43795340507853e-16	1.43795340507853e-16	+1	823
HPA:0570731	testis; Leydig cells[≥Low]	1.65181688602895e-16	1.65181688602895e-16	+1	968
HPA:0460671	skin 1; melanocytes[≥Low]	1.74960411280551e-16	1.74960411280551e-16	+1	763
HPA:0150052	duodenum; glandular cells[≥Medium]	2.95058431328104e-16	2.95058431328104e-16	+1	853
HPA:0270361	kidney; cells in tubules[≥Low]	3.373429215292e-16	3.373429215292e-16	+1	953
HPA:0310000	lymph node	4.33264583081552e-16	4.33264583081552e-16	+1	899
HPA:0470000	skin 2	5.86467736136004e-16	5.86467736136004e-16	+1	953
HPA:0590052	thyroid gland; glandular cells[≥Medium]	6.03267679975325e-16	6.03267679975325e-16	+1	795
HPA:0300412	lung; macrophages[≥Medium]	8.97299414024335e-16	8.97299414024335e-16	+1	713
HPA:0620000	vagina	9.60917786578558e-16	9.60917786578558e-16	+1	839
HPA:0620221	vagina; squamous epithelial cells[≥Low]	9.60917786578558e-16	9.60917786578558e-16	+1	839
HPA:0600441	tonsil; non-germinal center cells[≥Low]	9.85464486406881e-16	9.85464486406881e-16	+1	852
HPA:0250000	hippocampus	1.005949240933e-15	1.005949240933e-15	+1	930
HPA:0190221	esophagus; squamous epithelial cells[≥Low]	1.47337701433303e-15	1.47337701433303e-15	+1	913
HPA:0190000	esophagus	1.47337701433303e-15	1.47337701433303e-15	+1	913
HPA:0380521	placenta; trophoblastic cells[≥Low]	1.59197658937533e-15	1.59197658937533e-15	+1	878
HPA:0610832	urinary bladder; urothelial cells[≥Medium]	1.91969481345654e-15	1.91969481345654e-15	+1	833
HPA:0430052	seminal vesicle; glandular cells[≥Medium]	2.00382405748912e-15	2.00382405748912e-15	+1	751
HPA:0100131	cerebral cortex; neuronal cells[≥Low]	3.51035771979378e-15	3.51035771979378e-15	+1	915
HPA:0350472	pancreas; exocrine glandular cells[≥Medium]	1.27870161909328e-14	1.27870161909328e-14	+1	755
HPA:0420051	salivary gland; glandular cells[≥Low]	2.39013873737251e-14	2.39013873737251e-14	+1	932
HPA:0420000	salivary gland	2.39013873737251e-14	2.39013873737251e-14	+1	932
HPA:0090191	cerebellum; cells in molecular layer[≥Low]	3.60345284843043e-14	3.60345284843043e-14	+1	654
HPA:0130201	colon; endothelial cells[≥Low]	4.38677692442519e-14	4.38677692442519e-14	+1	795
HPA:0090161	cerebellum; Purkinje cells[≥Low]	7.49627580144955e-14	7.49627580144955e-14	+1	783
HPA:0310441	lymph node; non-germinal center cells[≥Low]	9.39064900645926e-14	9.39064900645926e-14	+1	837
HPA:0050091	breast; myoepithelial cells[≥Low]	1.17483695478498e-13	1.17483695478498e-13	+1	792
HPA:0570732	testis; Leydig cells[≥Medium]	1.21731801059174e-13	1.21731801059174e-13	+1	759
HPA:0040000	bone marrow	1.76384210122117e-13	1.76384210122117e-13	+1	884
HPA:0040081	bone marrow; hematopoietic cells[≥Low]	1.76384210122117e-13	1.76384210122117e-13	+1	884
HPA:0360052	parathyroid gland; glandular cells[≥Medium]	2.03072854302789e-13	2.03072854302789e-13	+1	645
HPA:0470681	skin 2; epidermal cells[≥Low]	3.24342766716882e-13	3.24342766716882e-13	+1	793
HPA:0360000	parathyroid gland	3.57721819246696e-13	3.57721819246696e-13	+1	816
HPA:0360051	parathyroid gland; glandular cells[≥Low]	3.57721819246696e-13	3.57721819246696e-13	+1	816
HPA:0270351	kidney; cells in glomeruli[≥Low]	4.62508639195128e-13	4.62508639195128e-13	+1	732
HPA:0100201	cerebral cortex; endothelial cells[≥Low]	5.7214642839115e-13	5.7214642839115e-13	+1	669
HPA:0600431	tonsil; germinal center cells[≥Low]	5.87815841870909e-13	5.87815841870909e-13	+1	825
HPA:0330000	oral mucosa	6.41245165793657e-13	6.41245165793657e-13	+1	855
HPA:0330221	oral mucosa; squamous epithelial cells[≥Low]	6.41245165793657e-13	6.41245165793657e-13	+1	855
HPA:0290402	liver; hepatocytes[≥Medium]	7.45932609330847e-13	7.45932609330847e-13	+1	562
HPA:0390052	prostate; glandular cells[≥Medium]	1.24602369160766e-12	1.24602369160766e-12	+1	688
HPA:0210051	fallopian tube; glandular cells[≥Low]	2.70453451318907e-12	2.70453451318907e-12	+1	798
HPA:0240000	heart muscle	3.24932137480531e-12	3.24932137480531e-12	+1	860
HPA:0241101	heart muscle; cardiomyocytes[≥Low]	3.24932137480531e-12	3.24932137480531e-12	+1	860
HPA:0570000	testis	3.70928190857979e-12	3.70928190857979e-12	+1	1141
HPA:0250131	hippocampus; neuronal cells[≥Low]	3.99501371061971e-12	3.99501371061971e-12	+1	848
HPA:0080131	caudate; neuronal cells[≥Low]	5.68848176583832e-12	5.68848176583832e-12	+1	840
HPA:0060101	bronchus; respiratory epithelial cells[≥Low]	1.27754327597434e-11	1.27754327597434e-11	+1	813
HPA:0160052	endometrium 1; glandular cells[≥Medium]	1.52083079049749e-11	1.52083079049749e-11	+1	723
HPA:0630221	cervix; squamous epithelial cells[≥Low]	1.67521589691235e-11	1.67521589691235e-11	+1	758
HPA:0490000	smooth muscle	1.92895153721966e-11	1.92895153721966e-11	+1	757
HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	1.92895153721966e-11	1.92895153721966e-11	+1	757
HPA:0530000	spleen	1.94939963704352e-11	1.94939963704352e-11	+1	807
HPA:0600222	tonsil; squamous epithelial cells[≥Medium]	3.72843464545867e-11	3.72843464545867e-11	+1	697
HPA:0500000	soft tissue 1	9.3146956923709e-11	9.3146956923709e-11	+1	743
HPA:0100121	cerebral cortex; glial cells[≥Low]	1.08709607780631e-10	1.08709607780631e-10	+1	692
HPA:0060102	bronchus; respiratory epithelial cells[≥Medium]	1.23225270310681e-10	1.23225270310681e-10	+1	693
HPA:0460661	skin 1; keratinocytes[≥Low]	1.5023912734862e-10	1.5023912734862e-10	+1	719
HPA:0170052	endometrium 2; glandular cells[≥Medium]	1.92493140576077e-10	1.92493140576077e-10	+1	686
HPA:0420052	salivary gland; glandular cells[≥Medium]	2.13645947043818e-10	2.13645947043818e-10	+1	684
HPA:0340000	ovary	2.88976253112248e-10	2.88976253112248e-10	+1	748
HPA:0291161	liver; cholangiocytes[≥Low]	3.21980121689163e-10	3.21980121689163e-10	+1	575
HPA:0310431	lymph node; germinal center cells[≥Low]	3.41499364411097e-10	3.41499364411097e-10	+1	705
HPA:0320101	nasopharynx; respiratory epithelial cells[≥Low]	3.97773158152928e-10	3.97773158152928e-10	+1	789
HPA:0090181	cerebellum; cells in granular layer[≥Low]	4.85106305923357e-10	4.85106305923357e-10	+1	644
HPA:0460672	skin 1; melanocytes[≥Medium]	1.0599271990088e-09	1.0599271990088e-09	+1	541
HPA:0530721	spleen; cells in white pulp[≥Low]	1.13804357294579e-09	1.13804357294579e-09	+1	617
HPA:0460641	skin 1; Langerhans[≥Low]	1.52997576560683e-09	1.52997576560683e-09	+1	571
