GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0006915	apoptotic process	0.000601274072999253	0.000601274072999253	+1	62
GO:0048584	positive regulation of response to stimulus	0.000615989554354538	0.000615989554354538	+1	70
GO:0008283	cell population proliferation	0.000648013269022164	0.000648013269022164	+1	64
GO:0030334	regulation of cell migration	0.000893940202136407	0.000893940202136407	+1	38
GO:0009966	regulation of signal transduction	0.000992468230556267	0.000992468230556267	+1	85
GO:2000145	regulation of cell motility	0.00162286275354634	0.00162286275354634	+1	39
GO:0040012	regulation of locomotion	0.00172967212419334	0.00172967212419334	+1	40
GO:2000026	regulation of multicellular organismal development	0.00190884853038171	0.00190884853038171	+1	49
GO:0051094	positive regulation of developmental process	0.00194501437138163	0.00194501437138163	+1	47
GO:0048468	cell development	0.00200410452049229	0.00200410452049229	+1	80
GO:0044087	regulation of cellular component biogenesis	0.00231148310638838	0.00231148310638838	+1	38
GO:0042981	regulation of apoptotic process	0.00231617028056925	0.00231617028056925	+1	50
GO:0035113	embryonic appendage morphogenesis	0.00291054247195861	0.00291054247195861	+1	12
GO:0030326	embryonic limb morphogenesis	0.00291054247195861	0.00291054247195861	+1	12
GO:0098609	cell-cell adhesion	0.00328934905218193	0.00328934905218193	+1	37
GO:0035239	tube morphogenesis	0.00361863251826958	0.00361863251826958	+1	35
GO:0034330	cell junction organization	0.00372078748347907	0.00372078748347907	+1	32
GO:0048662	negative regulation of smooth muscle cell proliferation	0.00377567617726534	0.00377567617726534	+1	8
GO:0035108	limb morphogenesis	0.00422348540344576	0.00422348540344576	+1	13
GO:0035107	appendage morphogenesis	0.00422348540344576	0.00422348540344576	+1	13
GO:0042127	regulation of cell population proliferation	0.00552889754887574	0.00552889754887574	+1	54
GO:0048513	animal organ development	0.0055746035966041	0.0055746035966041	+1	83
GO:0048699	generation of neurons	0.00618014446189986	0.00618014446189986	+1	50
GO:0001503	ossification	0.00655804023859172	0.00655804023859172	+1	22
GO:0030182	neuron differentiation	0.00658323008944957	0.00658323008944957	+1	48
GO:0001944	vasculature development	0.00863916709641066	0.00863916709641066	+1	31
GO:0060173	limb development	0.00920906444395907	0.00920906444395907	+1	14
GO:0048736	appendage development	0.00920906444395907	0.00920906444395907	+1	14
GO:0001525	angiogenesis	0.0102349368314111	0.0102349368314111	+1	25
GO:0051130	positive regulation of cellular component organization	0.0102627454143633	0.0102627454143633	+1	40
GO:0050729	positive regulation of inflammatory response	0.0103782661034109	0.0103782661034109	+1	12
GO:0001568	blood vessel development	0.0103870544346769	0.0103870544346769	+1	30
GO:0032101	regulation of response to external stimulus	0.0107367191772296	0.0107367191772296	+1	39
GO:0030336	negative regulation of cell migration	0.0153379768178887	0.0153379768178887	+1	17
GO:0048514	blood vessel morphogenesis	0.0161777630606241	0.0161777630606241	+1	27
GO:0032989	cellular anatomical entity morphogenesis	0.0204163157814145	0.0204163157814145	+1	31
GO:0065008	regulation of biological quality	0.0205154922602479	0.0205154922602479	+1	77
GO:0000902	cell morphogenesis	0.0214315784749084	0.0214315784749084	+1	36
GO:0022603	regulation of anatomical structure morphogenesis	0.0286151377974112	0.0286151377974112	+1	32
GO:0032103	positive regulation of response to external stimulus	0.0295210764473422	0.0295210764473422	+1	26
GO:0009967	positive regulation of signal transduction	0.0310928159729035	0.0310928159729035	+1	49
GO:2000146	negative regulation of cell motility	0.0313423613761568	0.0313423613761568	+1	17
GO:0022008	neurogenesis	0.0316787738770011	0.0316787738770011	+1	53
GO:0001775	cell activation	0.0352372512966668	0.0352372512966668	+1	38
GO:0010810	regulation of cell-substrate adhesion	0.0379345534226575	0.0379345534226575	+1	14
GO:0031175	neuron projection development	0.0392080412233913	0.0392080412233913	+1	36
GO:0006897	endocytosis	0.049678725098341	0.049678725098341	+1	28
GO:0071944	cell periphery	2.19140396774545e-06	2.19140396774545e-06	+1	155
GO:0005576	extracellular region	9.01870976132502e-06	9.01870976132502e-06	+1	114
GO:0031982	vesicle	0.00120838321354155	0.00120838321354155	+1	102
GO:0005886	plasma membrane	0.00127852948391757	0.00127852948391757	+1	135
GO:0030054	cell junction	0.00191778655865978	0.00191778655865978	+1	65
GO:0099572	postsynaptic specialization	0.0021178642865782	0.0021178642865782	+1	19
GO:0045202	synapse	0.00448298548549941	0.00448298548549941	+1	47
GO:0031012	extracellular matrix	0.00763289864875165	0.00763289864875165	+1	24
GO:0030312	external encapsulating structure	0.00785702544349676	0.00785702544349676	+1	24
GO:0014069	postsynaptic density	0.00910780678828605	0.00910780678828605	+1	17
GO:0098978	glutamatergic synapse	0.0110424409528371	0.0110424409528371	+1	20
GO:0098794	postsynapse	0.0131531939031151	0.0131531939031151	+1	26
GO:0032279	asymmetric synapse	0.0168370636910339	0.0168370636910339	+1	17
GO:0062023	collagen-containing extracellular matrix	0.0350851414144023	0.0350851414144023	+1	19
GO:0031410	cytoplasmic vesicle	0.0413386189348267	0.0413386189348267	+1	66
GO:0097708	intracellular vesicle	0.0437967280683911	0.0437967280683911	+1	66
GO:0005515	protein binding	9.41461495438137e-06	9.41461495438137e-06	+1	307
GO:0005102	signaling receptor binding	4.41617169527903e-05	4.41617169527903e-05	+1	56
GO:0008201	heparin binding	0.000289544069784927	0.000289544069784927	+1	15
GO:0005539	glycosaminoglycan binding	0.00104306388081056	0.00104306388081056	+1	17
GO:0019955	cytokine binding	0.00521809482687262	0.00521809482687262	+1	12
GO:1901681	sulfur compound binding	0.0452284623774349	0.0452284623774349	+1	15
WP:WP5155	Arachidonic acid AA ARA oxylipin metabolism	0.00827236884193666	0.00827236884193666	+1	3
