query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order
GSE22155_02	TRUE	1.07593989212228e-09	11738	907	610	0.672546857772878	0.0519679672857386	GO:0050794	GO:BP	regulation of cellular process	21031	13691
GSE22155_02	TRUE	1.22328177885391e-09	839	907	84	0.0926130099228225	0.100119189511323	GO:0071345	GO:BP	cellular response to cytokine stimulus	21031	17097
GSE22155_02	TRUE	1.23026457842568e-09	5874	907	351	0.386990077177508	0.0597548518896834	GO:0048519	GO:BP	negative regulation of biological process	21031	13227
GSE22155_02	TRUE	2.54354203591937e-09	881	907	86	0.0948180815876516	0.0976163450624291	GO:0050776	GO:BP	regulation of immune response	21031	13679
GSE22155_02	TRUE	4.79688189040402e-09	609	907	67	0.0738699007717751	0.110016420361248	GO:0032103	GO:BP	positive regulation of response to external stimulus	21031	7634
GSE22155_02	TRUE	4.85132532681834e-09	1648	907	132	0.145534729878721	0.0800970873786408	GO:0048585	GO:BP	negative regulation of response to stimulus	21031	13281
GSE22155_02	TRUE	7.71108921872125e-09	946	907	89	0.0981256890848953	0.0940803382663848	GO:0098609	GO:BP	cell-cell adhesion	21031	19347
GSE22155_02	TRUE	1.05454242596922e-08	5541	907	331	0.364939360529217	0.0597365096552969	GO:0048523	GO:BP	negative regulation of cellular process	21031	13231
GSE22155_02	TRUE	1.08600580305312e-08	4366	907	274	0.302094818081588	0.0627576729271645	GO:0030154	GO:BP	cell differentiation	21031	6924
GSE22155_02	TRUE	1.115165143561e-08	4367	907	274	0.302094818081588	0.0627433020380124	GO:0048869	GO:BP	cellular developmental process	21031	13537
GSE22155_02	TRUE	1.68262396359931e-08	405	907	51	0.0562293274531422	0.125925925925926	GO:0032102	GO:BP	negative regulation of response to external stimulus	21031	7633
GSE22155_02	TRUE	2.64016516726852e-08	477	907	56	0.061742006615215	0.117400419287212	GO:0045785	GO:BP	positive regulation of cell adhesion	21031	12013
GSE22155_02	TRUE	4.60563517697736e-08	3957	907	251	0.276736493936053	0.0634318928481173	GO:0042221	GO:BP	response to chemical	21031	10394
GSE22155_02	TRUE	4.69625638057425e-08	403	907	50	0.0551267916207277	0.124069478908189	GO:0007159	GO:BP	leukocyte cell-cell adhesion	21031	2754
GSE22155_02	TRUE	4.79953458762254e-08	1988	907	148	0.163175303197354	0.0744466800804829	GO:0006955	GO:BP	immune response	21031	2617
GSE22155_02	TRUE	5.09288982208686e-08	838	907	80	0.0882028665931643	0.0954653937947494	GO:0022603	GO:BP	regulation of anatomical structure morphogenesis	21031	6848
GSE22155_02	TRUE	7.66379152763967e-08	318	907	43	0.0474090407938258	0.135220125786164	GO:0022409	GO:BP	positive regulation of cell-cell adhesion	21031	6837
GSE22155_02	TRUE	7.67700390848044e-08	5520	907	326	0.359426681367144	0.0590579710144928	GO:0051179	GO:BP	localization	21031	14002
GSE22155_02	TRUE	8.01962860639929e-08	463	907	54	0.0595369349503859	0.116630669546436	GO:0006935	GO:BP	chemotaxis	21031	2604
GSE22155_02	TRUE	8.25495340880059e-08	396	907	49	0.0540242557883131	0.123737373737374	GO:0050900	GO:BP	leukocyte migration	21031	13777
GSE22155_02	TRUE	9.13911062648148e-08	1561	907	123	0.13561190738699	0.0787956438180653	GO:0009967	GO:BP	positive regulation of signal transduction	21031	3843
GSE22155_02	TRUE	9.45605155060266e-08	465	907	54	0.0595369349503859	0.116129032258065	GO:0042330	GO:BP	taxis	21031	10442
GSE22155_02	TRUE	9.54645968433346e-08	2846	907	193	0.212789415656009	0.0678144764581869	GO:0065008	GO:BP	regulation of biological quality	21031	16385
GSE22155_02	TRUE	1.07824112737688e-07	1091	907	95	0.104740904079383	0.0870760769935839	GO:0035295	GO:BP	tube development	21031	9257
GSE22155_02	TRUE	1.11724765041878e-07	1724	907	132	0.145534729878721	0.0765661252900232	GO:0044419	GO:BP	biological process involved in interspecies interaction between organisms	21031	11378
GSE22155_02	TRUE	1.55479328810873e-07	499	907	56	0.061742006615215	0.112224448897796	GO:0019221	GO:BP	cytokine-mediated signaling pathway	21031	5788
GSE22155_02	TRUE	1.64385459848274e-07	288	907	40	0.0441014332965821	0.138888888888889	GO:0045765	GO:BP	regulation of angiogenesis	21031	11997
GSE22155_02	TRUE	1.93391189942956e-07	3711	907	236	0.260198456449835	0.0635947184047427	GO:0009893	GO:BP	positive regulation of metabolic process	21031	3791
GSE22155_02	TRUE	1.97185418427914e-07	768	907	74	0.081587651598677	0.0963541666666667	GO:0031347	GO:BP	regulation of defense response	21031	7395
GSE22155_02	TRUE	2.02091403947368e-07	1220	907	102	0.112458654906284	0.0836065573770492	GO:0098542	GO:BP	defense response to other organism	21031	19336
GSE22155_02	TRUE	2.7184678358007e-07	1328	907	108	0.119073869900772	0.0813253012048193	GO:0051094	GO:BP	positive regulation of developmental process	21031	13928
GSE22155_02	TRUE	2.75940204335522e-07	1110	907	95	0.104740904079383	0.0855855855855856	GO:0051241	GO:BP	negative regulation of multicellular organismal process	21031	14039
GSE22155_02	TRUE	2.8012721196137e-07	293	907	40	0.0441014332965821	0.136518771331058	GO:1901342	GO:BP	regulation of vasculature development	21031	21910
GSE22155_02	TRUE	3.33557489100873e-07	270	907	38	0.041896361631753	0.140740740740741	GO:1903039	GO:BP	positive regulation of leukocyte cell-cell adhesion	21031	23293
GSE22155_02	TRUE	3.444609334016e-07	1576	907	122	0.134509371554576	0.0774111675126904	GO:0045595	GO:BP	regulation of cell differentiation	21031	11842
GSE22155_02	TRUE	3.56593603453695e-07	872	907	80	0.0882028665931643	0.0917431192660551	GO:0035239	GO:BP	tube morphogenesis	21031	9225
GSE22155_02	TRUE	3.92505284737988e-07	718	907	70	0.0771775082690187	0.0974930362116992	GO:0050778	GO:BP	positive regulation of immune response	21031	13681
GSE22155_02	TRUE	5.12815318659108e-07	1586	907	122	0.134509371554576	0.0769230769230769	GO:0009607	GO:BP	response to biotic stimulus	21031	3572
GSE22155_02	TRUE	5.25345467280073e-07	2018	907	146	0.160970231532525	0.0723488602576809	GO:0032879	GO:BP	regulation of localization	21031	8155
GSE22155_02	TRUE	6.68578501107048e-07	1861	907	137	0.151047409040794	0.0736163353036002	GO:0141124	GO:BP	intracellular signaling cassette	21031	20599
GSE22155_02	TRUE	7.04644713801061e-07	965	907	85	0.0937155457552371	0.0880829015544041	GO:0045087	GO:BP	innate immune response	21031	11659
GSE22155_02	TRUE	7.06386647534137e-07	1113	907	94	0.103638368246968	0.0844564240790656	GO:0140546	GO:BP	defense response to symbiont	21031	20385
GSE22155_02	TRUE	7.37223371605484e-07	477	907	53	0.0584343991179713	0.111111111111111	GO:0022407	GO:BP	regulation of cell-cell adhesion	21031	6835
GSE22155_02	TRUE	7.54651575882264e-07	2819	907	188	0.207276736493936	0.0666903157147925	GO:0048468	GO:BP	cell development	21031	13194
GSE22155_02	TRUE	7.67622212844078e-07	3346	907	215	0.237045203969129	0.0642558278541542	GO:0031325	GO:BP	positive regulation of cellular metabolic process	21031	7374
GSE22155_02	TRUE	9.21574849856499e-07	1548	907	119	0.131201764057332	0.0768733850129199	GO:0051707	GO:BP	response to other organism	21031	14359
GSE22155_02	TRUE	1.03697037062001e-06	1551	907	119	0.131201764057332	0.0767246937459703	GO:0043207	GO:BP	response to external biotic stimulus	21031	10929
GSE22155_02	TRUE	1.17841632641676e-06	320	907	41	0.0452039691289967	0.128125	GO:0060326	GO:BP	cell chemotaxis	21031	15004
GSE22155_02	TRUE	1.48440179954731e-06	247	907	35	0.0385887541345094	0.1417004048583	GO:0050870	GO:BP	positive regulation of T cell activation	21031	13753
GSE22155_02	TRUE	1.90201179954681e-06	168	907	28	0.0308710033076075	0.166666666666667	GO:1903034	GO:BP	regulation of response to wounding	21031	23288
GSE22155_02	TRUE	1.94430413094612e-06	365	907	44	0.0485115766262404	0.120547945205479	GO:1903037	GO:BP	regulation of leukocyte cell-cell adhesion	21031	23291
GSE22155_02	TRUE	2.48741238497015e-06	2706	907	180	0.19845644983462	0.0665188470066519	GO:0009891	GO:BP	positive regulation of biosynthetic process	21031	3789
GSE22155_02	TRUE	2.52719667536336e-06	1398	907	109	0.120176405733186	0.0779685264663805	GO:0023057	GO:BP	negative regulation of signaling	21031	6879
GSE22155_02	TRUE	2.52719667536336e-06	1398	907	109	0.120176405733186	0.0779685264663805	GO:0010648	GO:BP	negative regulation of cell communication	21031	4344
GSE22155_02	TRUE	2.79928889555928e-06	495	907	53	0.0584343991179713	0.107070707070707	GO:0002683	GO:BP	negative regulation of immune system process	21031	1208
GSE22155_02	TRUE	2.84697918944299e-06	205	907	31	0.0341786108048512	0.151219512195122	GO:0071674	GO:BP	mononuclear cell migration	21031	17349
GSE22155_02	TRUE	3.18033204484682e-06	4350	907	262	0.288864388092613	0.0602298850574713	GO:0006810	GO:BP	transport	21031	2519
GSE22155_02	TRUE	4.11644261139109e-06	2685	907	178	0.196251378169791	0.0662942271880819	GO:0031328	GO:BP	positive regulation of cellular biosynthetic process	21031	7377
GSE22155_02	TRUE	4.249905768416e-06	2006	907	142	0.156560088202867	0.0707876370887338	GO:0008283	GO:BP	cell population proliferation	21031	3185
GSE22155_02	TRUE	4.55630516450237e-06	375	907	44	0.0485115766262404	0.117333333333333	GO:0050727	GO:BP	regulation of inflammatory response	21031	13655
GSE22155_02	TRUE	4.82083260631369e-06	1663	907	123	0.13561190738699	0.073962717979555	GO:1901700	GO:BP	response to oxygen-containing compound	21031	22187
GSE22155_02	TRUE	5.1796899095971e-06	1683	907	124	0.136714443219405	0.0736779560308972	GO:0042127	GO:BP	regulation of cell population proliferation	21031	10326
GSE22155_02	TRUE	5.90900328102052e-06	1092	907	90	0.0992282249173098	0.0824175824175824	GO:0001775	GO:BP	cell activation	21031	445
GSE22155_02	TRUE	5.92009388916933e-06	351	907	42	0.0463065049614112	0.11965811965812	GO:0031589	GO:BP	cell-substrate adhesion	21031	7495
GSE22155_02	TRUE	6.20160579943716e-06	1026	907	86	0.0948180815876516	0.0838206627680312	GO:0009894	GO:BP	regulation of catabolic process	21031	3792
GSE22155_02	TRUE	6.50485848378486e-06	1179	907	95	0.104740904079383	0.0805767599660729	GO:1901701	GO:BP	cellular response to oxygen-containing compound	21031	22188
GSE22155_02	TRUE	7.21285618008315e-06	237	907	33	0.0363836824696803	0.139240506329114	GO:0030595	GO:BP	leukocyte chemotaxis	21031	7098
GSE22155_02	TRUE	7.21285618008315e-06	237	907	33	0.0363836824696803	0.139240506329114	GO:0097529	GO:BP	myeloid leukocyte migration	21031	19231
GSE22155_02	TRUE	7.59818419121609e-06	2668	907	176	0.194046306504961	0.0659670164917541	GO:0035556	GO:BP	intracellular signal transduction	21031	9405
GSE22155_02	TRUE	8.39122239225975e-06	4912	907	287	0.316427783902977	0.058428338762215	GO:0019538	GO:BP	protein metabolic process	21031	6075
GSE22155_02	TRUE	8.56094477464345e-06	2102	907	146	0.160970231532525	0.0694576593720266	GO:0051246	GO:BP	regulation of protein metabolic process	21031	14041
GSE22155_02	TRUE	8.81282013963889e-06	3420	907	214	0.235942668136714	0.0625730994152047	GO:0010604	GO:BP	positive regulation of macromolecule metabolic process	21031	4301
GSE22155_02	TRUE	1.09653251025325e-05	5986	907	337	0.371554575523705	0.056298028733712	GO:1901564	GO:BP	organonitrogen compound metabolic process	21031	22098
GSE22155_02	TRUE	1.40551425650252e-05	1766	907	127	0.140022050716648	0.0719139297848245	GO:1902531	GO:BP	regulation of intracellular signal transduction	21031	22895
GSE22155_02	TRUE	1.49336824380147e-05	766	907	69	0.0760749724366042	0.0900783289817232	GO:0051248	GO:BP	negative regulation of protein metabolic process	21031	14043
GSE22155_02	TRUE	1.56566659924174e-05	946	907	80	0.0882028665931643	0.0845665961945032	GO:0045321	GO:BP	leukocyte activation	21031	11749
GSE22155_02	TRUE	1.74536147264826e-05	643	907	61	0.0672546857772878	0.0948678071539658	GO:0043408	GO:BP	regulation of MAPK cascade	21031	11031
GSE22155_02	TRUE	1.80519421981147e-05	1290	907	100	0.110253583241455	0.0775193798449612	GO:0009968	GO:BP	negative regulation of signal transduction	21031	3844
GSE22155_02	TRUE	1.90895205891718e-05	130	907	23	0.0253583241455347	0.176923076923077	GO:0061041	GO:BP	regulation of wound healing	21031	15636
GSE22155_02	TRUE	2.19060140822482e-05	616	907	59	0.0650496141124587	0.0957792207792208	GO:0050865	GO:BP	regulation of cell activation	21031	13748
GSE22155_02	TRUE	2.29799940557628e-05	1984	907	138	0.152149944873208	0.0695564516129032	GO:0012501	GO:BP	programmed cell death	21031	4630
GSE22155_02	TRUE	2.47282773428161e-05	557	907	55	0.0606394707828004	0.0987432675044883	GO:0009611	GO:BP	response to wounding	21031	3576
GSE22155_02	TRUE	2.60665253841031e-05	1988	907	138	0.152149944873208	0.0694164989939638	GO:0008219	GO:BP	cell death	21031	3180
GSE22155_02	TRUE	3.06831337334792e-05	371	907	42	0.0463065049614112	0.113207547169811	GO:0050867	GO:BP	positive regulation of cell activation	21031	13750
GSE22155_02	TRUE	3.07604496969404e-05	144	907	24	0.0264608599779493	0.166666666666667	GO:0050921	GO:BP	positive regulation of chemotaxis	21031	13798
GSE22155_02	TRUE	3.32998997464381e-05	2052	907	141	0.155457552370452	0.0687134502923977	GO:0045935	GO:BP	positive regulation of nucleobase-containing compound metabolic process	21031	12127
GSE22155_02	TRUE	3.79747637510529e-05	1704	907	122	0.134509371554576	0.0715962441314554	GO:0007267	GO:BP	cell-cell signaling	21031	2828
GSE22155_02	TRUE	3.87945173406178e-05	374	907	42	0.0463065049614112	0.112299465240642	GO:0050863	GO:BP	regulation of T cell activation	21031	13746
GSE22155_02	TRUE	4.56081847047581e-05	986	907	81	0.0893054024255788	0.0821501014198783	GO:0000902	GO:BP	cell morphogenesis	21031	242
GSE22155_02	TRUE	4.61404073751098e-05	1913	907	133	0.146637265711136	0.0695243073706221	GO:0006915	GO:BP	apoptotic process	21031	2593
GSE22155_02	TRUE	4.74939334880217e-05	5440	907	308	0.339581036383682	0.0566176470588235	GO:0051171	GO:BP	regulation of nitrogen compound metabolic process	21031	13995
GSE22155_02	TRUE	5.41457045206591e-05	1678	907	120	0.132304299889746	0.0715137067938021	GO:0009719	GO:BP	response to endogenous stimulus	21031	3654
GSE22155_02	TRUE	6.07034775431648e-05	4881	907	281	0.30981256890849	0.0575701700471215	GO:0051234	GO:BP	establishment of localization	21031	14032
GSE22155_02	TRUE	7.1909097346176e-05	354	907	40	0.0441014332965821	0.112994350282486	GO:0002696	GO:BP	positive regulation of leukocyte activation	21031	1221
GSE22155_02	TRUE	7.96825829490388e-05	151	907	24	0.0264608599779493	0.158940397350993	GO:0032675	GO:BP	regulation of interleukin-6 production	21031	7997
GSE22155_02	TRUE	7.96825829490388e-05	151	907	24	0.0264608599779493	0.158940397350993	GO:0032635	GO:BP	interleukin-6 production	21031	7958
GSE22155_02	TRUE	8.02063790161927e-05	965	907	79	0.0871003307607497	0.0818652849740933	GO:0030097	GO:BP	hemopoiesis	21031	6912
GSE22155_02	TRUE	8.06160324498013e-05	129	907	22	0.0242557883131202	0.170542635658915	GO:0071621	GO:BP	granulocyte chemotaxis	21031	17303
GSE22155_02	TRUE	8.26227309478887e-05	531	907	52	0.0573318632855568	0.0979284369114878	GO:0002253	GO:BP	activation of immune response	21031	792
GSE22155_02	TRUE	8.82451965408379e-05	609	907	57	0.0628445424476295	0.0935960591133005	GO:0071396	GO:BP	cellular response to lipid	21031	17148
GSE22155_02	TRUE	8.9077014177196e-05	2603	907	168	0.185226019845645	0.0645409143296197	GO:0010557	GO:BP	positive regulation of macromolecule biosynthetic process	21031	4259
GSE22155_02	TRUE	0.000101076056999581	3001	907	188	0.207276736493936	0.0626457847384205	GO:0051173	GO:BP	positive regulation of nitrogen compound metabolic process	21031	13997
GSE22155_02	TRUE	0.00010339519224931	153	907	24	0.0264608599779493	0.156862745098039	GO:0002687	GO:BP	positive regulation of leukocyte migration	21031	1212
GSE22155_02	TRUE	0.000110036865135256	165	907	25	0.0275633958103638	0.151515151515152	GO:0045766	GO:BP	positive regulation of angiogenesis	21031	11998
GSE22155_02	TRUE	0.000119865603642314	214	907	29	0.0319735391400221	0.135514018691589	GO:0071222	GO:BP	cellular response to lipopolysaccharide	21031	16982
GSE22155_02	TRUE	0.00013080032844846	842	907	71	0.0782800441014333	0.0843230403800475	GO:0097435	GO:BP	supramolecular fiber organization	21031	19199
GSE22155_02	TRUE	0.00013297163871702	215	907	29	0.0319735391400221	0.134883720930233	GO:0010810	GO:BP	regulation of cell-substrate adhesion	21031	4475
GSE22155_02	TRUE	0.00013654891322391	2425	907	158	0.174200661521499	0.0651546391752577	GO:0051128	GO:BP	regulation of cellular component organization	21031	13953
GSE22155_02	TRUE	0.00014005422127665	745	907	65	0.071664829106946	0.087248322147651	GO:0000165	GO:BP	MAPK cascade	21031	56
GSE22155_02	TRUE	0.000140355741113964	167	907	25	0.0275633958103638	0.149700598802395	GO:1904018	GO:BP	positive regulation of vasculature development	21031	24071
GSE22155_02	TRUE	0.000161720214969743	123	907	21	0.0231532524807056	0.170731707317073	GO:0071675	GO:BP	regulation of mononuclear cell migration	21031	17350
GSE22155_02	TRUE	0.000165947932338178	1033	907	82	0.0904079382579934	0.0793804453049371	GO:1902533	GO:BP	positive regulation of intracellular signal transduction	21031	22897
GSE22155_02	TRUE	0.000166129513872198	5591	907	312	0.343991179713341	0.0558039706671436	GO:0080090	GO:BP	regulation of primary metabolic process	21031	18320
GSE22155_02	TRUE	0.000166665674701104	323	907	37	0.0407938257993385	0.114551083591331	GO:0051251	GO:BP	positive regulation of lymphocyte activation	21031	14046
GSE22155_02	TRUE	0.000168845797696789	230	907	30	0.0330760749724366	0.130434782608696	GO:0002685	GO:BP	regulation of leukocyte migration	21031	1210
GSE22155_02	TRUE	0.000180550730424215	324	907	37	0.0407938257993385	0.114197530864198	GO:0030198	GO:BP	extracellular matrix organization	21031	6944
GSE22155_02	TRUE	0.000186903013466893	124	907	21	0.0231532524807056	0.169354838709677	GO:0071346	GO:BP	cellular response to type II interferon	21031	17098
GSE22155_02	TRUE	0.000195515118393345	325	907	37	0.0407938257993385	0.113846153846154	GO:0043062	GO:BP	extracellular structure organization	21031	10859
GSE22155_02	TRUE	0.000196424224934477	425	907	44	0.0485115766262404	0.103529411764706	GO:0042060	GO:BP	wound healing	21031	10290
GSE22155_02	TRUE	0.000198542630334786	561	907	53	0.0584343991179713	0.0944741532976827	GO:0002694	GO:BP	regulation of leukocyte activation	21031	1219
GSE22155_02	TRUE	0.000203558836546395	65	907	15	0.0165380374862183	0.230769230769231	GO:0014910	GO:BP	regulation of smooth muscle cell migration	21031	4841
GSE22155_02	TRUE	0.000211636504054021	326	907	37	0.0407938257993385	0.113496932515337	GO:0045229	GO:BP	external encapsulating structure organization	21031	11733
GSE22155_02	TRUE	0.000215744091906712	705	907	62	0.0683572216097023	0.0879432624113475	GO:0010562	GO:BP	positive regulation of phosphorus metabolic process	21031	4264
GSE22155_02	TRUE	0.000215744091906712	705	907	62	0.0683572216097023	0.0879432624113475	GO:0045937	GO:BP	positive regulation of phosphate metabolic process	21031	12129
