query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order
GSE22155_02	TRUE	1.8747029371702e-08	163	1774	43	0.02423900789177	0.263803680981595	GO:0140053	GO:BP	mitochondrial gene expression	21031	20218
GSE22155_02	TRUE	9.11130211621899e-08	1034	1774	149	0.0839909808342728	0.144100580270793	GO:0019637	GO:BP	organophosphate metabolic process	21031	6166
GSE22155_02	TRUE	1.11473590284204e-07	4350	1774	476	0.268320180383315	0.109425287356322	GO:0006810	GO:BP	transport	21031	2519
GSE22155_02	TRUE	1.74961691820222e-07	1813	1774	230	0.129650507328072	0.126861555432984	GO:0044281	GO:BP	small molecule metabolic process	21031	11317
GSE22155_02	TRUE	1.95660455918776e-07	1371	1774	184	0.103720405862458	0.134208606856309	GO:0046907	GO:BP	intracellular transport	21031	12847
GSE22155_02	TRUE	2.06416415210681e-07	130	1774	36	0.020293122886133	0.276923076923077	GO:0032543	GO:BP	mitochondrial translation	21031	7911
GSE22155_02	TRUE	3.7625424203162e-07	1091	1774	153	0.0862457722660654	0.140238313473877	GO:1901135	GO:BP	carbohydrate derivative metabolic process	21031	21749
GSE22155_02	TRUE	1.35598441084525e-06	5520	1774	576	0.324689966178129	0.104347826086957	GO:0051179	GO:BP	localization	21031	14002
GSE22155_02	TRUE	5.04453673585264e-06	495	1774	82	0.0462232243517475	0.165656565656566	GO:0007005	GO:BP	mitochondrion organization	21031	2648
GSE22155_02	TRUE	1.28935383272985e-05	438	1774	74	0.0417136414881623	0.168949771689498	GO:0034470	GO:BP	ncRNA processing	21031	8945
GSE22155_02	TRUE	1.36821271045173e-05	2596	1774	298	0.167981961668546	0.114791987673344	GO:0006793	GO:BP	phosphorus metabolic process	21031	2507
GSE22155_02	TRUE	1.38169997710874e-05	600	1774	93	0.052423900789177	0.155	GO:0090407	GO:BP	organophosphate biosynthetic process	21031	18806
GSE22155_02	TRUE	1.49945677253994e-05	515	1774	83	0.0467869222096956	0.161165048543689	GO:0006091	GO:BP	generation of precursor metabolites and energy	21031	1974
GSE22155_02	TRUE	1.73951351605264e-05	2571	1774	295	0.166290868094701	0.114741345779852	GO:0006796	GO:BP	phosphate-containing compound metabolic process	21031	2510
GSE22155_02	TRUE	2.26428941969387e-05	322	1774	59	0.0332581736189402	0.183229813664596	GO:0042254	GO:BP	ribosome biogenesis	21031	10405
GSE22155_02	TRUE	2.82990045173318e-05	4881	1774	509	0.286922209695603	0.104281909444786	GO:0051234	GO:BP	establishment of localization	21031	14032
GSE22155_02	TRUE	3.10744118869497e-05	1819	1774	220	0.124013528748591	0.120945574491479	GO:0007049	GO:BP	cell cycle	21031	2680
GSE22155_02	TRUE	3.7690801615506e-05	2425	1774	279	0.157271702367531	0.115051546391753	GO:0051128	GO:BP	regulation of cellular component organization	21031	13953
GSE22155_02	TRUE	5.17936523313361e-05	1911	1774	228	0.128523111612176	0.119309262166405	GO:0071705	GO:BP	nitrogen compound transport	21031	17375
GSE22155_02	TRUE	6.98644682123095e-05	2358	1774	271	0.152762119503946	0.114927905004241	GO:0071702	GO:BP	organic substance transport	21031	17372
GSE22155_02	TRUE	8.35066371288778e-05	640	1774	95	0.0535512965050733	0.1484375	GO:0034660	GO:BP	ncRNA metabolic process	21031	9013
GSE22155_02	TRUE	8.62267535864697e-05	3621	1774	390	0.219842164599775	0.107705053852527	GO:0051641	GO:BP	cellular localization	21031	14309
GSE22155_02	TRUE	0.000125504139714777	378	1774	64	0.0360766629086809	0.169312169312169	GO:0006417	GO:BP	regulation of translation	21031	2198
GSE22155_02	TRUE	0.000145812975185012	3262	1774	355	0.20011273957159	0.108828939301042	GO:0043412	GO:BP	macromolecule modification	21031	11034
GSE22155_02	TRUE	0.000156759949507088	2556	1774	288	0.162344983089064	0.112676056338028	GO:0009056	GO:BP	catabolic process	21031	3269
GSE22155_02	TRUE	0.000178368876703679	1547	1774	189	0.106538895152198	0.122171945701357	GO:0016192	GO:BP	vesicle-mediated transport	21031	5229
GSE22155_02	TRUE	0.000205994817759439	1600	1774	194	0.109357384441939	0.12125	GO:0044248	GO:BP	cellular catabolic process	21031	11304
GSE22155_02	TRUE	0.000345198940003924	439	1774	70	0.0394588500563698	0.159453302961276	GO:0034248	GO:BP	regulation of amide metabolic process	21031	8813
GSE22155_02	TRUE	0.00063574472838949	677	1774	96	0.0541149943630214	0.141802067946824	GO:0055086	GO:BP	nucleobase-containing small molecule metabolic process	21031	14702
GSE22155_02	TRUE	0.000741747094763294	661	1774	94	0.0529875986471251	0.142208774583964	GO:1901137	GO:BP	carbohydrate derivative biosynthetic process	21031	21751
GSE22155_02	TRUE	0.000879355687698576	609	1774	88	0.0496054114994363	0.144499178981938	GO:0006753	GO:BP	nucleoside phosphate metabolic process	21031	2478
GSE22155_02	TRUE	0.000946480306546681	601	1774	87	0.0490417136414882	0.144758735440932	GO:0009117	GO:BP	nucleotide metabolic process	21031	3323
GSE22155_02	TRUE	0.00104757931443227	268	1774	48	0.0270574971815107	0.17910447761194	GO:0032259	GO:BP	methylation	21031	7717
GSE22155_02	TRUE	0.00128805703100362	127	1774	29	0.0163472378804961	0.228346456692913	GO:0009142	GO:BP	nucleoside triphosphate biosynthetic process	21031	3346
GSE22155_02	TRUE	0.00167897413691931	537	1774	79	0.044532130777903	0.147113594040968	GO:0044770	GO:BP	cell cycle phase transition	21031	11534
GSE22155_02	TRUE	0.00209758704770906	4264	1774	439	0.247463359639233	0.102954971857411	GO:1901362	GO:BP	organic cyclic compound biosynthetic process	21031	21928
GSE22155_02	TRUE	0.00209850139179457	59	1774	18	0.0101465614430665	0.305084745762712	GO:0046148	GO:BP	pigment biosynthetic process	21031	12317
GSE22155_02	TRUE	0.00228277109589886	159	1774	33	0.0186020293122886	0.207547169811321	GO:1902600	GO:BP	proton transmembrane transport	21031	22929
GSE22155_02	TRUE	0.00320845668228401	2846	1774	307	0.173055242390079	0.107870695713282	GO:0065008	GO:BP	regulation of biological quality	21031	16385
GSE22155_02	TRUE	0.00321146593897473	254	1774	45	0.0253664036076663	0.177165354330709	GO:0009199	GO:BP	ribonucleoside triphosphate metabolic process	21031	3402
GSE22155_02	TRUE	0.00329713537270438	4116	1774	424	0.239007891770011	0.103012633624879	GO:0019438	GO:BP	aromatic compound biosynthetic process	21031	5983
GSE22155_02	TRUE	0.00349819407553141	538	1774	78	0.0439684329199549	0.144981412639405	GO:0006163	GO:BP	purine nucleotide metabolic process	21031	2018
GSE22155_02	TRUE	0.00355522367402115	119	1774	27	0.0152198421645998	0.226890756302521	GO:0009201	GO:BP	ribonucleoside triphosphate biosynthetic process	21031	3404
GSE22155_02	TRUE	0.00356187459281097	263	1774	46	0.0259301014656144	0.174904942965779	GO:0016072	GO:BP	rRNA metabolic process	21031	5160
GSE22155_02	TRUE	0.00359495341305832	247	1774	44	0.0248027057497181	0.178137651821862	GO:0009205	GO:BP	purine ribonucleoside triphosphate metabolic process	21031	3408
GSE22155_02	TRUE	0.00359495341305832	247	1774	44	0.0248027057497181	0.178137651821862	GO:0045017	GO:BP	glycerolipid biosynthetic process	21031	11620
GSE22155_02	TRUE	0.00394659127709566	224	1774	41	0.0231116121758737	0.183035714285714	GO:0006364	GO:BP	rRNA processing	21031	2163
GSE22155_02	TRUE	0.003998464544567	567	1774	81	0.0456595264937993	0.142857142857143	GO:0072521	GO:BP	purine-containing compound metabolic process	21031	17940
GSE22155_02	TRUE	0.00410022007357639	178	1774	35	0.0197294250281849	0.196629213483146	GO:0043414	GO:BP	macromolecule methylation	21031	11036
GSE22155_02	TRUE	0.00416311774433256	113	1774	26	0.0146561443066516	0.230088495575221	GO:0009206	GO:BP	purine ribonucleoside triphosphate biosynthetic process	21031	3409
GSE22155_02	TRUE	0.00485609118825985	727	1774	98	0.0552423900789177	0.134800550206327	GO:0008610	GO:BP	lipid biosynthetic process	21031	3242
GSE22155_02	TRUE	0.0049652217304538	114	1774	26	0.0146561443066516	0.228070175438596	GO:0009145	GO:BP	purine nucleoside triphosphate biosynthetic process	21031	3349
GSE22155_02	TRUE	0.00651048389670678	82	1774	21	0.0118376550169109	0.25609756097561	GO:0042440	GO:BP	pigment metabolic process	21031	10526
GSE22155_02	TRUE	0.00668957551251801	1040	1774	130	0.0732807215332582	0.125	GO:0006259	GO:BP	DNA metabolic process	21031	2097
GSE22155_02	TRUE	0.00718951761813353	485	1774	71	0.0400225479143179	0.14639175257732	GO:0019693	GO:BP	ribose phosphate metabolic process	21031	6216
GSE22155_02	TRUE	0.00735277411725756	432	1774	65	0.0366403607666291	0.150462962962963	GO:0044772	GO:BP	mitotic cell cycle phase transition	21031	11536
GSE22155_02	TRUE	0.00745064494654587	270	1774	46	0.0259301014656144	0.17037037037037	GO:0009141	GO:BP	nucleoside triphosphate metabolic process	21031	3345
GSE22155_02	TRUE	0.00771747433079275	254	1774	44	0.0248027057497181	0.173228346456693	GO:0009144	GO:BP	purine nucleoside triphosphate metabolic process	21031	3348
GSE22155_02	TRUE	0.00820497498784718	1005	1774	126	0.0710259301014656	0.125373134328358	GO:0044255	GO:BP	cellular lipid metabolic process	21031	11307
GSE22155_02	TRUE	0.00857919386303444	1424	1774	168	0.0947012401352875	0.117977528089888	GO:0015031	GO:BP	protein transport	21031	4854
GSE22155_02	TRUE	0.00955814090086338	5440	1774	539	0.303833145434047	0.0990808823529412	GO:0051171	GO:BP	regulation of nitrogen compound metabolic process	21031	13995
GSE22155_02	TRUE	0.0105653458055828	5591	1774	552	0.311161217587373	0.0987301019495618	GO:0080090	GO:BP	regulation of primary metabolic process	21031	18320
GSE22155_02	TRUE	0.0112804101964831	2684	1774	288	0.162344983089064	0.107302533532042	GO:0009653	GO:BP	anatomical structure morphogenesis	21031	3608
GSE22155_02	TRUE	0.0115429139331496	895	1774	114	0.0642615558060879	0.127374301675978	GO:0000278	GO:BP	mitotic cell cycle	21031	77
GSE22155_02	TRUE	0.0118563221643958	325	1774	52	0.0293122886133033	0.16	GO:0016236	GO:BP	macroautophagy	21031	5240
GSE22155_02	TRUE	0.0121589705013841	896	1774	114	0.0642615558060879	0.127232142857143	GO:0006974	GO:BP	DNA damage response	21031	2632
GSE22155_02	TRUE	0.0125405229398121	66	1774	18	0.0101465614430665	0.272727272727273	GO:2000379	GO:BP	positive regulation of reactive oxygen species metabolic process	21031	26378
GSE22155_02	TRUE	0.0135120783086868	335	1774	53	0.0298759864712514	0.158208955223881	GO:0015980	GO:BP	energy derivation by oxidation of organic compounds	21031	5120
GSE22155_02	TRUE	0.0178446140426628	4105	1774	417	0.235062006764374	0.101583434835566	GO:0018130	GO:BP	heterocycle biosynthetic process	21031	5424
GSE22155_02	TRUE	0.0183098520209522	2074	1774	229	0.129086809470124	0.110414657666345	GO:1901575	GO:BP	organic substance catabolic process	21031	22105
GSE22155_02	TRUE	0.0184870787303893	471	1774	68	0.0383314543404735	0.144373673036093	GO:0009259	GO:BP	ribonucleotide metabolic process	21031	3461
GSE22155_02	TRUE	0.0223487224223327	1105	1774	134	0.0755355129650507	0.121266968325792	GO:0051726	GO:BP	regulation of cell cycle	21031	14366
GSE22155_02	TRUE	0.0230514178970113	1276	1774	151	0.0851183765501691	0.11833855799373	GO:0022402	GO:BP	cell cycle process	21031	6830
GSE22155_02	TRUE	0.0251095158104411	3711	1774	380	0.214205186020293	0.102398275397467	GO:0009893	GO:BP	positive regulation of metabolic process	21031	3791
GSE22155_02	TRUE	0.0263585565159908	3210	1774	334	0.188275084554679	0.10404984423676	GO:0033036	GO:BP	macromolecule localization	21031	8276
GSE22155_02	TRUE	0.02758442040778	719	1774	94	0.0529875986471251	0.130737134909597	GO:0051129	GO:BP	negative regulation of cellular component organization	21031	13954
GSE22155_02	TRUE	0.028195071158905	361	1774	55	0.0310033821871477	0.152354570637119	GO:0010639	GO:BP	negative regulation of organelle organization	21031	4335
GSE22155_02	TRUE	0.0285366566873851	450	1774	65	0.0366403607666291	0.144444444444444	GO:0009150	GO:BP	purine ribonucleotide metabolic process	21031	3354
GSE22155_02	TRUE	0.0293274374250843	301	1774	48	0.0270574971815107	0.159468438538206	GO:0048193	GO:BP	Golgi vesicle transport	21031	12993
GSE22155_02	TRUE	0.0303731837273537	140	1774	28	0.0157835400225479	0.2	GO:0008360	GO:BP	regulation of cell shape	21031	3214
GSE22155_02	TRUE	0.0306208893419375	3031	1774	317	0.17869222096956	0.104585945232596	GO:0036211	GO:BP	protein modification process	21031	9821
GSE22155_02	TRUE	0.0306561812382181	433	1774	63	0.0355129650507328	0.145496535796767	GO:1901987	GO:BP	regulation of cell cycle phase transition	21031	22456
GSE22155_02	TRUE	0.0315676863908224	111	1774	24	0.0135287485907554	0.216216216216216	GO:0080171	GO:BP	lytic vacuole organization	21031	18368
GSE22155_02	TRUE	0.0315676863908224	111	1774	24	0.0135287485907554	0.216216216216216	GO:0007040	GO:BP	lysosome organization	21031	2675
GSE22155_02	TRUE	0.0363871303404859	724	1774	94	0.0529875986471251	0.129834254143646	GO:0010564	GO:BP	regulation of cell cycle process	21031	4266
GSE22155_02	TRUE	0.0411178990647528	254	1774	42	0.0236753100338219	0.165354330708661	GO:0008654	GO:BP	phospholipid biosynthetic process	21031	3262
GSE22155_02	TRUE	0.0422638738040478	41	1774	13	0.00732807215332582	0.317073170731707	GO:0017004	GO:BP	cytochrome complex assembly	21031	5329
GSE22155_02	TRUE	0.0439044176784462	604	1774	81	0.0456595264937993	0.134105960264901	GO:0006281	GO:BP	DNA repair	21031	2116
GSE22155_02	TRUE	0.0469744115451863	577	1774	78	0.0439684329199549	0.135181975736568	GO:0061919	GO:BP	process utilizing autophagic mechanism	21031	16215
GSE22155_02	TRUE	0.0469744115451863	577	1774	78	0.0439684329199549	0.135181975736568	GO:0006914	GO:BP	autophagy	21031	2592
GSE22155_02	TRUE	5.66714642340956e-66	12345	1863	1390	0.746108427267848	0.112596192790603	GO:0005737	GO:CC	cytoplasm	22097	309
GSE22155_02	TRUE	5.34493067999073e-33	3770	1863	523	0.280730005367687	0.138726790450928	GO:0031090	GO:CC	organelle membrane	22097	1045
GSE22155_02	TRUE	7.01348907301733e-26	1689	1863	276	0.148148148148148	0.163410301953819	GO:0005739	GO:CC	mitochondrion	22097	310
GSE22155_02	TRUE	5.0075077632736e-23	5487	1863	655	0.351583467525497	0.119373063604884	GO:0005829	GO:CC	cytosol	22097	380
GSE22155_02	TRUE	2.0783700675376e-22	15671	1863	1507	0.808910359634997	0.0961648905621849	GO:0043227	GO:CC	membrane-bounded organelle	22097	1879
GSE22155_02	TRUE	1.3432222759816e-20	1299	1863	216	0.115942028985507	0.166281755196305	GO:0031975	GO:CC	envelope	22097	1222
GSE22155_02	TRUE	1.3432222759816e-20	1299	1863	216	0.115942028985507	0.166281755196305	GO:0031967	GO:CC	organelle envelope	22097	1215
GSE22155_02	TRUE	2.09366365085457e-19	14605	1863	1414	0.758990874932904	0.096816158849709	GO:0043231	GO:CC	intracellular membrane-bounded organelle	22097	1883
GSE22155_02	TRUE	3.40247156612307e-18	16808	1863	1574	0.844873859366613	0.0936458829128986	GO:0043226	GO:CC	organelle	22097	1878
GSE22155_02	TRUE	1.2675046666627e-17	17834	1863	1645	0.882984433709071	0.0922395424470113	GO:0005622	GO:CC	intracellular anatomical structure	22097	237
GSE22155_02	TRUE	1.75582296914812e-17	782	1863	145	0.0778314546430488	0.18542199488491	GO:0031966	GO:CC	mitochondrial membrane	22097	1214
GSE22155_02	TRUE	2.06250328464884e-17	831	1863	151	0.0810520665593129	0.181708784596871	GO:0005740	GO:CC	mitochondrial envelope	22097	311
GSE22155_02	TRUE	1.71645160731428e-16	4777	1863	559	0.300053676865271	0.117019049612728	GO:0012505	GO:CC	endomembrane system	22097	687
GSE22155_02	TRUE	3.89957759957735e-16	16018	1863	1507	0.808910359634997	0.0940816581345986	GO:0043229	GO:CC	intracellular organelle	22097	1881
GSE22155_02	TRUE	6.47363001796057e-15	512	1863	104	0.0558239398819109	0.203125	GO:0005743	GO:CC	mitochondrial inner membrane	22097	314
GSE22155_02	TRUE	1.01589570035324e-14	568	1863	111	0.0595813204508857	0.195422535211268	GO:0019866	GO:CC	organelle inner membrane	22097	823
GSE22155_02	TRUE	1.59993033957934e-14	496	1863	101	0.0542136339237788	0.203629032258065	GO:0005759	GO:CC	mitochondrial matrix	22097	327
GSE22155_02	TRUE	1.45855532535859e-12	4220	1863	487	0.261406333870102	0.115402843601896	GO:0005654	GO:CC	nucleoplasm	22097	252
GSE22155_02	TRUE	1.18841156738784e-11	1200	1863	178	0.0955448201825013	0.148333333333333	GO:0098827	GO:CC	endoplasmic reticulum subcompartment	22097	3269
GSE22155_02	TRUE	2.4068345666211e-11	1521	1863	212	0.113794954374665	0.139381985535832	GO:0031984	GO:CC	organelle subcompartment	22097	1230
GSE22155_02	TRUE	3.08060369298184e-11	6657	1863	704	0.37788513150832	0.105753342346402	GO:0031974	GO:CC	membrane-enclosed lumen	22097	1221
GSE22155_02	TRUE	3.08060369298184e-11	6657	1863	704	0.37788513150832	0.105753342346402	GO:0043233	GO:CC	organelle lumen	22097	1885
GSE22155_02	TRUE	3.08060369298184e-11	6657	1863	704	0.37788513150832	0.105753342346402	GO:0070013	GO:CC	intracellular organelle lumen	22097	2399
GSE22155_02	TRUE	4.33908393529103e-11	1217	1863	178	0.0955448201825013	0.146261298274445	GO:0042175	GO:CC	nuclear outer membrane-endoplasmic reticulum membrane network	22097	1778
GSE22155_02	TRUE	5.91161532474583e-11	1194	1863	175	0.0939345142243693	0.146566164154104	GO:0005789	GO:CC	endoplasmic reticulum membrane	22097	354
GSE22155_02	TRUE	8.80748828439051e-11	9864	1863	981	0.526570048309179	0.0994525547445256	GO:0016020	GO:CC	membrane	22097	720
GSE22155_02	TRUE	1.42320980950444e-10	2203	1863	280	0.150295222758991	0.127099409895597	GO:0098588	GO:CC	bounding membrane of organelle	22097	3216
GSE22155_02	TRUE	3.94387646607294e-10	2055	1863	263	0.141170155662909	0.127980535279805	GO:0005783	GO:CC	endoplasmic reticulum	22097	348
GSE22155_02	TRUE	6.76624801758078e-08	306	1863	61	0.0327428878153516	0.199346405228758	GO:0098798	GO:CC	mitochondrial protein-containing complex	22097	3260
GSE22155_02	TRUE	7.47650605183942e-08	192	1863	45	0.0241545893719807	0.234375	GO:0044391	GO:CC	ribosomal subunit	22097	2076
GSE22155_02	TRUE	4.10790603342781e-07	4004	1863	436	0.234031132581857	0.108891108891109	GO:0031982	GO:CC	vesicle	22097	1228
GSE22155_02	TRUE	2.91499337911378e-06	1776	1863	217	0.116478797638218	0.122184684684685	GO:1902494	GO:CC	catalytic complex	22097	3635
GSE22155_02	TRUE	3.90740513810875e-06	89	1863	26	0.0139559849704777	0.292134831460674	GO:0000313	GO:CC	organellar ribosome	22097	49
GSE22155_02	TRUE	3.90740513810875e-06	89	1863	26	0.0139559849704777	0.292134831460674	GO:0005761	GO:CC	mitochondrial ribosome	22097	329
GSE22155_02	TRUE	1.09708032682484e-05	2109	1863	247	0.132581857219538	0.117117117117117	GO:0070062	GO:CC	extracellular exosome	22097	2418
GSE22155_02	TRUE	1.92463532974728e-05	2133	1863	248	0.133118625872249	0.116268166901078	GO:1903561	GO:CC	extracellular vesicle	22097	3690
GSE22155_02	TRUE	2.00376348464473e-05	2134	1863	248	0.133118625872249	0.116213683223993	GO:0043230	GO:CC	extracellular organelle	22097	1882
GSE22155_02	TRUE	2.00376348464473e-05	2134	1863	248	0.133118625872249	0.116213683223993	GO:0065010	GO:CC	extracellular membrane-bounded organelle	22097	2398
GSE22155_02	TRUE	3.23508012338842e-05	117	1863	29	0.0155662909286098	0.247863247863248	GO:0015934	GO:CC	large ribosomal subunit	22097	709
GSE22155_02	TRUE	8.08471239312572e-05	2513	1863	281	0.150831991411702	0.111818543573418	GO:0031410	GO:CC	cytoplasmic vesicle	22097	1106
GSE22155_02	TRUE	8.11056084578413e-05	1629	1863	195	0.104669887278583	0.119705340699816	GO:0005794	GO:CC	Golgi apparatus	22097	358
GSE22155_02	TRUE	9.21965460552337e-05	1060	1863	137	0.0735373054213634	0.129245283018868	GO:0005768	GO:CC	endosome	22097	336
GSE22155_02	TRUE	9.64414663144499e-05	2518	1863	281	0.150831991411702	0.111596505162828	GO:0097708	GO:CC	intracellular vesicle	22097	3137
GSE22155_02	TRUE	0.000105851950797607	55	1863	18	0.00966183574879227	0.327272727272727	GO:0000315	GO:CC	organellar large ribosomal subunit	22097	51
GSE22155_02	TRUE	0.000105851950797607	55	1863	18	0.00966183574879227	0.327272727272727	GO:0005762	GO:CC	mitochondrial large ribosomal subunit	22097	330
GSE22155_02	TRUE	0.000237961216797166	21548	1863	1845	0.990338164251208	0.085622795619083	GO:0110165	GO:CC	cellular anatomical entity	22097	3439
GSE22155_02	TRUE	0.00146930445558883	497	1863	72	0.0386473429951691	0.144869215291751	GO:0005635	GO:CC	nuclear envelope	22097	244
GSE22155_02	TRUE	0.00192745824624319	1240	1863	149	0.0799785292538916	0.120161290322581	GO:0012506	GO:CC	vesicle membrane	22097	688
GSE22155_02	TRUE	0.00348099380335587	762	1863	99	0.0531400966183575	0.12992125984252	GO:0005764	GO:CC	lysosome	22097	332
GSE22155_02	TRUE	0.00348099380335587	762	1863	99	0.0531400966183575	0.12992125984252	GO:0000323	GO:CC	lytic vacuole	22097	53
GSE22155_02	TRUE	0.00787932970824132	855	1863	107	0.0574342458400429	0.125146198830409	GO:0005773	GO:CC	vacuole	22097	340
GSE22155_02	TRUE	0.00832385836064096	422	1863	61	0.0327428878153516	0.144549763033175	GO:0005925	GO:CC	focal adhesion	22097	451
GSE22155_02	TRUE	0.00892512909686092	432	1863	62	0.0332796564680623	0.143518518518519	GO:0030055	GO:CC	cell-substrate junction	22097	869
GSE22155_02	TRUE	0.00895207199005214	1226	1863	144	0.0772946859903382	0.117455138662316	GO:0030659	GO:CC	cytoplasmic vesicle membrane	22097	948
GSE22155_02	TRUE	0.00957205543902899	54	1863	15	0.00805152979066022	0.277777777777778	GO:0016469	GO:CC	proton-transporting two-sector ATPase complex	22097	743
GSE22155_02	TRUE	0.0119425318319926	81	1863	19	0.010198604401503	0.234567901234568	GO:0030670	GO:CC	phagocytic vesicle membrane	22097	958
GSE22155_02	TRUE	0.0125635691307922	446	1863	63	0.0338164251207729	0.141255605381166	GO:0005765	GO:CC	lysosomal membrane	22097	333
GSE22155_02	TRUE	0.0125635691307922	446	1863	63	0.0338164251207729	0.141255605381166	GO:0098852	GO:CC	lytic vacuole membrane	22097	3285
GSE22155_02	TRUE	0.012645329568356	5521	1863	538	0.288781535158347	0.0974461148342692	GO:0031981	GO:CC	nuclear lumen	22097	1227
GSE22155_02	TRUE	0.0188802030720512	489	1863	67	0.0359634997316157	0.137014314928425	GO:0005774	GO:CC	vacuolar membrane	22097	341
GSE22155_02	TRUE	0.0286513065111299	79	1863	18	0.00966183574879227	0.227848101265823	GO:0015935	GO:CC	small ribosomal subunit	22097	710
GSE22155_02	TRUE	0.0300417036338036	162	1863	29	0.0155662909286098	0.179012345679012	GO:0098800	GO:CC	inner mitochondrial membrane protein complex	22097	3262
GSE22155_02	TRUE	0.0306122090120947	24	1863	9	0.00483091787439614	0.375	GO:0045259	GO:CC	proton-transporting ATP synthase complex	22097	2159
GSE22155_02	TRUE	2.51533075435812e-43	14838	1847	1598	0.865186789388197	0.10769645504785	GO:0005515	GO:MF	protein binding	20212	1492
GSE22155_02	TRUE	3.01795937034369e-12	5758	1847	673	0.364374661613427	0.116880861410212	GO:0003824	GO:MF	catalytic activity	20212	368
GSE22155_02	TRUE	3.04482269781868e-06	18370	1847	1743	0.94369247428262	0.0948829613500272	GO:0005488	GO:MF	binding	20212	1480
GSE22155_02	TRUE	4.00827961403524e-05	623	1847	98	0.0530590146182999	0.157303370786517	GO:0140640	GO:MF	catalytic activity, acting on a nucleic acid	20212	10557
GSE22155_02	TRUE	0.000811617250117756	768	1847	110	0.0595560368164591	0.143229166666667	GO:0016788	GO:MF	hydrolase activity, acting on ester bonds	20212	2980
GSE22155_02	TRUE	0.00330891207056156	2478	1847	288	0.15592853275582	0.116222760290557	GO:0016787	GO:MF	hydrolase activity	20212	2979
GSE22155_02	TRUE	0.0079133306827452	399	1847	63	0.0341093665403357	0.157894736842105	GO:0140098	GO:MF	catalytic activity, acting on RNA	20212	10411
GSE22155_02	TRUE	0.0225693364759635	1752	1847	208	0.112615051434759	0.118721461187215	GO:0044877	GO:MF	protein-containing complex binding	20212	6047
GSE22155_02	TRUE	0.0245761368203477	144	1847	29	0.0157011369788847	0.201388888888889	GO:0015078	GO:MF	proton transmembrane transporter activity	20212	2297
GSE22155_02	TRUE	0.0297131605446898	2350	1847	268	0.145100162425555	0.114042553191489	GO:0016740	GO:MF	transferase activity	20212	2939
GSE22155_02	TRUE	0.0445679904036654	4	1847	4	0.00216567406605306	1	GO:0016435	GO:MF	rRNA (guanine) methyltransferase activity	20212	2802
GSE22155_02	TRUE	0.00280080942187636	3713	568	470	0.827464788732394	0.126582278481013	HP:0033127	HP	Abnormality of the musculoskeletal system	4958	13116
GSE22155_02	TRUE	0.00342472115679505	2058	568	288	0.507042253521127	0.139941690962099	HP:0100547	HP	Abnormal forebrain morphology	4958	16079
GSE22155_02	TRUE	0.00791089193095512	3693	568	466	0.820422535211268	0.126184673707013	HP:0012638	HP	Abnormal nervous system physiology	4958	9022
GSE22155_02	TRUE	0.0141534629090611	2027	568	281	0.494718309859155	0.138628515046867	HP:0002060	HP	Abnormal cerebral morphology	4958	1510
GSE22155_02	TRUE	0.0353084611165031	185	568	41	0.0721830985915493	0.221621621621622	HP:0003128	HP	Lactic acidosis	4958	2253
