GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0048523	negative regulation of cellular process	5.45835404934128e-09	5.45835404934128e-09	+1	440
GO:0048519	negative regulation of biological process	1.71614177646215e-08	1.71614177646215e-08	+1	459
GO:0010604	positive regulation of macromolecule metabolic process	4.93592718140598e-08	4.93592718140598e-08	+1	293
GO:0009893	positive regulation of metabolic process	4.97636171782177e-08	4.97636171782177e-08	+1	313
GO:0048513	animal organ development	1.02981552468557e-07	1.02981552468557e-07	+1	265
GO:0141124	intracellular signaling cassette	1.03871055087746e-07	1.03871055087746e-07	+1	180
GO:0080090	regulation of primary metabolic process	2.80755348780106e-07	2.80755348780106e-07	+1	434
GO:0010557	positive regulation of macromolecule biosynthetic process	3.18964560824025e-07	3.18964560824025e-07	+1	232
GO:0022008	neurogenesis	3.61395947212397e-07	3.61395947212397e-07	+1	169
GO:0031325	positive regulation of cellular metabolic process	5.13767666850293e-07	5.13767666850293e-07	+1	283
GO:0036211	protein modification process	5.6039124694673e-07	5.6039124694673e-07	+1	261
GO:0022603	regulation of anatomical structure morphogenesis	7.28659161829901e-07	7.28659161829901e-07	+1	97
GO:0048699	generation of neurons	1.06330301777743e-06	1.06330301777743e-06	+1	150
GO:0006950	response to stress	1.1143222874526e-06	1.1143222874526e-06	+1	316
GO:0120036	plasma membrane bounded cell projection organization	1.23575898214974e-06	1.23575898214974e-06	+1	154
GO:0031328	positive regulation of cellular biosynthetic process	1.31950129480915e-06	1.31950129480915e-06	+1	235
GO:0007166	cell surface receptor signaling pathway	1.3307152097852e-06	1.3307152097852e-06	+1	243
GO:0007399	nervous system development	1.38969370859748e-06	1.38969370859748e-06	+1	224
GO:0022402	cell cycle process	1.6619791844012e-06	1.6619791844012e-06	+1	131
GO:0009891	positive regulation of biosynthetic process	1.67127462419378e-06	1.67127462419378e-06	+1	236
GO:2000026	regulation of multicellular organismal development	2.15572773392889e-06	2.15572773392889e-06	+1	141
GO:0030030	cell projection organization	2.58712041517806e-06	2.58712041517806e-06	+1	156
GO:1901564	organonitrogen compound metabolic process	3.52315938346143e-06	3.52315938346143e-06	+1	453
GO:0051173	positive regulation of nitrogen compound metabolic process	3.59131948624072e-06	3.59131948624072e-06	+1	255
GO:0009719	response to endogenous stimulus	4.25830984269744e-06	4.25830984269744e-06	+1	160
GO:0001775	cell activation	4.74304130810237e-06	4.74304130810237e-06	+1	115
GO:0051171	regulation of nitrogen compound metabolic process	4.91985132424929e-06	4.91985132424929e-06	+1	417
GO:0016477	cell migration	5.24355714845565e-06	5.24355714845565e-06	+1	146
GO:0030182	neuron differentiation	5.49397255205423e-06	5.49397255205423e-06	+1	141
GO:0071495	cellular response to endogenous stimulus	5.75228143375731e-06	5.75228143375731e-06	+1	141
GO:0051179	localization	7.67861465755195e-06	7.67861465755195e-06	+1	421
GO:1902680	positive regulation of RNA biosynthetic process	7.85225015884074e-06	7.85225015884074e-06	+1	161
GO:0006996	organelle organization	8.34461346660854e-06	8.34461346660854e-06	+1	295
GO:0043412	macromolecule modification	8.78938761275468e-06	8.78938761275468e-06	+1	271
GO:0120035	regulation of plasma membrane bounded cell projection organization	1.01793339667015e-05	1.01793339667015e-05	+1	78
GO:0019222	regulation of metabolic process	1.10575868226231e-05	1.10575868226231e-05	+1	524
GO:0045893	positive regulation of DNA-templated transcription	1.21267746794787e-05	1.21267746794787e-05	+1	160
GO:0051254	positive regulation of RNA metabolic process	2.01552551766115e-05	2.01552551766115e-05	+1	170
GO:0051128	regulation of cellular component organization	2.08467510942248e-05	2.08467510942248e-05	+1	211
GO:0006793	phosphorus metabolic process	2.10367328592825e-05	2.10367328592825e-05	+1	223
GO:0007049	cell cycle	2.76222272027517e-05	2.76222272027517e-05	+1	167
GO:0031344	regulation of cell projection organization	2.80243172716115e-05	2.80243172716115e-05	+1	78
GO:0019538	protein metabolic process	2.96142894183248e-05	2.96142894183248e-05	+1	378
GO:0033554	cellular response to stress	5.87001584346739e-05	5.87001584346739e-05	+1	162
GO:0006796	phosphate-containing compound metabolic process	5.96623932941695e-05	5.96623932941695e-05	+1	219
GO:0031175	neuron projection development	6.1440093414667e-05	6.1440093414667e-05	+1	105
GO:0006810	transport	6.75014297625144e-05	6.75014297625144e-05	+1	339
GO:0030097	hemopoiesis	6.76206414921337e-05	6.76206414921337e-05	+1	101
GO:0048598	embryonic morphogenesis	0.000113980029270321	0.000113980029270321	+1	72
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.000115174082379642	0.000115174082379642	+1	181
GO:0031323	regulation of cellular metabolic process	0.000150066157186654	0.000150066157186654	+1	486
GO:1903047	mitotic cell cycle process	0.000175906502856698	0.000175906502856698	+1	82
GO:0048666	neuron development	0.000192220929732616	0.000192220929732616	+1	115
GO:0048646	anatomical structure formation involved in morphogenesis	0.000218926746561873	0.000218926746561873	+1	116
GO:0065008	regulation of biological quality	0.000225615439891284	0.000225615439891284	+1	235
GO:1902531	regulation of intracellular signal transduction	0.000237450281326412	0.000237450281326412	+1	159
GO:0009887	animal organ morphogenesis	0.000327106386420777	0.000327106386420777	+1	104
GO:0000278	mitotic cell cycle	0.00034686661463516	0.00034686661463516	+1	93
GO:0048870	cell motility	0.000369610881671282	0.000369610881671282	+1	154
GO:0000902	cell morphogenesis	0.000372326025218935	0.000372326025218935	+1	100
GO:0035239	tube morphogenesis	0.000392238168371395	0.000392238168371395	+1	91
GO:0045595	regulation of cell differentiation	0.000437603601163028	0.000437603601163028	+1	144
GO:0010564	regulation of cell cycle process	0.000441931756347464	0.000441931756347464	+1	79
GO:0045944	positive regulation of transcription by RNA polymerase II	0.000462101133462035	0.000462101133462035	+1	120
GO:0051252	regulation of RNA metabolic process	0.000474761896474586	0.000474761896474586	+1	295
GO:0051240	positive regulation of multicellular organismal process	0.000548754725965714	0.000548754725965714	+1	148
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.000650289318008161	0.000650289318008161	+1	314
GO:0051234	establishment of localization	0.000745953841873954	0.000745953841873954	+1	367
GO:0016310	phosphorylation	0.000818302912503656	0.000818302912503656	+1	143
GO:0048858	cell projection morphogenesis	0.000967454832663285	0.000967454832663285	+1	74
GO:0048584	positive regulation of response to stimulus	0.000994950465859506	0.000994950465859506	+1	192
GO:0010033	response to organic substance	0.00104484051628664	0.00104484051628664	+1	217
GO:0060070	canonical Wnt signaling pathway	0.00109120891126127	0.00109120891126127	+1	42
GO:0070887	cellular response to chemical stimulus	0.00111402385684324	0.00111402385684324	+1	220
GO:0048568	embryonic organ development	0.0011615738811306	0.0011615738811306	+1	56
GO:0048589	developmental growth	0.00117080480203758	0.00117080480203758	+1	73
GO:0048812	neuron projection morphogenesis	0.00119141501382202	0.00119141501382202	+1	72
GO:0016055	Wnt signaling pathway	0.00121245214463456	0.00121245214463456	+1	55
GO:0045321	leukocyte activation	0.0012142249581422	0.0012142249581422	+1	95
GO:0035295	tube development	0.00128284916921526	0.00128284916921526	+1	106
GO:0048585	negative regulation of response to stimulus	0.00134636773796899	0.00134636773796899	+1	147
GO:0007267	cell-cell signaling	0.00136635141680383	0.00136635141680383	+1	151
GO:0043009	chordate embryonic development	0.00139002328336332	0.00139002328336332	+1	73
GO:0198738	cell-cell signaling by wnt	0.00139737273797718	0.00139737273797718	+1	55
GO:0046649	lymphocyte activation	0.00143241417034927	0.00143241417034927	+1	82
GO:0120039	plasma membrane bounded cell projection morphogenesis	0.00147132599431725	0.00147132599431725	+1	73
GO:0001525	angiogenesis	0.00154368032340921	0.00154368032340921	+1	62
GO:0023056	positive regulation of signaling	0.00157817480639358	0.00157817480639358	+1	156
GO:0060255	regulation of macromolecule metabolic process	0.00158721048242606	0.00158721048242606	+1	476
GO:0010975	regulation of neuron projection development	0.00172504459967024	0.00172504459967024	+1	55
GO:0006355	regulation of DNA-templated transcription	0.00202458096239255	0.00202458096239255	+1	270
GO:0071310	cellular response to organic substance	0.00217451983175821	0.00217451983175821	+1	169
GO:2001141	regulation of RNA biosynthetic process	0.00217876837937702	0.00217876837937702	+1	271
GO:0009792	embryo development ending in birth or egg hatching	0.00224672128894831	0.00224672128894831	+1	74
GO:0030334	regulation of cell migration	0.00233940076983001	0.00233940076983001	+1	93
GO:0010647	positive regulation of cell communication	0.0024451379084371	0.0024451379084371	+1	155
GO:0051301	cell division	0.00255046579755967	0.00255046579755967	+1	71
GO:0030111	regulation of Wnt signaling pathway	0.00283047972121429	0.00283047972121429	+1	43
GO:0060485	mesenchyme development	0.00283866932739932	0.00283866932739932	+1	42
GO:0002376	immune system process	0.00286193069051146	0.00286193069051146	+1	224
GO:0009967	positive regulation of signal transduction	0.00313623816860281	0.00313623816860281	+1	139
GO:0051094	positive regulation of developmental process	0.00321036037711429	0.00321036037711429	+1	122
GO:0051649	establishment of localization in cell	0.00351067337972169	0.00351067337972169	+1	168
GO:0001944	vasculature development	0.00395328298653817	0.00395328298653817	+1	78
GO:0051726	regulation of cell cycle	0.00411599206957365	0.00411599206957365	+1	105
GO:0048872	homeostasis of number of cells	0.00429894954483966	0.00429894954483966	+1	42
GO:0019438	aromatic compound biosynthetic process	0.00442494543859039	0.00442494543859039	+1	312
GO:0009888	tissue development	0.00470361749654086	0.00470361749654086	+1	170
GO:0018130	heterocycle biosynthetic process	0.00486388694462198	0.00486388694462198	+1	311
GO:0071363	cellular response to growth factor stimulus	0.00506122220830799	0.00506122220830799	+1	72
GO:0045165	cell fate commitment	0.00510090185583376	0.00510090185583376	+1	39
GO:0040007	growth	0.00533353079899107	0.00533353079899107	+1	92
GO:0048762	mesenchymal cell differentiation	0.00562947957389114	0.00562947957389114	+1	35
GO:0010648	negative regulation of cell communication	0.00566425476988429	0.00566425476988429	+1	126
GO:0023057	negative regulation of signaling	0.00566425476988429	0.00566425476988429	+1	126
GO:0009968	negative regulation of signal transduction	0.00600507434815901	0.00600507434815901	+1	118
GO:0009889	regulation of biosynthetic process	0.00620364374855717	0.00620364374855717	+1	420
GO:0002262	myeloid cell homeostasis	0.00625560296929505	0.00625560296929505	+1	28
GO:0070848	response to growth factor	0.00650361036888119	0.00650361036888119	+1	74
GO:0060828	regulation of canonical Wnt signaling pathway	0.0067823339806327	0.0067823339806327	+1	35
GO:0048514	blood vessel morphogenesis	0.00719550702252598	0.00719550702252598	+1	67
GO:0002521	leukocyte differentiation	0.00802838645663777	0.00802838645663777	+1	67
GO:0006357	regulation of transcription by RNA polymerase II	0.0084729773535795	0.0084729773535795	+1	207
GO:1990138	neuron projection extension	0.00876388497060839	0.00876388497060839	+1	28
GO:0042110	T cell activation	0.00910227814614368	0.00910227814614368	+1	61
GO:0034654	nucleobase-containing compound biosynthetic process	0.00916617546527905	0.00916617546527905	+1	304
GO:0051641	cellular localization	0.0103308785676665	0.0103308785676665	+1	277
GO:0009790	embryo development	0.0104392845136606	0.0104392845136606	+1	105
GO:1901362	organic cyclic compound biosynthetic process	0.0105808291820435	0.0105808291820435	+1	319
GO:0030099	myeloid cell differentiation	0.0107530445961547	0.0107530445961547	+1	51
GO:0001568	blood vessel development	0.0107943848836678	0.0107943848836678	+1	74
GO:2000145	regulation of cell motility	0.0113175125381653	0.0113175125381653	+1	95
GO:0071407	cellular response to organic cyclic compound	0.0118374847148549	0.0118374847148549	+1	59
GO:0040012	regulation of locomotion	0.0122809485888723	0.0122809485888723	+1	98
GO:0007423	sensory organ development	0.0123771483468048	0.0123771483468048	+1	65
GO:0006351	DNA-templated transcription	0.01254285749972	0.01254285749972	+1	273
GO:0032774	RNA biosynthetic process	0.0130162804914548	0.0130162804914548	+1	275
GO:0042476	odontogenesis	0.0138692797718813	0.0138692797718813	+1	23
GO:0031326	regulation of cellular biosynthetic process	0.0149546374889078	0.0149546374889078	+1	415
GO:0060560	developmental growth involved in morphogenesis	0.0149955686901519	0.0149955686901519	+1	34
GO:0001755	neural crest cell migration	0.0164285808690429	0.0164285808690429	+1	14
GO:0002682	regulation of immune system process	0.0164552698162041	0.0164552698162041	+1	132
GO:0050865	regulation of cell activation	0.017078160300985	0.017078160300985	+1	65
GO:0072359	circulatory system development	0.0190707407610463	0.0190707407610463	+1	104
GO:0032989	cellular anatomical entity morphogenesis	0.0196716020292471	0.0196716020292471	+1	78
GO:0010556	regulation of macromolecule biosynthetic process	0.0197980081365034	0.0197980081365034	+1	406
GO:0016192	vesicle-mediated transport	0.0206717243474262	0.0206717243474262	+1	134
GO:0014070	response to organic cyclic compound	0.0214704361128809	0.0214704361128809	+1	87
GO:0060322	head development	0.0215712066584166	0.0215712066584166	+1	78
GO:0007420	brain development	0.0224081705990639	0.0224081705990639	+1	74
GO:0014856	skeletal muscle cell proliferation	0.0225625466938042	0.0225625466938042	+1	9
GO:0051241	negative regulation of multicellular organismal process	0.0250431301433721	0.0250431301433721	+1	102
GO:0090497	mesenchymal cell migration	0.0251106125597517	0.0251106125597517	+1	14
GO:0014033	neural crest cell differentiation	0.0277336844844208	0.0277336844844208	+1	18
GO:0045892	negative regulation of DNA-templated transcription	0.0282772674348741	0.0282772674348741	+1	118
GO:0009056	catabolic process	0.0290344457071718	0.0290344457071718	+1	203
GO:0030902	hindbrain development	0.0299479993079519	0.0299479993079519	+1	25
GO:0006366	transcription by RNA polymerase II	0.0302341639360678	0.0302341639360678	+1	212
GO:0051603	proteolysis involved in protein catabolic process	0.0310687278680323	0.0310687278680323	+1	73
GO:0009725	response to hormone	0.0311129285562488	0.0311129285562488	+1	84
GO:0030335	positive regulation of cell migration	0.0316877835510968	0.0316877835510968	+1	58
GO:0042475	odontogenesis of dentin-containing tooth	0.0323273648531409	0.0323273648531409	+1	18
GO:0043547	positive regulation of GTPase activity	0.0329425491430785	0.0329425491430785	+1	23
GO:0034101	erythrocyte homeostasis	0.0329425491430785	0.0329425491430785	+1	23
GO:0030218	erythrocyte differentiation	0.0359742991117326	0.0359742991117326	+1	22
GO:0030516	regulation of axon extension	0.0375908584866809	0.0375908584866809	+1	18
GO:0006260	DNA replication	0.0376022036942489	0.0376022036942489	+1	36
GO:1901987	regulation of cell cycle phase transition	0.0382297594004437	0.0382297594004437	+1	49
GO:0048675	axon extension	0.0387845119732447	0.0387845119732447	+1	21
GO:0033993	response to lipid	0.0401906175601896	0.0401906175601896	+1	87
GO:0048562	embryonic organ morphogenesis	0.0417259663286395	0.0417259663286395	+1	38
GO:0042592	homeostatic process	0.0426474546441968	0.0426474546441968	+1	144
GO:0006468	protein phosphorylation	0.0439512784951277	0.0439512784951277	+1	118
GO:0032870	cellular response to hormone stimulus	0.0440345989164034	0.0440345989164034	+1	63
GO:0042474	middle ear morphogenesis	0.0449172031950387	0.0449172031950387	+1	8
GO:1902679	negative regulation of RNA biosynthetic process	0.0454446572204162	0.0454446572204162	+1	118
GO:0030168	platelet activation	0.0458603901137854	0.0458603901137854	+1	22
GO:0060669	embryonic placenta morphogenesis	0.0464225981200855	0.0464225981200855	+1	9
GO:0005737	cytoplasm	8.26050730804831e-29	8.26050730804831e-29	+1	943
GO:0005829	cytosol	1.47154623514699e-19	1.47154623514699e-19	+1	483
GO:0016020	membrane	5.72331212078488e-09	5.72331212078488e-09	+1	711
GO:0012505	endomembrane system	2.75512772860482e-08	2.75512772860482e-08	+1	384
GO:0005856	cytoskeleton	3.7824507953397e-08	3.7824507953397e-08	+1	221
GO:0005654	nucleoplasm	5.44282772926496e-08	5.44282772926496e-08	+1	345
GO:0071944	cell periphery	4.33258307262841e-07	4.33258307262841e-07	+1	472
GO:0030054	cell junction	1.09686260453821e-06	1.09686260453821e-06	+1	200
GO:0005886	plasma membrane	1.90363289153145e-05	1.90363289153145e-05	+1	430
GO:0098588	bounding membrane of organelle	2.06826127586555e-05	2.06826127586555e-05	+1	192
GO:0097708	intracellular vesicle	5.52004066558881e-05	5.52004066558881e-05	+1	212
GO:0031090	organelle membrane	9.59037537252224e-05	9.59037537252224e-05	+1	296
GO:0015630	microtubule cytoskeleton	9.60502964806774e-05	9.60502964806774e-05	+1	131
GO:0031410	cytoplasmic vesicle	0.000111427317838744	0.000111427317838744	+1	210
GO:0005694	chromosome	0.000125915263427035	0.000125915263427035	+1	170
GO:0005773	vacuole	0.000339008845016412	0.000339008845016412	+1	87
GO:0170014	ankyrin-1 complex	0.000384879550647565	0.000384879550647565	+1	6
GO:0099503	secretory vesicle	0.00133458479243199	0.00133458479243199	+1	101
GO:0005766	primary lysosome	0.00175543204639696	0.00175543204639696	+1	25
GO:0042582	azurophil granule	0.00175543204639696	0.00175543204639696	+1	25
GO:0031982	vesicle	0.00244346211683331	0.00244346211683331	+1	302
GO:0045202	synapse	0.0025362079163674	0.0025362079163674	+1	129
GO:0005764	lysosome	0.00334563846123866	0.00334563846123866	+1	76
GO:0000323	lytic vacuole	0.00334563846123866	0.00334563846123866	+1	76
GO:0012506	vesicle membrane	0.00820229871259841	0.00820229871259841	+1	110
GO:0015629	actin cytoskeleton	0.00875182659693428	0.00875182659693428	+1	55
GO:0005813	centrosome	0.0123170339907001	0.0123170339907001	+1	71
GO:0030659	cytoplasmic vesicle membrane	0.0129828231594399	0.0129828231594399	+1	108
GO:0098794	postsynapse	0.0133484121249008	0.0133484121249008	+1	65
GO:0099080	supramolecular complex	0.0150808257954098	0.0150808257954098	+1	122
GO:0070161	anchoring junction	0.0163204712654457	0.0163204712654457	+1	84
GO:0099512	supramolecular fiber	0.0163403480566858	0.0163403480566858	+1	95
GO:0005667	transcription regulator complex	0.0198109889291272	0.0198109889291272	+1	54
GO:0005622	intracellular anatomical structure	0.0210929008168448	0.0210929008168448	+1	1126
GO:0099081	supramolecular polymer	0.0216562810910631	0.0216562810910631	+1	95
GO:0000785	chromatin	0.0219702474949514	0.0219702474949514	+1	117
GO:0005938	cell cortex	0.0240781339511574	0.0240781339511574	+1	37
GO:0042995	cell projection	0.0276383123772022	0.0276383123772022	+1	187
GO:0110165	cellular anatomical entity	0.0309708460115307	0.0309708460115307	+1	1316
GO:0032993	protein-DNA complex	0.0310200523159228	0.0310200523159228	+1	121
GO:0014069	postsynaptic density	0.0313558009130563	0.0313558009130563	+1	37
GO:0035578	azurophil granule lumen	0.0315751027300179	0.0315751027300179	+1	16
GO:0005911	cell-cell junction	0.0392826347164311	0.0392826347164311	+1	53
GO:0032279	asymmetric synapse	0.040716775066696	0.040716775066696	+1	38
GO:0031974	membrane-enclosed lumen	0.043139100747171	0.043139100747171	+1	461
GO:0070013	intracellular organelle lumen	0.043139100747171	0.043139100747171	+1	461
GO:0043233	organelle lumen	0.043139100747171	0.043139100747171	+1	461
GO:0098590	plasma membrane region	0.0463525083371119	0.0463525083371119	+1	108
GO:0005515	protein binding	5.29731461286317e-29	5.29731461286317e-29	+1	1130
GO:0097367	carbohydrate derivative binding	6.49665670814951e-06	6.49665670814951e-06	+1	215
GO:0140096	catalytic activity, acting on a protein	1.54433762030431e-05	1.54433762030431e-05	+1	217
GO:0032555	purine ribonucleotide binding	0.000354619136412252	0.000354619136412252	+1	177
GO:0005488	binding	0.000426732978414151	0.000426732978414151	+1	1235
GO:0032553	ribonucleotide binding	0.000627127329109823	0.000627127329109823	+1	177
GO:0035639	purine ribonucleoside triphosphate binding	0.00132183454522129	0.00132183454522129	+1	169
GO:0000166	nucleotide binding	0.00136066285689974	0.00136066285689974	+1	194
GO:1901265	nucleoside phosphate binding	0.00140227917553692	0.00140227917553692	+1	194
GO:0060090	molecular adaptor activity	0.00164468595715943	0.00164468595715943	+1	113
GO:0017076	purine nucleotide binding	0.00174047544907306	0.00174047544907306	+1	181
GO:0016773	phosphotransferase activity, alcohol group as acceptor	0.00321163203550959	0.00321163203550959	+1	76
GO:0016755	aminoacyltransferase activity	0.00365142108658117	0.00365142108658117	+1	59
GO:0016301	kinase activity	0.00430578854372366	0.00430578854372366	+1	83
GO:0019787	ubiquitin-like protein transferase activity	0.00522177501645222	0.00522177501645222	+1	57
GO:0043167	ion binding	0.00563592466330652	0.00563592466330652	+1	468
GO:0036094	small molecule binding	0.00602483223386513	0.00602483223386513	+1	482
GO:0003824	catalytic activity	0.00894408723633749	0.00894408723633749	+1	440
GO:0019899	enzyme binding	0.0128991118633927	0.0128991118633927	+1	182
GO:1901363	heterocyclic compound binding	0.0142924965402468	0.0142924965402468	+1	198
GO:0016746	acyltransferase activity	0.0187169873740201	0.0187169873740201	+1	76
GO:0016740	transferase activity	0.0270850084368349	0.0270850084368349	+1	198
GO:0004672	protein kinase activity	0.0308690783229077	0.0308690783229077	+1	63
GO:0019003	GDP binding	0.0336293335946666	0.0336293335946666	+1	15
GO:0016772	transferase activity, transferring phosphorus-containing groups	0.0336993506153537	0.0336993506153537	+1	93
GO:0032559	adenyl ribonucleotide binding	0.0355044811152165	0.0355044811152165	+1	139
HP:0005502	Increased red cell osmotic fragility	0.000185291087282455	0.000185291087282455	+1	9
HP:0004444	Spherocytosis	0.000384079313050762	0.000384079313050762	+1	7
HP:0020054	Abnormal erythrocyte physiology	0.00111265778179027	0.00111265778179027	+1	9
HP:0004446	Stomatocytosis	0.00376341447147914	0.00376341447147914	+1	8
HP:0001923	Reticulocytosis	0.00852943783741049	0.00852943783741049	+1	15
HP:0025143	Chills	0.00859139077545741	0.00859139077545741	+1	9
HP:0001878	Hemolytic anemia	0.0103061893390276	0.0103061893390276	+1	31
HP:0011895	Anemia due to reduced life span of red cells	0.0154210165463811	0.0154210165463811	+1	31
HP:0004447	Poikilocytosis	0.0395674609752614	0.0395674609752614	+1	16
HPA:0130201	colon; endothelial cells[≥Low]	9.36090108937843e-05	9.36090108937843e-05	+1	502
HPA:0040082	bone marrow; hematopoietic cells[≥Medium]	0.000137829073170509	0.000137829073170509	+1	392
HPA:0100202	cerebral cortex; endothelial cells[≥Medium]	0.000478711872904304	0.000478711872904304	+1	246
HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	0.000644121634037645	0.000644121634037645	+1	480
HPA:0490000	smooth muscle	0.000644121634037645	0.000644121634037645	+1	480
HPA:0040000	bone marrow	0.00170123946085138	0.00170123946085138	+1	555
HPA:0040081	bone marrow; hematopoietic cells[≥Low]	0.00170123946085138	0.00170123946085138	+1	555
HPA:0490692	smooth muscle; smooth muscle cells[≥Medium]	0.00661022862482882	0.00661022862482882	+1	291
HPA:0590051	thyroid gland; glandular cells[≥Low]	0.0105521988065222	0.0105521988065222	+1	596
HPA:0590000	thyroid gland	0.0105521988065222	0.0105521988065222	+1	596
HPA:0380000	placenta	0.0141627590373912	0.0141627590373912	+1	623
HPA:0180051	epididymis; glandular cells[≥Low]	0.0142865280828615	0.0142865280828615	+1	610
HPA:0180000	epididymis	0.0142865280828615	0.0142865280828615	+1	610
HPA:0210853	fallopian tube; ciliated cells (cell body)[High]	0.0333777717646972	0.0333777717646972	+1	31
HPA:0130000	colon	0.0344086864081766	0.0344086864081766	+1	679
HPA:0300000	lung	0.0376163214321235	0.0376163214321235	+1	610
HPA:0100000	cerebral cortex	0.0388882454209775	0.0388882454209775	+1	662
MIRNA:hsa-miR-20b-5p	hsa-miR-20b-5p	3.19125295439882e-06	3.19125295439882e-06	+1	123
MIRNA:hsa-miR-519d-3p	hsa-miR-519d-3p	1.05375423745141e-05	1.05375423745141e-05	+1	120
MIRNA:hsa-miR-93-5p	hsa-miR-93-5p	1.49830519318457e-05	1.49830519318457e-05	+1	151
MIRNA:hsa-miR-17-5p	hsa-miR-17-5p	3.53557297960064e-05	3.53557297960064e-05	+1	146
MIRNA:hsa-miR-21-5p	hsa-miR-21-5p	0.000124674768770772	0.000124674768770772	+1	89
MIRNA:hsa-miR-19b-3p	hsa-miR-19b-3p	0.000439219034223896	0.000439219034223896	+1	95
MIRNA:hsa-miR-20a-5p	hsa-miR-20a-5p	0.000837801606093006	0.000837801606093006	+1	129
MIRNA:hsa-miR-106b-5p	hsa-miR-106b-5p	0.000902886223582872	0.000902886223582872	+1	131
MIRNA:hsa-miR-195-5p	hsa-miR-195-5p	0.00374125445116881	0.00374125445116881	+1	84
MIRNA:hsa-miR-32-5p	hsa-miR-32-5p	0.00819137905271416	0.00819137905271416	+1	75
MIRNA:hsa-miR-92b-3p	hsa-miR-92b-3p	0.0117437026019074	0.0117437026019074	+1	89
MIRNA:hsa-miR-19a-3p	hsa-miR-19a-3p	0.0119311236479884	0.0119311236479884	+1	75
MIRNA:hsa-miR-92a-3p	hsa-miR-92a-3p	0.0145090996516693	0.0145090996516693	+1	155
MIRNA:hsa-miR-192-5p	hsa-miR-192-5p	0.0223457763159861	0.0223457763159861	+1	115
MIRNA:hsa-miR-30b-5p	hsa-miR-30b-5p	0.0318216200417525	0.0318216200417525	+1	57
MIRNA:hsa-miR-15a-5p	hsa-miR-15a-5p	0.0325444421825932	0.0325444421825932	+1	88
MIRNA:hsa-miR-130b-3p	hsa-miR-130b-3p	0.0364419890227197	0.0364419890227197	+1	73
REAC:R-HSA-162582	Signal Transduction	6.3123721674984e-05	6.3123721674984e-05	+1	248
REAC:R-HSA-9012999	RHO GTPase cycle	0.00174040585435411	0.00174040585435411	+1	60
REAC:R-HSA-9013149	RAC1 GTPase cycle	0.00185145702606886	0.00185145702606886	+1	32
REAC:R-HSA-9013404	RAC2 GTPase cycle	0.00807246051409071	0.00807246051409071	+1	19
