GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0061919	process utilizing autophagic mechanism	2.45479616404668e-18	2.45479616404668e-18	+1	173
GO:0006914	autophagy	2.45479616404668e-18	2.45479616404668e-18	+1	173
GO:0043604	amide biosynthetic process	4.23347691799727e-18	4.23347691799727e-18	+1	236
GO:0006351	DNA-templated transcription	4.29516908111101e-18	4.29516908111101e-18	+1	711
GO:0006518	peptide metabolic process	3.63252718164458e-17	3.63252718164458e-17	+1	238
GO:0051246	regulation of protein metabolic process	3.94072010211093e-17	3.94072010211093e-17	+1	457
GO:0016236	macroautophagy	4.50625433013083e-17	4.50625433013083e-17	+1	114
GO:0051173	positive regulation of nitrogen compound metabolic process	4.81491348360551e-17	4.81491348360551e-17	+1	611
GO:1901565	organonitrogen compound catabolic process	1.12145252930013e-16	1.12145252930013e-16	+1	329
GO:0060255	regulation of macromolecule metabolic process	1.16417853581986e-16	1.16417853581986e-16	+1	1191
GO:0032543	mitochondrial translation	1.19727601864496e-16	1.19727601864496e-16	+1	63
GO:0051726	regulation of cell cycle	2.20839445430308e-16	2.20839445430308e-16	+1	273
GO:0051640	organelle localization	2.57892006880189e-16	2.57892006880189e-16	+1	177
GO:0070727	cellular macromolecule localization	3.72458364407279e-16	3.72458364407279e-16	+1	563
GO:0008104	protein localization	3.97583270450308e-16	3.97583270450308e-16	+1	561
GO:0008152	metabolic process	4.20101247486098e-16	4.20101247486098e-16	+1	2299
GO:0007005	mitochondrion organization	4.51282569907483e-16	4.51282569907483e-16	+1	150
GO:0015031	protein transport	5.79562829349622e-16	5.79562829349622e-16	+1	331
GO:0061024	membrane organization	8.62927106594536e-16	8.62927106594536e-16	+1	215
GO:0032446	protein modification by small protein conjugation	1.2385039636943e-15	1.2385039636943e-15	+1	223
GO:0044248	cellular catabolic process	1.89572524588804e-15	1.89572524588804e-15	+1	361
GO:0033036	macromolecule localization	3.11570190998597e-15	3.11570190998597e-15	+1	637
GO:0006260	DNA replication	3.16105714551613e-15	3.16105714551613e-15	+1	100
GO:0016197	endosomal transport	3.95973657625431e-15	3.95973657625431e-15	+1	101
GO:0031323	regulation of cellular metabolic process	7.78074607425299e-15	7.78074607425299e-15	+1	1186
GO:2001141	regulation of RNA biosynthetic process	1.16376149695214e-14	1.16376149695214e-14	+1	676
GO:0006355	regulation of DNA-templated transcription	1.18256632993619e-14	1.18256632993619e-14	+1	673
GO:0031329	regulation of cellular catabolic process	1.37899466735311e-14	1.37899466735311e-14	+1	186
GO:0043603	amide metabolic process	2.01375812382057e-14	2.01375812382057e-14	+1	283
GO:0071824	protein-DNA complex organization	5.13277627690968e-14	5.13277627690968e-14	+1	229
GO:0051128	regulation of cellular component organization	8.01156220086434e-14	8.01156220086434e-14	+1	498
GO:0016050	vesicle organization	9.68963148076113e-14	9.68963148076113e-14	+1	116
GO:0006886	intracellular protein transport	1.30712724671779e-13	1.30712724671779e-13	+1	183
GO:0070925	organelle assembly	1.33261100393961e-13	1.33261100393961e-13	+1	244
GO:0006399	tRNA metabolic process	3.53441181989538e-13	3.53441181989538e-13	+1	78
GO:0009896	positive regulation of catabolic process	6.83494051317221e-13	6.83494051317221e-13	+1	150
GO:1903311	regulation of mRNA metabolic process	8.59031634328438e-13	8.59031634328438e-13	+1	100
GO:0045184	establishment of protein localization	8.83968033580344e-13	8.83968033580344e-13	+1	407
GO:0010604	positive regulation of macromolecule metabolic process	1.05911483177664e-12	1.05911483177664e-12	+1	658
GO:0051276	chromosome organization	1.22057980641965e-12	1.22057980641965e-12	+1	170
GO:0042254	ribosome biogenesis	1.5019800503797e-12	1.5019800503797e-12	+1	104
GO:0016567	protein ubiquitination	1.61989779362514e-12	1.61989779362514e-12	+1	197
GO:0009893	positive regulation of metabolic process	1.86500622086856e-12	1.86500622086856e-12	+1	704
GO:0016192	vesicle-mediated transport	2.31807558103438e-12	2.31807558103438e-12	+1	339
GO:0034248	regulation of amide metabolic process	5.82034320361395e-12	5.82034320361395e-12	+1	128
GO:0006354	DNA-templated transcription elongation	1.65098642144177e-11	1.65098642144177e-11	+1	57
GO:0033043	regulation of organelle organization	1.98853111851723e-11	1.98853111851723e-11	+1	268
GO:0071705	nitrogen compound transport	2.51069375864546e-11	2.51069375864546e-11	+1	398
GO:0006417	regulation of translation	3.88555884893514e-11	3.88555884893514e-11	+1	113
GO:0010256	endomembrane system organization	3.94269658884776e-11	3.94269658884776e-11	+1	159
GO:0006793	phosphorus metabolic process	4.1603603795651e-11	4.1603603795651e-11	+1	513
GO:0006325	chromatin organization	5.73792030338507e-11	5.73792030338507e-11	+1	200
GO:0051656	establishment of organelle localization	6.51939819467645e-11	6.51939819467645e-11	+1	135
GO:0071704	organic substance metabolic process	7.00128916190021e-11	7.00128916190021e-11	+1	2197
GO:0006796	phosphate-containing compound metabolic process	9.03886476398796e-11	9.03886476398796e-11	+1	507
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	1.12316348555698e-10	1.12316348555698e-10	+1	419
GO:0051179	localization	1.30474554155839e-10	1.30474554155839e-10	+1	979
GO:0007059	chromosome segregation	2.20359171267569e-10	2.20359171267569e-10	+1	121
GO:0031325	positive regulation of cellular metabolic process	2.49769088510448e-10	2.49769088510448e-10	+1	632
GO:0051052	regulation of DNA metabolic process	3.63323217017163e-10	3.63323217017163e-10	+1	140
GO:0006401	RNA catabolic process	4.0387083101085e-10	4.0387083101085e-10	+1	95
GO:0008033	tRNA processing	6.13800598963156e-10	6.13800598963156e-10	+1	55
GO:0006368	transcription elongation by RNA polymerase II	6.25788206617023e-10	6.25788206617023e-10	+1	50
GO:0051172	negative regulation of nitrogen compound metabolic process	8.09980022884331e-10	8.09980022884331e-10	+1	440
GO:0048193	Golgi vesicle transport	9.92733317953058e-10	9.92733317953058e-10	+1	93
GO:0048522	positive regulation of cellular process	1.04961707659777e-09	1.04961707659777e-09	+1	1003
GO:0048518	positive regulation of biological process	1.10812705205886e-09	1.10812705205886e-09	+1	1085
GO:0042176	regulation of protein catabolic process	1.9470343219496e-09	1.9470343219496e-09	+1	106
GO:0010564	regulation of cell cycle process	4.66543013656806e-09	4.66543013656806e-09	+1	176
GO:0006508	proteolysis	6.66457339449464e-09	6.66457339449464e-09	+1	328
GO:0140014	mitotic nuclear division	8.6735884380271e-09	8.6735884380271e-09	+1	86
GO:0032784	regulation of DNA-templated transcription elongation	1.1886678564931e-08	1.1886678564931e-08	+1	44
GO:0071840	cellular component organization or biogenesis	1.28532565817296e-08	1.28532565817296e-08	+1	1396
GO:0065007	biological regulation	1.31701524063079e-08	1.31701524063079e-08	+1	2026
GO:0051054	positive regulation of DNA metabolic process	1.46856722205706e-08	1.46856722205706e-08	+1	90
GO:0006402	mRNA catabolic process	2.02988727650811e-08	2.02988727650811e-08	+1	79
GO:0034243	regulation of transcription elongation by RNA polymerase II	3.13662061654991e-08	3.13662061654991e-08	+1	39
GO:0071702	organic substance transport	3.44838200327728e-08	3.44838200327728e-08	+1	457
GO:0016072	rRNA metabolic process	3.82967893929976e-08	3.82967893929976e-08	+1	81
GO:0007346	regulation of mitotic cell cycle	3.86232647256374e-08	3.86232647256374e-08	+1	129
GO:0044237	cellular metabolic process	4.73307347655637e-08	4.73307347655637e-08	+1	2050
GO:0006366	transcription by RNA polymerase II	4.8671346188692e-08	4.8671346188692e-08	+1	511
GO:0051648	vesicle localization	5.64458702901017e-08	5.64458702901017e-08	+1	72
GO:0000070	mitotic sister chromatid segregation	5.88569511650684e-08	5.88569511650684e-08	+1	64
GO:0006275	regulation of DNA replication	6.60516896365102e-08	6.60516896365102e-08	+1	48
GO:0080135	regulation of cellular response to stress	8.98826816054471e-08	8.98826816054471e-08	+1	131
GO:0006338	chromatin remodeling	1.00095372903402e-07	1.00095372903402e-07	+1	160
GO:0061136	regulation of proteasomal protein catabolic process	1.26722669492539e-07	1.26722669492539e-07	+1	64
GO:1903050	regulation of proteolysis involved in protein catabolic process	1.57563086737275e-07	1.57563086737275e-07	+1	73
GO:0044770	cell cycle phase transition	1.66609145076774e-07	1.66609145076774e-07	+1	135
GO:0000910	cytokinesis	1.78714890855947e-07	1.78714890855947e-07	+1	63
GO:0006302	double-strand break repair	2.12057382003648e-07	2.12057382003648e-07	+1	89
GO:0000819	sister chromatid segregation	2.21636078043128e-07	2.21636078043128e-07	+1	72
GO:0061640	cytoskeleton-dependent cytokinesis	2.48133178753697e-07	2.48133178753697e-07	+1	46
GO:0061013	regulation of mRNA catabolic process	2.94129448372011e-07	2.94129448372011e-07	+1	63
GO:0043488	regulation of mRNA stability	3.2797199263974e-07	3.2797199263974e-07	+1	59
GO:0051650	establishment of vesicle localization	3.49558862553359e-07	3.49558862553359e-07	+1	66
GO:0006261	DNA-templated DNA replication	4.14483336707095e-07	4.14483336707095e-07	+1	56
GO:0034641	cellular nitrogen compound metabolic process	4.27454934762403e-07	4.27454934762403e-07	+1	1432
GO:0006364	rRNA processing	4.38418941006551e-07	4.38418941006551e-07	+1	70
GO:0051254	positive regulation of RNA metabolic process	4.65968586524145e-07	4.65968586524145e-07	+1	366
GO:0000281	mitotic cytokinesis	5.01975940787818e-07	5.01975940787818e-07	+1	38
GO:0043170	macromolecule metabolic process	5.70145304233683e-07	5.70145304233683e-07	+1	1939
GO:0007017	microtubule-based process	6.05354519060267e-07	6.05354519060267e-07	+1	210
GO:0048285	organelle fission	6.24217396998303e-07	6.24217396998303e-07	+1	125
GO:0048284	organelle fusion	8.22651364396568e-07	8.22651364396568e-07	+1	54
GO:0050794	regulation of cellular process	9.06422549336751e-07	9.06422549336751e-07	+1	1875
GO:1901800	positive regulation of proteasomal protein catabolic process	9.21704140319706e-07	9.21704140319706e-07	+1	43
GO:0043487	regulation of RNA stability	9.52425006798548e-07	9.52425006798548e-07	+1	61
GO:0033365	protein localization to organelle	9.52700322144029e-07	9.52700322144029e-07	+1	250
GO:0031331	positive regulation of cellular catabolic process	9.71611037870656e-07	9.71611037870656e-07	+1	92
GO:0000209	protein polyubiquitination	1.15015644862524e-06	1.15015644862524e-06	+1	77
GO:0034655	nucleobase-containing compound catabolic process	1.23327363142504e-06	1.23327363142504e-06	+1	130
GO:0007034	vacuolar transport	1.40609376488752e-06	1.40609376488752e-06	+1	57
GO:0050789	regulation of biological process	1.48345101528079e-06	1.48345101528079e-06	+1	1952
GO:0051247	positive regulation of protein metabolic process	1.55466851264619e-06	1.55466851264619e-06	+1	261
GO:1902115	regulation of organelle assembly	2.05915143678448e-06	2.05915143678448e-06	+1	68
GO:0010506	regulation of autophagy	2.33715530207105e-06	2.33715530207105e-06	+1	96
GO:0007033	vacuole organization	2.4158700595601e-06	2.4158700595601e-06	+1	70
GO:0090407	organophosphate biosynthetic process	2.43139214967872e-06	2.43139214967872e-06	+1	143
GO:0006810	transport	2.49959939557882e-06	2.49959939557882e-06	+1	764
GO:0043414	macromolecule methylation	2.66902287300806e-06	2.66902287300806e-06	+1	58
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	2.92267351998754e-06	2.92267351998754e-06	+1	317
GO:0140694	non-membrane-bounded organelle assembly	3.0699061944516e-06	3.0699061944516e-06	+1	106
GO:0051234	establishment of localization	4.08942837901039e-06	4.08942837901039e-06	+1	845
GO:0007032	endosome organization	4.63696454679964e-06	4.63696454679964e-06	+1	38
GO:0033108	mitochondrial respiratory chain complex assembly	4.78442709481161e-06	4.78442709481161e-06	+1	40
GO:0009889	regulation of biosynthetic process	4.8899395930004e-06	4.8899395930004e-06	+1	988
GO:1903052	positive regulation of proteolysis involved in protein catabolic process	5.19393179915187e-06	5.19393179915187e-06	+1	47
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	5.23642211512295e-06	5.23642211512295e-06	+1	15
GO:0016310	phosphorylation	5.40248081361181e-06	5.40248081361181e-06	+1	314
GO:0051253	negative regulation of RNA metabolic process	6.17531124531629e-06	6.17531124531629e-06	+1	294
GO:0006906	vesicle fusion	6.26460822932901e-06	6.26460822932901e-06	+1	43
GO:0007006	mitochondrial membrane organization	6.44668004594561e-06	6.44668004594561e-06	+1	42
GO:0031328	positive regulation of cellular biosynthetic process	6.73646302874608e-06	6.73646302874608e-06	+1	496
GO:0050684	regulation of mRNA processing	6.87312543592328e-06	6.87312543592328e-06	+1	47
GO:0010556	regulation of macromolecule biosynthetic process	7.41773251128211e-06	7.41773251128211e-06	+1	962
GO:0009891	positive regulation of biosynthetic process	7.68590749040747e-06	7.68590749040747e-06	+1	499
GO:0033044	regulation of chromosome organization	8.92200514965204e-06	8.92200514965204e-06	+1	72
GO:0044772	mitotic cell cycle phase transition	9.11829237284586e-06	9.11829237284586e-06	+1	109
GO:0031399	regulation of protein modification process	9.1612248296984e-06	9.1612248296984e-06	+1	253
GO:0031326	regulation of cellular biosynthetic process	1.0767660153765e-05	1.0767660153765e-05	+1	980
GO:0090174	organelle membrane fusion	1.13970343936086e-05	1.13970343936086e-05	+1	43
GO:0022411	cellular component disassembly	1.2098913620417e-05	1.2098913620417e-05	+1	126
GO:0006400	tRNA modification	1.27421372576024e-05	1.27421372576024e-05	+1	37
GO:0000226	microtubule cytoskeleton organization	1.46940076909551e-05	1.46940076909551e-05	+1	151
GO:0010557	positive regulation of macromolecule biosynthetic process	1.65503684238814e-05	1.65503684238814e-05	+1	480
GO:0009451	RNA modification	1.89945927902272e-05	1.89945927902272e-05	+1	57
GO:0045732	positive regulation of protein catabolic process	2.37355991984081e-05	2.37355991984081e-05	+1	62
GO:1903313	positive regulation of mRNA metabolic process	2.4122248168705e-05	2.4122248168705e-05	+1	48
GO:0006357	regulation of transcription by RNA polymerase II	2.42876172382138e-05	2.42876172382138e-05	+1	473
GO:0098813	nuclear chromosome segregation	2.83992991814425e-05	2.83992991814425e-05	+1	85
GO:0031647	regulation of protein stability	3.32548571637064e-05	3.32548571637064e-05	+1	86
GO:0000280	nuclear division	3.37729085483896e-05	3.37729085483896e-05	+1	110
GO:0000725	recombinational repair	4.14349874745381e-05	4.14349874745381e-05	+1	56
GO:0006413	translational initiation	4.36174811195005e-05	4.36174811195005e-05	+1	44
GO:0016043	cellular component organization	4.4137356498807e-05	4.4137356498807e-05	+1	1332
GO:0043484	regulation of RNA splicing	4.53295977212331e-05	4.53295977212331e-05	+1	57
GO:0016241	regulation of macroautophagy	4.74395038665958e-05	4.74395038665958e-05	+1	51
GO:0044270	cellular nitrogen compound catabolic process	4.90109639627843e-05	4.90109639627843e-05	+1	132
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	5.2375870080021e-05	5.2375870080021e-05	+1	45
GO:0046700	heterocycle catabolic process	5.4804919710573e-05	5.4804919710573e-05	+1	132
GO:0031123	RNA 3'-end processing	5.95077138283276e-05	5.95077138283276e-05	+1	39
GO:0010468	regulation of gene expression	6.00432849955402e-05	6.00432849955402e-05	+1	934
GO:0006310	DNA recombination	7.07698988276933e-05	7.07698988276933e-05	+1	87
GO:0008219	cell death	8.14669071453862e-05	8.14669071453862e-05	+1	375
GO:0034250	positive regulation of amide metabolic process	8.38194624539791e-05	8.38194624539791e-05	+1	52
GO:0000956	nuclear-transcribed mRNA catabolic process	9.56403408035405e-05	9.56403408035405e-05	+1	44
GO:0045727	positive regulation of translation	0.000101753391136795	0.000101753391136795	+1	46
GO:0006903	vesicle targeting	0.000103390953428797	0.000103390953428797	+1	28
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.000112199207224725	0.000112199207224725	+1	45
GO:0010638	positive regulation of organelle organization	0.000120084164462614	0.000120084164462614	+1	119
GO:0012501	programmed cell death	0.000129839936543421	0.000129839936543421	+1	373
GO:0032259	methylation	0.000130463974399791	0.000130463974399791	+1	73
GO:0019439	aromatic compound catabolic process	0.00013295757659933	0.00013295757659933	+1	134
GO:0009060	aerobic respiration	0.000135967155604273	0.000135967155604273	+1	58
GO:0042770	signal transduction in response to DNA damage	0.000165521105824968	0.000165521105824968	+1	58
GO:0000075	cell cycle checkpoint signaling	0.000165521105824968	0.000165521105824968	+1	58
GO:0006282	regulation of DNA repair	0.000166527415233381	0.000166527415233381	+1	62
GO:0006446	regulation of translational initiation	0.000178997010671452	0.000178997010671452	+1	32
GO:0007041	lysosomal transport	0.000202648583757733	0.000202648583757733	+1	44
GO:0061157	mRNA destabilization	0.000221569830419186	0.000221569830419186	+1	36
GO:0000724	double-strand break repair via homologous recombination	0.000266415927582353	0.000266415927582353	+1	53
GO:0007007	inner mitochondrial membrane organization	0.000266667456903145	0.000266667456903145	+1	21
GO:0061014	positive regulation of mRNA catabolic process	0.000279264674670451	0.000279264674670451	+1	37
GO:1902680	positive regulation of RNA biosynthetic process	0.00028040253193903	0.00028040253193903	+1	325
GO:1901987	regulation of cell cycle phase transition	0.000306128167154067	0.000306128167154067	+1	104
GO:0045893	positive regulation of DNA-templated transcription	0.000335705704971955	0.000335705704971955	+1	324
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	0.000373253500279903	0.000373253500279903	+1	52
GO:0045324	late endosome to vacuole transport	0.000388130523027844	0.000388130523027844	+1	19
GO:0044087	regulation of cellular component biogenesis	0.000406262547580537	0.000406262547580537	+1	200
GO:0006915	apoptotic process	0.00040827999558183	0.00040827999558183	+1	358
GO:0045786	negative regulation of cell cycle	0.000413111149141552	0.000413111149141552	+1	95
GO:0038202	TORC1 signaling	0.000416854803393727	0.000416854803393727	+1	35
GO:0061025	membrane fusion	0.000425331268751951	0.000425331268751951	+1	54
GO:0009411	response to UV	0.000462216723767991	0.000462216723767991	+1	47
GO:1901361	organic cyclic compound catabolic process	0.000478671907294153	0.000478671907294153	+1	137
GO:0032509	endosome transport via multivesicular body sorting pathway	0.00054786401466576	0.00054786401466576	+1	20
GO:0048024	regulation of mRNA splicing, via spliceosome	0.000584853079009177	0.000584853079009177	+1	38
GO:0006839	mitochondrial transport	0.000627524772444505	0.000627524772444505	+1	54
GO:0000959	mitochondrial RNA metabolic process	0.000658147857701455	0.000658147857701455	+1	23
GO:0008333	endosome to lysosome transport	0.000661102520225895	0.000661102520225895	+1	28
GO:0050779	RNA destabilization	0.000684494593277405	0.000684494593277405	+1	36
GO:0045333	cellular respiration	0.000733481848554928	0.000733481848554928	+1	66
GO:0008654	phospholipid biosynthetic process	0.000742890941391094	0.000742890941391094	+1	68
GO:0031570	DNA integrity checkpoint signaling	0.000827053466919156	0.000827053466919156	+1	44
GO:0000077	DNA damage checkpoint signaling	0.000827108366131027	0.000827108366131027	+1	42
GO:0045739	positive regulation of DNA repair	0.000827108366131027	0.000827108366131027	+1	42
GO:1901137	carbohydrate derivative biosynthetic process	0.000854059396936637	0.000854059396936637	+1	144
GO:0033059	cellular pigmentation	0.000877474890600826	0.000877474890600826	+1	26
GO:0036258	multivesicular body assembly	0.000925363534793849	0.000925363534793849	+1	17
GO:1903312	negative regulation of mRNA metabolic process	0.000966220588539676	0.000966220588539676	+1	35
GO:0032786	positive regulation of DNA-templated transcription, elongation	0.00120089118132639	0.00120089118132639	+1	25
GO:0051169	nuclear transport	0.00126311993759197	0.00126311993759197	+1	83
GO:0006913	nucleocytoplasmic transport	0.00126311993759197	0.00126311993759197	+1	83
GO:0035556	intracellular signal transduction	0.00136501965851623	0.00136501965851623	+1	476
GO:0046390	ribose phosphate biosynthetic process	0.00137815934920714	0.00137815934920714	+1	64
GO:0018193	peptidyl-amino acid modification	0.00158991008699611	0.00158991008699611	+1	158
GO:1903008	organelle disassembly	0.0016164906732082	0.0016164906732082	+1	50
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.001637501882995	0.001637501882995	+1	31
GO:0036257	multivesicular body organization	0.0016479066576578	0.0016479066576578	+1	17
GO:0009895	negative regulation of catabolic process	0.0017665772539882	0.0017665772539882	+1	85
GO:0007030	Golgi organization	0.00187690452255778	0.00187690452255778	+1	46
GO:0032984	protein-containing complex disassembly	0.00189319644477769	0.00189319644477769	+1	66
GO:0072655	establishment of protein localization to mitochondrion	0.00204537403922607	0.00204537403922607	+1	38
GO:0009260	ribonucleotide biosynthetic process	0.00220254361861086	0.00220254361861086	+1	62
GO:0060341	regulation of cellular localization	0.00244051382163697	0.00244051382163697	+1	200
GO:0031330	negative regulation of cellular catabolic process	0.00255218794756473	0.00255218794756473	+1	60
GO:1903432	regulation of TORC1 signaling	0.00272045844422156	0.00272045844422156	+1	32
GO:0001510	RNA methylation	0.00272045844422156	0.00272045844422156	+1	32
GO:0006626	protein targeting to mitochondrion	0.00275904349756436	0.00275904349756436	+1	35
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.00288912583383052	0.00288912583383052	+1	37
GO:0072665	protein localization to vacuole	0.00290955666482687	0.00290955666482687	+1	31
GO:0017004	cytochrome complex assembly	0.00297734499089573	0.00297734499089573	+1	19
GO:2001252	positive regulation of chromosome organization	0.0032058778261297	0.0032058778261297	+1	36
GO:0016226	iron-sulfur cluster assembly	0.00340213190518564	0.00340213190518564	+1	16
GO:0031163	metallo-sulfur cluster assembly	0.00340213190518564	0.00340213190518564	+1	16
GO:0000380	alternative mRNA splicing, via spliceosome	0.00346883274697119	0.00346883274697119	+1	27
GO:0051225	spindle assembly	0.00358448571842988	0.00358448571842988	+1	41
GO:0043473	pigmentation	0.00366404735887569	0.00366404735887569	+1	37
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	0.00380341733360457	0.00380341733360457	+1	18
GO:0051310	metaphase chromosome alignment	0.0039010267514947	0.0039010267514947	+1	34
GO:0007098	centrosome cycle	0.00390484994678919	0.00390484994678919	+1	42
GO:0007051	spindle organization	0.00399716300142125	0.00399716300142125	+1	56
GO:0030162	regulation of proteolysis	0.00411649487724671	0.00411649487724671	+1	122
GO:0070585	protein localization to mitochondrion	0.00458852705439207	0.00458852705439207	+1	39
GO:0022406	membrane docking	0.00504607772636291	0.00504607772636291	+1	31
GO:0045892	negative regulation of DNA-templated transcription	0.00515599312932052	0.00515599312932052	+1	255
GO:0006950	response to stress	0.00573793199784636	0.00573793199784636	+1	657
GO:1902679	negative regulation of RNA biosynthetic process	0.00579398346691056	0.00579398346691056	+1	257
GO:0006119	oxidative phosphorylation	0.00631527798013346	0.00631527798013346	+1	43
GO:0006997	nucleus organization	0.00631527798013346	0.00631527798013346	+1	43
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.00653368428570126	0.00653368428570126	+1	36
GO:0006383	transcription by RNA polymerase III	0.00682997814232676	0.00682997814232676	+1	24
GO:0009142	nucleoside triphosphate biosynthetic process	0.00709479507086535	0.00709479507086535	+1	39
GO:0030488	tRNA methylation	0.00725449424521487	0.00725449424521487	+1	19
GO:0090148	membrane fission	0.00725449424521487	0.00725449424521487	+1	19
