GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0044271	cellular nitrogen compound biosynthetic process	5.09056726821522e-13	5.09056726821522e-13	+1	469
GO:0007166	cell surface receptor signaling pathway	5.56255285643103e-13	5.56255285643103e-13	+1	304
GO:0051716	cellular response to stimulus	5.96715873972333e-13	5.96715873972333e-13	+1	662
GO:0002181	cytoplasmic translation	1.13944378763364e-12	1.13944378763364e-12	+1	44
GO:0002228	natural killer cell mediated immunity	1.33777806065798e-12	1.33777806065798e-12	+1	30
GO:0009615	response to virus	1.38929871496588e-12	1.38929871496588e-12	+1	77
GO:0050671	positive regulation of lymphocyte proliferation	1.41657814258629e-12	1.41657814258629e-12	+1	42
GO:0032946	positive regulation of mononuclear cell proliferation	3.18971820314796e-12	3.18971820314796e-12	+1	42
GO:0031341	regulation of cell killing	3.99978058901206e-12	3.99978058901206e-12	+1	35
GO:0002819	regulation of adaptive immune response	4.0044802866941e-12	4.0044802866941e-12	+1	50
GO:0060255	regulation of macromolecule metabolic process	4.74187246835205e-12	4.74187246835205e-12	+1	601
GO:0002832	negative regulation of response to biotic stimulus	5.82147549305691e-12	5.82147549305691e-12	+1	36
GO:0080090	regulation of primary metabolic process	6.31196478683491e-12	6.31196478683491e-12	+1	522
GO:0046634	regulation of alpha-beta T cell activation	7.97685362263953e-12	7.97685362263953e-12	+1	36
GO:0070665	positive regulation of leukocyte proliferation	8.54257938598309e-12	8.54257938598309e-12	+1	44
GO:0001910	regulation of leukocyte mediated cytotoxicity	1.13477517145701e-11	1.13477517145701e-11	+1	32
GO:0071345	cellular response to cytokine stimulus	1.13642147803561e-11	1.13642147803561e-11	+1	122
GO:0042102	positive regulation of T cell proliferation	1.40925741788052e-11	1.40925741788052e-11	+1	34
GO:1902105	regulation of leukocyte differentiation	1.43814983510946e-11	1.43814983510946e-11	+1	65
GO:0032729	positive regulation of type II interferon production	1.79915229752121e-11	1.79915229752121e-11	+1	29
GO:0045580	regulation of T cell differentiation	1.86581297344164e-11	1.86581297344164e-11	+1	46
GO:0031325	positive regulation of cellular metabolic process	1.9238089325198e-11	1.9238089325198e-11	+1	343
GO:0050854	regulation of antigen receptor-mediated signaling pathway	1.97275211566866e-11	1.97275211566866e-11	+1	27
GO:0002706	regulation of lymphocyte mediated immunity	2.33115573970402e-11	2.33115573970402e-11	+1	46
GO:0023051	regulation of signaling	2.38833643517709e-11	2.38833643517709e-11	+1	350
GO:0032649	regulation of type II interferon production	2.70166972240332e-11	2.70166972240332e-11	+1	36
GO:0019222	regulation of metabolic process	2.73899447939337e-11	2.73899447939337e-11	+1	636
GO:0042267	natural killer cell mediated cytotoxicity	2.95834074908096e-11	2.95834074908096e-11	+1	28
GO:0010646	regulation of cell communication	3.07606369455950e-11	3.07606369455950e-11	+1	350
GO:0002456	T cell mediated immunity	3.4391163805289e-11	3.4391163805289e-11	+1	37
GO:0002699	positive regulation of immune effector process	3.6238332145089e-11	3.6238332145089e-11	+1	55
GO:0032609	type II interferon production	3.63007017534390e-11	3.63007017534390e-11	+1	36
GO:0002703	regulation of leukocyte mediated immunity	4.03821093632239e-11	4.03821093632239e-11	+1	54
GO:0141124	intracellular signaling cassette	4.16955410489647e-11	4.16955410489647e-11	+1	216
GO:0030155	regulation of cell adhesion	5.54292092111453e-11	5.54292092111453e-11	+1	114
GO:0019221	cytokine-mediated signaling pathway	8.3721316331981e-11	8.3721316331981e-11	+1	84
GO:0010557	positive regulation of macromolecule biosynthetic process	1.26835294767653e-10	1.26835294767653e-10	+1	278
GO:0007165	signal transduction	1.38206787527463e-10	1.38206787527463e-10	+1	543
GO:0051239	regulation of multicellular organismal process	1.51057596188855e-10	1.51057596188855e-10	+1	307
GO:0031328	positive regulation of cellular biosynthetic process	2.05309924689688e-10	2.05309924689688e-10	+1	284
GO:0016032	viral process	2.817014940781e-10	2.817014940781e-10	+1	75
GO:0009891	positive regulation of biosynthetic process	3.09358945892577e-10	3.09358945892577e-10	+1	285
GO:0031343	positive regulation of cell killing	3.72344468441474e-10	3.72344468441474e-10	+1	27
GO:0045785	positive regulation of cell adhesion	4.2369885563049e-10	4.2369885563049e-10	+1	80
GO:1903706	regulation of hemopoiesis	6.35415054910003e-10	6.35415054910003e-10	+1	73
GO:0002366	leukocyte activation involved in immune response	7.34207540284071e-10	7.34207540284071e-10	+1	59
GO:0006954	inflammatory response	8.12354580593662e-10	8.12354580593662e-10	+1	116
GO:0002263	cell activation involved in immune response	1.32866658824756e-09	1.32866658824756e-09	+1	59
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.3328359154719e-09	1.3328359154719e-09	+1	44
GO:0001912	positive regulation of leukocyte mediated cytotoxicity	1.5705233226085e-09	1.5705233226085e-09	+1	25
GO:0034341	response to type II interferon	1.81105869236728e-09	1.81105869236728e-09	+1	38
GO:0002705	positive regulation of leukocyte mediated immunity	1.81105869236728e-09	1.81105869236728e-09	+1	38
GO:0051250	negative regulation of lymphocyte activation	1.87329497219624e-09	1.87329497219624e-09	+1	40
GO:0043043	peptide biosynthetic process	2.44107636956867e-09	2.44107636956867e-09	+1	107
GO:0006412	translation	2.6114827546961e-09	2.6114827546961e-09	+1	104
GO:0050866	negative regulation of cell activation	4.23770220365852e-09	4.23770220365852e-09	+1	46
GO:0002695	negative regulation of leukocyte activation	4.61945567021631e-09	4.61945567021631e-09	+1	43
GO:0009617	response to bacterium	4.74386392060224e-09	4.74386392060224e-09	+1	103
GO:0048519	negative regulation of biological process	5.15813033919482e-09	5.15813033919482e-09	+1	528
GO:0042113	B cell activation	5.72066485852985e-09	5.72066485852985e-09	+1	55
GO:0002708	positive regulation of lymphocyte mediated immunity	5.85501272865342e-09	5.85501272865342e-09	+1	34
GO:0002715	regulation of natural killer cell mediated immunity	6.39449272123526e-09	6.39449272123526e-09	+1	21
GO:0048585	negative regulation of response to stimulus	7.07868318406241e-09	7.07868318406241e-09	+1	189
GO:0050868	negative regulation of T cell activation	7.51016866217201e-09	7.51016866217201e-09	+1	34
GO:0009057	macromolecule catabolic process	8.34019720818327e-09	8.34019720818327e-09	+1	161
GO:0006518	peptide metabolic process	9.1083603928609e-09	9.1083603928609e-09	+1	121
GO:0001913	T cell mediated cytotoxicity	1.04150500426228e-08	1.04150500426228e-08	+1	22
GO:0010628	positive regulation of gene expression	1.05865473907118e-08	1.05865473907118e-08	+1	147
GO:0043604	amide biosynthetic process	1.54345413649171e-08	1.54345413649171e-08	+1	118
GO:0023052	signaling	1.56717632973072e-08	1.56717632973072e-08	+1	568
GO:0010033	response to organic substance	2.36795697623218e-08	2.36795697623218e-08	+1	271
GO:0050856	regulation of T cell receptor signaling pathway	2.49095262172259e-08	2.49095262172259e-08	+1	20
GO:0098609	cell-cell adhesion	2.54125763733923e-08	2.54125763733923e-08	+1	123
GO:0002285	lymphocyte activation involved in immune response	2.76189012361552e-08	2.76189012361552e-08	+1	45
GO:0007154	cell communication	4.39491375086201e-08	4.39491375086201e-08	+1	572
GO:0031323	regulation of cellular metabolic process	6.53746782394641e-08	6.53746782394641e-08	+1	581
GO:0048525	negative regulation of viral process	7.56201374897517e-08	7.56201374897517e-08	+1	28
GO:0009056	catabolic process	7.58484786907569e-08	7.58484786907569e-08	+1	262
GO:0045071	negative regulation of viral genome replication	9.17903899658246e-08	9.17903899658246e-08	+1	21
GO:1903038	negative regulation of leukocyte cell-cell adhesion	9.66406973715673e-08	9.66406973715673e-08	+1	34
GO:0042269	regulation of natural killer cell mediated cytotoxicity	9.69009715301233e-08	9.69009715301233e-08	+1	19
GO:0030101	natural killer cell activation	9.97160243615181e-08	9.97160243615181e-08	+1	28
GO:0043603	amide metabolic process	1.10396160494852e-07	1.10396160494852e-07	+1	144
GO:0019058	viral life cycle	1.19565093261829e-07	1.19565093261829e-07	+1	57
GO:1902533	positive regulation of intracellular signal transduction	1.23777893824183e-07	1.23777893824183e-07	+1	129
GO:0051246	regulation of protein metabolic process	1.34173519416763e-07	1.34173519416763e-07	+1	223
GO:0050864	regulation of B cell activation	1.86448108172858e-07	1.86448108172858e-07	+1	33
GO:0035710	CD4-positive, alpha-beta T cell activation	2.25480930776799e-07	2.25480930776799e-07	+1	31
GO:0046633	alpha-beta T cell proliferation	2.42127342285096e-07	2.42127342285096e-07	+1	19
GO:0002709	regulation of T cell mediated immunity	4.25704445294971e-07	4.25704445294971e-07	+1	27
GO:0051240	positive regulation of multicellular organismal process	4.59915783570503e-07	4.59915783570503e-07	+1	181
GO:0002218	activation of innate immune response	4.78523412722329e-07	4.78523412722329e-07	+1	51
GO:0002274	myeloid leukocyte activation	5.50377042520086e-07	5.50377042520086e-07	+1	46
GO:0009967	positive regulation of signal transduction	5.7665343246672e-07	5.7665343246672e-07	+1	174
GO:0031348	negative regulation of defense response	6.09156687147374e-07	6.09156687147374e-07	+1	47
GO:0010556	regulation of macromolecule biosynthetic process	6.69909698442175e-07	6.69909698442175e-07	+1	499
GO:0010468	regulation of gene expression	7.74890541483989e-07	7.74890541483989e-07	+1	489
GO:0045621	positive regulation of lymphocyte differentiation	8.43234663075266e-07	8.43234663075266e-07	+1	32
GO:0043412	macromolecule modification	8.61147397344584e-07	8.61147397344584e-07	+1	314
GO:0046632	alpha-beta T cell differentiation	8.62043725179063e-07	8.62043725179063e-07	+1	31
GO:0051173	positive regulation of nitrogen compound metabolic process	9.07991166079012e-07	9.07991166079012e-07	+1	293
GO:0031326	regulation of cellular biosynthetic process	1.16674507466037e-06	1.16674507466037e-06	+1	507
GO:0140888	interferon-mediated signaling pathway	1.27616802084482e-06	1.27616802084482e-06	+1	28
GO:0002698	negative regulation of immune effector process	1.33940313848088e-06	1.33940313848088e-06	+1	30
GO:0043368	positive T cell selection	1.45941887593428e-06	1.45941887593428e-06	+1	17
GO:1901575	organic substance catabolic process	1.50110079929846e-06	1.50110079929846e-06	+1	216
GO:0048523	negative regulation of cellular process	1.69824312649048e-06	1.69824312649048e-06	+1	488
GO:0022408	negative regulation of cell-cell adhesion	1.78233873903481e-06	1.78233873903481e-06	+1	39
GO:0071310	cellular response to organic substance	1.79787025840723e-06	1.79787025840723e-06	+1	207
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	1.79804097188314e-06	1.79804097188314e-06	+1	23
GO:0032479	regulation of type I interferon production	2.06029173695063e-06	2.06029173695063e-06	+1	30
GO:0032606	type I interferon production	2.06029173695063e-06	2.06029173695063e-06	+1	30
GO:0051172	negative regulation of nitrogen compound metabolic process	2.10020514494976e-06	2.10020514494976e-06	+1	226
GO:0001914	regulation of T cell mediated cytotoxicity	2.15945553968892e-06	2.15945553968892e-06	+1	18
GO:0002237	response to molecule of bacterial origin	2.32485331319416e-06	2.32485331319416e-06	+1	58
GO:0009889	regulation of biosynthetic process	2.7626314009329e-06	2.7626314009329e-06	+1	507
GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	3.15376591693805e-06	3.15376591693805e-06	+1	15
GO:0002717	positive regulation of natural killer cell mediated immunity	3.15376591693805e-06	3.15376591693805e-06	+1	15
GO:0046635	positive regulation of alpha-beta T cell activation	3.36570096283773e-06	3.36570096283773e-06	+1	22
GO:1901566	organonitrogen compound biosynthetic process	3.41749886160716e-06	3.41749886160716e-06	+1	188
GO:0030163	protein catabolic process	3.73971951307416e-06	3.73971951307416e-06	+1	118
GO:0045058	T cell selection	3.97738829756715e-06	3.97738829756715e-06	+1	19
GO:0046640	regulation of alpha-beta T cell proliferation	5.40309515925452e-06	5.40309515925452e-06	+1	17
GO:0051252	regulation of RNA metabolic process	5.54709730977279e-06	5.54709730977279e-06	+1	349
GO:0032814	regulation of natural killer cell activation	5.64789394036038e-06	5.64789394036038e-06	+1	16
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6.04806282556975e-06	6.04806282556975e-06	+1	29
GO:0065009	regulation of molecular function	6.48840457395883e-06	6.48840457395883e-06	+1	190
GO:0048002	antigen processing and presentation of peptide antigen	8.49241025292842e-06	8.49241025292842e-06	+1	21
GO:0002820	negative regulation of adaptive immune response	8.52520102944331e-06	8.52520102944331e-06	+1	20
GO:0071219	cellular response to molecule of bacterial origin	8.56468839839993e-06	8.56468839839993e-06	+1	42
GO:0032102	negative regulation of response to external stimulus	9.62675423220878e-06	9.62675423220878e-06	+1	62
GO:0050792	regulation of viral process	1.18398782092442e-05	1.18398782092442e-05	+1	35
GO:0071346	cellular response to type II interferon	1.35681638094512e-05	1.35681638094512e-05	+1	29
GO:0032496	response to lipopolysaccharide	1.75357699584835e-05	1.75357699584835e-05	+1	54
GO:0019219	regulation of nucleobase-containing compound metabolic process	1.95672530497045e-05	1.95672530497045e-05	+1	369
GO:0002821	positive regulation of adaptive immune response	2.00239901117984e-05	2.00239901117984e-05	+1	29
GO:0007155	cell adhesion	2.48945201191298e-05	2.48945201191298e-05	+1	163
GO:0002758	innate immune response-activating signaling pathway	2.49602968769308e-05	2.49602968769308e-05	+1	45
GO:0071216	cellular response to biotic stimulus	2.74096017842579e-05	2.74096017842579e-05	+1	44
GO:0042116	macrophage activation	2.85984808315599e-05	2.85984808315599e-05	+1	26
GO:0002704	negative regulation of leukocyte mediated immunity	2.87466257733063e-05	2.87466257733063e-05	+1	20
GO:0002711	positive regulation of T cell mediated immunity	2.87466257733063e-05	2.87466257733063e-05	+1	20
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	2.93105182631881e-05	2.93105182631881e-05	+1	13
GO:0023056	positive regulation of signaling	3.34901720178756e-05	3.34901720178756e-05	+1	185
GO:0070887	cellular response to chemical stimulus	3.66196277020747e-05	3.66196277020747e-05	+1	259
GO:0012501	programmed cell death	3.68218807670041e-05	3.68218807670041e-05	+1	202
GO:0002707	negative regulation of lymphocyte mediated immunity	3.97756647762364e-05	3.97756647762364e-05	+1	18
GO:0060759	regulation of response to cytokine stimulus	4.21557133992492e-05	4.21557133992492e-05	+1	34
GO:0033077	T cell differentiation in thymus	4.30482039757681e-05	4.30482039757681e-05	+1	23
GO:0008219	cell death	4.31128530354347e-05	4.31128530354347e-05	+1	202
GO:0034654	nucleobase-containing compound biosynthetic process	4.47610859971822e-05	4.47610859971822e-05	+1	364
GO:0045582	positive regulation of T cell differentiation	6.10651682131665e-05	6.10651682131665e-05	+1	27
GO:0006915	apoptotic process	6.24098047837203e-05	6.24098047837203e-05	+1	195
GO:0046641	positive regulation of alpha-beta T cell proliferation	6.74160885527129e-05	6.74160885527129e-05	+1	12
GO:0071222	cellular response to lipopolysaccharide	6.91857543472841e-05	6.91857543472841e-05	+1	39
GO:0036211	protein modification process	7.4501084129073e-05	7.4501084129073e-05	+1	285
GO:0002221	pattern recognition receptor signaling pathway	7.85042825127155e-05	7.85042825127155e-05	+1	42
GO:0045577	regulation of B cell differentiation	8.39903829530301e-05	8.39903829530301e-05	+1	14
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	8.48153715050118e-05	8.48153715050118e-05	+1	38
GO:0010647	positive regulation of cell communication	8.6030564989239e-05	8.6030564989239e-05	+1	183
GO:0018130	heterocycle biosynthetic process	9.23034727951343e-05	9.23034727951343e-05	+1	368
GO:0001959	regulation of cytokine-mediated signaling pathway	9.30909319050457e-05	9.30909319050457e-05	+1	32
GO:0002260	lymphocyte homeostasis	9.84551498656801e-05	9.84551498656801e-05	+1	21
GO:0030183	B cell differentiation	0.000108858523139	0.000108858523139	+1	32
GO:0019079	viral genome replication	0.000116401532597767	0.000116401532597767	+1	28
GO:0050860	negative regulation of T cell receptor signaling pathway	0.000117235666492567	0.000117235666492567	+1	12
GO:0019438	aromatic compound biosynthetic process	0.000124645405554079	0.000124645405554079	+1	368
GO:0001818	negative regulation of cytokine production	0.000125488833102182	0.000125488833102182	+1	47
GO:0019884	antigen processing and presentation of exogenous antigen	0.000131897876146903	0.000131897876146903	+1	16
GO:0045069	regulation of viral genome replication	0.000132637662007895	0.000132637662007895	+1	22
GO:0045059	positive thymic T cell selection	0.00013280322360619	0.00013280322360619	+1	9
GO:0007249	canonical NF-kappaB signal transduction	0.000132803276681006	0.000132803276681006	+1	49
GO:0070231	T cell apoptotic process	0.000136660563585966	0.000136660563585966	+1	18
GO:0051241	negative regulation of multicellular organismal process	0.000136688169028335	0.000136688169028335	+1	125
GO:0002286	T cell activation involved in immune response	0.000155500683529505	0.000155500683529505	+1	27
GO:0050790	regulation of catalytic activity	0.000156950288480776	0.000156950288480776	+1	135
GO:2001141	regulation of RNA biosynthetic process	0.000158716144972068	0.000158716144972068	+1	317
GO:0043122	regulation of canonical NF-kappaB signal transduction	0.000160819024601869	0.000160819024601869	+1	45
GO:0019882	antigen processing and presentation	0.000171654367547231	0.000171654367547231	+1	26
GO:1903708	positive regulation of hemopoiesis	0.000176534628172966	0.000176534628172966	+1	35
GO:1902107	positive regulation of leukocyte differentiation	0.000176534628172966	0.000176534628172966	+1	35
GO:0031295	T cell costimulation	0.000185070670520263	0.000185070670520263	+1	16
GO:0032481	positive regulation of type I interferon production	0.000189568743231531	0.000189568743231531	+1	20
GO:0007162	negative regulation of cell adhesion	0.000196736934731043	0.000196736934731043	+1	46
GO:0043367	CD4-positive, alpha-beta T cell differentiation	0.000206273367508288	0.000206273367508288	+1	23
GO:0051603	proteolysis involved in protein catabolic process	0.000208694022327562	0.000208694022327562	+1	90
GO:0060338	regulation of type I interferon-mediated signaling pathway	0.000236677036770505	0.000236677036770505	+1	15
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	0.000238147933171924	0.000238147933171924	+1	31
GO:1901565	organonitrogen compound catabolic process	0.000243426820013381	0.000243426820013381	+1	149
GO:0071887	leukocyte apoptotic process	0.000248333421709678	0.000248333421709678	+1	26
GO:0060337	type I interferon-mediated signaling pathway	0.000256447099855502	0.000256447099855502	+1	21
GO:0070227	lymphocyte apoptotic process	0.000256447099855502	0.000256447099855502	+1	21
GO:0034340	response to type I interferon	0.000259705325088148	0.000259705325088148	+1	22
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	0.00027155003057836	0.00027155003057836	+1	11
GO:0002478	antigen processing and presentation of exogenous peptide antigen	0.000286922376705785	0.000286922376705785	+1	14
GO:0071357	cellular response to type I interferon	0.000322245156026742	0.000322245156026742	+1	21
GO:0031294	lymphocyte costimulation	0.000353631803935516	0.000353631803935516	+1	16
GO:0050900	leukocyte migration	0.000355943292164935	0.000355943292164935	+1	57
