query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0001816	cytokine production	5.8730160054565e-21	137	5.8730160054565e-21	+1
GSE91061	GO:0002429	immune response-activating cell surface receptor signaling pathway	5.90428108426706e-21	77	5.90428108426706e-21	+1
GSE91061	GO:0002521	leukocyte differentiation	9.72027162334702e-21	119	9.72027162334702e-21	+1
GSE91061	GO:0045088	regulation of innate immune response	2.3316641111843e-20	92	2.3316641111843e-20	+1
GSE91061	GO:0050867	positive regulation of cell activation	2.88011642261733e-20	86	2.88011642261733e-20	+1
GSE91061	GO:0050896	response to stimulus	3.12831747374579e-20	810	3.12831747374579e-20	+1
GSE91061	GO:0051251	positive regulation of lymphocyte activation	5.26183531194344e-20	79	5.26183531194344e-20	+1
GSE91061	GO:0001909	leukocyte mediated cytotoxicity	5.79707487403126e-20	49	5.79707487403126e-20	+1
GSE91061	GO:1903039	positive regulation of leukocyte cell-cell adhesion	4.93002896482762e-19	70	4.93002896482762e-19	+1
GSE91061	GO:0046651	lymphocyte proliferation	9.3248770755695e-19	75	9.3248770755695e-19	+1
GSE91061	GO:0050870	positive regulation of T cell activation	1.33447002012458e-18	66	1.33447002012458e-18	+1
GSE91061	GO:1901564	organonitrogen compound metabolic process	3.19719797487182e-18	581	3.19719797487182e-18	+1
GSE91061	GO:0032943	mononuclear cell proliferation	3.95980016201012e-18	75	3.95980016201012e-18	+1
GSE91061	GO:0042098	T cell proliferation	7.24022681082956e-18	60	7.24022681082956e-18	+1
GSE91061	GO:0048522	positive regulation of cellular process	1.13777430087389e-17	558	1.13777430087389e-17	+1
GSE91061	GO:0001906	cell killing	1.56456499549452e-17	60	1.56456499549452e-17	+1
GSE91061	GO:0019538	protein metabolic process	3.88773001182034e-17	493	3.88773001182034e-17	+1
GSE91061	GO:0030097	hemopoiesis	7.2517431622854e-17	148	7.2517431622854e-17	+1
GSE91061	GO:0046631	alpha-beta T cell activation	7.64895858010442e-17	53	7.64895858010442e-17	+1
GSE91061	GO:0002449	lymphocyte mediated immunity	8.45285007335678e-17	79	8.45285007335678e-17	+1
GSE91061	GO:0022407	regulation of cell-cell adhesion	1.69525374979565e-16	93	1.69525374979565e-16	+1
GSE91061	GO:0070661	leukocyte proliferation	2.19155036056852e-16	77	2.19155036056852e-16	+1
GSE91061	GO:0032103	positive regulation of response to external stimulus	2.98535559465966e-16	108	2.98535559465966e-16	+1
GSE91061	GO:0001819	positive regulation of cytokine production	3.37298978031726e-16	94	3.37298978031726e-16	+1
GSE91061	GO:0050670	regulation of lymphocyte proliferation	3.81457118648147e-16	61	3.81457118648147e-16	+1
GSE91061	GO:0050851	antigen receptor-mediated signaling pathway	4.67926147655702e-16	54	4.67926147655702e-16	+1
GSE91061	GO:0002443	leukocyte mediated immunity	5.37804236483924e-16	90	5.37804236483924e-16	+1
GSE91061	GO:0022409	positive regulation of cell-cell adhesion	5.39441098894682e-16	72	5.39441098894682e-16	+1
GSE91061	GO:0032944	regulation of mononuclear cell proliferation	9.39659350573137e-16	61	9.39659350573137e-16	+1
GSE91061	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	9.51904899131841e-16	79	9.51904899131841e-16	+1
GSE91061	GO:0002697	regulation of immune effector process	1.56991040063233e-15	79	1.56991040063233e-15	+1
GSE91061	GO:0045619	regulation of lymphocyte differentiation	4.09552013358213e-15	56	4.09552013358213e-15	+1
GSE91061	GO:0050777	negative regulation of immune response	6.26470218094061e-15	52	6.26470218094061e-15	+1
GSE91061	GO:0050852	T cell receptor signaling pathway	6.59586835235642e-15	44	6.59586835235642e-15	+1
GSE91061	GO:0010604	positive regulation of macromolecule metabolic process	8.75677540212034e-15	363	8.75677540212034e-15	+1
GSE91061	GO:0070663	regulation of leukocyte proliferation	9.11272297765748e-15	63	9.11272297765748e-15	+1
GSE91061	GO:0051607	defense response to virus	1.16685023587839e-14	69	1.16685023587839e-14	+1
GSE91061	GO:0045824	negative regulation of innate immune response	3.73504681789364e-14	33	3.73504681789364e-14	+1
GSE91061	GO:0009893	positive regulation of metabolic process	4.47148457456458e-14	384	4.47148457456458e-14	+1
GSE91061	GO:0009966	regulation of signal transduction	4.59152302890003e-14	326	4.59152302890003e-14	+1
GSE91061	GO:0035556	intracellular signal transduction	4.64604786489355e-14	297	4.64604786489355e-14	+1
GSE91061	GO:0034097	response to cytokine	8.22646794050553e-14	137	8.22646794050553e-14	+1
GSE91061	GO:0050789	regulation of biological process	8.22683141586608e-14	1008	8.22683141586608e-14	+1
GSE91061	GO:0031349	positive regulation of defense response	9.23987705423287e-14	87	9.23987705423287e-14	+1
GSE91061	GO:0051171	regulation of nitrogen compound metabolic process	1.05964701420696e-13	519	1.05964701420696e-13	+1
GSE91061	GO:1902531	regulation of intracellular signal transduction	1.37548896123259e-13	216	1.37548896123259e-13	+1
GSE91061	GO:0042129	regulation of T cell proliferation	1.55485437153007e-13	49	1.55485437153007e-13	+1
GSE91061	GO:0065007	biological regulation	2.12132630732641e-13	1032	2.12132630732641e-13	+1
GSE91061	GO:0002833	positive regulation of response to biotic stimulus	2.25625408041043e-13	74	2.25625408041043e-13	+1
GSE91061	GO:0045089	positive regulation of innate immune response	2.29058088178596e-13	71	2.29058088178596e-13	+1
GSE91061	GO:0050794	regulation of cellular process	3.96434436239152e-13	968	3.96434436239152e-13	+1
GSE91061	GO:0044271	cellular nitrogen compound biosynthetic process	5.09056726821522e-13	469	5.09056726821522e-13	+1
GSE91061	GO:0007166	cell surface receptor signaling pathway	5.56255285643103e-13	304	5.56255285643103e-13	+1
GSE91061	GO:0051716	cellular response to stimulus	5.96715873972333e-13	662	5.96715873972333e-13	+1
GSE91061	GO:0002181	cytoplasmic translation	1.13944378763364e-12	44	1.13944378763364e-12	+1
GSE91061	GO:0002228	natural killer cell mediated immunity	1.33777806065798e-12	30	1.33777806065798e-12	+1
GSE91061	GO:0009615	response to virus	1.38929871496588e-12	77	1.38929871496588e-12	+1
GSE91061	GO:0050671	positive regulation of lymphocyte proliferation	1.41657814258629e-12	42	1.41657814258629e-12	+1
GSE91061	GO:0032946	positive regulation of mononuclear cell proliferation	3.18971820314796e-12	42	3.18971820314796e-12	+1
GSE91061	GO:0031341	regulation of cell killing	3.99978058901206e-12	35	3.99978058901206e-12	+1
GSE91061	GO:0002819	regulation of adaptive immune response	4.0044802866941e-12	50	4.0044802866941e-12	+1
GSE91061	GO:0060255	regulation of macromolecule metabolic process	4.74187246835205e-12	601	4.74187246835205e-12	+1
GSE91061	GO:0002832	negative regulation of response to biotic stimulus	5.82147549305691e-12	36	5.82147549305691e-12	+1
GSE91061	GO:0080090	regulation of primary metabolic process	6.31196478683491e-12	522	6.31196478683491e-12	+1
GSE91061	GO:0046634	regulation of alpha-beta T cell activation	7.97685362263953e-12	36	7.97685362263953e-12	+1
GSE91061	GO:0070665	positive regulation of leukocyte proliferation	8.54257938598309e-12	44	8.54257938598309e-12	+1
GSE91061	GO:0001910	regulation of leukocyte mediated cytotoxicity	1.13477517145701e-11	32	1.13477517145701e-11	+1
GSE91061	GO:0071345	cellular response to cytokine stimulus	1.13642147803561e-11	122	1.13642147803561e-11	+1
GSE91061	GO:0042102	positive regulation of T cell proliferation	1.40925741788052e-11	34	1.40925741788052e-11	+1
GSE91061	GO:1902105	regulation of leukocyte differentiation	1.43814983510946e-11	65	1.43814983510946e-11	+1
GSE91061	GO:0032729	positive regulation of type II interferon production	1.79915229752121e-11	29	1.79915229752121e-11	+1
GSE91061	GO:0045580	regulation of T cell differentiation	1.86581297344164e-11	46	1.86581297344164e-11	+1
GSE91061	GO:0031325	positive regulation of cellular metabolic process	1.9238089325198e-11	343	1.9238089325198e-11	+1
GSE91061	GO:0050854	regulation of antigen receptor-mediated signaling pathway	1.97275211566866e-11	27	1.97275211566866e-11	+1
GSE91061	GO:0002706	regulation of lymphocyte mediated immunity	2.33115573970402e-11	46	2.33115573970402e-11	+1
GSE91061	GO:0023051	regulation of signaling	2.38833643517709e-11	350	2.38833643517709e-11	+1
GSE91061	GO:0032649	regulation of type II interferon production	2.70166972240332e-11	36	2.70166972240332e-11	+1
GSE91061	GO:0019222	regulation of metabolic process	2.73899447939337e-11	636	2.73899447939337e-11	+1
GSE91061	GO:0042267	natural killer cell mediated cytotoxicity	2.95834074908096e-11	28	2.95834074908096e-11	+1
GSE91061	GO:0010646	regulation of cell communication	3.07606369455950e-11	350	3.07606369455950e-11	+1
GSE91061	GO:0002456	T cell mediated immunity	3.4391163805289e-11	37	3.4391163805289e-11	+1
GSE91061	GO:0002699	positive regulation of immune effector process	3.6238332145089e-11	55	3.6238332145089e-11	+1
GSE91061	GO:0032609	type II interferon production	3.63007017534390e-11	36	3.63007017534390e-11	+1
GSE91061	GO:0002703	regulation of leukocyte mediated immunity	4.03821093632239e-11	54	4.03821093632239e-11	+1
GSE91061	GO:0141124	intracellular signaling cassette	4.16955410489647e-11	216	4.16955410489647e-11	+1
GSE91061	GO:0030155	regulation of cell adhesion	5.54292092111453e-11	114	5.54292092111453e-11	+1
GSE91061	GO:0019221	cytokine-mediated signaling pathway	8.3721316331981e-11	84	8.3721316331981e-11	+1
GSE91061	GO:0010557	positive regulation of macromolecule biosynthetic process	1.26835294767653e-10	278	1.26835294767653e-10	+1
GSE91061	GO:0007165	signal transduction	1.38206787527463e-10	543	1.38206787527463e-10	+1
GSE91061	GO:0051239	regulation of multicellular organismal process	1.51057596188855e-10	307	1.51057596188855e-10	+1
GSE91061	GO:0031328	positive regulation of cellular biosynthetic process	2.05309924689688e-10	284	2.05309924689688e-10	+1
GSE91061	GO:0016032	viral process	2.817014940781e-10	75	2.817014940781e-10	+1
GSE91061	GO:0009891	positive regulation of biosynthetic process	3.09358945892577e-10	285	3.09358945892577e-10	+1
GSE91061	GO:0031343	positive regulation of cell killing	3.72344468441474e-10	27	3.72344468441474e-10	+1
GSE91061	GO:0045785	positive regulation of cell adhesion	4.2369885563049e-10	80	4.2369885563049e-10	+1
GSE91061	GO:1903706	regulation of hemopoiesis	6.35415054910003e-10	73	6.35415054910003e-10	+1
GSE91061	GO:0002366	leukocyte activation involved in immune response	7.34207540284071e-10	59	7.34207540284071e-10	+1
GSE91061	GO:0006954	inflammatory response	8.12354580593662e-10	116	8.12354580593662e-10	+1
GSE91061	GO:0002263	cell activation involved in immune response	1.32866658824756e-09	59	1.32866658824756e-09	+1
GSE91061	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.3328359154719e-09	44	1.3328359154719e-09	+1
GSE91061	GO:0001912	positive regulation of leukocyte mediated cytotoxicity	1.5705233226085e-09	25	1.5705233226085e-09	+1
GSE91061	GO:0034341	response to type II interferon	1.81105869236728e-09	38	1.81105869236728e-09	+1
GSE91061	GO:0002705	positive regulation of leukocyte mediated immunity	1.81105869236728e-09	38	1.81105869236728e-09	+1
GSE91061	GO:0051250	negative regulation of lymphocyte activation	1.87329497219624e-09	40	1.87329497219624e-09	+1
GSE91061	GO:0043043	peptide biosynthetic process	2.44107636956867e-09	107	2.44107636956867e-09	+1
GSE91061	GO:0006412	translation	2.6114827546961e-09	104	2.6114827546961e-09	+1
GSE91061	GO:0050866	negative regulation of cell activation	4.23770220365852e-09	46	4.23770220365852e-09	+1
GSE91061	GO:0002695	negative regulation of leukocyte activation	4.61945567021631e-09	43	4.61945567021631e-09	+1
GSE91061	GO:0009617	response to bacterium	4.74386392060224e-09	103	4.74386392060224e-09	+1
GSE91061	GO:0048519	negative regulation of biological process	5.15813033919482e-09	528	5.15813033919482e-09	+1
GSE91061	GO:0042113	B cell activation	5.72066485852985e-09	55	5.72066485852985e-09	+1
GSE91061	GO:0002708	positive regulation of lymphocyte mediated immunity	5.85501272865342e-09	34	5.85501272865342e-09	+1
GSE91061	GO:0002715	regulation of natural killer cell mediated immunity	6.39449272123526e-09	21	6.39449272123526e-09	+1
GSE91061	GO:0048585	negative regulation of response to stimulus	7.07868318406241e-09	189	7.07868318406241e-09	+1
GSE91061	GO:0050868	negative regulation of T cell activation	7.51016866217201e-09	34	7.51016866217201e-09	+1
GSE91061	GO:0009057	macromolecule catabolic process	8.34019720818327e-09	161	8.34019720818327e-09	+1
GSE91061	GO:0006518	peptide metabolic process	9.1083603928609e-09	121	9.1083603928609e-09	+1
GSE91061	GO:0001913	T cell mediated cytotoxicity	1.04150500426228e-08	22	1.04150500426228e-08	+1
GSE91061	GO:0010628	positive regulation of gene expression	1.05865473907118e-08	147	1.05865473907118e-08	+1
GSE91061	GO:0043604	amide biosynthetic process	1.54345413649171e-08	118	1.54345413649171e-08	+1
GSE91061	GO:0023052	signaling	1.56717632973072e-08	568	1.56717632973072e-08	+1
GSE91061	GO:0010033	response to organic substance	2.36795697623218e-08	271	2.36795697623218e-08	+1
GSE91061	GO:0050856	regulation of T cell receptor signaling pathway	2.49095262172259e-08	20	2.49095262172259e-08	+1
GSE91061	GO:0098609	cell-cell adhesion	2.54125763733923e-08	123	2.54125763733923e-08	+1
GSE91061	GO:0002285	lymphocyte activation involved in immune response	2.76189012361552e-08	45	2.76189012361552e-08	+1
GSE91061	GO:0007154	cell communication	4.39491375086201e-08	572	4.39491375086201e-08	+1
GSE91061	GO:0031323	regulation of cellular metabolic process	6.53746782394641e-08	581	6.53746782394641e-08	+1
GSE91061	GO:0048525	negative regulation of viral process	7.56201374897517e-08	28	7.56201374897517e-08	+1
GSE91061	GO:0009056	catabolic process	7.58484786907569e-08	262	7.58484786907569e-08	+1
GSE91061	GO:0045071	negative regulation of viral genome replication	9.17903899658246e-08	21	9.17903899658246e-08	+1
GSE91061	GO:1903038	negative regulation of leukocyte cell-cell adhesion	9.66406973715673e-08	34	9.66406973715673e-08	+1
GSE91061	GO:0042269	regulation of natural killer cell mediated cytotoxicity	9.69009715301233e-08	19	9.69009715301233e-08	+1
GSE91061	GO:0030101	natural killer cell activation	9.97160243615181e-08	28	9.97160243615181e-08	+1
GSE91061	GO:0043603	amide metabolic process	1.10396160494852e-07	144	1.10396160494852e-07	+1
GSE91061	GO:0019058	viral life cycle	1.19565093261829e-07	57	1.19565093261829e-07	+1
GSE91061	GO:1902533	positive regulation of intracellular signal transduction	1.23777893824183e-07	129	1.23777893824183e-07	+1
GSE91061	GO:0051246	regulation of protein metabolic process	1.34173519416763e-07	223	1.34173519416763e-07	+1
GSE91061	GO:0050864	regulation of B cell activation	1.86448108172858e-07	33	1.86448108172858e-07	+1
GSE91061	GO:0035710	CD4-positive, alpha-beta T cell activation	2.25480930776799e-07	31	2.25480930776799e-07	+1
GSE91061	GO:0046633	alpha-beta T cell proliferation	2.42127342285096e-07	19	2.42127342285096e-07	+1
GSE91061	GO:0002709	regulation of T cell mediated immunity	4.25704445294971e-07	27	4.25704445294971e-07	+1
GSE91061	GO:0051240	positive regulation of multicellular organismal process	4.59915783570503e-07	181	4.59915783570503e-07	+1
GSE91061	GO:0002218	activation of innate immune response	4.78523412722329e-07	51	4.78523412722329e-07	+1
GSE91061	GO:0002274	myeloid leukocyte activation	5.50377042520086e-07	46	5.50377042520086e-07	+1
GSE91061	GO:0009967	positive regulation of signal transduction	5.7665343246672e-07	174	5.7665343246672e-07	+1
GSE91061	GO:0031348	negative regulation of defense response	6.09156687147374e-07	47	6.09156687147374e-07	+1
GSE91061	GO:0010556	regulation of macromolecule biosynthetic process	6.69909698442175e-07	499	6.69909698442175e-07	+1
GSE91061	GO:0010468	regulation of gene expression	7.74890541483989e-07	489	7.74890541483989e-07	+1
GSE91061	GO:0045621	positive regulation of lymphocyte differentiation	8.43234663075266e-07	32	8.43234663075266e-07	+1
GSE91061	GO:0043412	macromolecule modification	8.61147397344584e-07	314	8.61147397344584e-07	+1
GSE91061	GO:0046632	alpha-beta T cell differentiation	8.62043725179063e-07	31	8.62043725179063e-07	+1
GSE91061	GO:0051173	positive regulation of nitrogen compound metabolic process	9.07991166079012e-07	293	9.07991166079012e-07	+1
GSE91061	GO:0031326	regulation of cellular biosynthetic process	1.16674507466037e-06	507	1.16674507466037e-06	+1
GSE91061	GO:0140888	interferon-mediated signaling pathway	1.27616802084482e-06	28	1.27616802084482e-06	+1
GSE91061	GO:0002698	negative regulation of immune effector process	1.33940313848088e-06	30	1.33940313848088e-06	+1
GSE91061	GO:0043368	positive T cell selection	1.45941887593428e-06	17	1.45941887593428e-06	+1
GSE91061	GO:1901575	organic substance catabolic process	1.50110079929846e-06	216	1.50110079929846e-06	+1
GSE91061	GO:0048523	negative regulation of cellular process	1.69824312649048e-06	488	1.69824312649048e-06	+1
GSE91061	GO:0022408	negative regulation of cell-cell adhesion	1.78233873903481e-06	39	1.78233873903481e-06	+1
GSE91061	GO:0071310	cellular response to organic substance	1.79787025840723e-06	207	1.79787025840723e-06	+1
GSE91061	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	1.79804097188314e-06	23	1.79804097188314e-06	+1
GSE91061	GO:0032479	regulation of type I interferon production	2.06029173695063e-06	30	2.06029173695063e-06	+1
GSE91061	GO:0032606	type I interferon production	2.06029173695063e-06	30	2.06029173695063e-06	+1
GSE91061	GO:0051172	negative regulation of nitrogen compound metabolic process	2.10020514494976e-06	226	2.10020514494976e-06	+1
GSE91061	GO:0001914	regulation of T cell mediated cytotoxicity	2.15945553968892e-06	18	2.15945553968892e-06	+1
GSE91061	GO:0002237	response to molecule of bacterial origin	2.32485331319416e-06	58	2.32485331319416e-06	+1
GSE91061	GO:0009889	regulation of biosynthetic process	2.7626314009329e-06	507	2.7626314009329e-06	+1
GSE91061	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	3.15376591693805e-06	15	3.15376591693805e-06	+1
GSE91061	GO:0002717	positive regulation of natural killer cell mediated immunity	3.15376591693805e-06	15	3.15376591693805e-06	+1
GSE91061	GO:0046635	positive regulation of alpha-beta T cell activation	3.36570096283773e-06	22	3.36570096283773e-06	+1
GSE91061	GO:1901566	organonitrogen compound biosynthetic process	3.41749886160716e-06	188	3.41749886160716e-06	+1
GSE91061	GO:0030163	protein catabolic process	3.73971951307416e-06	118	3.73971951307416e-06	+1
GSE91061	GO:0045058	T cell selection	3.97738829756715e-06	19	3.97738829756715e-06	+1
GSE91061	GO:0046640	regulation of alpha-beta T cell proliferation	5.40309515925452e-06	17	5.40309515925452e-06	+1
GSE91061	GO:0051252	regulation of RNA metabolic process	5.54709730977279e-06	349	5.54709730977279e-06	+1
GSE91061	GO:0032814	regulation of natural killer cell activation	5.64789394036038e-06	16	5.64789394036038e-06	+1
GSE91061	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6.04806282556975e-06	29	6.04806282556975e-06	+1
GSE91061	GO:0065009	regulation of molecular function	6.48840457395883e-06	190	6.48840457395883e-06	+1
GSE91061	GO:0048002	antigen processing and presentation of peptide antigen	8.49241025292842e-06	21	8.49241025292842e-06	+1
GSE91061	GO:0002820	negative regulation of adaptive immune response	8.52520102944331e-06	20	8.52520102944331e-06	+1
GSE91061	GO:0071219	cellular response to molecule of bacterial origin	8.56468839839993e-06	42	8.56468839839993e-06	+1
GSE91061	GO:0032102	negative regulation of response to external stimulus	9.62675423220878e-06	62	9.62675423220878e-06	+1
GSE91061	GO:0050792	regulation of viral process	1.18398782092442e-05	35	1.18398782092442e-05	+1
GSE91061	GO:0071346	cellular response to type II interferon	1.35681638094512e-05	29	1.35681638094512e-05	+1
GSE91061	GO:0032496	response to lipopolysaccharide	1.75357699584835e-05	54	1.75357699584835e-05	+1
GSE91061	GO:0019219	regulation of nucleobase-containing compound metabolic process	1.95672530497045e-05	369	1.95672530497045e-05	+1
GSE91061	GO:0002821	positive regulation of adaptive immune response	2.00239901117984e-05	29	2.00239901117984e-05	+1
GSE91061	GO:0007155	cell adhesion	2.48945201191298e-05	163	2.48945201191298e-05	+1
GSE91061	GO:0002758	innate immune response-activating signaling pathway	2.49602968769308e-05	45	2.49602968769308e-05	+1
GSE91061	GO:0071216	cellular response to biotic stimulus	2.74096017842579e-05	44	2.74096017842579e-05	+1
GSE91061	GO:0042116	macrophage activation	2.85984808315599e-05	26	2.85984808315599e-05	+1
GSE91061	GO:0002704	negative regulation of leukocyte mediated immunity	2.87466257733063e-05	20	2.87466257733063e-05	+1
GSE91061	GO:0002711	positive regulation of T cell mediated immunity	2.87466257733063e-05	20	2.87466257733063e-05	+1
GSE91061	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	2.93105182631881e-05	13	2.93105182631881e-05	+1
GSE91061	GO:0023056	positive regulation of signaling	3.34901720178756e-05	185	3.34901720178756e-05	+1
GSE91061	GO:0070887	cellular response to chemical stimulus	3.66196277020747e-05	259	3.66196277020747e-05	+1
GSE91061	GO:0012501	programmed cell death	3.68218807670041e-05	202	3.68218807670041e-05	+1
GSE91061	GO:0002707	negative regulation of lymphocyte mediated immunity	3.97756647762364e-05	18	3.97756647762364e-05	+1
GSE91061	GO:0060759	regulation of response to cytokine stimulus	4.21557133992492e-05	34	4.21557133992492e-05	+1
GSE91061	GO:0033077	T cell differentiation in thymus	4.30482039757681e-05	23	4.30482039757681e-05	+1
GSE91061	GO:0008219	cell death	4.31128530354347e-05	202	4.31128530354347e-05	+1
GSE91061	GO:0034654	nucleobase-containing compound biosynthetic process	4.47610859971822e-05	364	4.47610859971822e-05	+1
GSE91061	GO:0045582	positive regulation of T cell differentiation	6.10651682131665e-05	27	6.10651682131665e-05	+1
GSE91061	GO:0006915	apoptotic process	6.24098047837203e-05	195	6.24098047837203e-05	+1
GSE91061	GO:0046641	positive regulation of alpha-beta T cell proliferation	6.74160885527129e-05	12	6.74160885527129e-05	+1
GSE91061	GO:0071222	cellular response to lipopolysaccharide	6.91857543472841e-05	39	6.91857543472841e-05	+1
GSE91061	GO:0036211	protein modification process	7.4501084129073e-05	285	7.4501084129073e-05	+1
GSE91061	GO:0002221	pattern recognition receptor signaling pathway	7.85042825127155e-05	42	7.85042825127155e-05	+1
GSE91061	GO:0045577	regulation of B cell differentiation	8.39903829530301e-05	14	8.39903829530301e-05	+1
