GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0060627	regulation of vesicle-mediated transport	9.10961873791939e-08	9.10961873791939e-08	+1	68
GO:0043412	macromolecule modification	1.1059360677017e-07	1.1059360677017e-07	+1	262
GO:0051640	organelle localization	1.22569013193864e-07	1.22569013193864e-07	+1	76
GO:0044093	positive regulation of molecular function	1.85217647609957e-07	1.85217647609957e-07	+1	113
GO:0002218	activation of innate immune response	2.11441922531989e-07	2.11441922531989e-07	+1	45
GO:0071702	organic substance transport	2.76632552789239e-07	2.76632552789239e-07	+1	201
GO:0050794	regulation of cellular process	3.13654890568547e-07	3.13654890568547e-07	+1	751
GO:0043067	regulation of programmed cell death	3.35971476607411e-07	3.35971476607411e-07	+1	142
GO:0045184	establishment of protein localization	3.8514805476323e-07	3.8514805476323e-07	+1	171
GO:0071705	nitrogen compound transport	4.10165091454496e-07	4.10165091454496e-07	+1	170
GO:0006886	intracellular protein transport	4.38448032409281e-07	4.38448032409281e-07	+1	80
GO:0006915	apoptotic process	4.44932405038416e-07	4.44932405038416e-07	+1	170
GO:0030099	myeloid cell differentiation	4.50221241026528e-07	4.50221241026528e-07	+1	59
GO:0007154	cell communication	4.54612862468494e-07	4.54612862468494e-07	+1	459
GO:0006914	autophagy	4.55319207357605e-07	4.55319207357605e-07	+1	71
GO:0061919	process utilizing autophagic mechanism	4.55319207357605e-07	4.55319207357605e-07	+1	71
GO:0071345	cellular response to cytokine stimulus	4.95663687692722e-07	4.95663687692722e-07	+1	92
GO:0051249	regulation of lymphocyte activation	5.64686041948882e-07	5.64686041948882e-07	+1	64
GO:0007035	vacuolar acidification	5.66240411188134e-07	5.66240411188134e-07	+1	15
GO:0023052	signaling	6.06953202041122e-07	6.06953202041122e-07	+1	453
GO:0007034	vacuolar transport	6.20769403033597e-07	6.20769403033597e-07	+1	33
GO:0007249	canonical NF-kappaB signal transduction	6.25864331267272e-07	6.25864331267272e-07	+1	47
GO:0002429	immune response-activating cell surface receptor signaling pathway	6.61004532177783e-07	6.61004532177783e-07	+1	46
GO:0002758	innate immune response-activating signaling pathway	6.68727578163762e-07	6.68727578163762e-07	+1	42
GO:0072524	pyridine-containing compound metabolic process	7.28209302100452e-07	7.28209302100452e-07	+1	33
GO:0002237	response to molecule of bacterial origin	7.8955591904377e-07	7.8955591904377e-07	+1	51
GO:0002696	positive regulation of leukocyte activation	7.8955591904377e-07	7.8955591904377e-07	+1	51
GO:0032755	positive regulation of interleukin-6 production	8.93666851764034e-07	8.93666851764034e-07	+1	24
GO:0002275	myeloid cell activation involved in immune response	1.12231964784358e-06	1.12231964784358e-06	+1	24
GO:0002768	immune response-regulating cell surface receptor signaling pathway	1.38624960085057e-06	1.38624960085057e-06	+1	48
GO:0000278	mitotic cell cycle	1.40917430784663e-06	1.40917430784663e-06	+1	95
GO:0050867	positive regulation of cell activation	1.43896134071614e-06	1.43896134071614e-06	+1	52
GO:0051173	positive regulation of nitrogen compound metabolic process	1.46161275803247e-06	1.46161275803247e-06	+1	240
GO:0032879	regulation of localization	1.55664465078017e-06	1.55664465078017e-06	+1	175
GO:0042592	homeostatic process	1.57388149275906e-06	1.57388149275906e-06	+1	154
GO:0016050	vesicle organization	2.13512189622387e-06	2.13512189622387e-06	+1	51
GO:0019222	regulation of metabolic process	2.33909153193987e-06	2.33909153193987e-06	+1	491
GO:0002252	immune effector process	2.34642209434345e-06	2.34642209434345e-06	+1	79
GO:0002697	regulation of immune effector process	2.81287709385759e-06	2.81287709385759e-06	+1	52
GO:0002224	toll-like receptor signaling pathway	2.8914460229921e-06	2.8914460229921e-06	+1	20
GO:0007165	signal transduction	3.25400133666999e-06	3.25400133666999e-06	+1	420
GO:0022402	cell cycle process	3.37762509617036e-06	3.37762509617036e-06	+1	122
GO:0051656	establishment of organelle localization	4.13548893229733e-06	4.13548893229733e-06	+1	61
GO:0042981	regulation of apoptotic process	4.15261755735986e-06	4.15261755735986e-06	+1	135
GO:0010557	positive regulation of macromolecule biosynthetic process	4.29408213893586e-06	4.29408213893586e-06	+1	212
GO:0016032	viral process	4.63916794557468e-06	4.63916794557468e-06	+1	56
GO:0019362	pyridine nucleotide metabolic process	4.99733355628821e-06	4.99733355628821e-06	+1	31
GO:0046496	nicotinamide nucleotide metabolic process	4.99733355628821e-06	4.99733355628821e-06	+1	31
GO:0031399	regulation of protein modification process	5.05405236014905e-06	5.05405236014905e-06	+1	118
GO:0031328	positive regulation of cellular biosynthetic process	5.10237653288329e-06	5.10237653288329e-06	+1	217
GO:0051174	regulation of phosphorus metabolic process	5.13930929967915e-06	5.13930929967915e-06	+1	111
GO:0043299	leukocyte degranulation	5.6975025036675e-06	5.6975025036675e-06	+1	21
GO:0048519	negative regulation of biological process	7.004768529555e-06	7.004768529555e-06	+1	413
GO:0051251	positive regulation of lymphocyte activation	8.48842562907694e-06	8.48842562907694e-06	+1	46
GO:0010498	proteasomal protein catabolic process	9.1130005787662e-06	9.1130005787662e-06	+1	61
GO:0006887	exocytosis	9.30067540547629e-06	9.30067540547629e-06	+1	48
GO:1903047	mitotic cell cycle process	9.35023530079413e-06	9.35023530079413e-06	+1	81
GO:0019220	regulation of phosphate metabolic process	9.63633678828238e-06	9.63633678828238e-06	+1	110
GO:0007159	leukocyte cell-cell adhesion	9.71824123700057e-06	9.71824123700057e-06	+1	53
GO:0009891	positive regulation of biosynthetic process	9.95422107854725e-06	9.95422107854725e-06	+1	217
GO:0032496	response to lipopolysaccharide	1.03303329228551e-05	1.03303329228551e-05	+1	47
GO:0009615	response to virus	1.26062674559536e-05	1.26062674559536e-05	+1	53
GO:0007033	vacuole organization	1.36665856688299e-05	1.36665856688299e-05	+1	37
GO:0016310	phosphorylation	1.48180372241111e-05	1.48180372241111e-05	+1	141
GO:0006909	phagocytosis	1.73421972574077e-05	1.73421972574077e-05	+1	37
GO:0030162	regulation of proteolysis	1.98482068625278e-05	1.98482068625278e-05	+1	65
GO:0007032	endosome organization	2.24688010128757e-05	2.24688010128757e-05	+1	22
GO:0009894	regulation of catabolic process	2.25358879516314e-05	2.25358879516314e-05	+1	101
GO:0002366	leukocyte activation involved in immune response	2.26240501217188e-05	2.26240501217188e-05	+1	43
GO:1901700	response to oxygen-containing compound	2.33757419705838e-05	2.33757419705838e-05	+1	146
GO:0033993	response to lipid	2.51542126331395e-05	2.51542126331395e-05	+1	93
GO:0042116	macrophage activation	3.16531390517778e-05	3.16531390517778e-05	+1	23
GO:1902533	positive regulation of intracellular signal transduction	3.19638253545929e-05	3.19638253545929e-05	+1	101
GO:0002263	cell activation involved in immune response	3.37294411422417e-05	3.37294411422417e-05	+1	43
GO:0048523	negative regulation of cellular process	3.52422265889706e-05	3.52422265889706e-05	+1	389
GO:0002221	pattern recognition receptor signaling pathway	3.89416103254775e-05	3.89416103254775e-05	+1	37
GO:0007041	lysosomal transport	4.33519742045898e-05	4.33519742045898e-05	+1	26
GO:0007042	lysosomal lumen acidification	4.40189302766102e-05	4.40189302766102e-05	+1	11
GO:0051049	regulation of transport	4.78972818662531e-05	4.78972818662531e-05	+1	140
GO:0032940	secretion by cell	5.27815456266531e-05	5.27815456266531e-05	+1	85
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	5.39287353991617e-05	5.39287353991617e-05	+1	51
GO:0051247	positive regulation of protein metabolic process	5.47531946250769e-05	5.47531946250769e-05	+1	116
GO:0007166	cell surface receptor signaling pathway	6.51459320034335e-05	6.51459320034335e-05	+1	219
GO:0034341	response to type II interferon	6.73204415270152e-05	6.73204415270152e-05	+1	27
GO:0010628	positive regulation of gene expression	7.25902075278662e-05	7.25902075278662e-05	+1	111
GO:0016236	macroautophagy	8.62930146566292e-05	8.62930146566292e-05	+1	44
GO:0031323	regulation of cellular metabolic process	8.70127826612961e-05	8.70127826612961e-05	+1	453
GO:0010256	endomembrane system organization	8.80244266879879e-05	8.80244266879879e-05	+1	67
GO:0043085	positive regulation of catalytic activity	0.00010362175678004	0.00010362175678004	+1	80
GO:0071216	cellular response to biotic stimulus	0.000104434330262846	0.000104434330262846	+1	37
GO:0140352	export from cell	0.00010780426211956	0.00010780426211956	+1	89
GO:0042110	T cell activation	0.000109596689821088	0.000109596689821088	+1	63
GO:0051452	intracellular pH reduction	0.000112222596186946	0.000112222596186946	+1	16
GO:0016052	carbohydrate catabolic process	0.000112472831882188	0.000112472831882188	+1	28
GO:0070661	leukocyte proliferation	0.000115120038640195	0.000115120038640195	+1	46
GO:0032944	regulation of mononuclear cell proliferation	0.000124718146891999	0.000124718146891999	+1	36
GO:0043122	regulation of canonical NF-kappaB signal transduction	0.000133356441622372	0.000133356441622372	+1	39
GO:0038061	non-canonical NF-kappaB signal transduction	0.000136148948172207	0.000136148948172207	+1	24
GO:0030155	regulation of cell adhesion	0.000136655538575071	0.000136655538575071	+1	80
GO:0070663	regulation of leukocyte proliferation	0.00017875756543254	0.00017875756543254	+1	38
GO:0009261	ribonucleotide catabolic process	0.000200783435216935	0.000200783435216935	+1	26
GO:0009191	ribonucleoside diphosphate catabolic process	0.000204315711670691	0.000204315711670691	+1	21
GO:0051453	regulation of intracellular pH	0.000222324335395653	0.000222324335395653	+1	20
GO:0036465	synaptic vesicle recycling	0.000233328502856455	0.000233328502856455	+1	19
GO:0050793	regulation of developmental process	0.000243255465816702	0.000243255465816702	+1	194
GO:0030097	hemopoiesis	0.000243892232237983	0.000243892232237983	+1	93
GO:0050670	regulation of lymphocyte proliferation	0.00025447834801461	0.00025447834801461	+1	35
GO:0046434	organophosphate catabolic process	0.00025447834801461	0.00025447834801461	+1	35
GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.000265820215863216	0.000265820215863216	+1	38
GO:0032943	mononuclear cell proliferation	0.000271256015284772	0.000271256015284772	+1	42
GO:0032637	interleukin-8 production	0.000286091877235563	0.000286091877235563	+1	19
GO:0032677	regulation of interleukin-8 production	0.000286091877235563	0.000286091877235563	+1	19
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.000286091877235563	0.000286091877235563	+1	19
GO:0032946	positive regulation of mononuclear cell proliferation	0.000308409041292493	0.000308409041292493	+1	26
GO:0046032	ADP catabolic process	0.000325735503555768	0.000325735503555768	+1	20
GO:0002443	leukocyte mediated immunity	0.000341665648688035	0.000341665648688035	+1	54
GO:0061621	canonical glycolysis	0.000354203959916601	0.000354203959916601	+1	9
GO:0006735	NADH regeneration	0.000354203959916601	0.000354203959916601	+1	9
GO:0061718	glucose catabolic process to pyruvate	0.000354203959916601	0.000354203959916601	+1	9
GO:1903037	regulation of leukocyte cell-cell adhesion	0.000372362612264105	0.000372362612264105	+1	46
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	0.000376076399850861	0.000376076399850861	+1	28
GO:0071706	tumor necrosis factor superfamily cytokine production	0.000376076399850861	0.000376076399850861	+1	28
GO:0046651	lymphocyte proliferation	0.000400955854324899	0.000400955854324899	+1	41
GO:0009134	nucleoside diphosphate catabolic process	0.000418242734528325	0.000418242734528325	+1	21
GO:0032784	regulation of DNA-templated transcription elongation	0.000418242734528325	0.000418242734528325	+1	21
GO:0019058	viral life cycle	0.000421603460874117	0.000421603460874117	+1	42
GO:0016197	endosomal transport	0.000423587855208402	0.000423587855208402	+1	39
GO:0002444	myeloid leukocyte mediated immunity	0.000427619916590711	0.000427619916590711	+1	22
GO:0043300	regulation of leukocyte degranulation	0.000460062615832132	0.000460062615832132	+1	14
GO:0030641	regulation of cellular pH	0.00047173567774201	0.00047173567774201	+1	20
GO:0002703	regulation of leukocyte mediated immunity	0.000474787276808637	0.000474787276808637	+1	35
GO:0042325	regulation of phosphorylation	0.00049075815879697	0.00049075815879697	+1	92
GO:0034243	regulation of transcription elongation by RNA polymerase II	0.000516833246460828	0.000516833246460828	+1	19
GO:1901701	cellular response to oxygen-containing compound	0.000543224565418082	0.000543224565418082	+1	107
GO:0099003	vesicle-mediated transport in synapse	0.000557579153658368	0.000557579153658368	+1	33
GO:0009181	purine ribonucleoside diphosphate catabolic process	0.0005653256270174	0.0005653256270174	+1	20
GO:0009137	purine nucleoside diphosphate catabolic process	0.0005653256270174	0.0005653256270174	+1	20
GO:0051338	regulation of transferase activity	0.000582835691284409	0.000582835691284409	+1	64
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.000589525746156764	0.000589525746156764	+1	21
GO:0061615	glycolytic process through fructose-6-phosphate	0.000604177007341321	0.000604177007341321	+1	10
GO:0001909	leukocyte mediated cytotoxicity	0.000634611363398411	0.000634611363398411	+1	24
GO:0019674	NAD metabolic process	0.000657043861028659	0.000657043861028659	+1	16
GO:0062197	cellular response to chemical stress	0.000771971297099872	0.000771971297099872	+1	40
GO:0050671	positive regulation of lymphocyte proliferation	0.000775420718424589	0.000775420718424589	+1	25
GO:0070665	positive regulation of leukocyte proliferation	0.00080529203447817	0.00080529203447817	+1	27
GO:0072526	pyridine-containing compound catabolic process	0.000805388364969315	0.000805388364969315	+1	20
GO:0022411	cellular component disassembly	0.00082829751471282	0.00082829751471282	+1	58
GO:0045055	regulated exocytosis	0.000848444694895956	0.000848444694895956	+1	33
GO:0010243	response to organonitrogen compound	0.000848743617238585	0.000848743617238585	+1	91
GO:0043687	post-translational protein modification	0.000893287976705194	0.000893287976705194	+1	95
GO:0002699	positive regulation of immune effector process	0.000952673319908102	0.000952673319908102	+1	35
GO:1903530	regulation of secretion by cell	0.000981446584043055	0.000981446584043055	+1	61
GO:0032446	protein modification by small protein conjugation	0.00104679662914908	0.00104679662914908	+1	83
GO:0006096	glycolytic process	0.00108825942150828	0.00108825942150828	+1	19
GO:0061620	glycolytic process through glucose-6-phosphate	0.00110653600178312	0.00110653600178312	+1	9
GO:0009154	purine ribonucleotide catabolic process	0.00112017084843384	0.00112017084843384	+1	24
GO:0046031	ADP metabolic process	0.00113561360120175	0.00113561360120175	+1	20
GO:0002886	regulation of myeloid leukocyte mediated immunity	0.00122399208340231	0.00122399208340231	+1	15
GO:0002238	response to molecule of fungal origin	0.00126586702277244	0.00126586702277244	+1	5
GO:0065008	regulation of biological quality	0.00135387550096338	0.00135387550096338	+1	215
GO:0032502	developmental process	0.00137676331802979	0.00137676331802979	+1	432
GO:0099504	synaptic vesicle cycle	0.00145687354629912	0.00145687354629912	+1	30
GO:0051701	biological process involved in interaction with host	0.00151044687903661	0.00151044687903661	+1	31
GO:0017157	regulation of exocytosis	0.00154658085771359	0.00154658085771359	+1	29
GO:0048193	Golgi vesicle transport	0.00160850917405213	0.00160850917405213	+1	39
GO:0009166	nucleotide catabolic process	0.00168189477819541	0.00168189477819541	+1	27
GO:0048585	negative regulation of response to stimulus	0.00168553538046193	0.00168553538046193	+1	137
GO:0001932	regulation of protein phosphorylation	0.00172213445711894	0.00172213445711894	+1	86
GO:0048856	anatomical structure development	0.00172632805346289	0.00172632805346289	+1	399
GO:0019677	NAD catabolic process	0.00184154284593604	0.00184154284593604	+1	9
GO:0071219	cellular response to molecule of bacterial origin	0.0018902239294401	0.0018902239294401	+1	32
GO:0045576	mast cell activation	0.00198274600478186	0.00198274600478186	+1	16
GO:0051172	negative regulation of nitrogen compound metabolic process	0.00200808986779928	0.00200808986779928	+1	173
GO:0009185	ribonucleoside diphosphate metabolic process	0.00200860319134914	0.00200860319134914	+1	22
GO:0019221	cytokine-mediated signaling pathway	0.00202238351944466	0.00202238351944466	+1	55
GO:0042098	T cell proliferation	0.00206409162236201	0.00206409162236201	+1	31
GO:0033365	protein localization to organelle	0.00212849205314654	0.00212849205314654	+1	105
GO:0050864	regulation of B cell activation	0.00213373043964508	0.00213373043964508	+1	23
GO:0019364	pyridine nucleotide catabolic process	0.00218900051387657	0.00218900051387657	+1	19
GO:0043312	neutrophil degranulation	0.00236477968031019	0.00236477968031019	+1	7
GO:1903052	positive regulation of proteolysis involved in protein catabolic process	0.00244718261013304	0.00244718261013304	+1	23
GO:0032640	tumor necrosis factor production	0.00247441964167743	0.00247441964167743	+1	26
GO:0032680	regulation of tumor necrosis factor production	0.00247441964167743	0.00247441964167743	+1	26
GO:0030100	regulation of endocytosis	0.00248296051461978	0.00248296051461978	+1	37
GO:0022407	regulation of cell-cell adhesion	0.00250258703282918	0.00250258703282918	+1	53
GO:0022409	positive regulation of cell-cell adhesion	0.00250434394708455	0.00250434394708455	+1	40
GO:0006885	regulation of pH	0.00257017295955817	0.00257017295955817	+1	20
GO:0071346	cellular response to type II interferon	0.00267607040069667	0.00267607040069667	+1	22
GO:0006457	protein folding	0.00280082935430556	0.00280082935430556	+1	31
GO:0046903	secretion	0.0028213948915745	0.0028213948915745	+1	89
GO:1901136	carbohydrate derivative catabolic process	0.00292325968332615	0.00292325968332615	+1	35
GO:0045862	positive regulation of proteolysis	0.00294101864355493	0.00294101864355493	+1	40
GO:0071396	cellular response to lipid	0.00295676186086117	0.00295676186086117	+1	63
GO:0050764	regulation of phagocytosis	0.00305587645302311	0.00305587645302311	+1	19
GO:1903706	regulation of hemopoiesis	0.00318189235377693	0.00318189235377693	+1	48
GO:0006354	DNA-templated transcription elongation	0.00320411150491568	0.00320411150491568	+1	23
GO:0048488	synaptic vesicle endocytosis	0.00364878798023742	0.00364878798023742	+1	16
GO:0006195	purine nucleotide catabolic process	0.00368615362944844	0.00368615362944844	+1	24
GO:0032757	positive regulation of interleukin-8 production	0.00377469268439274	0.00377469268439274	+1	15
