query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0048584	positive regulation of response to stimulus	1.96582060768885e-14	221	1.96582060768885e-14	+1
GSE91061	GO:1901565	organonitrogen compound catabolic process	2.25389168026383e-14	156	2.25389168026383e-14	+1
GSE91061	GO:0050776	regulation of immune response	2.27997649368776e-14	114	2.27997649368776e-14	+1
GSE91061	GO:0098542	defense response to other organism	5.08733921016538e-14	141	5.08733921016538e-14	+1
GSE91061	GO:0002274	myeloid leukocyte activation	4.13880051274424e-13	50	4.13880051274424e-13	+1
GSE91061	GO:0080134	regulation of response to stress	9.39550655479149e-13	147	9.39550655479149e-13	+1
GSE91061	GO:0051246	regulation of protein metabolic process	1.1866470838974e-12	203	1.1866470838974e-12	+1
GSE91061	GO:0006954	inflammatory response	2.1765892214626e-12	105	2.1765892214626e-12	+1
GSE91061	GO:1901575	organic substance catabolic process	2.40618426033637e-12	200	2.40618426033637e-12	+1
GSE91061	GO:0032101	regulation of response to external stimulus	2.99954179286846e-12	125	2.99954179286846e-12	+1
GSE91061	GO:0045088	regulation of innate immune response	4.66447819679743e-12	67	4.66447819679743e-12	+1
GSE91061	GO:0009966	regulation of signal transduction	6.3551645138624e-12	263	6.3551645138624e-12	+1
GSE91061	GO:0006897	endocytosis	8.09670236804618e-12	93	8.09670236804618e-12	+1
GSE91061	GO:0010646	regulation of cell communication	9.40497054298701e-12	291	9.40497054298701e-12	+1
GSE91061	GO:0050778	positive regulation of immune response	1.00257879460032e-11	94	1.00257879460032e-11	+1
GSE91061	GO:0065007	biological regulation	1.21607914491678e-11	823	1.21607914491678e-11	+1
GSE91061	GO:0023051	regulation of signaling	1.33777522014041e-11	290	1.33777522014041e-11	+1
GSE91061	GO:0033036	macromolecule localization	2.50598169583586e-11	274	2.50598169583586e-11	+1
GSE91061	GO:0071310	cellular response to organic substance	3.07953119337829e-11	189	3.07953119337829e-11	+1
GSE91061	GO:0006996	organelle organization	3.08718356304378e-11	300	3.08718356304378e-11	+1
GSE91061	GO:0033554	cellular response to stress	4.61384829247767e-11	174	4.61384829247767e-11	+1
GSE91061	GO:0065009	regulation of molecular function	9.9791665343404e-11	175	9.9791665343404e-11	+1
GSE91061	GO:0030163	protein catabolic process	1.29757416184668e-10	112	1.29757416184668e-10	+1
GSE91061	GO:0032103	positive regulation of response to external stimulus	1.3242967586954e-10	82	1.3242967586954e-10	+1
GSE91061	GO:0042221	response to chemical	1.69573579568922e-10	319	1.69573579568922e-10	+1
GSE91061	GO:0002831	regulation of response to biotic stimulus	2.08372851233443e-10	72	2.08372851233443e-10	+1
GSE91061	GO:0031347	regulation of defense response	2.38792155424207e-10	95	2.38792155424207e-10	+1
GSE91061	GO:0035556	intracellular signal transduction	2.44546009170131e-10	234	2.44546009170131e-10	+1
GSE91061	GO:0051240	positive regulation of multicellular organismal process	2.46752809927262e-10	162	2.46752809927262e-10	+1
GSE91061	GO:0050789	regulation of biological process	2.9693932252189e-10	796	2.9693932252189e-10	+1
GSE91061	GO:0034097	response to cytokine	3.44672005622658e-10	108	3.44672005622658e-10	+1
GSE91061	GO:0070727	cellular macromolecule localization	4.37710932463835e-10	238	4.37710932463835e-10	+1
GSE91061	GO:0008104	protein localization	5.11050174576143e-10	237	5.11050174576143e-10	+1
GSE91061	GO:0051603	proteolysis involved in protein catabolic process	5.21036383013434e-10	91	5.21036383013434e-10	+1
GSE91061	GO:0001819	positive regulation of cytokine production	5.67208625615929e-10	70	5.67208625615929e-10	+1
GSE91061	GO:0009893	positive regulation of metabolic process	5.69998625026759e-10	301	5.69998625026759e-10	+1
GSE91061	GO:0009967	positive regulation of signal transduction	7.01240302439935e-10	155	7.01240302439935e-10	+1
GSE91061	GO:0050790	regulation of catalytic activity	1.7002247403441e-09	129	1.7002247403441e-09	+1
GSE91061	GO:0050865	regulation of cell activation	1.88449745537065e-09	80	1.88449745537065e-09	+1
GSE91061	GO:0141124	intracellular signaling cassette	2.01829641104937e-09	175	2.01829641104937e-09	+1
GSE91061	GO:0002764	immune response-regulating signaling pathway	2.06265103936918e-09	69	2.06265103936918e-09	+1
GSE91061	GO:0009057	macromolecule catabolic process	2.18730790352522e-09	137	2.18730790352522e-09	+1
GSE91061	GO:0031349	positive regulation of defense response	2.29419545265503e-09	67	2.29419545265503e-09	+1
GSE91061	GO:0002694	regulation of leukocyte activation	2.36789151506645e-09	75	2.36789151506645e-09	+1
GSE91061	GO:1902531	regulation of intracellular signal transduction	2.4006522184497e-09	168	2.4006522184497e-09	+1
GSE91061	GO:0098657	import into cell	2.47695675851577e-09	105	2.47695675851577e-09	+1
GSE91061	GO:0045089	positive regulation of innate immune response	2.72647634333054e-09	55	2.72647634333054e-09	+1
GSE91061	GO:0031325	positive regulation of cellular metabolic process	3.64015893821348e-09	274	3.64015893821348e-09	+1
GSE91061	GO:0044248	cellular catabolic process	5.09822630790559e-09	155	5.09822630790559e-09	+1
GSE91061	GO:0006508	proteolysis	5.28313623385045e-09	153	5.28313623385045e-09	+1
GSE91061	GO:0001817	regulation of cytokine production	5.57212212911869e-09	92	5.57212212911869e-09	+1
GSE91061	GO:0036211	protein modification process	8.09433647483514e-09	252	8.09433647483514e-09	+1
GSE91061	GO:0023056	positive regulation of signaling	8.19563534909582e-09	167	8.19563534909582e-09	+1
GSE91061	GO:0001816	cytokine production	8.632612375217e-09	92	8.632612375217e-09	+1
GSE91061	GO:0080090	regulation of primary metabolic process	8.83305929678104e-09	412	8.83305929678104e-09	+1
GSE91061	GO:0010604	positive regulation of macromolecule metabolic process	9.30094021979612e-09	277	9.30094021979612e-09	+1
GSE91061	GO:0002253	activation of immune response	9.68467940464002e-09	71	9.68467940464002e-09	+1
GSE91061	GO:0002757	immune response-activating signaling pathway	1.11784728236751e-08	65	1.11784728236751e-08	+1
GSE91061	GO:0051128	regulation of cellular component organization	1.22004771037398e-08	211	1.22004771037398e-08	+1
GSE91061	GO:0002833	positive regulation of response to biotic stimulus	1.30806073909967e-08	56	1.30806073909967e-08	+1
GSE91061	GO:0010647	positive regulation of cell communication	1.50211901943927e-08	166	1.50211901943927e-08	+1
GSE91061	GO:0043632	modification-dependent macromolecule catabolic process	1.85813557600195e-08	78	1.85813557600195e-08	+1
GSE91061	GO:0080171	lytic vacuole organization	1.8604373940083e-08	28	1.8604373940083e-08	+1
GSE91061	GO:0007040	lysosome organization	1.8604373940083e-08	28	1.8604373940083e-08	+1
GSE91061	GO:0019941	modification-dependent protein catabolic process	1.98527938699983e-08	77	1.98527938699983e-08	+1
GSE91061	GO:0012501	programmed cell death	2.03048438873363e-08	180	2.03048438873363e-08	+1
GSE91061	GO:0008219	cell death	2.41012561300464e-08	180	2.41012561300464e-08	+1
GSE91061	GO:0051239	regulation of multicellular organismal process	2.41233206766722e-08	245	2.41233206766722e-08	+1
GSE91061	GO:0015031	protein transport	2.41804823587147e-08	140	2.41804823587147e-08	+1
GSE91061	GO:0046649	lymphocyte activation	2.77265317754603e-08	91	2.77265317754603e-08	+1
GSE91061	GO:0061024	membrane organization	4.5123260838706e-08	93	4.5123260838706e-08	+1
GSE91061	GO:0051171	regulation of nitrogen compound metabolic process	5.05437383754298e-08	399	5.05437383754298e-08	+1
GSE91061	GO:0007049	cell cycle	5.2168710877202e-08	167	5.2168710877202e-08	+1
GSE91061	GO:0006796	phosphate-containing compound metabolic process	5.92714812436153e-08	218	5.92714812436153e-08	+1
GSE91061	GO:0006511	ubiquitin-dependent protein catabolic process	5.99959007142299e-08	75	5.99959007142299e-08	+1
GSE91061	GO:0035751	regulation of lysosomal lumen pH	7.09058262345223e-08	15	7.09058262345223e-08	+1
GSE91061	GO:0006793	phosphorus metabolic process	8.53274470461058e-08	219	8.53274470461058e-08	+1
GSE91061	GO:0032675	regulation of interleukin-6 production	9.09293749507709e-08	32	9.09293749507709e-08	+1
GSE91061	GO:0032635	interleukin-6 production	9.09293749507709e-08	32	9.09293749507709e-08	+1
GSE91061	GO:0060627	regulation of vesicle-mediated transport	9.10961873791939e-08	68	9.10961873791939e-08	+1
GSE91061	GO:0043412	macromolecule modification	1.1059360677017e-07	262	1.1059360677017e-07	+1
GSE91061	GO:0051640	organelle localization	1.22569013193864e-07	76	1.22569013193864e-07	+1
GSE91061	GO:0044093	positive regulation of molecular function	1.85217647609957e-07	113	1.85217647609957e-07	+1
GSE91061	GO:0002218	activation of innate immune response	2.11441922531989e-07	45	2.11441922531989e-07	+1
GSE91061	GO:0071702	organic substance transport	2.76632552789239e-07	201	2.76632552789239e-07	+1
GSE91061	GO:0050794	regulation of cellular process	3.13654890568547e-07	751	3.13654890568547e-07	+1
GSE91061	GO:0043067	regulation of programmed cell death	3.35971476607411e-07	142	3.35971476607411e-07	+1
GSE91061	GO:0045184	establishment of protein localization	3.8514805476323e-07	171	3.8514805476323e-07	+1
GSE91061	GO:0071705	nitrogen compound transport	4.10165091454496e-07	170	4.10165091454496e-07	+1
GSE91061	GO:0006886	intracellular protein transport	4.38448032409281e-07	80	4.38448032409281e-07	+1
GSE91061	GO:0006915	apoptotic process	4.44932405038416e-07	170	4.44932405038416e-07	+1
GSE91061	GO:0030099	myeloid cell differentiation	4.50221241026528e-07	59	4.50221241026528e-07	+1
GSE91061	GO:0007154	cell communication	4.54612862468494e-07	459	4.54612862468494e-07	+1
GSE91061	GO:0006914	autophagy	4.55319207357605e-07	71	4.55319207357605e-07	+1
GSE91061	GO:0061919	process utilizing autophagic mechanism	4.55319207357605e-07	71	4.55319207357605e-07	+1
GSE91061	GO:0071345	cellular response to cytokine stimulus	4.95663687692722e-07	92	4.95663687692722e-07	+1
GSE91061	GO:0051249	regulation of lymphocyte activation	5.64686041948882e-07	64	5.64686041948882e-07	+1
GSE91061	GO:0007035	vacuolar acidification	5.66240411188134e-07	15	5.66240411188134e-07	+1
GSE91061	GO:0023052	signaling	6.06953202041122e-07	453	6.06953202041122e-07	+1
GSE91061	GO:0007034	vacuolar transport	6.20769403033597e-07	33	6.20769403033597e-07	+1
GSE91061	GO:0007249	canonical NF-kappaB signal transduction	6.25864331267272e-07	47	6.25864331267272e-07	+1
GSE91061	GO:0002429	immune response-activating cell surface receptor signaling pathway	6.61004532177783e-07	46	6.61004532177783e-07	+1
GSE91061	GO:0002758	innate immune response-activating signaling pathway	6.68727578163762e-07	42	6.68727578163762e-07	+1
GSE91061	GO:0072524	pyridine-containing compound metabolic process	7.28209302100452e-07	33	7.28209302100452e-07	+1
GSE91061	GO:0002237	response to molecule of bacterial origin	7.8955591904377e-07	51	7.8955591904377e-07	+1
GSE91061	GO:0002696	positive regulation of leukocyte activation	7.8955591904377e-07	51	7.8955591904377e-07	+1
GSE91061	GO:0032755	positive regulation of interleukin-6 production	8.93666851764034e-07	24	8.93666851764034e-07	+1
GSE91061	GO:0002275	myeloid cell activation involved in immune response	1.12231964784358e-06	24	1.12231964784358e-06	+1
GSE91061	GO:0002768	immune response-regulating cell surface receptor signaling pathway	1.38624960085057e-06	48	1.38624960085057e-06	+1
GSE91061	GO:0000278	mitotic cell cycle	1.40917430784663e-06	95	1.40917430784663e-06	+1
GSE91061	GO:0050867	positive regulation of cell activation	1.43896134071614e-06	52	1.43896134071614e-06	+1
GSE91061	GO:0051173	positive regulation of nitrogen compound metabolic process	1.46161275803247e-06	240	1.46161275803247e-06	+1
GSE91061	GO:0032879	regulation of localization	1.55664465078017e-06	175	1.55664465078017e-06	+1
GSE91061	GO:0042592	homeostatic process	1.57388149275906e-06	154	1.57388149275906e-06	+1
GSE91061	GO:0016050	vesicle organization	2.13512189622387e-06	51	2.13512189622387e-06	+1
GSE91061	GO:0019222	regulation of metabolic process	2.33909153193987e-06	491	2.33909153193987e-06	+1
GSE91061	GO:0002252	immune effector process	2.34642209434345e-06	79	2.34642209434345e-06	+1
GSE91061	GO:0002697	regulation of immune effector process	2.81287709385759e-06	52	2.81287709385759e-06	+1
GSE91061	GO:0002224	toll-like receptor signaling pathway	2.8914460229921e-06	20	2.8914460229921e-06	+1
GSE91061	GO:0007165	signal transduction	3.25400133666999e-06	420	3.25400133666999e-06	+1
GSE91061	GO:0022402	cell cycle process	3.37762509617036e-06	122	3.37762509617036e-06	+1
GSE91061	GO:0051656	establishment of organelle localization	4.13548893229733e-06	61	4.13548893229733e-06	+1
GSE91061	GO:0042981	regulation of apoptotic process	4.15261755735986e-06	135	4.15261755735986e-06	+1
GSE91061	GO:0010557	positive regulation of macromolecule biosynthetic process	4.29408213893586e-06	212	4.29408213893586e-06	+1
GSE91061	GO:0016032	viral process	4.63916794557468e-06	56	4.63916794557468e-06	+1
GSE91061	GO:0019362	pyridine nucleotide metabolic process	4.99733355628821e-06	31	4.99733355628821e-06	+1
GSE91061	GO:0046496	nicotinamide nucleotide metabolic process	4.99733355628821e-06	31	4.99733355628821e-06	+1
GSE91061	GO:0031399	regulation of protein modification process	5.05405236014905e-06	118	5.05405236014905e-06	+1
GSE91061	GO:0031328	positive regulation of cellular biosynthetic process	5.10237653288329e-06	217	5.10237653288329e-06	+1
GSE91061	GO:0051174	regulation of phosphorus metabolic process	5.13930929967915e-06	111	5.13930929967915e-06	+1
GSE91061	GO:0043299	leukocyte degranulation	5.6975025036675e-06	21	5.6975025036675e-06	+1
GSE91061	GO:0048519	negative regulation of biological process	7.004768529555e-06	413	7.004768529555e-06	+1
GSE91061	GO:0051251	positive regulation of lymphocyte activation	8.48842562907694e-06	46	8.48842562907694e-06	+1
GSE91061	GO:0010498	proteasomal protein catabolic process	9.1130005787662e-06	61	9.1130005787662e-06	+1
GSE91061	GO:0006887	exocytosis	9.30067540547629e-06	48	9.30067540547629e-06	+1
GSE91061	GO:1903047	mitotic cell cycle process	9.35023530079413e-06	81	9.35023530079413e-06	+1
GSE91061	GO:0019220	regulation of phosphate metabolic process	9.63633678828238e-06	110	9.63633678828238e-06	+1
GSE91061	GO:0007159	leukocyte cell-cell adhesion	9.71824123700057e-06	53	9.71824123700057e-06	+1
GSE91061	GO:0009891	positive regulation of biosynthetic process	9.95422107854725e-06	217	9.95422107854725e-06	+1
GSE91061	GO:0032496	response to lipopolysaccharide	1.03303329228551e-05	47	1.03303329228551e-05	+1
GSE91061	GO:0009615	response to virus	1.26062674559536e-05	53	1.26062674559536e-05	+1
GSE91061	GO:0007033	vacuole organization	1.36665856688299e-05	37	1.36665856688299e-05	+1
GSE91061	GO:0016310	phosphorylation	1.48180372241111e-05	141	1.48180372241111e-05	+1
GSE91061	GO:0006909	phagocytosis	1.73421972574077e-05	37	1.73421972574077e-05	+1
GSE91061	GO:0030162	regulation of proteolysis	1.98482068625278e-05	65	1.98482068625278e-05	+1
GSE91061	GO:0007032	endosome organization	2.24688010128757e-05	22	2.24688010128757e-05	+1
GSE91061	GO:0009894	regulation of catabolic process	2.25358879516314e-05	101	2.25358879516314e-05	+1
GSE91061	GO:0002366	leukocyte activation involved in immune response	2.26240501217188e-05	43	2.26240501217188e-05	+1
GSE91061	GO:1901700	response to oxygen-containing compound	2.33757419705838e-05	146	2.33757419705838e-05	+1
GSE91061	GO:0033993	response to lipid	2.51542126331395e-05	93	2.51542126331395e-05	+1
GSE91061	GO:0042116	macrophage activation	3.16531390517778e-05	23	3.16531390517778e-05	+1
GSE91061	GO:1902533	positive regulation of intracellular signal transduction	3.19638253545929e-05	101	3.19638253545929e-05	+1
GSE91061	GO:0002263	cell activation involved in immune response	3.37294411422417e-05	43	3.37294411422417e-05	+1
GSE91061	GO:0048523	negative regulation of cellular process	3.52422265889706e-05	389	3.52422265889706e-05	+1
GSE91061	GO:0002221	pattern recognition receptor signaling pathway	3.89416103254775e-05	37	3.89416103254775e-05	+1
GSE91061	GO:0007041	lysosomal transport	4.33519742045898e-05	26	4.33519742045898e-05	+1
GSE91061	GO:0007042	lysosomal lumen acidification	4.40189302766102e-05	11	4.40189302766102e-05	+1
GSE91061	GO:0051049	regulation of transport	4.78972818662531e-05	140	4.78972818662531e-05	+1
GSE91061	GO:0032940	secretion by cell	5.27815456266531e-05	85	5.27815456266531e-05	+1
GSE91061	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	5.39287353991617e-05	51	5.39287353991617e-05	+1
GSE91061	GO:0051247	positive regulation of protein metabolic process	5.47531946250769e-05	116	5.47531946250769e-05	+1
GSE91061	GO:0007166	cell surface receptor signaling pathway	6.51459320034335e-05	219	6.51459320034335e-05	+1
GSE91061	GO:0034341	response to type II interferon	6.73204415270152e-05	27	6.73204415270152e-05	+1
GSE91061	GO:0010628	positive regulation of gene expression	7.25902075278662e-05	111	7.25902075278662e-05	+1
GSE91061	GO:0016236	macroautophagy	8.62930146566292e-05	44	8.62930146566292e-05	+1
GSE91061	GO:0031323	regulation of cellular metabolic process	8.70127826612961e-05	453	8.70127826612961e-05	+1
GSE91061	GO:0010256	endomembrane system organization	8.80244266879879e-05	67	8.80244266879879e-05	+1
GSE91061	GO:0043085	positive regulation of catalytic activity	0.00010362175678004	80	0.00010362175678004	+1
GSE91061	GO:0071216	cellular response to biotic stimulus	0.000104434330262846	37	0.000104434330262846	+1
GSE91061	GO:0140352	export from cell	0.00010780426211956	89	0.00010780426211956	+1
GSE91061	GO:0042110	T cell activation	0.000109596689821088	63	0.000109596689821088	+1
GSE91061	GO:0051452	intracellular pH reduction	0.000112222596186946	16	0.000112222596186946	+1
GSE91061	GO:0016052	carbohydrate catabolic process	0.000112472831882188	28	0.000112472831882188	+1
GSE91061	GO:0070661	leukocyte proliferation	0.000115120038640195	46	0.000115120038640195	+1
GSE91061	GO:0032944	regulation of mononuclear cell proliferation	0.000124718146891999	36	0.000124718146891999	+1
GSE91061	GO:0043122	regulation of canonical NF-kappaB signal transduction	0.000133356441622372	39	0.000133356441622372	+1
GSE91061	GO:0038061	non-canonical NF-kappaB signal transduction	0.000136148948172207	24	0.000136148948172207	+1
GSE91061	GO:0030155	regulation of cell adhesion	0.000136655538575071	80	0.000136655538575071	+1
GSE91061	GO:0070663	regulation of leukocyte proliferation	0.00017875756543254	38	0.00017875756543254	+1
GSE91061	GO:0009261	ribonucleotide catabolic process	0.000200783435216935	26	0.000200783435216935	+1
GSE91061	GO:0009191	ribonucleoside diphosphate catabolic process	0.000204315711670691	21	0.000204315711670691	+1
GSE91061	GO:0051453	regulation of intracellular pH	0.000222324335395653	20	0.000222324335395653	+1
GSE91061	GO:0036465	synaptic vesicle recycling	0.000233328502856455	19	0.000233328502856455	+1
GSE91061	GO:0050793	regulation of developmental process	0.000243255465816702	194	0.000243255465816702	+1
GSE91061	GO:0030097	hemopoiesis	0.000243892232237983	93	0.000243892232237983	+1
GSE91061	GO:0050670	regulation of lymphocyte proliferation	0.00025447834801461	35	0.00025447834801461	+1
GSE91061	GO:0046434	organophosphate catabolic process	0.00025447834801461	35	0.00025447834801461	+1
GSE91061	GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.000265820215863216	38	0.000265820215863216	+1
GSE91061	GO:0032943	mononuclear cell proliferation	0.000271256015284772	42	0.000271256015284772	+1
GSE91061	GO:0032637	interleukin-8 production	0.000286091877235563	19	0.000286091877235563	+1
GSE91061	GO:0032677	regulation of interleukin-8 production	0.000286091877235563	19	0.000286091877235563	+1
GSE91061	GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.000286091877235563	19	0.000286091877235563	+1
GSE91061	GO:0032946	positive regulation of mononuclear cell proliferation	0.000308409041292493	26	0.000308409041292493	+1
GSE91061	GO:0046032	ADP catabolic process	0.000325735503555768	20	0.000325735503555768	+1
GSE91061	GO:0002443	leukocyte mediated immunity	0.000341665648688035	54	0.000341665648688035	+1
GSE91061	GO:0061621	canonical glycolysis	0.000354203959916601	9	0.000354203959916601	+1
GSE91061	GO:0006735	NADH regeneration	0.000354203959916601	9	0.000354203959916601	+1
GSE91061	GO:0061718	glucose catabolic process to pyruvate	0.000354203959916601	9	0.000354203959916601	+1
GSE91061	GO:1903037	regulation of leukocyte cell-cell adhesion	0.000372362612264105	46	0.000372362612264105	+1
GSE91061	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	0.000376076399850861	28	0.000376076399850861	+1
GSE91061	GO:0071706	tumor necrosis factor superfamily cytokine production	0.000376076399850861	28	0.000376076399850861	+1
GSE91061	GO:0046651	lymphocyte proliferation	0.000400955854324899	41	0.000400955854324899	+1
GSE91061	GO:0009134	nucleoside diphosphate catabolic process	0.000418242734528325	21	0.000418242734528325	+1
GSE91061	GO:0032784	regulation of DNA-templated transcription elongation	0.000418242734528325	21	0.000418242734528325	+1
GSE91061	GO:0019058	viral life cycle	0.000421603460874117	42	0.000421603460874117	+1
GSE91061	GO:0016197	endosomal transport	0.000423587855208402	39	0.000423587855208402	+1
GSE91061	GO:0002444	myeloid leukocyte mediated immunity	0.000427619916590711	22	0.000427619916590711	+1
GSE91061	GO:0043300	regulation of leukocyte degranulation	0.000460062615832132	14	0.000460062615832132	+1
GSE91061	GO:0030641	regulation of cellular pH	0.00047173567774201	20	0.00047173567774201	+1
GSE91061	GO:0002703	regulation of leukocyte mediated immunity	0.000474787276808637	35	0.000474787276808637	+1
GSE91061	GO:0042325	regulation of phosphorylation	0.00049075815879697	92	0.00049075815879697	+1
GSE91061	GO:0034243	regulation of transcription elongation by RNA polymerase II	0.000516833246460828	19	0.000516833246460828	+1
GSE91061	GO:1901701	cellular response to oxygen-containing compound	0.000543224565418082	107	0.000543224565418082	+1
GSE91061	GO:0099003	vesicle-mediated transport in synapse	0.000557579153658368	33	0.000557579153658368	+1
GSE91061	GO:0009181	purine ribonucleoside diphosphate catabolic process	0.0005653256270174	20	0.0005653256270174	+1
GSE91061	GO:0009137	purine nucleoside diphosphate catabolic process	0.0005653256270174	20	0.0005653256270174	+1
GSE91061	GO:0051338	regulation of transferase activity	0.000582835691284409	64	0.000582835691284409	+1
GSE91061	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.000589525746156764	21	0.000589525746156764	+1
GSE91061	GO:0061615	glycolytic process through fructose-6-phosphate	0.000604177007341321	10	0.000604177007341321	+1
GSE91061	GO:0001909	leukocyte mediated cytotoxicity	0.000634611363398411	24	0.000634611363398411	+1
GSE91061	GO:0019674	NAD metabolic process	0.000657043861028659	16	0.000657043861028659	+1
GSE91061	GO:0062197	cellular response to chemical stress	0.000771971297099872	40	0.000771971297099872	+1
GSE91061	GO:0050671	positive regulation of lymphocyte proliferation	0.000775420718424589	25	0.000775420718424589	+1
GSE91061	GO:0070665	positive regulation of leukocyte proliferation	0.00080529203447817	27	0.00080529203447817	+1
GSE91061	GO:0072526	pyridine-containing compound catabolic process	0.000805388364969315	20	0.000805388364969315	+1
GSE91061	GO:0022411	cellular component disassembly	0.00082829751471282	58	0.00082829751471282	+1
GSE91061	GO:0045055	regulated exocytosis	0.000848444694895956	33	0.000848444694895956	+1
GSE91061	GO:0010243	response to organonitrogen compound	0.000848743617238585	91	0.000848743617238585	+1
GSE91061	GO:0043687	post-translational protein modification	0.000893287976705194	95	0.000893287976705194	+1
GSE91061	GO:0002699	positive regulation of immune effector process	0.000952673319908102	35	0.000952673319908102	+1
GSE91061	GO:1903530	regulation of secretion by cell	0.000981446584043055	61	0.000981446584043055	+1
GSE91061	GO:0032446	protein modification by small protein conjugation	0.00104679662914908	83	0.00104679662914908	+1
GSE91061	GO:0006096	glycolytic process	0.00108825942150828	19	0.00108825942150828	+1
GSE91061	GO:0061620	glycolytic process through glucose-6-phosphate	0.00110653600178312	9	0.00110653600178312	+1
GSE91061	GO:0009154	purine ribonucleotide catabolic process	0.00112017084843384	24	0.00112017084843384	+1
GSE91061	GO:0046031	ADP metabolic process	0.00113561360120175	20	0.00113561360120175	+1
GSE91061	GO:0002886	regulation of myeloid leukocyte mediated immunity	0.00122399208340231	15	0.00122399208340231	+1
